; "SupportedThreads",80,"UsedThreads",80,"TotalMemory",404351811584,"PlanRigor","measure","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1603178552,"CurrentTimeLocal","Tue Oct 20 09:22:32 2020","Hostname","csk064.cluster","gearshifft","0.3.0"
"Fftw","Inplace","Real","float",2,"powerof2",1024,2048,0,10,19,"Success",0.004183,5371.525082,5954.868355,1.398645,0.548,0.404221,1.509354,1.520631,11331.779267,8396800,0,8388608,0,0
"Fftw","Inplace","Real","float",2,"powerof2",1024,2048,0,11,19,"Success",0.004128,5406.407692,5958.464932,1.367043,0.534595,0.39926,1.505123,1.517831,11370.201151,8396800,0,8388608,0,0
"Fftw","Inplace","Real","float",2,"powerof2",2048,2048,0,0,20,"Warmup",0.411921,5270.667492,6235.303544,3.963207,1.403646,0.772589,3.446108,1.813248,11517.782559,16793600,0,16777216,0,0
"Fftw","Inplace","Real","float",2,"powerof2",2048,2048,0,1,20,"Warmup",0.00891,5344.114134,6021.909178,3.44807,0.970302,0.772047,3.481107,1.534371,11376.239035,16793600,0,16777216,0,0
"Fftw","Inplace","Real","float",2,"powerof2",2048,2048,0,2,20,"Success",0.003156,5303.675972,5963.369911,3.268128,0.992477,0.788178,3.369998,1.758984,11277.228242,16793600,0,16777216,0,0
"Fftw","Inplace","Real","float",2,"powerof2",2048,2048,0,3,20,"Success",0.003219,5389.901331,5948.848508,3.42121,0.975518,0.770006,3.400202,1.565388,11348.886326,16793600,0,16777216,0,0
"Fftw","Inplace","Real","float",2,"powerof2",2048,2048,0,4,20,"Success",0.003241,5334.210945,5834.558728,3.26204,0.989234,0.758454,3.388328,1.761308,11178.932906,16793600,0,16777216,0,0
"Fftw","Inplace","Real","float",2,"powerof2",2048,2048,0,5,20,"Success",0.003161,5357.874234,5925.239987,3.435701,0.972488,0.760124,3.489336,1.735669,11293.511355,16793600,0,16777216,0,0
"Fftw","Inplace","Real","float",2,"powerof2",2048,2048,0,6,20,"Success",0.003264,8873.991484,6780.734422,4.040117,1.205721,0.735122,3.429556,1.527555,15665.667951,16793600,0,16777216,0,0
"Fftw","Inplace","Real","float",2,"powerof2",2048,2048,0,7,20,"Success",0.003251,5282.096034,5945.745079,3.487116,0.987212,3.313958,3.469043,1.694749,11240.797093,16793600,0,16777216,0,0
"Fftw","Inplace","Real","float",2,"powerof2",2048,2048,0,8,20,"Success",0.003267,5359.101624,5934.099852,3.475609,0.96464,0.741997,3.45891,1.745952,11303.593055,16793600,0,16777216,0,0
"Fftw","Inplace","Real","float",2,"powerof2",2048,2048,0,9,20,"Success",0.00321,5341.035643,5995.444636,3.480875,0.970018,0.757664,3.434573,1.781039,11346.90851,16793600,0,16777216,0,0
"Fftw","Inplace","Real","float",2,"powerof2",2048,2048,0,10,20,"Success",0.003255,5373.754886,6146.908504,3.390274,0.96544,0.763225,3.441898,1.740884,11530.969206,16793600,0,16777216,0,0
"Fftw","Inplace","Real","float",2,"powerof2",2048,2048,0,11,20,"Success",0.003269,5307.282045,6102.175558,4.140638,2.359968,0.761599,3.478195,1.713624,11421.917188,16793600,0,16777216,0,0
"Fftw","Inplace","Real","float",2,"powerof2",2048,4096,0,0,21,"Warmup",0.407931,9425.634143,10525.179865,7.056589,2.053613,1.078162,8.156306,2.145288,19971.713123,33570816,0,33554432,0,0
"Fftw","Inplace","Real","float",2,"powerof2",2048,4096,0,1,21,"Warmup",0.377478,9280.268238,10122.403235,6.902892,1.804844,1.164107,8.048365,2.142944,19423.113103,33570816,0,33554432,0,0
"Fftw","Inplace","Real","float",2,"powerof2",2048,4096,0,2,21,"Success",0.380531,8697.388754,9663.752695,6.962481,1.794612,1.089831,8.160412,2.115708,18381.646169,33570816,0,33554432,0,0
"Fftw","Inplace","Real","float",2,"powerof2",2048,4096,0,3,21,"Success",0.375584,8535.541228,9769.634878,7.063583,5.028838,1.10604,8.113542,2.229741,18329.0946,33570816,0,33554432,0,0
"Fftw","Inplace","Real","float",2,"powerof2",2048,4096,0,4,21,"Success",0.368235,8534.276597,10558.062347,6.810749,2.010657,1.11471,8.045628,2.148514,19112.838483,33570816,0,33554432,0,0
"Fftw","Inplace","Real","float",2,"powerof2",2048,4096,0,5,21,"Success",0.357693,8505.690833,9554.602075,7.090465,1.782961,1.131001,8.174011,2.146774,18080.976967,33570816,0,33554432,0,0
"Fftw","Inplace","Real","float",2,"powerof2",2048,4096,0,6,21,"Success",0.360546,8752.251471,9616.232157,6.949301,2.028088,1.109191,8.128061,2.179427,18389.239687,33570816,0,33554432,0,0
"Fftw","Inplace","Real","float",2,"powerof2",2048,4096,0,7,21,"Success",0.368879,8492.428815,9878.287031,6.966166,2.677687,1.074699,8.005521,2.053847,18391.863606,33570816,0,33554432,0,0
"Fftw","Inplace","Real","float",2,"powerof2",2048,4096,0,8,21,"Success",0.349474,8892.287998,9948.550648,7.022398,2.148136,1.134471,8.144582,2.144838,18861.783504,33570816,0,33554432,0,0
"Fftw","Inplace","Real","float",2,"powerof2",2048,4096,0,9,21,"Success",0.371785,8949.707756,10024.658059,6.956329,2.019734,1.126753,8.156188,2.146452,18995.144346,33570816,0,33554432,0,0
"Fftw","Inplace","Real","float",2,"powerof2",2048,4096,0,10,21,"Success",0.369442,8996.11632,12890.437197,6.914622,2.728842,1.087907,8.039005,2.135595,21907.829949,33570816,0,33554432,0,0
"Fftw","Inplace","Real","float",2,"powerof2",2048,4096,0,11,21,"Success",0.371773,9102.408392,10180.32786,6.945321,4.582115,1.078854,8.04446,2.084292,19305.844121,33570816,0,33554432,0,0
"Fftw","Inplace","Real","float",2,"powerof2",4096,4096,0,0,22,"Warmup",0.012355,9291.597247,10496.400346,15.592812,9.272899,3.532488,16.327404,2.055927,19834.793056,67141632,0,67108864,0,0
"Fftw","Inplace","Real","float",2,"powerof2",4096,4096,0,1,22,"Warmup",0.008624,9275.395147,10201.82448,14.928112,4.183935,3.510409,16.291201,2.251785,19518.395177,67141632,0,67108864,0,0
"Fftw","Inplace","Real","float",2,"powerof2",4096,4096,0,2,22,"Success",0.010793,9281.729782,10220.833567,14.695587,3.980949,2.811978,16.302752,2.843269,19543.209858,67141632,0,67108864,0,0
"Fftw","Inplace","Real","float",2,"powerof2",4096,4096,0,3,22,"Success",0.010429,9239.066244,10343.7132,14.951728,5.852558,3.536755,16.501796,2.317553,19625.951825,67141632,0,67108864,0,0
"Fftw","Inplace","Real","float",2,"powerof2",4096,4096,0,4,22,"Success",0.009617,9354.15794,10403.481024,15.280269,4.186944,2.749553,16.291104,2.715659,19798.873966,67141632,0,67108864,0,0
"Fftw","Inplace","Real","float",2,"powerof2",4096,4096,0,5,22,"Success",0.009903,9349.822025,10428.329607,14.999929,4.156344,2.766856,16.520767,2.709783,19819.31643,67141632,0,67108864,0,0
"Fftw","Inplace","Real","float",2,"powerof2",4096,4096,0,6,22,"Success",0.010535,9412.281348,10717.482966,15.017371,4.306883,3.032995,16.528489,2.712542,20171.37452,67141632,0,67108864,0,0
"Fftw","Inplace","Real","float",2,"powerof2",4096,4096,0,7,22,"Success",0.010903,10376.013389,10361.997896,15.611622,4.601804,2.978073,16.555162,2.80044,20780.57082,67141632,0,67108864,0,0
"Fftw","Inplace","Real","float",2,"powerof2",4096,4096,0,8,22,"Success",0.00996,9240.533363,10340.122342,14.673499,4.011393,2.699465,16.229217,2.842106,19621.122494,67141632,0,67108864,0,0
"Fftw","Inplace","Real","float",2,"powerof2",4096,4096,0,9,22,"Success",0.010316,9373.385777,10343.094754,14.729737,4.951686,2.956827,16.2362,2.420329,19757.78695,67141632,0,67108864,0,0
"Fftw","Inplace","Real","float",2,"powerof2",4096,4096,0,10,22,"Success",0.011041,9699.333588,10361.124106,14.998373,7.234223,2.970638,16.568485,2.850339,20105.092425,67141632,0,67108864,0,0
"Fftw","Inplace","Real","float",2,"powerof2",4096,4096,0,11,22,"Success",0.010088,9413.540086,10492.694555,14.916784,3.599312,2.85242,16.460846,2.948725,19947.024205,67141632,0,67108864,0,0
"Fftw","Inplace","Real","float",2,"powerof2",4096,8192,0,0,23,"Warmup",0.011243,14872.650124,16087.319004,30.474721,8.010955,7.122715,31.59938,2.37617,31039.565774,134250496,0,134217728,0,0
"Fftw","Inplace","Real","float",2,"powerof2",4096,8192,0,1,23,"Warmup",0.012008,14929.286116,16016.381324,30.143574,8.161229,7.256039,31.080822,2.387443,31024.710085,134250496,0,134217728,0,0
"Fftw","Inplace","Real","float",2,"powerof2",4096,8192,0,2,23,"Success",0.010376,15056.895313,15945.724048,31.239103,8.350626,7.422023,31.502046,2.346141,31083.490998,134250496,0,134217728,0,0
"Fftw","Inplace","Real","float",2,"powerof2",4096,8192,0,3,23,"Success",0.009389,22689.126842,16436.575573,35.057292,8.040489,7.190045,38.24912,2.962441,39217.213197,134250496,0,134217728,0,0
"Fftw","Inplace","Real","float",2,"powerof2",4096,8192,0,4,23,"Success",0.011665,15155.411044,16326.197509,34.549729,40.931154,51.459812,37.49252,2.645748,31648.701189,134250496,0,134217728,0,0
"Fftw","Inplace","Real","float",2,"powerof2",4096,8192,0,5,23,"Success",0.008973,15228.019308,16080.985293,35.619341,9.561874,7.138045,38.17918,2.417718,31401.932225,134250496,0,134217728,0,0
"Fftw","Inplace","Real","float",2,"powerof2",4096,8192,0,6,23,"Success",0.01064,15210.795947,16084.917855,35.556708,8.629296,7.171066,32.194402,3.054495,31382.332195,134250496,0,134217728,0,0
"Fftw","Inplace","Real","float",2,"powerof2",4096,8192,0,7,23,"Success",0.009011,14967.977959,16472.043892,30.757804,9.850253,7.214226,31.44797,2.812736,31522.115233,134250496,0,134217728,0,0
"Fftw","Inplace","Real","float",2,"powerof2",4096,8192,0,8,23,"Success",0.011122,15042.933392,16126.575394,30.456499,10.955434,7.287727,31.518626,2.583757,31252.323385,134250496,0,134217728,0,0
"Fftw","Inplace","Real","float",2,"powerof2",4096,8192,0,9,23,"Success",0.009839,14988.836586,16236.485746,30.968416,8.831204,7.416299,31.559827,2.307692,31306.417387,134250496,0,134217728,0,0
"Fftw","Inplace","Real","float",2,"powerof2",4096,8192,0,10,23,"Success",0.009479,15007.567249,16076.82365,29.966157,8.315006,7.381251,31.051269,2.334997,31163.450273,134250496,0,134217728,0,0
"Fftw","Inplace","Real","float",2,"powerof2",4096,8192,0,11,23,"Success",0.011513,14822.571899,16351.42047,30.679201,8.549396,7.184108,31.47754,2.347163,31254.242892,134250496,0,134217728,0,0
"Fftw","Inplace","Real","float",2,"powerof2",8192,8192,0,0,24,"Warmup",0.012488,13214.102452,14787.009704,62.051912,20.045728,18.988096,59.155082,2.326681,28163.693898,268500992,0,268435456,0,0
"Fftw","Inplace","Real","float",2,"powerof2",8192,8192,0,1,24,"Warmup",0.010109,13530.325439,14619.241923,62.460695,20.218496,18.971522,59.558702,2.308401,28313.097168,268500992,0,268435456,0,0
"Fftw","Inplace","Real","float",2,"powerof2",8192,8192,0,2,24,"Success",0.011422,14227.361808,16735.936005,63.342471,19.99607,19.069717,59.704686,2.333638,31127.757967,268500992,0,268435456,0,0
"Fftw","Inplace","Real","float",2,"powerof2",8192,8192,0,3,24,"Success",0.010875,13868.275296,15367.567881,78.235111,15.243823,13.409996,76.683428,2.348393,29421.776207,268500992,0,268435456,0,0
"Fftw","Inplace","Real","float",2,"powerof2",8192,8192,0,4,24,"Success",0.00973,14003.621818,15476.924322,100.954147,22.063075,18.776651,65.826543,2.173352,29690.351239,268500992,0,268435456,0,0
"Fftw","Inplace","Real","float",2,"powerof2",8192,8192,0,5,24,"Success",0.011389,14098.967254,21704.278044,91.373657,16.022403,15.062597,63.454393,2.218097,35991.389266,268500992,0,268435456,0,0
"Fftw","Inplace","Real","float",2,"powerof2",8192,8192,0,6,24,"Success",0.010383,13404.436331,15031.748302,69.780461,14.692043,12.870495,64.105984,2.238761,28599.88444,268500992,0,268435456,0,0
"Fftw","Inplace","Real","float",2,"powerof2",8192,8192,0,7,24,"Success",0.009757,13543.403683,18470.833237,63.536273,20.816018,18.751508,60.513287,2.17867,32180.044205,268500992,0,268435456,0,0
"Fftw","Inplace","Real","float",2,"powerof2",8192,8192,0,8,24,"Success",0.010396,14045.79621,15758.874903,68.805091,14.20448,12.979438,62.923548,2.247897,29965.843349,268500992,0,268435456,0,0
"Fftw","Inplace","Real","float",2,"powerof2",8192,8192,0,9,24,"Success",0.00969,14089.167525,15906.522475,63.327171,20.21191,18.826457,60.450583,2.086554,30160.603705,268500992,0,268435456,0,0
"Fftw","Inplace","Real","float",2,"powerof2",8192,8192,0,10,24,"Success",0.009249,13554.516812,15086.13273,63.771748,20.058866,19.043786,60.57038,2.157647,28806.262855,268500992,0,268435456,0,0
"Fftw","Inplace","Real","float",2,"powerof2",8192,8192,0,11,24,"Success",0.009936,13465.762696,15123.467204,69.645516,14.450971,13.444747,63.110165,2.331628,28752.224975,268500992,0,268435456,0,0
"Fftw","Inplace","Real","float",2,"powerof2",8192,16384,0,0,25,"Warmup",0.010181,35473.717533,37726.695473,144.910831,47.494598,55.18406,133.847999,2.767853,73584.630299,536936448,0,536870912,0,0
"Fftw","Inplace","Real","float",2,"powerof2",8192,16384,0,1,25,"Warmup",0.010679,35046.778991,37817.667143,142.801152,41.679302,55.270362,131.809461,2.661375,73238.679981,536936448,0,536870912,0,0
"Fftw","Inplace","Real","float",2,"powerof2",8192,16384,0,2,25,"Success",0.010306,35429.975194,37848.466081,147.040811,59.47076,38.76518,134.524419,2.737758,73660.992176,536936448,0,536870912,0,0
"Fftw","Inplace","Real","float",2,"powerof2",8192,16384,0,3,25,"Success",0.01039,35222.158694,37795.647515,142.691737,67.774119,54.855615,132.104228,2.876931,73418.121238,536936448,0,536870912,0,0
"Fftw","Inplace","Real","float",2,"powerof2",8192,16384,0,4,25,"Success",0.010256,34736.68248,36755.708694,145.827063,47.953955,45.8105,134.157991,2.706369,71868.858997,536936448,0,536870912,0,0
"Fftw","Inplace","Real","float",2,"powerof2",8192,16384,0,5,25,"Success",0.010261,35183.316898,36925.522155,143.413328,72.973014,81.219622,132.002678,2.754499,72541.214596,536936448,0,536870912,0,0
"Fftw","Inplace","Real","float",2,"powerof2",8192,16384,0,6,25,"Success",0.010272,34809.672612,36826.356607,144.614428,47.445773,54.086555,132.335509,2.787855,72017.311375,536936448,0,536870912,0,0
"Fftw","Inplace","Real","float",2,"powerof2",8192,16384,0,7,25,"Success",0.010465,35115.249211,37234.471948,147.169523,47.033875,45.701948,135.72179,2.717022,72728.077524,536936448,0,536870912,0,0
"Fftw","Inplace","Real","float",2,"powerof2",8192,16384,0,8,25,"Success",0.010098,34900.23785,36785.770182,145.748013,57.531398,45.122843,134.451114,2.822268,72071.695115,536936448,0,536870912,0,0
"Fftw","Inplace","Real","float",2,"powerof2",8192,16384,0,9,25,"Success",0.009998,35200.219547,37147.631506,146.368517,50.770583,45.041457,134.498657,2.726904,72727.269015,536936448,0,536870912,0,0
"Fftw","Inplace","Real","float",2,"powerof2",8192,16384,0,10,25,"Success",0.010464,36302.737131,37944.805277,146.64205,48.28634,44.507128,135.405585,2.722146,74625.117793,536936448,0,536870912,0,0
"Fftw","Inplace","Real","float",2,"powerof2",8192,16384,0,11,25,"Success",0.010234,35511.806067,36829.991015,143.19293,47.221086,54.588267,132.303425,2.761923,72721.876499,536936448,0,536870912,0,0
"Fftw","Inplace","Real","float",2,"powerof2",16384,16384,0,0,26,"Warmup",0.010477,20918.789571,21783.346086,490.10956,191.086708,184.901789,328.416309,5.025179,43901.687302,1073872896,0,1073741824,0,0
"Fftw","Inplace","Real","float",2,"powerof2",16384,16384,0,1,26,"Warmup",0.012576,18607.153153,21101.12303,372.372902,123.789654,117.985945,281.537787,4.30394,40608.281574,1073872896,0,1073741824,0,0
"Fftw","Inplace","Real","float",2,"powerof2",16384,16384,0,2,26,"Success",0.010251,20536.80511,20781.833623,301.681345,141.498749,134.952516,272.040702,4.160787,42172.984953,1073872896,0,1073741824,0,0
"Fftw","Inplace","Real","float",2,"powerof2",16384,16384,0,3,26,"Success",0.00997,18328.41041,20831.481725,292.146519,175.388445,170.934146,266.140205,3.994215,40068.507307,1073872896,0,1073741824,0,0
"Fftw","Inplace","Real","float",2,"powerof2",16384,16384,0,4,26,"Success",0.010512,19398.844938,20891.899821,293.907656,157.684706,158.680336,266.173263,3.966767,41171.169435,1073872896,0,1073741824,0,0
"Fftw","Inplace","Real","float",2,"powerof2",16384,16384,0,5,26,"Success",0.009954,18760.089602,21030.810877,293.820391,181.416642,167.968463,267.456583,3.973154,40705.547224,1073872896,0,1073741824,0,0
"Fftw","Inplace","Real","float",2,"powerof2",16384,16384,0,6,26,"Success",0.011804,18581.476369,21000.270527,290.964377,169.257638,163.040373,264.424367,3.965881,40473.413011,1073872896,0,1073741824,0,0
"Fftw","Inplace","Real","float",2,"powerof2",16384,16384,0,7,26,"Success",0.009656,18443.14341,20132.553188,287.13698,183.417182,173.364928,262.509032,3.888799,39486.024746,1073872896,0,1073741824,0,0
"Fftw","Inplace","Real","float",2,"powerof2",16384,16384,0,8,26,"Success",0.010003,17887.648822,20302.75364,292.570075,179.508364,175.200598,267.425152,3.926688,39109.045158,1073872896,0,1073741824,0,0
"Fftw","Inplace","Real","float",2,"powerof2",16384,16384,0,9,26,"Success",0.010208,18017.273563,20533.720883,291.927065,178.165896,173.357016,266.594211,3.879823,39464.930514,1073872896,0,1073741824,0,0
"Fftw","Inplace","Real","float",2,"powerof2",16384,16384,0,10,26,"Success",0.01072,17511.931461,19537.56993,286.991703,179.924146,170.688178,263.619196,3.821263,37954.557949,1073872896,0,1073741824,0,0
"Fftw","Inplace","Real","float",2,"powerof2",16384,16384,0,11,26,"Success",0.010963,18997.514893,21746.772953,285.903898,178.483144,173.59348,262.519019,3.851858,41648.651763,1073872896,0,1073741824,0,0
"Fftw","Inplace","Real","float",2,"powerof2",16384,32768,0,0,27,"Warmup",0.009573,62645.015962,65340.34766,1118.480852,397.681217,388.872395,886.588849,8.914897,130785.91343,2147614720,0,2147483648,0,0
"Fftw","Inplace","Real","float",2,"powerof2",16384,32768,0,1,27,"Warmup",0.01068,59784.648845,63192.493109,770.139366,387.071795,388.521497,706.925636,6.856493,125236.66918,2147614720,0,2147483648,0,0
"Fftw","Inplace","Real","float",2,"powerof2",16384,32768,0,2,27,"Success",0.010547,58064.606953,63673.173466,706.589294,409.064073,378.362179,706.543113,6.52711,123944.87823,2147614720,0,2147483648,0,0
"Fftw","Inplace","Real","float",2,"powerof2",16384,32768,0,3,27,"Success",0.009388,58889.467282,65122.268164,702.318571,387.365933,376.537711,706.917716,6.504139,126191.39035,2147614720,0,2147483648,0,0
"Fftw","Inplace","Real","float",2,"powerof2",16384,32768,0,4,27,"Success",0.010337,59096.636998,63503.230238,703.270021,401.660908,377.665639,709.979482,6.460692,124798.91555,2147614720,0,2147483648,0,0
"Fftw","Inplace","Real","float",2,"powerof2",16384,32768,0,5,27,"Success",0.010325,58362.965077,64192.293753,720.192645,375.976108,362.531737,727.624237,6.661954,124748.25743,2147614720,0,2147483648,0,0
"Fftw","Inplace","Real","float",2,"powerof2",16384,32768,0,6,27,"Success",0.009772,59432.22645,63431.396069,719.86156,394.370558,375.898729,722.454114,6.562343,125082.78127,2147614720,0,2147483648,0,0
"Fftw","Inplace","Real","float",2,"powerof2",16384,32768,0,7,27,"Success",0.010143,59832.909913,64467.378029,706.165593,392.448038,376.518971,708.143711,6.493511,126490.06956,2147614720,0,2147483648,0,0
"Fftw","Inplace","Real","float",2,"powerof2",16384,32768,0,8,27,"Success",0.010212,58656.229578,63508.602382,714.9812,414.79459,379.147159,717.87969,7.282805,124398.92911,2147614720,0,2147483648,0,0
"Fftw","Inplace","Real","float",2,"powerof2",16384,32768,0,9,27,"Success",0.010954,58772.733419,63112.080554,709.362448,392.634181,377.424034,709.265789,6.460912,124079.97398,2147614720,0,2147483648,0,0
"Fftw","Inplace","Real","float",2,"powerof2",16384,32768,0,10,27,"Success",0.009788,62252.362393,64176.607767,706.327089,390.835567,374.896375,706.468322,6.559527,128614.06868,2147614720,0,2147483648,0,0
"Fftw","Inplace","Real","float",2,"powerof2",16384,32768,0,11,27,"Success",0.022372,58248.074806,63947.624193,707.055396,394.986623,380.072188,712.221598,6.502464,124396.5616,2147614720,0,2147483648,0,0
"Fftw","Inplace","Real","float",2,"powerof2",32768,32768,0,0,28,"Warmup",0.009113,35093.266424,41703.363094,1412.849221,1410.255081,1399.515039,1410.2403,12.408199,82441.908171,4295229440,0,4294967296,0,0
"Fftw","Inplace","Real","float",2,"powerof2",32768,32768,0,1,28,"Warmup",0.010767,34900.275132,42088.066435,1412.787511,1397.123575,1385.806634,1420.074453,11.771399,82615.917548,4295229440,0,4294967296,0,0
"Fftw","Inplace","Real","float",2,"powerof2",32768,32768,0,2,28,"Success",0.010492,37589.85911,43389.438349,1713.139551,1397.938584,1388.969556,1471.839739,12.857677,86964.054979,4295229440,0,4294967296,0,0
"Fftw","Inplace","Real","float",2,"powerof2",32768,32768,0,3,28,"Success",0.009298,36671.780964,43020.847066,1434.612856,1385.898136,1388.529929,1439.416151,12.067484,85353.163765,4295229440,0,4294967296,0,0
"Fftw","Inplace","Real","float",2,"powerof2",32768,32768,0,4,28,"Success",0.009646,35632.522378,42118.085285,1433.912688,1395.06809,1392.649202,1438.737387,11.967719,83422.95414,4295229440,0,4294967296,0,0
"Fftw","Inplace","Real","float",2,"powerof2",32768,32768,0,5,28,"Success",0.008971,36679.17996,41244.560391,1690.288286,1382.4111,1380.431834,1790.803893,11.477802,84179.164628,4295229440,0,4294967296,0,0
"Fftw","Inplace","Real","float",2,"powerof2",32768,32768,0,6,28,"Success",0.010765,38567.975004,43746.169568,1685.05226,1411.056154,1374.299569,1986.655907,15.353647,88786.574962,4295229440,0,4294967296,0,0
"Fftw","Inplace","Real","float",2,"powerof2",32768,32768,0,7,28,"Success",0.009496,37506.489345,42092.208319,1712.240485,1400.560376,1405.389342,1592.006607,12.416333,85721.322265,4295229440,0,4294967296,0,0
"Fftw","Inplace","Real","float",2,"powerof2",32768,32768,0,8,28,"Success",0.010073,36794.999424,41872.439982,1604.76745,1424.648786,1386.738535,1470.053206,11.908404,84565.567543,4295229440,0,4294967296,0,0
"Fftw","Inplace","Real","float",2,"powerof2",32768,32768,0,9,28,"Success",0.009841,35541.562248,43415.452548,1525.255816,1419.224974,1401.215734,1443.715179,12.253927,84758.692139,4295229440,0,4294967296,0,0
"Fftw","Inplace","Real","float",2,"powerof2",32768,32768,0,10,28,"Success",0.00997,36681.909833,44082.915616,1438.480244,1389.031808,1363.868162,1442.008357,11.956561,86410.182158,4295229440,0,4294967296,0,0
"Fftw","Inplace","Real","float",2,"powerof2",32768,32768,0,11,28,"Success",0.009951,35789.409009,42310.656388,1434.11066,1406.724728,1395.665799,1442.590515,12.290187,83791.45932,4295229440,0,4294967296,0,0
"Fftw","Inplace","Real","float",2,"radix357",3,3,0,0,29,"Warmup",0.000226,86.91085,9.17155,0.000221,0.019955,0.018086,0.000235,0.004125,96.125975,48,0,36,9.3659663358e-09,0
"Fftw","Inplace","Real","float",2,"radix357",3,3,0,1,29,"Warmup",0.000203,9.151768,9.124734,0.000193,0.021505,0.022278,0.000164,0.004744,18.326195,48,0,36,9.3659663358e-09,0
"Fftw","Inplace","Real","float",2,"radix357",3,3,0,2,29,"Success",0.000208,9.145598,9.102495,0.000222,0.019603,0.021911,0.000135,0.003697,18.294674,48,0,36,9.3659663358e-09,0
"Fftw","Inplace","Real","float",2,"radix357",3,3,0,3,29,"Success",0.000204,9.216079,9.157345,0.000182,0.02006,0.019921,0.000164,0.004455,18.418925,48,0,36,9.3659663358e-09,0
"Fftw","Inplace","Real","float",2,"radix357",3,3,0,4,29,"Success",0.000238,9.289872,9.175543,0.000175,0.019023,0.022768,0.000215,0.005852,18.514212,48,0,36,9.3659663358e-09,0
"Fftw","Inplace","Real","float",2,"radix357",3,3,0,5,29,"Success",0.000217,9.355009,9.229919,0.000197,0.020264,0.019783,0.000161,0.004017,18.630185,48,0,36,9.3659663358e-09,0
"Fftw","Inplace","Real","float",2,"radix357",3,3,0,6,29,"Success",0.000222,9.239359,9.152013,0.00017,0.018717,0.020826,0.000164,0.003577,18.43564,48,0,36,9.3659663358e-09,0
"Fftw","Inplace","Real","float",2,"radix357",3,3,0,7,29,"Success",0.000215,9.255129,9.103708,0.000187,0.020166,0.019147,0.000179,0.004034,18.403349,48,0,36,9.3659663358e-09,0
"Fftw","Inplace","Real","float",2,"radix357",3,3,0,8,29,"Success",0.000208,9.188155,9.166362,0.000168,0.019261,0.020506,0.000168,0.004377,18.3998,48,0,36,9.3659663358e-09,0
"Fftw","Inplace","Real","float",2,"radix357",3,3,0,9,29,"Success",0.000205,9.325311,9.25127,0.000249,0.019608,0.022897,0.000178,0.002979,18.623362,48,0,36,9.3659663358e-09,0
"Fftw","Inplace","Real","float",2,"radix357",3,3,0,10,29,"Success",0.00022,9.312142,9.172026,0.000233,0.021405,0.019951,0.000159,0.004157,18.530911,48,0,36,9.3659663358e-09,0
"Fftw","Inplace","Real","float",2,"radix357",3,3,0,11,29,"Success",0.000204,9.464002,9.164007,0.000222,0.021855,0.021338,0.000244,0.004479,18.676867,48,0,36,9.3659663358e-09,0
"Fftw","Inplace","Real","float",2,"radix357",5,5,0,0,47,"Warmup",0.000554,136.979979,13.952961,0.000586,0.022041,0.02042,0.000498,0.007625,150.985193,120,0,100,4.2113117549e-08,0
"Fftw","Inplace","Real","float",2,"radix357",5,5,0,1,47,"Warmup",0.000343,14.024403,14.130604,0.000219,0.022787,0.021022,0.00024,0.008874,28.209028,120,0,100,4.2113117549e-08,0
"Fftw","Inplace","Real","float",2,"radix357",5,5,0,2,47,"Success",0.000192,14.256023,14.388666,0.000237,0.022299,0.021929,0.000249,0.008923,28.699271,120,0,100,4.2113117549e-08,0
"Fftw","Inplace","Real","float",2,"radix357",5,5,0,3,47,"Success",0.000215,14.031818,14.108148,0.000234,0.021467,0.022748,0.000209,0.008755,28.19428,120,0,100,4.2113117549e-08,0
"Fftw","Inplace","Real","float",2,"radix357",5,5,0,4,47,"Success",0.000198,14.044336,14.048183,0.000218,0.020797,0.021262,0.000374,0.008748,28.144625,120,0,100,4.2113117549e-08,0
"Fftw","Inplace","Real","float",2,"radix357",5,5,0,5,47,"Success",0.000204,14.094288,14.144686,0.000217,0.021877,0.021239,0.000252,0.008426,28.293448,120,0,100,4.2113117549e-08,0
"Fftw","Inplace","Real","float",2,"radix357",5,5,0,6,47,"Success",0.000227,14.079813,14.167014,0.000208,0.020835,0.021647,0.000798,0.009884,28.301032,120,0,100,4.2113117549e-08,0
"Fftw","Inplace","Real","float",2,"radix357",5,5,0,7,47,"Success",0.000214,13.982907,15.860737,0.000222,0.021647,0.021542,0.001151,0.010278,29.899091,120,0,100,4.2113117549e-08,0
"Fftw","Inplace","Real","float",2,"radix357",5,5,0,8,47,"Success",0.000216,13.999443,14.013297,0.000235,0.021412,0.020048,0.000584,0.010113,28.067862,120,0,100,4.2113117549e-08,0
"Fftw","Inplace","Real","float",2,"radix357",5,5,0,9,47,"Success",0.000198,14.025595,14.052534,0.000204,0.021502,0.02121,0.000409,0.00947,28.131664,120,0,100,4.2113117549e-08,0
"Fftw","Inplace","Real","float",2,"radix357",5,5,0,10,47,"Success",0.000191,14.011491,14.347496,0.000236,0.022493,0.023795,0.000226,0.008303,28.415195,120,0,100,4.2113117549e-08,0
"Fftw","Inplace","Real","float",2,"radix357",5,5,0,11,47,"Success",0.000202,14.084207,14.215298,0.00023,0.020319,0.022095,0.00046,0.007575,28.350942,120,0,100,4.2113117549e-08,0
