; "SupportedThreads",176,"UsedThreads",22,"TotalMemory",473043369984,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1599733482,"CurrentTimeLocal","Thu Sep 10 12:24:42 2020","Hostname","taurusml16","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 9.4e-05
; "Time_ContextDestroy [ms]", 7.4e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,0,2,"Success",0.009045,11.39947,11.484653,0.236923,27.853734,24.135606,0.149116,0.184359,75.45333,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,1,2,"Success",0.010652,11.405145,11.473568,0.1853,24.208516,24.705767,0.149942,0.116806,72.256115,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,2,2,"Success",0.016267,11.374945,11.461821,0.309981,26.860388,27.757289,0.153092,0.12363,78.057943,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,3,2,"Success",0.000361,11.428461,11.534558,0.189429,25.394728,24.448726,0.153418,0.118418,73.26873,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,4,2,"Success",0.016228,11.421844,11.489509,0.308284,24.324194,25.959182,0.152634,0.117823,73.790098,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,5,2,"Success",0.00047,11.472493,11.548751,0.188016,24.304122,24.486235,0.152627,0.112458,72.26557,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,6,2,"Success",0.000273,11.193052,11.307967,0.185597,24.352987,25.784416,0.153061,0.121287,73.09905,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,7,2,"Success",0.012982,11.393458,11.484951,0.307895,24.315223,25.770506,0.152752,0.11134,73.549519,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,8,2,"Success",0.016125,11.377284,11.480457,0.305454,25.713535,24.445916,0.152247,0.122483,73.613899,6034320,0,2996352,6.5256333432e-17,0
