; "SupportedThreads",176,"UsedThreads",22,"TotalMemory",473043369984,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1599733573,"CurrentTimeLocal","Thu Sep 10 12:26:13 2020","Hostname","taurusml16","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 9.7e-05
; "Time_ContextDestroy [ms]", 0.000113
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,0,2,"Success",0.010945,11.625979,11.714036,0.230614,23.796359,23.712785,0.169189,0.186946,71.447329,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,1,2,"Success",0.010742,11.609577,11.715559,0.190618,23.633397,23.533562,0.169621,0.117118,70.980849,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,2,2,"Success",0.015529,11.400651,11.396776,0.296919,29.094598,23.644566,0.155826,0.122861,76.128137,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,3,2,"Success",0.000336,11.647885,11.749716,0.190967,24.433532,23.755203,0.15618,0.121232,72.05548,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,4,2,"Success",0.015562,11.623006,11.728397,0.304934,25.914916,23.803988,0.156195,0.115084,73.662487,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,5,2,"Success",0.000536,11.665331,11.60812,0.189172,24.458234,23.693853,0.156635,0.109754,71.882071,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,6,2,"Success",0.000299,11.487488,11.569625,0.189792,26.051722,23.679549,0.156218,0.119387,73.254484,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,7,2,"Success",0.013414,11.628715,11.742334,0.30442,31.254132,23.603392,0.157652,0.108625,78.813083,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,8,2,"Success",0.015933,11.384912,11.200355,0.306862,24.663531,23.754891,0.157375,0.12081,71.605071,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,9,2,"Success",0.012427,11.445815,11.337323,0.310038,34.473024,23.663437,0.158136,0.123452,81.524073,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,10,2,"Success",0.012429,11.680732,11.800859,0.31117,23.693779,23.554679,0.158537,0.119267,71.331889,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,11,2,"Success",0.015855,11.657343,11.762289,0.306977,23.682593,23.516639,0.171777,0.117621,71.231528,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,12,2,"Success",0.000296,11.585883,11.684529,0.196294,31.716432,23.688192,0.156129,0.108771,79.13697,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,13,2,"Success",0.000308,11.369296,11.469981,0.190102,28.928555,23.565376,0.155631,0.110104,75.789774,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,14,2,"Success",0.000313,11.446122,11.527554,0.183912,24.661398,26.739376,0.151485,0.120642,74.831222,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,15,2,"Success",0.012875,10.711874,10.8064,0.292323,52.772515,23.597289,0.155494,0.111302,98.460712,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,16,2,"Success",0.000275,11.673405,11.54539,0.18364,26.123595,23.690529,0.156998,0.118775,73.493036,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,17,2,"Success",0.000422,11.682707,11.772301,0.192911,23.626352,23.620422,0.15643,0.115808,71.167772,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,18,2,"Success",0.0004,11.120963,11.22039,0.184854,33.50103,23.60321,0.157414,0.114197,79.902851,6034320,0,2996352,6.5256333432e-17,0
