; "SupportedThreads",176,"UsedThreads",22,"TotalMemory",473043369984,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1599733155,"CurrentTimeLocal","Thu Sep 10 12:19:15 2020","Hostname","taurusml16","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 0.000162
; "Time_ContextDestroy [ms]", 0.000175
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Outplace","Real","double",2,"powerof2",2048,2048,0,0,0,"Success",0.013901,3.393537,3.565535,4.425413,12.051941,90.479259,2.496113,0.49778,116.924046,67141632,0,33554432,0,0
"Fftw","Outplace","Real","double",2,"powerof2",2048,2048,0,1,0,"Success",0.013255,3.457123,3.789748,4.61266,4.544876,20.210345,2.485473,0.463252,39.577382,67141632,0,33554432,0,0
"Fftw","Outplace","Real","double",2,"powerof2",2048,2048,0,2,0,"Success",0.014911,3.47228,3.716164,4.613073,3.699687,19.492232,2.473327,0.482857,37.965315,67141632,0,33554432,0,0
"Fftw","Outplace","Real","double",2,"powerof2",2048,2048,0,3,0,"Success",0.013423,3.468151,3.717787,4.611043,4.821835,32.626411,2.477372,0.484937,52.221806,67141632,0,33554432,0,0
"Fftw","Outplace","Real","double",2,"powerof2",2048,2048,0,4,0,"Success",0.012521,3.383638,3.653035,4.586093,4.77393,18.841624,2.491142,0.475295,38.217846,67141632,0,33554432,0,0
"Fftw","Outplace","Real","double",2,"powerof2",2048,2048,0,5,0,"Success",0.019821,3.448059,3.734905,4.599864,3.858159,19.782499,2.443129,0.475469,38.362555,67141632,0,33554432,0,0
"Fftw","Outplace","Real","double",2,"powerof2",2048,2048,0,6,0,"Success",0.014864,3.419017,3.6686,4.479283,4.099029,19.583544,2.44267,0.4721,38.179688,67141632,0,33554432,0,0
"Fftw","Outplace","Real","double",2,"powerof2",2048,2048,0,7,0,"Success",0.015364,3.381045,3.674568,4.474154,4.133657,19.607533,2.460396,0.486812,38.234091,67141632,0,33554432,0,0
"Fftw","Outplace","Real","double",2,"powerof2",2048,2048,0,8,0,"Success",0.013548,3.598659,3.845452,4.553624,5.591982,19.756356,2.448275,0.474315,40.283094,67141632,0,33554432,0,0
"Fftw","Outplace","Real","double",2,"powerof2",2048,2048,0,9,0,"Success",0.012418,3.540504,3.740857,4.515674,5.530092,22.759991,2.454881,0.47167,43.027623,67141632,0,33554432,0,0
"Fftw","Outplace","Real","double",2,"powerof2",2048,2048,0,10,0,"Success",0.020505,3.467162,3.751114,4.490163,4.22954,19.468929,2.427377,0.476767,38.332255,67141632,0,33554432,0,0
"Fftw","Outplace","Real","double",2,"powerof2",2048,2048,0,11,0,"Success",0.012676,3.385994,3.67618,4.481015,5.277669,29.027068,2.464302,0.493716,48.81925,67141632,0,33554432,0,0
"Fftw","Outplace","Real","double",2,"powerof2",2048,2048,0,12,0,"Success",0.01339,3.549356,3.805606,4.559907,4.127157,19.396689,2.457558,0.471016,38.381815,67141632,0,33554432,0,0
"Fftw","Outplace","Real","double",2,"powerof2",2048,2048,0,13,0,"Success",0.014785,3.578028,3.836851,4.578408,4.144298,19.43195,2.459568,0.485344,38.53073,67141632,0,33554432,0,0
"Fftw","Outplace","Real","double",2,"powerof2",2048,2048,0,14,0,"Success",0.015593,3.552266,3.825943,4.578132,4.869534,19.440672,2.460822,0.488919,39.232585,67141632,0,33554432,0,0
"Fftw","Outplace","Real","double",2,"powerof2",2048,2048,0,15,0,"Success",0.012601,3.522826,3.800858,4.568976,4.901258,18.702756,2.479002,0.471584,38.46049,67141632,0,33554432,0,0
"Fftw","Outplace","Real","double",2,"powerof2",2048,2048,0,16,0,"Success",0.017851,3.590722,3.821469,4.564289,5.590659,19.515985,2.451791,0.477947,40.031862,67141632,0,33554432,0,0
"Fftw","Outplace","Real","double",2,"powerof2",2048,2048,0,17,0,"Success",0.012733,3.471985,3.785841,4.516799,5.529812,19.445664,2.448384,0.484754,39.696767,67141632,0,33554432,0,0
"Fftw","Outplace","Real","double",2,"powerof2",2048,2048,0,18,0,"Success",0.013517,3.481134,3.749278,4.516111,4.120038,19.504017,2.450342,0.468151,38.303231,67141632,0,33554432,0,0
"Fftw","Outplace","Real","double",2,"powerof2",2048,2048,0,19,0,"Success",0.015232,3.444249,3.681574,4.505735,4.225021,21.188932,2.458326,0.481752,40.001735,67141632,0,33554432,0,0
"Fftw","Outplace","Real","double",2,"powerof2",4096,4096,0,0,1,"Success",0.013681,3.777549,3.538976,18.905858,27.303212,145.760103,10.190964,1.396195,210.887362,268500992,0,134217728,1.9626156318e-17,0
"Fftw","Outplace","Real","double",2,"powerof2",4096,4096,0,1,1,"Success",0.013945,3.918254,3.685624,19.2662,26.933911,140.733345,10.168056,1.399009,206.119146,268500992,0,134217728,1.9626156318e-17,0
"Fftw","Outplace","Real","double",2,"powerof2",4096,4096,0,2,1,"Success",0.013841,3.912104,3.694763,19.322916,17.872251,137.127153,10.314914,1.413163,193.671909,268500992,0,134217728,1.9626156318e-17,0
"Fftw","Outplace","Real","double",2,"powerof2",4096,4096,0,3,1,"Success",0.013906,3.928473,3.751347,19.423819,15.580058,132.677407,10.228624,1.400417,187.005585,268500992,0,134217728,1.9626156318e-17,0
"Fftw","Outplace","Real","double",2,"powerof2",4096,4096,0,4,1,"Success",0.014045,3.927422,3.749752,19.432667,17.544833,130.495273,10.234512,1.40706,186.807583,268500992,0,134217728,1.9626156318e-17,0
"Fftw","Outplace","Real","double",2,"powerof2",4096,4096,0,5,1,"Success",0.014828,4.00131,3.683986,19.336826,17.764075,146.3606,10.019078,1.343136,202.525247,268500992,0,134217728,1.9626156318e-17,0
"Fftw","Outplace","Real","double",2,"powerof2",4096,4096,0,6,1,"Success",0.013348,3.628691,3.461984,18.632261,18.333122,166.117978,10.170828,1.375817,221.735213,268500992,0,134217728,1.9626156318e-17,0
