; "SupportedThreads",176,"UsedThreads",22,"TotalMemory",473043369984,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1599733548,"CurrentTimeLocal","Thu Sep 10 12:25:48 2020","Hostname","taurusml16","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 0.000131
; "Time_ContextDestroy [ms]", 4.9e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,0,2,"Success",0.009036,0.092739,0.074342,0.291988,6.110701,12.588592,0.124091,0.079145,19.371066,6034320,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,1,2,"Success",0.015542,0.061302,0.070324,0.247729,6.064607,12.545382,0.125734,0.058154,19.189259,6034320,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,2,2,"Success",0.010078,0.059101,0.068062,0.238275,6.056371,12.569616,0.122882,0.058042,19.182855,6034320,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,3,2,"Success",0.010109,0.058031,0.068937,0.235353,6.361434,12.54882,0.121308,0.058027,19.462455,6034320,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,4,2,"Success",0.009218,0.057533,0.067476,0.236562,6.359766,12.548302,0.12487,0.058738,19.462921,6034320,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,5,2,"Success",0.009391,0.057305,0.067472,0.244469,6.361571,12.546568,0.126288,0.057803,19.47128,6034320,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,6,2,"Success",0.013545,0.056781,0.067189,0.241677,6.272371,12.585621,0.124136,0.058631,19.420368,6034320,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,7,2,"Success",0.008611,0.055895,0.066884,0.241356,6.326613,12.541921,0.126392,0.059611,19.427702,6034320,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,8,2,"Success",0.009526,0.055666,0.066158,0.243503,6.352152,12.554617,0.125755,0.05839,19.466179,6034320,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,9,2,"Success",0.009104,0.05591,0.066576,0.236688,6.413194,12.518383,0.122966,0.05799,19.481298,6034320,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,10,2,"Success",0.009014,0.055862,0.066027,0.244769,6.345369,12.550766,0.125656,0.056584,19.454515,6034320,0,2996352,2.9388303756e-15,0
