; "SupportedThreads",176,"UsedThreads",22,"TotalMemory",473043369984,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1599733539,"CurrentTimeLocal","Thu Sep 10 12:25:39 2020","Hostname","taurusml16","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 0.000107
; "Time_ContextDestroy [ms]", 9e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,0,2,"Success",0.009613,11.638129,11.712458,0.224709,23.744031,23.564505,0.153168,0.187341,71.234386,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,1,2,"Success",0.015201,11.605501,11.70921,0.184464,23.711678,25.317699,0.154395,0.116088,72.814669,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,2,2,"Success",0.015627,11.614569,11.690944,0.299046,33.000107,23.455583,0.154687,0.121941,80.352931,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,3,2,"Success",0.000304,11.442361,11.526869,0.181817,24.420977,23.654343,0.155403,0.119732,71.502206,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,4,2,"Success",0.015703,11.397603,11.484818,0.297152,24.464728,23.606331,0.153764,0.118415,71.538952,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,5,2,"Success",0.000383,11.446185,11.566241,0.188347,33.839272,23.478853,0.155132,0.110883,80.785702,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,6,2,"Success",0.00034,11.683815,11.801552,0.189342,24.236312,24.38175,0.154758,0.121445,72.569723,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,7,2,"Success",0.016986,11.613651,11.696175,0.297339,24.259364,23.570134,0.153909,0.109777,71.71774,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,8,2,"Success",0.015402,11.606646,11.690836,0.30677,23.568409,23.537476,0.153885,0.123403,71.003234,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,9,2,"Success",0.012489,11.599967,11.563907,0.297893,28.098711,23.51221,0.153611,0.123776,75.363002,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,10,2,"Success",0.012769,11.333441,11.24621,0.291305,24.526216,23.410797,0.153661,0.119503,71.094324,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,11,2,"Success",0.014554,11.437537,10.998849,0.287796,36.648856,23.703883,0.157451,0.11821,83.367558,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,12,2,"Success",0.000285,11.317948,11.155662,0.182589,24.531872,25.550998,0.153939,0.108469,73.002164,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,13,2,"Success",0.000269,10.724592,10.691582,0.180628,59.504994,25.35882,0.154547,0.110614,106.726718,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,14,2,"Success",0.000311,11.568828,11.549224,0.18514,26.043697,24.672419,0.153854,0.122931,74.296798,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,15,2,"Success",0.012646,11.38039,11.416006,0.29269,24.47952,26.571478,0.147161,0.106595,74.406875,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,16,2,"Success",0.00026,10.943336,10.806446,0.176373,35.875355,25.487268,0.151969,0.122418,83.563815,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,17,2,"Success",0.000419,11.465752,11.567901,0.186339,34.326559,23.698234,0.153514,0.118294,81.517478,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,18,2,"Success",0.000364,11.614344,11.713042,0.181343,23.67711,23.528553,0.171484,0.117923,71.004614,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,19,2,"Success",0.000254,11.592484,11.684293,0.184933,23.450435,23.461151,0.152602,0.119861,70.646424,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",55,55,150,0,3,"Success",0.011861,10.016421,11.968658,0.37932,5.681293,5.707056,0.187309,0.201678,34.154002,7308400,0,3630000,1.4700598092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",55,55,150,1,3,"Success",0.013728,10.266674,12.250502,0.365348,1.243284,0.337312,0.189454,0.117876,24.784571,7308400,0,3630000,1.4700598092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",55,55,150,2,3,"Success",0.012786,10.213058,12.181593,0.386849,4.269144,0.338069,0.188661,0.107551,27.698125,7308400,0,3630000,1.4700598092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",55,55,150,3,3,"Success",0.012232,10.199732,12.175853,0.392214,5.135379,3.685609,0.189823,0.112353,31.903606,7308400,0,3630000,1.4700598092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",55,55,150,4,3,"Success",0.015568,10.267795,12.232176,0.388439,2.897554,0.336628,0.19542,0.117084,26.451077,7308400,0,3630000,1.4700598092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",55,55,150,5,3,"Success",0.015846,10.413691,12.416856,0.387511,1.135492,0.335743,0.188333,0.110041,25.004122,7308400,0,3630000,1.4700598092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",55,55,150,6,3,"Success",0.000379,10.390409,12.432187,0.243174,0.360854,0.336301,0.188177,0.106531,24.058418,7308400,0,3630000,1.4700598092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",55,55,150,7,3,"Success",0.012995,10.472724,12.470494,0.398686,4.197834,0.354454,0.187984,0.109332,28.204928,7308400,0,3630000,1.4700598092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",55,55,150,8,3,"Success",0.000391,10.398649,12.392081,0.230896,4.146307,0.338965,0.188304,0.111949,27.807972,7308400,0,3630000,1.4700598092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",55,55,150,9,3,"Success",0.000412,10.436593,12.450681,0.231079,2.633708,0.340306,0.18728,0.109193,26.389665,7308400,0,3630000,1.4700598092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",55,55,150,10,3,"Success",0.016249,10.398065,12.38772,0.389791,2.62747,0.340327,0.188706,0.11629,26.465041,7308400,0,3630000,1.4700598092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",55,55,150,11,3,"Success",0.000336,10.476345,12.508056,0.231436,1.117068,0.336275,0.187903,0.116533,24.974372,7308400,0,3630000,1.4700598092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",55,55,150,12,3,"Success",0.013375,10.468947,12.487418,0.387443,1.222032,0.335925,0.189563,0.118271,25.223374,7308400,0,3630000,1.4700598092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",55,55,150,13,3,"Success",0.012809,10.449302,12.463593,0.388175,2.683108,0.339238,0.18835,0.116867,26.641882,7308400,0,3630000,1.4700598092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",55,55,150,14,3,"Success",0.012874,10.386519,12.408015,0.394531,2.678722,0.341999,0.188743,0.108405,26.52022,7308400,0,3630000,1.4700598092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",55,55,150,15,3,"Success",0.012937,10.402569,12.406117,0.401241,2.686849,0.340645,0.18864,0.111261,26.550662,7308400,0,3630000,1.4700598092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",55,55,150,16,3,"Success",0.016101,10.464297,12.462323,0.383708,2.68676,0.343663,0.187529,0.116322,26.661373,7308400,0,3630000,1.4700598092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",55,55,150,17,3,"Success",0.015499,10.408073,12.399841,0.393562,2.681767,0.338276,0.189036,0.10898,26.535479,7308400,0,3630000,1.4700598092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",55,55,150,18,3,"Success",0.000272,10.371523,12.417839,0.244846,2.677376,0.33822,0.188502,0.106714,26.345706,7308400,0,3630000,1.4700598092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",55,55,150,19,3,"Success",0.013154,10.467486,12.460979,0.388969,2.684044,0.33731,0.188296,0.109945,26.650805,7308400,0,3630000,1.4700598092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",61,61,160,0,4,"Success",0.013023,25.050419,25.421522,0.567661,6.771275,7.095003,0.25925,0.28462,65.463209,9585296,0,4762880,1.1168004092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",61,61,160,1,4,"Success",0.014964,22.767978,23.04203,0.545152,4.362568,8.639478,0.255952,0.261736,59.890273,9585296,0,4762880,1.1168004092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",61,61,160,2,4,"Success",0.012714,22.732112,23.085118,0.579743,9.269399,9.352551,0.255832,0.249151,65.537216,9585296,0,4762880,1.1168004092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",61,61,160,3,4,"Success",0.012443,22.546728,22.844086,0.560597,9.934875,10.020138,0.26066,0.26776,66.447905,9585296,0,4762880,1.1168004092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",61,61,160,4,4,"Success",0.013314,24.372139,24.191658,0.572628,7.096563,9.807882,0.280107,0.276158,66.611034,9585296,0,4762880,1.1168004092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",61,61,160,5,4,"Success",0.012876,22.656494,22.945984,0.5854,7.069549,8.158944,0.249235,0.26356,61.942422,9585296,0,4762880,1.1168004092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",61,61,160,6,4,"Success",0.013,22.682471,23.126865,0.567036,11.48965,10.476869,0.244264,0.234095,68.834838,9585296,0,4762880,1.1168004092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",61,61,160,7,4,"Success",0.012595,22.696986,23.010058,0.564396,8.422419,6.012949,0.260981,0.270168,61.251083,9585296,0,4762880,1.1168004092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",61,61,160,8,4,"Success",0.012871,24.139443,24.293078,0.589066,6.822407,8.602327,0.25748,0.258586,64.97567,9585296,0,4762880,1.1168004092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",61,61,160,9,4,"Success",0.012564,22.688725,23.009064,0.586535,7.119457,11.232366,0.246725,0.251911,65.147972,9585296,0,4762880,1.1168004092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",61,61,160,10,4,"Success",0.012857,22.718887,23.059025,0.573581,8.750397,10.317269,0.249229,0.24054,65.922326,9585296,0,4762880,1.1168004092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",61,61,160,11,4,"Success",0.012606,23.756052,23.898832,0.5836,7.640168,10.86879,0.244485,0.251737,67.256674,9585296,0,4762880,1.1168004092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",61,61,160,12,4,"Success",0.012855,22.557862,22.872846,0.56254,8.284252,11.309551,0.255705,0.255655,66.111654,9585296,0,4762880,1.1168004092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",61,61,160,13,4,"Success",0.012157,22.599494,22.886786,0.586703,10.038627,6.693078,0.263447,0.266617,63.347464,9585296,0,4762880,1.1168004092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",61,61,160,14,4,"Success",0.012722,22.984534,23.015143,0.570356,8.060154,6.252618,0.269531,0.252909,61.418377,9585296,0,4762880,1.1168004092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",61,61,160,15,4,"Success",0.012758,23.96483,24.296303,0.57687,6.511329,7.472088,0.258991,0.259429,63.352986,9585296,0,4762880,1.1168004092e-16,0
