; "SupportedThreads",64,"UsedThreads",32,"TotalMemory",274153406464,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1601279986,"CurrentTimeLocal","Mon Sep 28 09:59:46 2020","Hostname","juawei-a18","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 0.00036
; "Time_ContextDestroy [ms]", 0.00044
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw_ARMPL","Inplace","Real","double",3,"oddshape",51,51,144,0,0,"Success",0.01272,201.751888,212.129214,0.922984,4.858001,5.007662,0.460722,0.207521,425.354112,3037968,0,2996352,2.4330161874e-16,0
"Fftw_ARMPL","Inplace","Real","double",3,"oddshape",51,51,144,1,0,"Success",0.02274,0.369541,0.266782,0.958944,2.012449,3.938797,0.448802,0.123121,8.144696,3037968,0,2996352,2.4330161874e-16,0
"Fftw_ARMPL","Inplace","Real","double",3,"oddshape",51,51,144,2,0,"Success",0.02102,0.355602,0.260261,0.907484,1.984428,3.806877,0.733063,0.122621,8.194576,3037968,0,2996352,2.4330161874e-16,0
"Fftw_ARMPL","Inplace","Real","double",3,"oddshape",51,51,144,3,0,"Success",0.02104,0.352822,0.261881,0.941964,2.524211,3.773877,0.470282,0.126841,8.476338,3037968,0,2996352,2.4330161874e-16,0
"Fftw_ARMPL","Inplace","Real","double",3,"oddshape",51,51,144,4,0,"Success",0.02276,0.353402,0.258281,0.936364,2.163149,3.774597,0.447322,0.278761,8.237776,3037968,0,2996352,2.4330161874e-16,0
"Fftw_ARMPL","Inplace","Real","double",3,"oddshape",51,51,144,5,0,"Success",0.01972,0.352141,0.258121,0.914524,2.021609,3.885637,0.447662,0.130481,8.033055,3037968,0,2996352,2.4330161874e-16,0
"Fftw_ARMPL","Inplace","Real","double",3,"oddshape",51,51,144,6,0,"Success",0.01788,0.345602,0.257261,0.903984,1.653207,4.45348,0.678263,0.137821,8.450718,3037968,0,2996352,2.4330161874e-16,0
"Fftw_ARMPL","Inplace","Real","double",3,"oddshape",51,51,144,7,0,"Success",0.02138,0.384942,0.272001,0.915884,1.540767,3.870277,0.646403,0.12148,7.775974,3037968,0,2996352,2.4330161874e-16,0
"Fftw_ARMPL","Inplace","Real","double",3,"oddshape",51,51,144,8,0,"Success",0.01988,0.354181,0.260781,0.904384,0.557843,3.851017,0.673403,0.12754,6.751889,3037968,0,2996352,2.4330161874e-16,0
"Fftw_ARMPL","Inplace","Real","double",3,"oddshape",51,51,144,9,0,"Success",0.0209,0.342561,0.261422,0.886363,0.550023,3.903457,0.653703,0.11838,6.739569,3037968,0,2996352,2.4330161874e-16,0
"Fftw_ARMPL","Inplace","Real","double",3,"oddshape",51,51,144,10,0,"Success",0.02112,0.347862,0.259581,0.916404,0.562542,3.812337,0.653923,0.11602,6.692529,3037968,0,2996352,2.4330161874e-16,0
"Fftw_ARMPL","Inplace","Real","double",3,"oddshape",51,51,144,11,0,"Success",0.02164,0.341842,0.286501,0.885304,0.573722,3.804357,0.649603,0.12584,6.691549,3037968,0,2996352,2.4330161874e-16,0
"Fftw_ARMPL","Inplace","Real","double",3,"oddshape",51,51,144,12,0,"Success",0.0196,0.334041,0.258002,0.910024,0.578842,3.745397,0.644622,0.121701,6.615569,3037968,0,2996352,2.4330161874e-16,0
"Fftw_ARMPL","Inplace","Real","double",3,"oddshape",51,51,144,13,0,"Success",0.02112,0.334122,0.256221,0.910404,0.529262,3.735757,0.648143,0.1173,6.555649,3037968,0,2996352,2.4330161874e-16,0
"Fftw_ARMPL","Inplace","Real","double",3,"oddshape",51,51,144,14,0,"Success",0.02168,0.335981,0.257901,0.912224,0.597763,3.894117,0.647343,0.1269,6.79711,3037968,0,2996352,2.4330161874e-16,0
"Fftw_ARMPL","Inplace","Real","double",3,"oddshape",51,51,144,15,0,"Success",0.02166,0.341061,0.261962,0.888263,0.566023,3.837317,0.673643,0.12468,6.717489,3037968,0,2996352,2.4330161874e-16,0
"Fftw_ARMPL","Inplace","Real","double",3,"oddshape",51,51,144,16,0,"Success",0.01982,0.334761,0.259461,0.904484,0.537763,3.802337,0.647402,0.118021,6.627089,3037968,0,2996352,2.4330161874e-16,0
"Fftw_ARMPL","Inplace","Real","double",3,"oddshape",51,51,144,17,0,"Success",0.021141,0.334581,0.258301,0.909944,0.569663,3.805196,0.653503,0.119661,6.67485,3037968,0,2996352,2.4330161874e-16,0
"Fftw_ARMPL","Inplace","Real","double",3,"oddshape",51,51,144,18,0,"Success",0.01968,0.335002,0.288621,0.883404,0.552462,3.814317,0.650963,0.117721,6.66505,3037968,0,2996352,2.4330161874e-16,0
"Fftw_ARMPL","Inplace","Real","double",3,"oddshape",51,51,144,19,0,"Success",0.02058,0.334081,0.255542,0.911644,0.577122,3.793257,0.650483,0.11892,6.664729,3037968,0,2996352,2.4330161874e-16,0
