; "SupportedThreads",64,"UsedThreads",32,"TotalMemory",274153406464,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1601279947,"CurrentTimeLocal","Mon Sep 28 09:59:07 2020","Hostname","juawei-a18","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 0.00042
; "Time_ContextDestroy [ms]", 0.0004
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw_ARMPL","Inplace","Real","double",3,"radix357",49,49,135,0,0,"Success",0.01284,107.927355,154.821222,0.796083,4.322999,4.809781,0.378502,0.218441,273.290323,2612288,0,2593080,3.9843041146e-16,0
"Fftw_ARMPL","Inplace","Real","double",3,"radix357",49,49,135,1,0,"Success",0.01964,0.325801,0.235481,0.799004,1.857628,3.657356,0.601883,0.11654,7.616373,2612288,0,2593080,3.9843041146e-16,0
"Fftw_ARMPL","Inplace","Real","double",3,"radix357",49,49,135,2,0,"Success",0.01576,0.317262,0.231721,0.724803,2.23113,4.103898,0.371882,0.247821,8.247337,2612288,0,2593080,3.9843041146e-16,0
"Fftw_ARMPL","Inplace","Real","double",3,"radix357",49,49,135,3,0,"Success",0.01682,0.311042,0.230101,0.779003,1.961589,3.616176,0.372541,0.111341,7.401953,2612288,0,2593080,3.9843041146e-16,0
"Fftw_ARMPL","Inplace","Real","double",3,"radix357",49,49,135,4,0,"Success",0.01654,0.308262,0.227901,0.781423,1.711428,3.574755,0.580883,0.12812,7.333332,2612288,0,2593080,3.9843041146e-16,0
"Fftw_ARMPL","Inplace","Real","double",3,"radix357",49,49,135,5,0,"Success",0.01696,0.344381,0.241062,0.750083,1.736627,4.107739,0.571622,0.119981,7.891755,2612288,0,2593080,3.9843041146e-16,0
"Fftw_ARMPL","Inplace","Real","double",3,"radix357",49,49,135,6,0,"Success",0.01558,0.295601,0.227761,0.708703,1.516307,4.081298,0.585642,0.112401,7.546293,2612288,0,2593080,3.9843041146e-16,0
"Fftw_ARMPL","Inplace","Real","double",3,"radix357",49,49,135,7,0,"Success",0.0155,0.304342,0.235121,0.769463,0.909924,3.503915,0.581683,0.114561,6.437529,2612288,0,2593080,3.9843041146e-16,0
"Fftw_ARMPL","Inplace","Real","double",3,"radix357",49,49,135,8,0,"Success",0.01642,0.303042,0.234141,0.774923,0.534062,3.575836,0.582943,0.1106,6.135167,2612288,0,2593080,3.9843041146e-16,0
"Fftw_ARMPL","Inplace","Real","double",3,"radix357",49,49,135,9,0,"Success",0.01544,0.274762,0.226681,0.772803,0.532562,3.524576,0.585422,0.116261,6.051747,2612288,0,2593080,3.9843041146e-16,0
"Fftw_ARMPL","Inplace","Real","double",3,"radix357",49,49,135,10,0,"Success",0.0162,0.293821,0.228321,0.776984,0.504562,3.572136,0.581202,0.102481,6.078747,2612288,0,2593080,3.9843041146e-16,0
"Fftw_ARMPL","Inplace","Real","double",3,"radix357",49,49,135,11,0,"Success",0.01694,0.271081,0.224681,0.769084,0.501382,3.644736,0.584762,0.103021,6.118487,2612288,0,2593080,3.9843041146e-16,0
"Fftw_ARMPL","Inplace","Real","double",3,"radix357",49,49,135,12,0,"Success",0.0159,0.284602,0.225541,0.754863,0.515222,3.605456,0.585403,0.10382,6.093587,2612288,0,2593080,3.9843041146e-16,0
"Fftw_ARMPL","Inplace","Real","double",3,"radix357",49,49,135,13,0,"Success",0.01568,0.293702,0.228001,0.773423,0.532082,3.543576,0.581583,0.10374,6.074787,2612288,0,2593080,3.9843041146e-16,0
"Fftw_ARMPL","Inplace","Real","double",3,"radix357",49,49,135,14,0,"Success",0.01532,0.279622,0.223261,0.772023,0.512542,3.531056,0.579682,0.101501,6.018287,2612288,0,2593080,3.9843041146e-16,0
"Fftw_ARMPL","Inplace","Real","double",3,"radix357",49,49,135,15,0,"Success",0.01586,0.274301,0.223501,0.770184,0.497902,3.581216,0.588242,0.110801,6.064707,2612288,0,2593080,3.9843041146e-16,0
"Fftw_ARMPL","Inplace","Real","double",3,"radix357",49,49,135,16,0,"Success",0.01754,0.291061,0.230421,0.760004,0.511722,3.501375,0.583423,0.1073,6.005646,2612288,0,2593080,3.9843041146e-16,0
"Fftw_ARMPL","Inplace","Real","double",3,"radix357",49,49,135,17,0,"Success",0.01668,0.289161,0.223861,0.760123,0.521463,3.597856,0.581702,0.105701,6.099767,2612288,0,2593080,3.9843041146e-16,0
"Fftw_ARMPL","Inplace","Real","double",3,"radix357",49,49,135,18,0,"Success",0.01586,0.277241,0.224981,0.754224,0.523182,3.574956,0.581882,0.100041,6.055607,2612288,0,2593080,3.9843041146e-16,0
"Fftw_ARMPL","Inplace","Real","double",3,"radix357",49,49,135,19,0,"Success",0.01474,0.268961,0.221621,0.754423,0.524063,3.626036,0.580282,0.107641,6.100687,2612288,0,2593080,3.9843041146e-16,0
