; "SupportedThreads",176,"UsedThreads",88,"TotalMemory",473043369984,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1599474074,"CurrentTimeLocal","Mon Sep  7 12:21:14 2020","Hostname","taurusml27","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 0.000133
; "Time_ContextDestroy [ms]", 7.1e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,0,2,"Success",0.013683,0.117806,0.102741,0.401125,9.144598,17.694835,0.150665,0.084339,27.71039,6034320,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,1,2,"Success",0.012739,0.090627,0.089889,0.340019,8.823048,17.63453,0.160833,0.064763,27.217125,6034320,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,2,2,"Success",0.01331,0.073379,0.092925,0.322831,8.835532,17.549654,0.16093,0.071041,27.120194,6034320,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,3,2,"Success",0.013355,0.075683,0.102208,0.330801,8.931017,17.63921,0.177511,0.068219,27.33856,6034320,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,4,2,"Success",0.010774,0.080877,0.089441,0.31364,8.829732,17.618763,0.166121,0.061966,27.171839,6034320,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,5,2,"Success",0.01358,0.07374,0.089567,0.285395,8.814663,17.662254,0.172928,0.068363,27.181115,6034320,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,6,2,"Success",0.009283,0.091678,0.097405,0.288928,8.829637,17.619486,0.168965,0.069764,27.175655,6034320,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,7,2,"Success",0.01243,0.085396,0.101448,0.285576,8.870834,17.66907,0.175743,0.066447,27.267516,6034320,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,8,2,"Success",0.00916,0.089061,0.085558,0.291991,8.862619,17.626977,0.169199,0.067542,27.202898,6034320,0,2996352,2.9388303756e-15,0
