; "SupportedThreads",176,"UsedThreads",88,"TotalMemory",473043369984,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1599474139,"CurrentTimeLocal","Mon Sep  7 12:22:19 2020","Hostname","taurusml27","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 0.000211
; "Time_ContextDestroy [ms]", 9.6e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,0,2,"Success",0.021216,0.172982,0.15645,0.416537,13.815376,27.409056,0.197165,0.110996,42.300686,6034320,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,1,2,"Success",0.011926,0.135877,0.147117,0.366046,13.210256,26.052376,0.194407,0.07858,40.197255,6034320,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,2,2,"Success",0.019371,0.102184,0.134235,0.380894,13.757739,26.271491,0.203333,0.077105,40.947328,6034320,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,3,2,"Success",0.017453,0.126673,0.145225,0.381465,14.062751,27.280689,0.200503,0.077226,42.293019,6034320,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,4,2,"Success",0.013857,0.128499,0.156604,0.376636,13.221872,34.90411,0.210297,0.084771,49.097879,6034320,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,5,2,"Success",0.009687,0.129609,0.132472,0.360976,13.727685,26.409388,0.197237,0.0922,41.059863,6034320,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,6,2,"Success",0.017177,0.105577,0.142913,0.370804,13.927012,26.515959,0.188855,0.090776,41.359946,6034320,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,7,2,"Success",0.017827,0.103807,0.142817,0.381585,13.748312,26.274934,0.206801,0.081548,40.958769,6034320,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,8,2,"Success",0.022429,0.101417,0.134402,0.378046,13.732738,26.11943,0.19648,0.077441,40.763267,6034320,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,9,2,"Success",0.012656,0.130992,0.146864,0.377247,13.208365,28.271322,0.210754,0.092032,42.450913,6034320,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,10,2,"Success",0.016263,0.116652,0.140216,0.369981,13.780878,26.572459,0.208728,0.074782,41.280693,6034320,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,11,2,"Success",0.012168,0.1178,0.135208,0.367619,14.000633,28.766172,0.217335,0.08205,43.699749,6034320,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,12,2,"Success",0.022197,0.123703,0.146005,0.357183,14.33721,28.36875,0.208454,0.092144,43.656359,6034320,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,13,2,"Success",0.016136,0.102524,0.144081,0.38669,13.23809,26.103995,0.201652,0.07645,40.270556,6034320,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,14,2,"Success",0.010418,0.117277,0.130437,0.372808,13.176921,26.029104,0.206834,0.094629,40.139085,6034320,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,15,2,"Success",0.014078,0.120031,0.149221,0.368556,13.266629,26.454852,0.204195,0.081111,40.659421,6034320,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,16,2,"Success",0.010732,0.129041,0.140607,0.354965,13.840475,26.026868,0.198146,0.070665,40.772181,6034320,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,17,2,"Success",0.010531,0.131169,0.142979,0.359968,13.900207,26.536191,0.196186,0.083839,41.361659,6034320,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,18,2,"Success",0.010286,0.128615,0.142522,0.376067,14.209528,26.089819,0.218383,0.078947,41.254814,6034320,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,19,2,"Success",0.010287,0.12882,0.139833,0.369595,14.43198,29.338885,0.207466,0.084812,44.71249,6034320,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",55,55,150,0,3,"Success",0.012736,0.100825,0.039526,0.543989,0.917358,7.128521,0.254395,0.114842,9.112923,7308400,0,3630000,1.7739423785e-16,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",55,55,150,1,3,"Success",0.012203,0.068312,0.0769,0.448532,1.408161,7.231192,0.274326,0.091989,9.612385,7308400,0,3630000,1.7739423785e-16,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",55,55,150,2,3,"Success",0.017134,0.090657,0.056033,0.518967,0.887449,7.236449,0.280164,0.088968,9.176569,7308400,0,3630000,1.7739423785e-16,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",55,55,150,3,3,"Success",0.010166,0.09485,0.046565,0.495962,0.92084,7.235422,0.281557,0.087456,9.173435,7308400,0,3630000,1.7739423785e-16,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",55,55,150,4,3,"Success",0.013029,0.095288,0.041411,0.493915,1.117367,7.174434,0.285137,0.1032,9.32441,7308400,0,3630000,1.7739423785e-16,0
