; "SupportedThreads",176,"UsedThreads",88,"TotalMemory",473043369984,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1599474107,"CurrentTimeLocal","Mon Sep  7 12:21:47 2020","Hostname","taurusml27","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 0.000131
; "Time_ContextDestroy [ms]", 0.000106
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,0,2,"Success",0.017937,0.155419,0.124718,0.438485,13.577841,20.188081,0.151198,0.077595,34.731931,6034320,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,1,2,"Success",0.01355,0.07635,0.073982,0.265969,7.61057,12.822924,0.159014,0.063164,21.085983,6034320,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,2,2,"Success",0.010974,0.060963,0.069154,0.275737,7.007396,12.822643,0.152868,0.061758,20.462126,6034320,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,3,2,"Success",0.010429,0.060281,0.068603,0.270903,7.324229,12.833682,0.153545,0.058096,20.780248,6034320,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,4,2,"Success",0.009811,0.060691,0.068919,0.269909,7.439999,12.825544,0.152407,0.060609,20.888626,6034320,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,5,2,"Success",0.009648,0.05842,0.068609,0.255347,6.995588,12.80215,0.145112,0.060256,20.395793,6034320,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,6,2,"Success",0.009591,0.058598,0.067777,0.254802,6.933531,12.835389,0.147019,0.059424,20.366588,6034320,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,7,2,"Success",0.010371,0.057752,0.066355,0.254792,6.990389,12.817784,0.14812,0.060324,20.406429,6034320,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,8,2,"Success",0.009449,0.056396,0.067482,0.256702,7.357234,12.816179,0.158584,0.059562,20.782094,6034320,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,9,2,"Success",0.011365,0.097102,0.101703,0.288543,9.309686,17.422617,0.157469,0.069477,27.458463,6034320,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,10,2,"Success",0.014549,0.091642,0.091024,0.288693,9.269976,17.431,0.165839,0.063887,27.417136,6034320,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,11,2,"Success",0.013017,0.07945,0.101876,0.28352,9.323255,17.454089,0.152708,0.065429,27.473942,6034320,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,12,2,"Success",0.010154,0.090493,0.085579,0.277555,9.763532,17.416693,0.160248,0.065316,27.870071,6034320,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,13,2,"Success",0.012697,0.085719,0.100641,0.279792,9.889794,17.444873,0.14912,0.065917,28.029027,6034320,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,14,2,"Success",0.012525,0.08539,0.099201,0.277372,9.289404,17.408792,0.158339,0.06443,27.395949,6034320,0,2996352,2.9388303756e-15,0
