; "SupportedThreads",176,"UsedThreads",88,"TotalMemory",473043369984,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1599474270,"CurrentTimeLocal","Mon Sep  7 12:24:30 2020","Hostname","taurusml27","gearshifft","0.3.0"
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,17,2,"Success",0.019989,28.354574,28.549199,0.316397,206.01307,201.327383,0.292729,0.965432,465.839422,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,18,2,"Success",0.015866,28.262771,28.626912,0.319278,202.744295,199.089194,0.296926,0.891403,460.247382,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,19,2,"Success",0.000274,28.333574,28.546226,0.210708,206.755037,201.304445,0.292012,0.971661,466.414532,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",55,55,150,0,3,"Success",0.012318,23.702645,27.638474,0.394426,2.008962,0.46377,0.377073,0.991478,55.589835,7308400,0,3630000,1.4700598092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",55,55,150,1,3,"Success",0.013302,23.770312,27.685925,0.390594,2.133106,0.469215,0.39358,1.049277,55.90594,7308400,0,3630000,1.4700598092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",55,55,150,2,3,"Success",0.000367,23.849575,27.712392,0.266358,2.091234,0.47515,0.414711,0.986439,55.796878,7308400,0,3630000,1.4700598092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",55,55,150,3,3,"Success",0.012937,23.79541,27.671502,0.401451,2.135077,0.478775,0.413448,1.060683,55.970024,7308400,0,3630000,1.4700598092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",55,55,150,4,3,"Success",0.016929,23.763675,27.686254,0.397647,2.187395,0.483667,0.398437,1.081591,56.016231,7308400,0,3630000,1.4700598092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",55,55,150,5,3,"Success",0.012566,23.779674,27.7216,0.405679,2.151305,0.472873,0.395887,0.919121,55.859469,7308400,0,3630000,1.4700598092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",55,55,150,6,3,"Success",0.015694,23.768984,27.685736,0.401361,2.190678,0.473621,0.397037,0.978128,55.911989,7308400,0,3630000,1.4700598092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",55,55,150,7,3,"Success",0.01225,23.791961,27.708969,0.411356,2.1508,0.472505,0.396728,1.047054,55.992248,7308400,0,3630000,1.4700598092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",55,55,150,8,3,"Success",0.000352,23.834354,27.716454,0.268094,2.084281,0.469814,0.40057,1.074913,55.8497,7308400,0,3630000,1.4700598092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",55,55,150,9,3,"Success",0.013263,23.778389,27.694371,0.413575,2.176428,0.476634,0.395641,1.055804,56.00475,7308400,0,3630000,1.4700598092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",55,55,150,10,3,"Success",0.016591,23.768501,27.85759,0.415755,2.188102,0.479501,0.393225,0.94914,56.069011,7308400,0,3630000,1.4700598092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",55,55,150,11,3,"Success",0.01208,23.758081,27.689605,0.408723,2.161473,0.473048,0.393506,0.976605,55.873834,7308400,0,3630000,1.4700598092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",55,55,150,12,3,"Success",0.016681,23.835438,27.664692,0.410957,2.234086,0.478908,0.395061,0.973639,56.010093,7308400,0,3630000,1.4700598092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",55,55,150,13,3,"Success",0.012431,23.800453,27.726803,0.412033,2.156226,0.474751,0.396873,1.080122,56.060358,7308400,0,3630000,1.4700598092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",55,55,150,14,3,"Success",0.000352,23.838637,27.771741,0.243007,2.080219,0.47723,0.394583,1.04947,55.856086,7308400,0,3630000,1.4700598092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",55,55,150,15,3,"Success",0.013509,23.766939,27.698825,0.406326,2.197664,0.47583,0.37204,0.951155,55.883054,7308400,0,3630000,1.4700598092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",55,55,150,16,3,"Success",0.012365,23.787953,27.68585,0.409632,2.129057,0.47681,0.395039,1.051594,55.948964,7308400,0,3630000,1.4700598092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",55,55,150,17,3,"Success",0.012925,23.771971,27.659844,0.410494,2.156972,0.47892,0.417129,0.978768,55.887697,7308400,0,3630000,1.4700598092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",55,55,150,18,3,"Success",0.016212,23.768248,27.661845,0.406395,2.16747,0.473851,0.394076,0.980976,55.869777,7308400,0,3630000,1.4700598092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",55,55,150,19,3,"Success",0.012484,23.764214,27.713534,0.404709,2.18243,0.476964,0.39533,1.046215,55.996527,7308400,0,3630000,1.4700598092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",61,61,160,0,4,"Success",0.01964,52.608979,53.255574,0.559743,2.658373,1.04811,0.516991,1.632967,112.300984,9585296,0,4762880,1.1168004092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",61,61,160,1,4,"Success",0.01253,52.555852,53.125922,0.550259,2.704598,1.029454,0.51907,1.57925,112.077583,9585296,0,4762880,1.1168004092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",61,61,160,2,4,"Success",0.013925,52.560393,53.066459,0.5835,2.717537,0.94671,0.468846,1.463327,111.821757,9585296,0,4762880,1.1168004092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",61,61,160,3,4,"Success",0.013411,52.535644,53.09573,0.595775,2.682931,1.027708,0.52156,1.610834,112.08418,9585296,0,4762880,1.1168004092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",61,61,160,4,4,"Success",0.017765,52.609293,53.092103,0.599437,2.717555,1.022199,0.519391,1.586546,112.164894,9585296,0,4762880,1.1168004092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",61,61,160,5,4,"Success",0.013833,52.583098,53.08169,0.621608,2.714192,1.04731,0.517725,1.62035,112.200325,9585296,0,4762880,1.1168004092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",61,61,160,6,4,"Success",0.014353,52.581183,53.094459,0.613138,2.694481,1.030016,0.520174,1.582132,112.130485,9585296,0,4762880,1.1168004092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",61,61,160,7,4,"Success",0.01848,52.557805,53.080441,0.616104,2.746173,1.023721,0.516627,1.554317,112.114243,9585296,0,4762880,1.1168004092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",61,61,160,8,4,"Success",0.014342,52.594786,53.115544,0.614097,2.649893,1.034518,0.519824,1.574788,112.118419,9585296,0,4762880,1.1168004092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",61,61,160,9,4,"Success",0.014084,52.593188,53.074788,0.60761,2.625876,1.029075,0.517673,1.581793,112.044659,9585296,0,4762880,1.1168004092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",61,61,160,10,4,"Success",0.013351,52.599456,53.093719,0.614089,2.347379,0.926781,0.469061,1.462306,111.526719,9585296,0,4762880,1.1168004092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",61,61,160,11,4,"Success",0.013476,52.537644,53.131862,0.619936,2.722064,1.028242,0.516365,1.579605,112.149792,9585296,0,4762880,1.1168004092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",61,61,160,12,4,"Success",0.013133,52.625117,53.109642,0.610257,2.715528,1.036114,0.530674,1.583275,112.2243,9585296,0,4762880,1.1168004092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",61,61,160,13,4,"Success",0.013072,52.584037,53.209818,0.615575,7.683422,1.064231,0.528142,1.588227,117.287538,9585296,0,4762880,1.1168004092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",61,61,160,14,4,"Success",0.013917,52.636406,53.034453,0.624953,2.698759,1.027675,0.520707,1.585532,112.143031,9585296,0,4762880,1.1168004092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",61,61,160,15,4,"Success",0.013324,52.418325,52.860975,0.618305,8.194087,2.509976,0.474482,1.408151,118.498257,9585296,0,4762880,1.1168004092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",61,61,160,16,4,"Success",0.01273,52.453084,53.053107,0.610199,2.629967,1.025483,0.516922,1.576759,111.878998,9585296,0,4762880,1.1168004092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",61,61,160,17,4,"Success",0.013097,52.530413,52.923689,0.610282,2.657945,1.03757,0.555354,1.571775,111.90084,9585296,0,4762880,1.1168004092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",61,61,160,18,4,"Success",0.013396,52.6312,53.073483,0.591707,2.715759,1.035121,0.543237,1.573445,112.177974,9585296,0,4762880,1.1168004092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",61,61,160,19,4,"Success",0.013187,52.504533,53.091898,0.590846,2.63258,1.040762,0.516133,1.605524,111.996021,9585296,0,4762880,1.1168004092e-16,0
"Fftw","Outplace","Real","double",3,"radix357",45,45,125,0,0,"Success",0.013818,37.031192,38.995325,0.20553,407.534023,57.811745,0.206089,0.837922,542.63672,4066200,0,2025000,1.2746774811e-16,0
"Fftw","Outplace","Real","double",3,"radix357",45,45,125,1,0,"Success",0.012866,39.164954,41.182252,0.193222,214.894885,57.914747,0.199372,0.688324,354.251354,4066200,0,2025000,1.2746774811e-16,0
"Fftw","Outplace","Real","double",3,"radix357",45,45,125,2,0,"Success",0.011107,37.001896,38.98898,0.177974,215.951303,58.034883,0.199315,0.763722,351.129899,4066200,0,2025000,1.2746774811e-16,0
"Fftw","Outplace","Real","double",3,"radix357",45,45,125,3,0,"Success",0.01149,36.9861,39.021492,0.176121,215.349411,57.946512,0.199046,0.766545,350.457433,4066200,0,2025000,1.2746774811e-16,0
"Fftw","Outplace","Real","double",3,"radix357",45,45,125,4,0,"Success",0.015521,37.139114,39.133467,0.178867,217.870713,57.819108,0.198833,0.67546,353.03182,4066200,0,2025000,1.2746774811e-16,0
"Fftw","Outplace","Real","double",3,"radix357",45,45,125,5,0,"Success",0.000266,36.995504,39.078879,0.10704,216.855101,58.013433,0.198945,0.677385,351.927326,4066200,0,2025000,1.2746774811e-16,0
"Fftw","Outplace","Real","double",3,"radix357",45,45,125,6,0,"Success",0.000272,36.987276,38.993839,0.10008,218.041395,57.982849,0.198892,0.774639,353.079982,4066200,0,2025000,1.2746774811e-16,0
"Fftw","Outplace","Real","double",3,"radix357",45,45,125,7,0,"Success",0.011742,37.149718,39.156176,0.1784,217.12451,58.15779,0.1991,0.693157,352.67146,4066200,0,2025000,1.2746774811e-16,0
"Fftw","Outplace","Real","double",3,"radix357",45,45,125,8,0,"Success",0.000279,37.107395,39.215995,0.107502,216.924229,58.178709,0.199849,0.67585,352.410523,4066200,0,2025000,1.2746774811e-16,0
"Fftw","Outplace","Real","double",3,"radix357",45,45,125,9,0,"Success",0.000303,36.99239,39.125215,0.100653,216.259957,58.15227,0.199798,0.673719,351.505246,4066200,0,2025000,1.2746774811e-16,0
"Fftw","Outplace","Real","double",3,"radix357",45,45,125,10,0,"Success",0.000334,37.070154,39.127921,0.101709,217.133087,58.299591,0.208204,0.761947,352.703884,4066200,0,2025000,1.2746774811e-16,0
"Fftw","Outplace","Real","double",3,"radix357",45,45,125,11,0,"Success",0.012595,37.135806,39.2008,0.178465,216.691004,58.010684,0.199017,0.680963,352.110073,4066200,0,2025000,1.2746774811e-16,0
"Fftw","Outplace","Real","double",3,"radix357",45,45,125,12,0,"Success",0.000344,37.003668,39.179272,0.107894,218.641365,58.229969,0.200243,0.670551,354.034036,4066200,0,2025000,1.2746774811e-16,0
"Fftw","Outplace","Real","double",3,"radix357",45,45,125,13,0,"Success",0.000268,37.100557,39.192803,0.108063,216.108702,58.415291,0.198669,0.675047,351.800152,4066200,0,2025000,1.2746774811e-16,0
"Fftw","Outplace","Real","double",3,"radix357",45,45,125,14,0,"Success",0.000285,37.001547,39.180065,0.107014,215.5204,58.072269,0.198562,0.768109,350.849227,4066200,0,2025000,1.2746774811e-16,0
"Fftw","Outplace","Real","double",3,"radix357",45,45,125,15,0,"Success",0.011081,37.000668,39.099759,0.177245,216.032941,58.338079,0.199845,0.677837,351.53822,4066200,0,2025000,1.2746774811e-16,0
"Fftw","Outplace","Real","double",3,"radix357",45,45,125,16,0,"Success",0.000293,37.028755,39.185024,0.100991,215.817737,58.163095,0.19892,0.680499,351.176069,4066200,0,2025000,1.2746774811e-16,0
"Fftw","Outplace","Real","double",3,"radix357",45,45,125,17,0,"Success",0.000299,37.075902,39.207331,0.101414,216.50479,58.2005,0.198654,0.674951,351.964664,4066200,0,2025000,1.2746774811e-16,0
"Fftw","Outplace","Real","double",3,"radix357",45,45,125,18,0,"Success",0.000334,37.124703,39.155411,0.100661,216.687364,58.187742,0.198743,0.765544,352.221511,4066200,0,2025000,1.2746774811e-16,0
"Fftw","Outplace","Real","double",3,"radix357",45,45,125,19,0,"Success",0.012076,37.131214,39.188709,0.175724,216.700858,58.096771,0.19922,0.687534,352.192875,4066200,0,2025000,1.2746774811e-16,0
"Fftw","Outplace","Real","double",3,"radix357",49,49,135,0,1,"Success",0.00709,51.34809,62.12332,0.246228,197.657174,199.280039,0.254087,0.665624,511.582421,5205368,0,2593080,1.2252147609e-16,0
"Fftw","Outplace","Real","double",3,"radix357",49,49,135,1,1,"Success",0.0124,51.575862,62.376085,0.222974,197.94286,196.243692,0.254907,0.688086,509.317514,5205368,0,2593080,1.2252147609e-16,0
"Fftw","Outplace","Real","double",3,"radix357",49,49,135,2,1,"Success",0.009944,51.502055,62.368903,0.228985,197.487239,196.054881,0.255693,0.676496,508.58498,5205368,0,2593080,1.2252147609e-16,0
"Fftw","Outplace","Real","double",3,"radix357",49,49,135,3,1,"Success",0.010142,51.677116,62.401447,0.223201,197.726887,196.130147,0.256597,0.726089,509.152496,5205368,0,2593080,1.2252147609e-16,0
"Fftw","Outplace","Real","double",3,"radix357",49,49,135,4,1,"Success",0.010517,51.48832,62.286933,0.23527,197.976552,196.263023,0.267435,0.653819,509.182603,5205368,0,2593080,1.2252147609e-16,0
"Fftw","Outplace","Real","double",3,"radix357",49,49,135,5,1,"Success",0.014601,51.429097,62.120435,0.223909,198.770625,196.395252,0.256622,0.664362,509.875699,5205368,0,2593080,1.2252147609e-16,0
"Fftw","Outplace","Real","double",3,"radix357",49,49,135,6,1,"Success",0.009872,51.53792,62.394713,0.229102,197.873163,197.220866,0.25506,0.64966,510.170997,5205368,0,2593080,1.2252147609e-16,0
"Fftw","Outplace","Real","double",3,"radix357",49,49,135,7,1,"Success",0.009849,51.626686,62.398233,0.22435,197.67098,195.87589,0.255335,0.535598,508.597615,5205368,0,2593080,1.2252147609e-16,0
"Fftw","Outplace","Real","double",3,"radix357",49,49,135,8,1,"Success",0.000282,51.628512,62.448243,0.122296,197.215744,195.967801,0.256091,0.711857,508.351517,5205368,0,2593080,1.2252147609e-16,0
"Fftw","Outplace","Real","double",3,"radix357",49,49,135,9,1,"Success",0.01136,51.478932,62.423342,0.228687,198.167653,195.925057,0.267567,0.664163,509.167539,5205368,0,2593080,1.2252147609e-16,0
"Fftw","Outplace","Real","double",3,"radix357",49,49,135,10,1,"Success",0.009896,51.469041,62.234627,0.221639,198.064891,196.834679,0.255474,0.693291,509.784217,5205368,0,2593080,1.2252147609e-16,0
"Fftw","Outplace","Real","double",3,"radix357",49,49,135,11,1,"Success",0.013888,51.855779,62.516356,0.227275,198.392477,196.112966,0.256189,0.654171,510.029826,5205368,0,2593080,1.2252147609e-16,0
"Fftw","Outplace","Real","double",3,"radix357",49,49,135,12,1,"Success",0.010091,51.645545,62.381011,0.226543,197.622918,196.889954,0.254957,0.652419,509.684173,5205368,0,2593080,1.2252147609e-16,0
"Fftw","Outplace","Real","double",3,"radix357",49,49,135,13,1,"Success",0.011162,51.551177,62.38164,0.232711,197.005749,196.857291,0.255349,0.657426,508.953216,5205368,0,2593080,1.2252147609e-16,0
"Fftw","Outplace","Real","double",3,"radix357",49,49,135,14,1,"Success",0.009345,51.62488,62.404684,0.231606,197.959756,197.155718,0.255651,0.689208,510.331575,5205368,0,2593080,1.2252147609e-16,0
"Fftw","Outplace","Real","double",3,"radix357",49,49,135,15,1,"Success",0.009714,51.299199,62.187488,0.225918,197.484105,196.266412,0.255825,0.588006,508.317563,5205368,0,2593080,1.2252147609e-16,0
"Fftw","Outplace","Real","double",3,"radix357",49,49,135,16,1,"Success",0.009816,51.473644,62.276041,0.224979,197.680858,196.810652,0.255688,0.673845,509.406244,5205368,0,2593080,1.2252147609e-16,0
"Fftw","Outplace","Real","double",3,"radix357",49,49,135,17,1,"Success",0.009873,51.591494,62.366807,0.229699,198.681718,196.500662,0.25608,0.537975,510.175027,5205368,0,2593080,1.2252147609e-16,0
"Fftw","Outplace","Real","double",3,"radix357",49,49,135,18,1,"Success",0.000282,51.564725,62.45393,0.114098,197.8003,196.739775,0.255565,0.716332,509.645958,5205368,0,2593080,1.2252147609e-16,0
"Fftw","Outplace","Real","double",3,"radix357",49,49,135,19,1,"Success",0.010007,52.735132,63.667418,0.232117,198.065295,195.938049,0.255249,0.674366,511.578254,5205368,0,2593080,1.2252147609e-16,0
