; "SupportedThreads",176,"UsedThreads",88,"TotalMemory",473043369984,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1599474173,"CurrentTimeLocal","Mon Sep  7 12:22:53 2020","Hostname","taurusml27","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 0.000188
; "Time_ContextDestroy [ms]", 6.4e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",55,55,150,17,3,"Success",0.014954,0.058508,0.047065,0.398371,0.839618,6.334665,0.238851,0.090085,8.02263,7308400,0,3630000,1.7739423785e-16,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",55,55,150,18,3,"Success",0.015583,0.057232,0.050645,0.403178,0.79328,6.22079,0.239199,0.082451,7.862891,7308400,0,3630000,1.7739423785e-16,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",55,55,150,19,3,"Success",0.010058,0.050891,0.053191,0.402131,0.778841,6.21871,0.240373,0.076706,7.831408,7308400,0,3630000,1.7739423785e-16,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",61,61,160,0,4,"Success",0.010997,0.11191,0.109488,0.632529,15.542384,27.477735,0.363427,0.105408,44.354535,9585296,0,4762880,5.1107359024e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",61,61,160,1,4,"Success",0.014615,0.088286,0.125955,0.604087,15.041529,27.428448,0.380026,0.090825,43.774399,9585296,0,4762880,5.1107359024e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",61,61,160,2,4,"Success",0.014735,0.093239,0.112699,0.620815,15.029311,27.467648,0.376603,0.088354,43.803942,9585296,0,4762880,5.1107359024e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",61,61,160,3,4,"Success",0.012087,0.09911,0.11208,0.597231,15.773396,27.44271,0.377449,0.092235,44.506827,9585296,0,4762880,5.1107359024e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",61,61,160,4,4,"Success",0.012292,0.096501,0.10193,0.601661,14.977923,27.458867,0.377073,0.088675,43.715505,9585296,0,4762880,5.1107359024e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",61,61,160,5,4,"Success",0.010777,0.09593,0.110299,0.603679,14.984735,27.459353,0.375991,0.087503,43.728804,9585296,0,4762880,5.1107359024e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",61,61,160,6,4,"Success",0.011277,0.09733,0.1115,0.608833,14.977971,27.484204,0.370273,0.090657,43.752602,9585296,0,4762880,5.1107359024e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",61,61,160,7,4,"Success",0.010516,0.098393,0.10087,0.600995,15.107551,27.434473,0.389362,0.091032,43.833797,9585296,0,4762880,5.1107359024e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",61,61,160,8,4,"Success",0.011996,0.097344,0.109407,0.597605,14.983289,27.415323,0.378384,0.088934,43.682874,9585296,0,4762880,5.1107359024e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",61,61,160,9,4,"Success",0.012158,0.096874,0.110326,0.597819,15.078124,27.453537,0.372556,0.087612,43.809581,9585296,0,4762880,5.1107359024e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",61,61,160,10,4,"Success",0.012017,0.096332,0.108746,0.601003,15.68984,27.455273,0.376806,0.089304,44.429911,9585296,0,4762880,5.1107359024e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",61,61,160,11,4,"Success",0.011892,0.09568,0.108262,0.603245,15.646833,27.450296,0.369706,0.087919,44.374437,9585296,0,4762880,5.1107359024e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",61,61,160,12,4,"Success",0.010761,0.095171,0.108985,0.595117,15.657199,27.457482,0.376099,0.085359,44.386792,9585296,0,4762880,5.1107359024e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",61,61,160,13,4,"Success",0.011259,0.096325,0.109961,0.600329,15.124076,27.401656,0.38271,0.09007,43.818049,9585296,0,4762880,5.1107359024e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",61,61,160,14,4,"Success",0.011977,0.093595,0.110159,0.605018,15.201054,27.445955,0.381032,0.089644,43.939075,9585296,0,4762880,5.1107359024e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",61,61,160,15,4,"Success",0.018788,0.093897,0.110363,0.604896,14.990446,27.375666,0.379805,0.098803,43.67338,9585296,0,4762880,5.1107359024e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",61,61,160,16,4,"Success",0.010943,0.092383,0.110584,0.600597,15.075205,27.466993,0.37937,0.088229,43.824971,9585296,0,4762880,5.1107359024e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",61,61,160,17,4,"Success",0.010933,0.097378,0.109025,0.603374,15.002275,27.417966,0.380987,0.086527,43.708953,9585296,0,4762880,5.1107359024e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",61,61,160,18,4,"Success",0.016157,0.096578,0.108055,0.594503,14.894283,27.471761,0.377999,0.088415,43.648461,9585296,0,4762880,5.1107359024e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",61,61,160,19,4,"Success",0.011479,0.096546,0.108027,0.604429,15.08338,27.424008,0.382932,0.089788,43.801157,9585296,0,4762880,5.1107359024e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"radix357",45,45,125,0,0,"Success",0.010306,31.47793,0.062207,0.225916,76.181981,3.505776,0.114196,0.106411,111.685412,4066200,0,2025000,1.2987409565e-16,0
"Fftw_ESSL","Outplace","Real","double",3,"radix357",45,45,125,1,0,"Success",0.01088,0.041399,0.043451,0.187752,0.952583,2.87618,0.112533,0.050717,4.275958,4066200,0,2025000,1.2987409565e-16,0
"Fftw_ESSL","Outplace","Real","double",3,"radix357",45,45,125,2,0,"Success",0.009773,0.034503,0.040948,0.174329,0.884025,3.174883,0.112572,0.048005,4.479698,4066200,0,2025000,1.2987409565e-16,0
"Fftw_ESSL","Outplace","Real","double",3,"radix357",45,45,125,3,0,"Success",0.009597,0.033565,0.040575,0.175347,0.713963,2.962568,0.112751,0.048807,4.097579,4066200,0,2025000,1.2987409565e-16,0
"Fftw_ESSL","Outplace","Real","double",3,"radix357",45,45,125,4,0,"Success",0.013868,0.032938,0.040016,0.174229,0.944808,3.17361,0.112996,0.048324,4.54122,4066200,0,2025000,1.2987409565e-16,0
"Fftw_ESSL","Outplace","Real","double",3,"radix357",45,45,125,5,0,"Success",0.009523,0.034228,0.039674,0.176647,1.325146,3.122816,0.113086,0.048432,4.869971,4066200,0,2025000,1.2987409565e-16,0
"Fftw_ESSL","Outplace","Real","double",3,"radix357",45,45,125,6,0,"Success",0.009091,0.032454,0.039632,0.175267,0.954509,3.335622,0.112817,0.049437,4.709245,4066200,0,2025000,1.2987409565e-16,0
"Fftw_ESSL","Outplace","Real","double",3,"radix357",45,45,125,7,0,"Success",0.009394,0.032436,0.04005,0.175625,0.869638,2.978519,0.112992,0.048615,4.267663,4066200,0,2025000,1.2987409565e-16,0
"Fftw_ESSL","Outplace","Real","double",3,"radix357",45,45,125,8,0,"Success",0.009575,0.032987,0.039393,0.176298,0.977366,2.903076,0.112863,0.049151,4.301119,4066200,0,2025000,1.2987409565e-16,0
"Fftw_ESSL","Outplace","Real","double",3,"radix357",45,45,125,9,0,"Success",0.009806,0.032255,0.039397,0.181246,1.348118,3.669765,0.11327,0.050063,5.444554,4066200,0,2025000,1.2987409565e-16,0
"Fftw_ESSL","Outplace","Real","double",3,"radix357",45,45,125,10,0,"Success",0.009484,0.032761,0.038983,0.178175,1.008603,4.151534,0.11275,0.048883,5.581618,4066200,0,2025000,1.2987409565e-16,0
"Fftw_ESSL","Outplace","Real","double",3,"radix357",45,45,125,11,0,"Success",0.009312,0.032387,0.038761,0.175972,0.871471,3.249693,0.112905,0.050824,4.541986,4066200,0,2025000,1.2987409565e-16,0
"Fftw_ESSL","Outplace","Real","double",3,"radix357",45,45,125,12,0,"Success",0.009613,0.031913,0.039041,0.175961,0.850589,3.519406,0.11319,0.048816,4.788952,4066200,0,2025000,1.2987409565e-16,0
"Fftw_ESSL","Outplace","Real","double",3,"radix357",45,45,125,13,0,"Success",0.009539,0.031813,0.039099,0.179105,0.834185,3.773416,0.112791,0.048047,5.028381,4066200,0,2025000,1.2987409565e-16,0
"Fftw_ESSL","Outplace","Real","double",3,"radix357",45,45,125,14,0,"Success",0.009323,0.032567,0.038923,0.174898,0.925985,3.416703,0.11359,0.048289,4.760969,4066200,0,2025000,1.2987409565e-16,0
"Fftw_ESSL","Outplace","Real","double",3,"radix357",45,45,125,15,0,"Success",0.014798,0.032407,0.039118,0.178529,0.980115,2.922942,0.113379,0.049438,4.331137,4066200,0,2025000,1.2987409565e-16,0
"Fftw_ESSL","Outplace","Real","double",3,"radix357",45,45,125,16,0,"Success",0.010047,0.031559,0.038772,0.174094,0.69392,3.260601,0.113004,0.047119,4.369534,4066200,0,2025000,1.2987409565e-16,0
"Fftw_ESSL","Outplace","Real","double",3,"radix357",45,45,125,17,0,"Success",0.009451,0.031743,0.039206,0.172406,0.76954,3.174848,0.112985,0.048765,4.359591,4066200,0,2025000,1.2987409565e-16,0
"Fftw_ESSL","Outplace","Real","double",3,"radix357",45,45,125,18,0,"Success",0.009658,0.031224,0.038585,0.174074,0.891586,3.104349,0.113138,0.046847,4.409857,4066200,0,2025000,1.2987409565e-16,0
"Fftw_ESSL","Outplace","Real","double",3,"radix357",45,45,125,19,0,"Success",0.009191,0.03181,0.038983,0.171832,0.856002,3.316251,0.113662,0.046995,4.585132,4066200,0,2025000,1.2987409565e-16,0
"Fftw_ESSL","Outplace","Real","double",3,"radix357",49,49,135,0,1,"Success",0.010357,0.055047,0.0475,0.257101,0.803001,5.792045,0.14429,0.067691,7.177439,5205368,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Outplace","Real","double",3,"radix357",49,49,135,1,1,"Success",0.011441,0.035561,0.044204,0.239949,1.129072,5.320244,0.144909,0.052287,6.978081,5205368,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Outplace","Real","double",3,"radix357",49,49,135,2,1,"Success",0.009488,0.034327,0.043413,0.230228,0.973139,5.350927,0.144055,0.052905,6.838889,5205368,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Outplace","Real","double",3,"radix357",49,49,135,3,1,"Success",0.01017,0.033917,0.042903,0.235445,1.064648,5.211514,0.144372,0.055488,6.798841,5205368,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Outplace","Real","double",3,"radix357",49,49,135,4,1,"Success",0.014265,0.035098,0.043352,0.234393,1.086596,5.221693,0.143966,0.053018,6.832785,5205368,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Outplace","Real","double",3,"radix357",49,49,135,5,1,"Success",0.009589,0.033479,0.042628,0.227596,1.164421,5.199102,0.143808,0.053596,6.87485,5205368,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Outplace","Real","double",3,"radix357",49,49,135,6,1,"Success",0.009915,0.034188,0.042218,0.227779,0.993943,4.986654,0.144319,0.052286,6.491713,5205368,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Outplace","Real","double",3,"radix357",49,49,135,7,1,"Success",0.009912,0.034366,0.043193,0.226646,0.823553,5.241595,0.144573,0.055432,6.579668,5205368,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Outplace","Real","double",3,"radix357",49,49,135,8,1,"Success",0.009613,0.035626,0.042809,0.227678,1.132276,4.773021,0.144437,0.054012,6.419891,5205368,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Outplace","Real","double",3,"radix357",49,49,135,9,1,"Success",0.014285,0.034208,0.042834,0.231659,1.320503,5.352307,0.143625,0.055401,7.195244,5205368,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Outplace","Real","double",3,"radix357",49,49,135,10,1,"Success",0.009609,0.034698,0.042635,0.232721,1.072251,5.214732,0.144208,0.053328,6.8048,5205368,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Outplace","Real","double",3,"radix357",49,49,135,11,1,"Success",0.010172,0.033266,0.04204,0.230523,1.147475,5.616957,0.143475,0.054907,7.27923,5205368,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Outplace","Real","double",3,"radix357",49,49,135,12,1,"Success",0.010127,0.033925,0.042286,0.230353,0.968567,5.978675,0.144079,0.053018,7.461432,5205368,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Outplace","Real","double",3,"radix357",49,49,135,13,1,"Success",0.009869,0.033962,0.042342,0.229498,1.317334,5.379189,0.144214,0.053106,7.209932,5205368,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Outplace","Real","double",3,"radix357",49,49,135,14,1,"Success",0.009929,0.034862,0.04272,0.23192,1.313122,5.423571,0.18709,0.082195,7.325936,5205368,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Outplace","Real","double",3,"radix357",49,49,135,15,1,"Success",0.013421,0.072347,0.090542,0.34033,1.1841,6.912442,0.188808,0.073845,8.876467,5205368,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Outplace","Real","double",3,"radix357",49,49,135,16,1,"Success",0.015494,0.085536,0.063696,0.338338,1.100434,6.369988,0.186745,0.075904,8.236982,5205368,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Outplace","Real","double",3,"radix357",49,49,135,17,1,"Success",0.011216,0.061732,0.08671,0.352117,1.009706,7.818162,0.180676,0.081885,9.602831,5205368,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Outplace","Real","double",3,"radix357",49,49,135,18,1,"Success",0.012284,0.094895,0.052393,0.340283,0.947474,6.522862,0.184661,0.078896,8.234459,5205368,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Outplace","Real","double",3,"radix357",49,49,135,19,1,"Success",0.015599,0.063789,0.101485,0.346812,0.763984,6.430344,0.192693,0.074947,7.990429,5205368,0,2593080,1.8502371647e-16,0
