; "SupportedThreads",64,"UsedThreads",32,"TotalMemory",274153406464,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1601279945,"CurrentTimeLocal","Mon Sep 28 09:59:05 2020","Hostname","juawei-a18","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 0.00038
; "Time_ContextDestroy [ms]", 0.00036
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,0,0,"Success",0.01336,18.960264,22.355418,0.799784,5.543744,4.327779,0.355482,0.286441,52.645832,2612288,0,2593080,1.5230038673e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,1,0,"Success",0.01732,18.296361,21.886696,0.736503,3.258895,3.087813,0.370822,0.214501,47.871951,2612288,0,2593080,1.5230038673e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,2,0,"Success",0.00058,18.19256,21.805936,0.391102,3.723596,4.147678,0.366662,0.210201,48.841355,2612288,0,2593080,1.5230038673e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,3,0,"Success",0.00052,18.17866,21.826196,0.399302,3.444875,4.068798,0.351801,0.210361,48.483733,2612288,0,2593080,1.5230038673e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,4,0,"Success",0.00052,18.12938,21.808416,0.389222,3.447415,4.211318,0.328182,0.209721,48.527294,2612288,0,2593080,1.5230038673e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,5,0,"Success",0.00052,18.18514,21.826776,0.376621,3.140634,3.664896,0.335202,0.206381,47.73967,2612288,0,2593080,1.5230038673e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,6,0,"Success",0.00046,18.18504,21.801796,0.377061,3.254955,4.366519,0.332561,0.206041,48.527273,2612288,0,2593080,1.5230038673e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,7,0,"Success",0.00052,18.16872,21.798896,0.380701,3.449235,4.416699,0.328522,0.215521,48.762015,2612288,0,2593080,1.5230038673e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,8,0,"Success",0.00048,18.14806,21.770276,0.381022,3.616516,3.841256,0.344322,0.212321,48.317213,2612288,0,2593080,1.5230038673e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,9,0,"Success",0.0006,18.17796,21.835216,0.382482,3.796356,4.128938,0.328842,0.205181,48.858675,2612288,0,2593080,1.5230038673e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,10,0,"Success",0.0007,18.15816,21.764796,0.379922,3.845297,4.55796,0.329221,0.210201,49.249317,2612288,0,2593080,1.5230038673e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,11,0,"Success",0.00052,18.18736,21.810196,0.377602,2.669552,2.45785,0.330742,0.209981,46.046823,2612288,0,2593080,1.5230038673e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,12,0,"Success",0.00052,18.1378,21.780956,0.377442,2.449431,2.986813,0.341601,0.208501,46.286424,2612288,0,2593080,1.5230038673e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,13,0,"Success",0.00052,18.15788,21.794656,0.376561,3.454556,4.079798,0.369021,0.215001,48.451513,2612288,0,2593080,1.5230038673e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,14,0,"Success",0.00052,18.16604,21.769576,0.407982,3.735936,4.288379,0.352302,0.2072,48.930935,2612288,0,2593080,1.5230038673e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,15,0,"Success",0.00058,18.17804,21.820936,0.386122,3.809657,3.567895,0.371562,0.217801,48.355573,2612288,0,2593080,1.5230038673e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,16,0,"Success",0.00048,18.21176,21.815056,0.398082,3.712896,4.184139,0.368401,0.214381,48.908195,2612288,0,2593080,1.5230038673e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,17,0,"Success",0.0005,18.216301,21.838576,0.395101,3.887178,3.781096,0.367782,0.218381,48.707955,2612288,0,2593080,1.5230038673e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,18,0,"Success",0.00052,18.181,21.795316,0.396981,3.751397,4.050378,0.343861,0.209061,48.731654,2612288,0,2593080,1.5230038673e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,19,0,"Success",0.00088,18.18382,21.781556,0.379182,3.892577,2.965373,0.333361,0.222161,47.76207,2612288,0,2593080,1.5230038673e-16,0
