; "SupportedThreads",64,"UsedThreads",32,"TotalMemory",274153406464,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1601280080,"CurrentTimeLocal","Mon Sep 28 10:01:20 2020","Hostname","juawei-a18","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 0.00032
; "Time_ContextDestroy [ms]", 0.00048
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,0,0,"Success",0.013501,66.964174,70.36689,1.510627,7.096791,4.300859,0.717443,0.405282,151.379027,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,1,0,"Success",0.01856,62.001673,66.338452,1.471066,3.829377,3.795457,0.684923,0.317661,138.460609,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,2,0,"Success",0.0005,61.861772,66.262852,0.763263,3.835197,4.249819,0.631183,0.299141,137.906967,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,3,0,"Success",0.00048,61.857373,66.085531,0.714483,4.050038,4.509979,0.680043,0.309802,138.210809,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,4,0,"Success",0.00054,61.728131,66.180572,0.776303,5.880226,6.117247,0.664883,0.307461,141.658243,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,5,0,"Success",0.00054,61.757612,66.161451,0.753403,5.717045,5.516465,0.622462,0.326542,140.85864,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,6,0,"Success",0.0005,61.758652,66.00707,0.719163,3.784117,3.833757,1.002304,0.363102,137.471845,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,7,0,"Success",0.00052,61.903092,66.386452,1.073725,3.455035,3.812157,1.017165,0.385441,138.036907,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,8,0,"Success",0.00084,62.008953,66.463713,1.051044,3.521216,3.547055,1.024245,0.373961,137.994487,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,9,0,"Success",0.00076,61.989653,66.300492,1.048984,2.289991,1.186785,1.010004,0.378222,134.207891,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,10,0,"Success",0.00054,62.062174,66.600153,1.049124,1.224506,1.170165,1.010804,0.382502,133.503208,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,11,0,"Success",0.00056,62.106514,66.566513,1.050565,1.233285,1.175945,1.008565,0.370161,133.515368,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,12,0,"Success",0.00052,62.172913,66.655114,1.055284,1.230586,1.175265,1.016285,0.405661,133.714868,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,13,0,"Success",0.00082,62.122674,66.475892,1.048005,1.221125,1.151506,1.008724,0.372522,133.404208,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,14,0,"Success",0.0007,62.098433,66.592553,1.052885,1.257065,1.169486,1.003464,0.373922,133.551688,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,15,0,"Success",0.00056,62.041693,66.702934,1.049225,1.228945,1.166645,1.016105,0.393181,133.602728,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,16,0,"Success",0.00092,62.027374,66.408572,1.049125,1.220145,1.163985,1.010264,0.373522,133.257247,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,17,0,"Success",0.00054,61.831113,66.234791,1.063405,1.227005,1.167385,1.011805,0.374282,132.913286,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,18,0,"Success",0.00058,61.958753,66.387072,1.052125,1.220805,1.165325,1.021805,0.375681,133.185406,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,19,0,"Success",0.00068,61.892812,66.409713,1.053564,1.243706,1.176625,1.012924,0.371662,133.164946,4822416,0,4762880,1.1168004092e-16,0
