; "SupportedThreads",64,"UsedThreads",32,"TotalMemory",274153406464,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1601280112,"CurrentTimeLocal","Mon Sep 28 10:01:52 2020","Hostname","juawei-a18","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 0.00034
; "Time_ContextDestroy [ms]", 0.00092
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,0,0,"Success",0.01482,63.49742,66.553933,1.507626,6.130667,4.54874,0.625443,0.371542,143.253671,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,1,0,"Success",0.01706,62.008293,66.354192,1.410786,3.803737,4.738921,0.623223,0.304961,139.265413,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,2,0,"Success",0.00054,61.797972,66.225872,0.731763,5.627565,5.222803,0.630843,0.296701,140.536819,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,3,0,"Success",0.0006,61.890173,66.168291,0.722743,5.274564,6.734289,0.624583,0.298621,141.716844,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,4,0,"Success",0.00048,61.715511,66.142431,0.723884,4.196478,3.826997,1.011824,0.366862,137.987447,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,5,0,"Success",0.00138,61.920773,66.311372,1.058184,3.708297,3.790076,1.006385,0.411802,138.211529,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,6,0,"Success",0.0007,61.987933,66.254371,1.058565,3.513875,2.19995,1.037865,0.398281,136.45488,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,7,0,"Success",0.00066,61.974633,66.430412,2.369811,1.218305,1.168025,1.033205,0.387442,134.585793,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,8,0,"Success",0.0008,62.043113,66.507033,1.076045,1.221185,1.167125,1.038205,0.371502,133.427968,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,9,0,"Success",0.0006,62.032153,66.334212,1.070225,1.208006,1.199345,1.040344,0.369902,133.258127,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,10,0,"Success",0.00074,62.164833,66.620874,1.076664,1.210146,1.162345,1.035964,0.376562,133.651468,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,11,0,"Success",0.0007,62.132773,66.638954,1.068204,1.191546,1.160185,1.028004,0.377402,133.600828,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,12,0,"Success",0.00114,62.273314,66.696094,1.078105,1.225185,1.179885,1.033245,0.409482,133.90019,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,13,0,"Success",0.00058,62.189254,66.559413,1.068164,1.215606,1.156205,1.049364,0.376762,133.618568,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,14,0,"Success",0.00072,62.159434,66.664253,1.069065,1.217105,1.162266,1.033804,0.376042,133.686289,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,15,0,"Success",0.00074,62.137053,66.795594,1.077265,1.223545,1.164885,1.042825,0.393902,133.839389,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,16,0,"Success",0.0008,62.046833,66.442613,1.067564,1.216986,1.197205,1.034865,0.371021,133.381947,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,17,0,"Success",0.00066,61.873352,66.284332,1.072025,1.213325,1.161705,1.039185,0.376421,133.024365,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,18,0,"Success",0.0006,62.049053,66.401213,1.072604,1.213146,1.164265,1.029644,0.372702,133.306407,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,19,0,"Success",0.00098,61.953173,66.455172,1.066205,1.247926,1.168205,1.034984,0.372042,133.302387,4822416,0,4762880,1.1168004092e-16,0
