; "SupportedThreads",64,"UsedThreads",32,"TotalMemory",274153406464,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1601280122,"CurrentTimeLocal","Mon Sep 28 10:02:02 2020","Hostname","juawei-a18","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 0.00044
; "Time_ContextDestroy [ms]", 0.00044
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,0,0,"Success",0.01576,63.186338,66.923434,1.500307,6.77999,3.843377,0.728783,0.395902,143.377571,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,1,0,"Success",0.01842,61.962773,66.352832,1.530267,3.518796,3.794956,1.035065,0.380001,138.59647,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,2,0,"Success",0.00096,61.957033,66.417933,1.055044,3.277775,3.306374,1.023245,0.370641,137.412225,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,3,0,"Success",0.0006,62.018593,66.313052,1.053245,2.959353,3.278154,1.015165,0.384101,137.025623,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,4,0,"Success",0.0006,61.881012,66.349052,2.383931,3.365715,3.033973,1.017884,0.370562,138.406089,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,5,0,"Success",0.0006,61.856973,66.253671,1.066105,1.210845,1.163966,1.027624,0.403862,132.986726,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,6,0,"Success",0.0006,61.999813,66.215671,1.057945,1.221465,1.171066,1.022364,0.374742,133.066786,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,7,0,"Success",0.0007,61.955633,66.403272,2.313411,1.236185,1.174125,1.020405,0.384741,134.491592,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,8,0,"Success",0.00062,61.932272,66.437633,1.058664,1.197606,1.167245,1.016864,0.370482,133.184626,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,9,0,"Success",0.001,61.989053,66.290351,1.048685,1.209705,1.175346,1.017664,0.373822,133.108946,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,10,0,"Success",0.00062,62.085133,66.524433,1.051585,1.238625,1.161305,1.018705,0.375482,133.458968,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,11,0,"Success",0.0006,62.047293,66.566313,1.054065,1.206585,1.897409,1.027744,0.375322,134.179111,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,12,0,"Success",0.00064,62.192014,66.644313,1.063745,1.219465,1.194526,1.027624,0.410682,133.756069,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,13,0,"Success",0.00062,62.169294,66.502452,1.054405,1.212985,1.167906,1.015584,0.374182,133.500448,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,14,0,"Success",0.00058,62.198014,66.563633,1.047844,1.221766,1.204265,1.022065,0.372101,133.633448,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,15,0,"Success",0.0007,62.090033,66.708834,1.053164,1.194246,1.180205,1.021104,0.390782,133.642448,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,16,0,"Success",0.00098,62.026693,66.444553,1.053684,1.233186,1.175085,1.010365,0.376941,133.325127,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,17,0,"Success",0.00094,61.830073,66.217311,1.048565,1.206725,1.205785,1.013605,0.374322,132.900786,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,18,0,"Success",0.0006,61.932513,66.319892,1.049844,1.232346,1.181925,1.020564,0.377882,133.118786,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,19,0,"Success",0.00058,61.869873,66.417692,1.057445,1.203965,1.178605,1.023025,0.376282,133.130647,4822416,0,4762880,1.1168004092e-16,0
