; "SupportedThreads",64,"UsedThreads",32,"TotalMemory",274153406464,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1601279948,"CurrentTimeLocal","Mon Sep 28 09:59:08 2020","Hostname","juawei-a18","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 0.00036
; "Time_ContextDestroy [ms]", 0.00042
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,0,0,"Success",0.01478,19.062024,22.378638,0.868204,5.685725,4.3849,0.335221,0.284781,53.017273,2612288,0,2593080,1.5230038673e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,1,0,"Success",0.01622,18.340661,21.876576,0.707683,2.720772,3.080314,0.338702,0.20994,47.294008,2612288,0,2593080,1.5230038673e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,2,0,"Success",0.00066,18.18378,21.782676,0.378482,3.168094,3.889857,0.328561,0.209161,47.944271,2612288,0,2593080,1.5230038673e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,3,0,"Success",0.00054,18.19524,21.802256,0.373122,2.39465,3.035134,0.334821,0.208121,46.347024,2612288,0,2593080,1.5230038673e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,4,0,"Success",0.0005,18.16736,21.761235,0.370942,3.610396,3.898117,0.368342,0.213421,48.393313,2612288,0,2593080,1.5230038673e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,5,0,"Success",0.00052,18.2144,21.826616,0.388061,3.398455,3.594536,0.565323,0.251241,48.242333,2612288,0,2593080,1.5230038673e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,6,0,"Success",0.00064,18.2883,21.877077,0.556702,2.12871,2.48625,0.560943,0.249601,46.151403,2612288,0,2593080,1.5230038673e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,7,0,"Success",0.00058,18.299761,21.926896,0.553823,2.132529,2.481391,0.560802,0.247441,46.206663,2612288,0,2593080,1.5230038673e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,8,0,"Success",0.00062,18.276101,21.896316,0.553283,2.124009,2.428311,0.561522,0.251961,46.095403,2612288,0,2593080,1.5230038673e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,9,0,"Success",0.0006,18.290361,21.942077,0.556562,2.118809,2.484551,0.559963,0.251341,46.207464,2612288,0,2593080,1.5230038673e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,10,0,"Success",0.00068,18.303821,21.919056,0.565283,2.128429,2.448151,0.566142,0.250281,46.185103,2612288,0,2593080,1.5230038673e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,11,0,"Success",0.00062,18.309261,21.958397,0.558022,2.14323,2.45095,0.560323,0.252001,46.236664,2612288,0,2593080,1.5230038673e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,12,0,"Success",0.00068,18.27876,21.896197,0.557222,2.15141,2.460431,0.562042,0.251241,46.160943,2612288,0,2593080,1.5230038673e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,13,0,"Success",0.00058,18.288681,21.937356,0.557003,2.36507,2.492991,0.562043,0.254341,46.461165,2612288,0,2593080,1.5230038673e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,14,0,"Success",0.00058,18.25146,21.898396,0.558283,2.142809,2.481991,0.564803,0.252481,46.154023,2612288,0,2593080,1.5230038673e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,15,0,"Success",0.00058,18.28174,21.926397,0.557662,2.09823,2.495611,0.564842,0.248121,46.176343,2612288,0,2593080,1.5230038673e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,16,0,"Success",0.00058,18.270521,21.881316,0.572023,2.140589,2.479871,0.561402,0.248681,46.158303,2612288,0,2593080,1.5230038673e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,17,0,"Success",0.00056,18.300021,21.899436,0.555363,2.124569,2.501791,0.560083,0.250661,46.195764,2612288,0,2593080,1.5230038673e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,18,0,"Success",0.0006,18.25032,21.899076,0.558223,2.135169,2.509691,0.558503,0.251281,46.166363,2612288,0,2593080,1.5230038673e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,19,0,"Success",0.00062,18.2813,21.931877,0.559462,2.11463,2.495331,0.581922,0.251201,46.219843,2612288,0,2593080,1.5230038673e-16,0
