; "SupportedThreads",176,"UsedThreads",22,"TotalMemory",473043369984,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1599733470,"CurrentTimeLocal","Thu Sep 10 12:24:30 2020","Hostname","taurusml16","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 0.000119
; "Time_ContextDestroy [ms]", 4.5e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,0,2,"Success",0.010601,0.092522,0.074746,0.311772,6.3526,12.577821,0.151,0.076786,19.648332,6034320,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,1,2,"Success",0.01419,0.060299,0.069439,0.316662,6.432597,12.568027,0.148803,0.057583,19.668165,6034320,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,2,2,"Success",0.010714,0.058168,0.067877,0.309743,6.340689,12.57993,0.149109,0.056762,19.573417,6034320,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,3,2,"Success",0.01063,0.056648,0.067174,0.322809,6.462418,12.567372,0.149993,0.058545,19.69602,6034320,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,4,2,"Success",0.009789,0.05624,0.066861,0.313701,6.449981,12.569855,0.146101,0.05986,19.672802,6034320,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,5,2,"Success",0.009957,0.055758,0.066873,0.312781,6.457654,12.557975,0.147018,0.059435,19.66824,6034320,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,6,2,"Success",0.009044,0.055904,0.066341,0.340388,6.430277,12.577614,0.150641,0.056896,19.687549,6034320,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,7,2,"Success",0.008468,0.055119,0.066357,0.327992,6.450827,12.732122,0.146784,0.056959,19.845065,6034320,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,8,2,"Success",0.009643,0.055819,0.066347,0.303391,6.444941,12.659868,0.144969,0.057527,19.742915,6034320,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,9,2,"Success",0.009012,0.054697,0.065224,0.311723,6.474953,12.574702,0.151255,0.056714,19.698684,6034320,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,10,2,"Success",0.010455,0.054543,0.066349,0.324697,6.489601,12.56922,0.148438,0.056682,19.720406,6034320,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,11,2,"Success",0.009105,0.055522,0.065835,0.291511,6.496207,12.560107,0.143001,0.056891,19.678632,6034320,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,12,2,"Success",0.013638,0.054457,0.065367,0.304471,6.45921,12.587449,0.141608,0.057883,19.684515,6034320,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,13,2,"Success",0.009545,0.054902,0.065262,0.336876,6.429751,12.563298,0.146155,0.056058,19.662268,6034320,0,2996352,2.9388303756e-15,0
