; "SupportedThreads",176,"UsedThreads",22,"TotalMemory",473043369984,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1599733492,"CurrentTimeLocal","Thu Sep 10 12:24:52 2020","Hostname","taurusml16","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 0.000141
; "Time_ContextDestroy [ms]", 5.1e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,0,2,"Success",0.008704,0.090991,0.071915,0.284593,6.314465,12.383783,0.132142,0.076251,19.363282,6034320,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,1,2,"Success",0.009837,0.059982,0.069079,0.263717,6.297149,12.377711,0.131876,0.058503,19.268405,6034320,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,2,2,"Success",0.008954,0.057422,0.067562,0.264705,6.409817,12.385865,0.128983,0.058201,19.381939,6034320,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,3,2,"Success",0.013591,0.05732,0.065935,0.274875,6.321791,12.388481,0.127006,0.059164,19.308612,6034320,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,4,2,"Success",0.008964,0.056777,0.066648,0.246216,6.326512,12.379168,0.124536,0.0578,19.267081,6034320,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,5,2,"Success",0.009945,0.055695,0.065223,0.242317,6.342727,12.385048,0.124259,0.057951,19.283667,6034320,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,6,2,"Success",0.009015,0.055436,0.065043,0.24666,6.28924,12.387376,0.131019,0.05717,19.24148,6034320,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,7,2,"Success",0.009424,0.055189,0.064265,0.24637,6.318271,12.390439,0.124562,0.056623,19.265604,6034320,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,8,2,"Success",0.008736,0.054309,0.065306,0.248059,6.41718,12.388707,0.126665,0.056451,19.365876,6034320,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,9,2,"Success",0.009695,0.05478,0.064335,0.242421,6.345768,12.389337,0.129443,0.059343,19.295539,6034320,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,10,2,"Success",0.009077,0.055217,0.064994,0.252075,6.2908,12.389539,0.138167,0.057277,19.257575,6034320,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,11,2,"Success",0.00969,0.053893,0.064763,0.255456,6.359758,12.393255,0.131136,0.057324,19.325772,6034320,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,12,2,"Success",0.008752,0.055371,0.064947,0.244014,6.349173,12.374024,0.135003,0.055232,19.286928,6034320,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,13,2,"Success",0.009491,0.05476,0.064601,0.246007,6.392177,12.38442,0.130677,0.055064,19.3376,6034320,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,14,2,"Success",0.013998,0.054363,0.064193,0.245536,6.352098,12.390572,0.126691,0.055427,19.303349,6034320,0,2996352,2.9388303756e-15,0
