; "SupportedThreads",176,"UsedThreads",22,"TotalMemory",473043369984,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1599733527,"CurrentTimeLocal","Thu Sep 10 12:25:27 2020","Hostname","taurusml16","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 9.8e-05
; "Time_ContextDestroy [ms]", 7.4e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,0,2,"Success",0.009533,11.617825,11.727487,0.252865,24.335955,25.010365,0.154049,0.189425,73.297913,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,1,2,"Success",0.010574,11.617141,11.716475,0.195061,25.097214,23.513423,0.155,0.117849,72.423138,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,2,2,"Success",0.015998,11.620375,11.51754,0.313793,32.498876,24.445176,0.154971,0.124148,80.691528,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,3,2,"Success",0.000322,11.680087,11.774172,0.188294,25.112813,23.751035,0.154176,0.119056,72.780383,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,4,2,"Success",0.015902,11.633168,11.720404,0.31634,23.674296,23.542766,0.152809,0.118978,71.175094,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,5,2,"Success",0.000496,11.67991,11.646722,0.194165,43.651058,23.726516,0.154176,0.112349,91.165787,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,6,2,"Success",0.000269,10.99685,10.93075,0.189169,47.331857,24.989329,0.155305,0.121965,94.715907,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,7,2,"Success",0.017858,11.628153,11.706234,0.314497,27.544612,25.176236,0.157365,0.110406,76.655784,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,8,2,"Success",0.015382,11.393847,11.513833,0.323439,25.867433,24.477382,0.15557,0.124068,73.871363,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,9,2,"Success",0.012414,11.462063,11.536677,0.332365,29.703053,24.528371,0.155881,0.124509,77.855739,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,10,2,"Success",0.013859,11.662193,11.756004,0.320737,29.487313,24.225084,0.155404,0.120037,77.74103,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,11,2,"Success",0.016206,11.658191,11.763934,0.317711,25.023931,23.562409,0.155068,0.118613,72.616481,6034320,0,2996352,6.5256333432e-17,0
