; "SupportedThreads",176,"UsedThreads",22,"TotalMemory",473043369984,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1599733471,"CurrentTimeLocal","Thu Sep 10 12:24:31 2020","Hostname","taurusml16","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 8.2e-05
; "Time_ContextDestroy [ms]", 4.9e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,0,2,"Success",0.010464,11.622559,11.721497,0.242755,23.653051,23.424425,0.164344,0.190251,71.029779,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,1,2,"Success",0.010238,11.591578,11.820632,0.185948,23.566295,23.401327,0.152744,0.120625,70.849796,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,2,2,"Success",0.015335,11.616234,11.713821,0.301459,23.573768,23.474793,0.152012,0.122747,70.970584,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,3,2,"Success",0.000338,11.580783,11.585678,0.188991,25.896544,23.553924,0.153081,0.120761,73.080503,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,4,2,"Success",0.01596,11.632742,11.735334,0.305446,24.302566,25.057614,0.153492,0.121404,73.325031,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,5,2,"Success",0.00036,11.701909,11.773585,0.192261,25.886718,23.478924,0.153553,0.112861,73.300604,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,6,2,"Success",0.000361,11.711521,11.795898,0.193065,23.677774,23.576547,0.16517,0.121539,71.242289,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,7,2,"Success",0.013279,11.418039,11.468637,0.299268,51.198719,23.665706,0.152657,0.112976,98.329711,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,8,2,"Success",0.016245,11.404013,11.488653,0.309786,40.232441,23.554985,0.154547,0.125935,87.28703,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,9,2,"Success",0.017122,11.191794,11.316136,0.324592,39.373082,23.732993,0.15294,0.124877,86.233975,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,10,2,"Success",0.012707,11.659513,11.791541,0.309849,39.491407,23.609406,0.153414,0.120919,87.149204,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,11,2,"Success",0.01624,11.172136,11.258215,0.290489,24.63563,25.488415,0.151586,0.119134,73.132493,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,12,2,"Success",0.000328,11.105943,11.299014,0.1808,37.052933,26.236225,0.152506,0.10997,86.138169,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,13,2,"Success",0.000305,11.104297,11.209188,0.186534,29.612428,25.807627,0.153437,0.11224,78.186538,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,14,2,"Success",0.000279,11.203415,11.271969,0.181394,37.826779,25.075994,0.153203,0.123201,85.836649,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,15,2,"Success",0.014151,11.596574,11.724315,0.308793,24.257444,24.958346,0.155227,0.113748,73.129001,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,16,2,"Success",0.000291,11.67944,11.803246,0.184224,27.427342,23.535685,0.153176,0.121597,74.905426,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,17,2,"Success",0.000404,11.668944,11.77811,0.183724,24.256784,23.510167,0.152578,0.11726,71.668404,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,18,2,"Success",0.000459,11.613987,11.7166,0.188892,24.288049,23.418694,0.153691,0.116746,71.497526,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,19,2,"Success",0.000315,11.608938,11.706832,0.188263,24.276471,23.456384,0.153631,0.120771,71.512236,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",55,55,150,0,3,"Success",0.011859,10.274175,12.482185,0.348816,0.437459,0.343549,0.18807,0.200909,24.287426,7308400,0,3630000,1.4700598092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",55,55,150,1,3,"Success",0.009525,10.449891,12.566445,0.380857,4.194965,0.353846,0.188927,0.118349,28.263209,7308400,0,3630000,1.4700598092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",55,55,150,2,3,"Success",0.012404,10.383425,12.446413,0.41684,0.425609,0.341613,0.188177,0.106355,24.321252,7308400,0,3630000,1.4700598092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",55,55,150,3,3,"Success",0.012041,10.39511,12.406434,0.415699,4.220727,0.341514,0.18921,0.111828,28.092983,7308400,0,3630000,1.4700598092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",55,55,150,4,3,"Success",0.015794,10.456073,12.479238,0.397958,4.30208,0.337454,0.189942,0.117889,28.296835,7308400,0,3630000,1.4700598092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",55,55,150,5,3,"Success",0.016021,10.390376,12.388021,0.394102,0.422066,0.336182,0.212491,0.108058,24.267737,7308400,0,3630000,1.4700598092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",55,55,150,6,3,"Success",0.00032,10.211994,12.175736,0.235997,2.756301,0.335025,0.187805,0.108516,26.012124,7308400,0,3630000,1.4700598092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",55,55,150,7,3,"Success",0.013021,10.4536,12.453983,0.389605,2.673997,0.341019,0.189442,0.109627,26.62472,7308400,0,3630000,1.4700598092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",55,55,150,8,3,"Success",0.00035,10.387325,12.407321,0.234987,2.650803,0.33469,0.188734,0.111879,26.316531,7308400,0,3630000,1.4700598092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",55,55,150,9,3,"Success",0.000408,10.444925,12.447456,0.234249,1.127822,0.337288,0.189495,0.107721,24.889766,7308400,0,3630000,1.4700598092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",55,55,150,10,3,"Success",0.017159,10.381127,12.369556,0.412708,2.676056,0.341746,0.189505,0.115177,26.503457,7308400,0,3630000,1.4700598092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",55,55,150,11,3,"Success",0.000381,10.475062,12.497236,0.240085,2.638689,0.33462,0.191475,0.115462,26.493442,7308400,0,3630000,1.4700598092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",55,55,150,12,3,"Success",0.012621,10.465718,12.483571,0.396903,2.649493,0.33637,0.191267,0.118687,26.65503,7308400,0,3630000,1.4700598092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",55,55,150,13,3,"Success",0.012594,10.472001,12.472374,0.396634,1.157317,0.336648,0.191746,0.120574,25.160307,7308400,0,3630000,1.4700598092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",55,55,150,14,3,"Success",0.011972,10.393862,12.406661,0.392021,2.657412,0.336052,0.19038,0.107828,26.496596,7308400,0,3630000,1.4700598092e-16,0
