; "SupportedThreads",176,"UsedThreads",22,"TotalMemory",473043369984,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1599733515,"CurrentTimeLocal","Thu Sep 10 12:25:15 2020","Hostname","taurusml16","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 0.000113
; "Time_ContextDestroy [ms]", 3.7e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,0,2,"Success",0.009305,0.092635,0.074939,0.292062,6.197721,12.557624,0.125689,0.079112,19.429524,6034320,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,1,2,"Success",0.009947,0.061585,0.069474,0.252815,6.177365,12.556432,0.130066,0.059283,19.317427,6034320,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,2,2,"Success",0.010166,0.058152,0.067314,0.249362,6.088751,12.540453,0.127737,0.058818,19.201169,6034320,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,3,2,"Success",0.009657,0.05794,0.067668,0.245467,6.147432,12.551084,0.125455,0.057793,19.262923,6034320,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,4,2,"Success",0.01008,0.057091,0.066589,0.243138,6.132184,12.581092,0.135827,0.059465,19.28594,6034320,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,5,2,"Success",0.009111,0.056899,0.066101,0.244827,6.144558,12.545354,0.133388,0.05765,19.258355,6034320,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,6,2,"Success",0.009658,0.056412,0.066478,0.243933,6.196467,12.554183,0.129624,0.057941,19.315122,6034320,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,7,2,"Success",0.009506,0.056833,0.066105,0.242486,6.136281,12.549129,0.124506,0.059017,19.244334,6034320,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,8,2,"Success",0.013706,0.056433,0.06601,0.243629,6.143009,12.558487,0.127706,0.058066,19.267556,6034320,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,9,2,"Success",0.008798,0.056781,0.066101,0.241458,6.122324,12.567057,0.124658,0.058169,19.245744,6034320,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,10,2,"Success",0.008848,0.055605,0.065363,0.239987,6.149487,12.539512,0.131069,0.058079,19.248377,6034320,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,11,2,"Success",0.008996,0.055072,0.065404,0.245329,6.128294,12.560224,0.131181,0.056648,19.251587,6034320,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,12,2,"Success",0.008902,0.055586,0.065749,0.245841,6.178511,12.545331,0.12963,0.058244,19.288197,6034320,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,13,2,"Success",0.014084,0.05576,0.065728,0.240702,6.085958,12.549691,0.132051,0.059526,19.203983,6034320,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,14,2,"Success",0.009704,0.055535,0.065111,0.244907,6.098629,12.61411,0.129284,0.058146,19.275858,6034320,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,15,2,"Success",0.009195,0.05583,0.065082,0.248669,6.157139,12.542383,0.125405,0.058132,19.262356,6034320,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,16,2,"Success",0.00997,0.055609,0.064508,0.243454,6.137671,12.542779,0.125193,0.058593,19.238234,6034320,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,17,2,"Success",0.009681,0.055684,0.065224,0.24854,6.108851,12.558271,0.139087,0.058087,19.24391,6034320,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,18,2,"Success",0.009584,0.055362,0.06448,0.253373,6.151649,12.548169,0.13229,0.057734,19.273227,6034320,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,19,2,"Success",0.009467,0.056285,0.065218,0.245937,6.099448,12.588297,0.129157,0.057273,19.251494,6034320,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",55,55,150,0,3,"Success",0.008021,0.037405,0.039237,0.347842,0.32427,3.88043,0.173181,0.084631,4.895425,7308400,0,3630000,1.7739423785e-16,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",55,55,150,1,3,"Success",0.011296,0.033903,0.036843,0.359442,0.309173,3.812598,0.182356,0.067342,4.813348,7308400,0,3630000,1.7739423785e-16,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",55,55,150,2,3,"Success",0.009515,0.032174,0.036083,0.35395,0.312908,3.804821,0.181716,0.065492,4.79707,7308400,0,3630000,1.7739423785e-16,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",55,55,150,3,3,"Success",0.009012,0.031655,0.035489,0.360758,0.326503,3.812489,0.182304,0.066771,4.825395,7308400,0,3630000,1.7739423785e-16,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",55,55,150,4,3,"Success",0.009298,0.032268,0.035563,0.344843,0.312485,3.818631,0.181932,0.065157,4.800586,7308400,0,3630000,1.7739423785e-16,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",55,55,150,5,3,"Success",0.009968,0.031757,0.03495,0.328718,0.301909,3.835851,0.184604,0.067062,4.795232,7308400,0,3630000,1.7739423785e-16,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",55,55,150,6,3,"Success",0.008961,0.031998,0.034962,0.339673,0.316205,3.817336,0.182644,0.068208,4.80039,7308400,0,3630000,1.7739423785e-16,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",55,55,150,7,3,"Success",0.008858,0.031808,0.035362,0.329273,0.330874,3.815541,0.183382,0.067496,4.803142,7308400,0,3630000,1.7739423785e-16,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",55,55,150,8,3,"Success",0.009838,0.031281,0.03471,0.32609,0.310535,3.805134,0.18554,0.067119,4.770719,7308400,0,3630000,1.7739423785e-16,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",55,55,150,9,3,"Success",0.009449,0.031294,0.035301,0.320152,0.302237,3.803841,0.185044,0.067579,4.755337,7308400,0,3630000,1.7739423785e-16,0
