; "SupportedThreads",176,"UsedThreads",22,"TotalMemory",473043369984,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1600852857,"CurrentTimeLocal","Wed Sep 23 11:20:57 2020","Hostname","taurusml22","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 0.000117
; "Time_ContextDestroy [ms]", 3.3e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,0,0,"Success",0.003073,32.567136,0.056879,0.29499,5.282913,2.950299,0.147658,0.039485,41.342906,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,1,0,"Success",0.005357,0.036547,0.043421,0.295802,0.443602,2.948638,0.1463,0.001123,3.921227,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,2,0,"Success",0.00081,0.032108,0.042995,0.138436,0.394465,2.950541,0.146776,0.001013,3.707574,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,3,0,"Success",0.000734,0.03106,0.041938,0.137428,0.40291,2.955547,0.146177,0.000973,3.717171,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,4,0,"Success",0.000812,0.030481,0.040938,0.136931,0.401137,2.952801,0.146782,0.00108,3.711382,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,5,0,"Success",0.000736,0.030679,0.040823,0.13688,0.394889,2.941199,0.146521,0.001129,3.693289,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,6,0,"Success",0.000862,0.029731,0.040725,0.154888,0.389055,2.946668,0.14636,0.001074,3.709795,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,7,0,"Success",0.00069,0.030114,0.040709,0.137919,0.393032,2.946797,0.146851,0.001043,3.697588,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,8,0,"Success",0.000844,0.029624,0.040233,0.136617,0.402318,2.945203,0.146517,0.001156,3.70291,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,9,0,"Success",0.000791,0.02979,0.041384,0.138593,0.400779,2.947412,0.146337,0.00102,3.706523,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,10,0,"Success",0.000867,0.029786,0.040362,0.154184,0.390723,2.947621,0.146438,0.001228,3.71165,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,11,0,"Success",0.000769,0.029669,0.040526,0.136443,0.404732,2.959941,0.146571,0.001154,3.720198,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,12,0,"Success",0.000822,0.029929,0.04019,0.13685,0.407644,2.951826,0.146212,0.000965,3.7149,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,13,0,"Success",0.000764,0.029489,0.040397,0.137025,0.405472,2.973812,0.14708,0.001082,3.735538,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,14,0,"Success",0.000849,0.029155,0.040274,0.137513,0.413464,2.952583,0.146412,0.001031,3.721722,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,15,0,"Success",0.000738,0.029776,0.039966,0.13548,0.395018,3.016066,0.145938,0.001031,3.764429,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,16,0,"Success",0.000881,0.029839,0.040078,0.13675,0.401569,2.939475,0.146167,0.001143,3.696309,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,17,0,"Success",0.000721,0.028598,0.040108,0.136033,0.412416,2.952878,0.146302,0.001043,3.718542,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,18,0,"Success",0.000873,0.029659,0.040063,0.137128,0.390448,2.953689,0.146151,0.000946,3.699355,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,19,0,"Success",0.00075,0.029397,0.040077,0.136034,0.391522,2.942076,0.146356,0.00109,3.687709,2612288,0,2593080,1.8502371647e-16,0
