; "SupportedThreads",176,"UsedThreads",22,"TotalMemory",473043369984,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1600852829,"CurrentTimeLocal","Wed Sep 23 11:20:29 2020","Hostname","taurusml22","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 0.000135
; "Time_ContextDestroy [ms]", 3.3e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,0,0,"Success",0.003102,27.552871,0.057551,0.298607,1.642738,3.656367,0.147261,0.039676,33.398625,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,1,0,"Success",0.005429,0.036456,0.044569,0.295134,0.483029,3.650249,0.146492,0.001074,4.662825,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,2,0,"Success",0.000838,0.031984,0.042723,0.14179,0.482892,3.662657,0.146273,0.001052,4.510617,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,3,0,"Success",0.000728,0.0307,0.041884,0.139858,0.474394,3.649619,0.146114,0.001022,4.484698,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,4,0,"Success",0.000808,0.030165,0.041344,0.144778,0.491296,3.66161,0.146048,0.001105,4.517535,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,5,0,"Success",0.000773,0.030337,0.041633,0.140513,0.481292,3.655103,0.146406,0.001037,4.497483,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,6,0,"Success",0.000775,0.03011,0.040933,0.139724,0.485152,3.662709,0.146111,0.001053,4.506986,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,7,0,"Success",0.000695,0.029825,0.041011,0.157065,0.477853,3.662703,0.14669,0.001056,4.517289,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,8,0,"Success",0.0008,0.029747,0.040669,0.140122,0.478468,3.646463,0.146305,0.001045,4.484005,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,9,0,"Success",0.000715,0.029542,0.040838,0.140665,0.491136,3.673364,0.146144,0.001029,4.523847,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,10,0,"Success",0.000799,0.029737,0.040887,0.138824,0.485487,3.66431,0.145743,0.001044,4.507245,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,11,0,"Success",0.000724,0.029575,0.040853,0.139783,0.479792,3.66886,0.146356,0.001037,4.507386,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,12,0,"Success",0.000787,0.029702,0.041071,0.141175,0.49469,3.661372,0.145611,0.001016,4.515806,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,13,0,"Success",0.000721,0.029544,0.040735,0.140382,0.457057,3.65314,0.145837,0.001051,4.468873,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,14,0,"Success",0.000806,0.029747,0.041075,0.140274,0.480238,3.663669,0.146183,0.001025,4.503404,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,15,0,"Success",0.000764,0.029727,0.040606,0.140737,0.483562,3.653761,0.146548,0.001018,4.497108,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,16,0,"Success",0.000951,0.029706,0.041094,0.156575,0.485011,3.662222,0.146147,0.001121,4.523243,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,17,0,"Success",0.000721,0.029647,0.040815,0.16116,0.486953,3.655204,0.146294,0.001049,4.522238,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,18,0,"Success",0.00076,0.029833,0.041003,0.140513,0.490781,3.652074,0.145973,0.001033,4.502351,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,19,0,"Success",0.00077,0.029624,0.040582,0.140585,0.474621,3.666079,0.146821,0.001039,4.500518,2612288,0,2593080,1.8502371647e-16,0
