; "SupportedThreads",176,"UsedThreads",22,"TotalMemory",473043369984,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1600852943,"CurrentTimeLocal","Wed Sep 23 11:22:23 2020","Hostname","taurusml22","gearshifft","0.3.0-scorep"
; "Time_ContextCreate [ms]", 8.4e-05
; "Time_ContextDestroy [ms]", 3.5e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",51,51,144,0,0,"Success",0.00351,17.897154,0.083618,0.350912,7.467109,12.601877,0.120304,0.043768,38.614298,3037968,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",51,51,144,1,0,"Success",0.00457,0.062453,0.07296,0.332434,6.532545,12.661479,0.099479,0.001756,19.791946,3037968,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",51,51,144,2,0,"Success",0.000337,0.057553,0.068873,0.101943,6.478701,12.763084,0.089542,0.001825,19.585913,3037968,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",51,51,144,3,0,"Success",0.000313,0.056406,0.067398,0.097535,6.480076,12.704728,0.08821,0.00169,19.519103,3037968,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",51,51,144,4,0,"Success",0.000328,0.054297,0.06609,0.097877,6.4898,12.677283,0.087991,0.00174,19.498728,3037968,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",51,51,144,5,0,"Success",0.000326,0.054402,0.06591,0.098116,6.456038,12.676529,0.086593,0.001717,19.462713,3037968,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",51,51,144,6,0,"Success",0.000306,0.053003,0.065961,0.097018,6.431166,12.72814,0.088251,0.001749,19.489133,3037968,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",51,51,144,7,0,"Success",0.000305,0.053528,0.0653,0.098323,6.638604,12.660387,0.087987,0.001721,19.630235,3037968,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",51,51,144,8,0,"Success",0.000319,0.05267,0.065598,0.096903,6.549431,12.672254,0.087869,0.001607,19.549027,3037968,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",51,51,144,9,0,"Success",0.000283,0.052071,0.065411,0.09743,6.512856,12.702046,0.087114,0.001773,19.541593,3037968,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",51,51,144,10,0,"Success",0.000315,0.052334,0.065303,0.096423,6.600235,12.694956,0.087167,0.001684,19.621322,3037968,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",51,51,144,11,0,"Success",0.000303,0.052193,0.064862,0.097792,6.423838,12.664543,0.08698,0.001658,19.414672,3037968,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",51,51,144,12,0,"Success",0.000285,0.052346,0.065025,0.097774,6.516016,12.670119,0.08765,0.001709,19.51369,3037968,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",51,51,144,13,0,"Success",0.000297,0.051998,0.064464,0.097413,6.524319,12.6785,0.086548,0.001697,19.527674,3037968,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",51,51,144,14,0,"Success",0.000258,0.051751,0.064626,0.097012,6.527928,12.69495,0.090382,0.001609,19.550968,3037968,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",51,51,144,15,0,"Success",0.000289,0.052283,0.064922,0.097977,6.436253,12.645569,0.087883,0.001693,19.410036,3037968,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",51,51,144,16,0,"Success",0.000317,0.051559,0.064285,0.098173,6.465709,12.669803,0.087628,0.00168,19.461622,3037968,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",51,51,144,17,0,"Success",0.000312,0.05227,0.065754,0.096447,6.546432,12.67866,0.088202,0.001801,19.554976,3037968,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",51,51,144,18,0,"Success",0.000328,0.053188,0.065389,0.097614,6.466496,12.7132,0.087394,0.001625,19.508107,3037968,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",51,51,144,19,0,"Success",0.00034,0.052323,0.065484,0.097781,6.509393,12.7439,0.089837,0.001847,19.585086,3037968,0,2996352,2.9388303756e-15,0
