; "SupportedThreads",176,"UsedThreads",22,"TotalMemory",473043369984,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1600853367,"CurrentTimeLocal","Wed Sep 23 11:29:27 2020","Hostname","taurusml22","gearshifft","0.3.0-scorep"
; "Time_ContextCreate [ms]", 8.9e-05
; "Time_ContextDestroy [ms]", 5.6e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",61,61,160,0,0,"Success",0.003377,15.802323,0.097713,0.592144,11.297753,19.138749,0.271274,0.053942,47.304124,4822416,0,4762880,5.1107359024e-15,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",61,61,160,1,0,"Success",0.009252,0.071944,0.077122,0.442481,10.314015,19.10761,0.262883,0.001973,30.310886,4822416,0,4762880,5.1107359024e-15,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",61,61,160,2,0,"Success",0.000636,0.064135,0.075076,0.24783,10.275625,19.099423,0.253225,0.002107,30.040846,4822416,0,4762880,5.1107359024e-15,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",61,61,160,3,0,"Success",0.000586,0.063736,0.074327,0.247175,10.313724,19.080353,0.253149,0.002033,30.057421,4822416,0,4762880,5.1107359024e-15,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",61,61,160,4,0,"Success",0.000687,0.062586,0.074062,0.246996,10.414266,19.072321,0.252499,0.001967,30.14887,4822416,0,4762880,5.1107359024e-15,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",61,61,160,5,0,"Success",0.000587,0.062287,0.073273,0.245533,10.425372,19.087395,0.25275,0.001888,30.171838,4822416,0,4762880,5.1107359024e-15,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",61,61,160,6,0,"Success",0.000676,0.061104,0.073472,0.255374,10.466574,19.080414,0.264177,0.001814,30.22582,4822416,0,4762880,5.1107359024e-15,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",61,61,160,7,0,"Success",0.000596,0.06175,0.072642,0.248895,10.309746,19.093282,0.254815,0.00192,30.067601,4822416,0,4762880,5.1107359024e-15,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",61,61,160,8,0,"Success",0.000493,0.060939,0.072529,0.248456,10.308669,19.085683,0.250454,0.001926,30.051865,4822416,0,4762880,5.1107359024e-15,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",61,61,160,9,0,"Success",0.000567,0.061838,0.072447,0.247082,10.310556,19.307131,0.252849,0.002021,30.278729,4822416,0,4762880,5.1107359024e-15,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",61,61,160,10,0,"Success",0.000627,0.0638,0.073859,0.247767,10.30981,19.064522,0.250095,0.002007,30.034929,4822416,0,4762880,5.1107359024e-15,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",61,61,160,11,0,"Success",0.000546,0.062214,0.073036,0.247159,10.304732,19.103344,0.251034,0.00183,30.066439,4822416,0,4762880,5.1107359024e-15,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",61,61,160,12,0,"Success",0.000517,0.06157,0.072418,0.249038,10.291277,19.093337,0.253728,0.001918,30.046168,4822416,0,4762880,5.1107359024e-15,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",61,61,160,13,0,"Success",0.000415,0.061582,0.072095,0.253597,10.299267,19.091073,0.252558,0.001908,30.054783,4822416,0,4762880,5.1107359024e-15,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",61,61,160,14,0,"Success",0.000412,0.061149,0.072371,0.246246,10.294477,19.100038,0.251933,0.001918,30.050858,4822416,0,4762880,5.1107359024e-15,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",61,61,160,15,0,"Success",0.000451,0.061024,0.072941,0.254599,10.292408,19.109287,0.252099,0.001912,30.067242,4822416,0,4762880,5.1107359024e-15,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",61,61,160,16,0,"Success",0.000502,0.060765,0.071476,0.248294,10.313056,19.118666,0.252488,0.001873,30.089755,4822416,0,4762880,5.1107359024e-15,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",61,61,160,17,0,"Success",0.000437,0.061144,0.072619,0.249361,10.322801,19.163384,0.256443,0.001902,30.154069,4822416,0,4762880,5.1107359024e-15,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",61,61,160,18,0,"Success",0.000781,0.062886,0.073131,0.248482,10.365429,19.643545,0.271128,0.002422,30.692395,4822416,0,4762880,5.1107359024e-15,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",61,61,160,19,0,"Success",0.000521,0.088144,0.099954,0.262634,13.276391,25.297483,0.261897,0.002606,39.317976,4822416,0,4762880,5.1107359024e-15,0
