; "SupportedThreads",176,"UsedThreads",22,"TotalMemory",473043369984,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1600853356,"CurrentTimeLocal","Wed Sep 23 11:29:16 2020","Hostname","taurusml22","gearshifft","0.3.0-scorep"
; "Time_ContextCreate [ms]", 8e-05
; "Time_ContextDestroy [ms]", 3.8e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",61,61,160,0,0,"Success",0.003451,19.153268,0.096995,0.586717,11.667547,19.626575,0.262337,0.056433,51.4998,4822416,0,4762880,5.1107359024e-15,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",61,61,160,1,0,"Success",0.00558,0.076843,0.081375,0.463735,10.656186,19.564127,0.251134,0.002117,31.125833,4822416,0,4762880,5.1107359024e-15,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",61,61,160,2,0,"Success",0.000556,0.066693,0.078411,0.248574,10.631182,19.612255,0.245297,0.002133,30.909328,4822416,0,4762880,5.1107359024e-15,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",61,61,160,3,0,"Success",0.000651,0.065757,0.077519,0.250024,10.626688,19.532736,0.242682,0.002,30.821872,4822416,0,4762880,5.1107359024e-15,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",61,61,160,4,0,"Success",0.000625,0.06443,0.076159,0.247448,10.636303,19.578453,0.241799,0.002343,30.871572,4822416,0,4762880,5.1107359024e-15,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",61,61,160,5,0,"Success",0.000666,0.06399,0.075902,0.247068,10.694516,19.543392,0.243177,0.002082,30.894893,4822416,0,4762880,5.1107359024e-15,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",61,61,160,6,0,"Success",0.000602,0.064262,0.075636,0.257128,11.317057,19.546285,0.244398,0.001994,31.531042,4822416,0,4762880,5.1107359024e-15,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",61,61,160,7,0,"Success",0.00058,0.062892,0.074756,0.248595,11.160195,19.534172,0.242351,0.002018,31.350518,4822416,0,4762880,5.1107359024e-15,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",61,61,160,8,0,"Success",0.000596,0.062525,0.074513,0.250707,11.349339,19.552155,0.242713,0.001955,31.557857,4822416,0,4762880,5.1107359024e-15,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",61,61,160,9,0,"Success",0.00059,0.063199,0.074478,0.250581,11.246751,19.53935,0.242914,0.002105,31.443609,4822416,0,4762880,5.1107359024e-15,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",61,61,160,10,0,"Success",0.000906,0.062808,0.074269,0.248023,11.406612,19.564622,0.241945,0.002133,31.624469,4822416,0,4762880,5.1107359024e-15,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",61,61,160,11,0,"Success",0.000689,0.06251,0.073808,0.247496,11.300829,19.568617,0.241203,0.002052,31.520874,4822416,0,4762880,5.1107359024e-15,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",61,61,160,12,0,"Success",0.000693,0.063462,0.076255,0.252353,11.236237,19.114623,0.240273,0.002029,31.009364,4822416,0,4762880,5.1107359024e-15,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",61,61,160,13,0,"Success",0.000912,0.061459,0.072697,0.243753,10.938804,19.142015,0.240711,0.001916,30.725135,4822416,0,4762880,5.1107359024e-15,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",61,61,160,14,0,"Success",0.000549,0.0611,0.072343,0.243951,11.096664,19.380835,0.244974,0.002672,31.127604,4822416,0,4762880,5.1107359024e-15,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",61,61,160,15,0,"Success",0.000914,0.062677,0.073043,0.245996,10.390621,19.133445,0.24207,0.001989,30.173938,4822416,0,4762880,5.1107359024e-15,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",61,61,160,16,0,"Success",0.000673,0.062003,0.073097,0.245958,10.405652,19.08764,0.240888,0.001966,30.140793,4822416,0,4762880,5.1107359024e-15,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",61,61,160,17,0,"Success",0.000625,0.060527,0.072666,0.246445,10.427147,19.099354,0.240439,0.002059,30.174481,4822416,0,4762880,5.1107359024e-15,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",61,61,160,18,0,"Success",0.000619,0.060402,0.072142,0.243476,10.411604,19.098056,0.241047,0.002012,30.152368,4822416,0,4762880,5.1107359024e-15,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",61,61,160,19,0,"Success",0.000631,0.059672,0.07171,0.244222,10.398491,19.169586,0.240263,0.002096,30.209524,4822416,0,4762880,5.1107359024e-15,0
