; "SupportedThreads",176,"UsedThreads",22,"TotalMemory",473043369984,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1600852867,"CurrentTimeLocal","Wed Sep 23 11:21:07 2020","Hostname","taurusml22","gearshifft","0.3.0-scorep"
; "Time_ContextCreate [ms]", 7.5e-05
; "Time_ContextDestroy [ms]", 5.1e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,0,0,"Success",0.0034,24.017224,0.060072,0.311173,1.633657,3.043774,0.15027,0.042417,29.306725,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,1,0,"Success",0.005184,0.03821,0.046166,0.299294,0.452364,3.048949,0.147557,0.001074,4.061732,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,2,0,"Success",0.000861,0.032815,0.043766,0.137563,0.455604,3.057557,0.147686,0.001045,3.899372,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,3,0,"Success",0.000871,0.033093,0.042825,0.137757,0.449266,3.033354,0.147946,0.001061,3.868317,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,4,0,"Success",0.000728,0.031712,0.04244,0.137365,0.449847,3.056647,0.147706,0.000877,3.889142,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,5,0,"Success",0.000834,0.031671,0.042287,0.138388,0.456906,3.060933,0.147521,0.001076,3.901763,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,6,0,"Success",0.000811,0.031105,0.042487,0.136458,0.452947,3.074712,0.148368,0.000975,3.909679,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,7,0,"Success",0.000733,0.03147,0.041993,0.137415,0.390012,3.058486,0.148676,0.001037,3.833257,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,8,0,"Success",0.000699,0.031102,0.04189,0.138048,0.387237,2.9715,0.148516,0.000955,3.742032,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,9,0,"Success",0.000738,0.031835,0.042405,0.14229,0.443662,2.988098,0.148743,0.001142,3.821818,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,10,0,"Success",0.000741,0.031212,0.042182,0.137857,0.392781,2.974341,0.148497,0.000934,3.750297,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,11,0,"Success",0.000754,0.032423,0.042448,0.139861,0.390243,2.967884,0.149155,0.000916,3.752709,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,12,0,"Success",0.000758,0.0309,0.041827,0.138933,0.38879,2.971437,0.148305,0.00092,3.743907,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,13,0,"Success",0.000832,0.030728,0.041784,0.138778,0.389276,3.000638,0.148479,0.000981,3.773438,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,14,0,"Success",0.000783,0.030997,0.041774,0.137753,0.393178,2.983329,0.148636,0.000894,3.759029,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,15,0,"Success",0.000771,0.030751,0.041799,0.137568,0.394018,2.993918,0.148743,0.001031,3.770747,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,16,0,"Success",0.000739,0.031261,0.041649,0.139591,0.393719,2.990635,0.148394,0.000928,3.769136,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,17,0,"Success",0.000758,0.030896,0.041413,0.139032,0.389596,2.9991,0.148001,0.000978,3.772636,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,18,0,"Success",0.000752,0.03095,0.041233,0.139208,0.391157,2.993713,0.148763,0.000908,3.768458,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,19,0,"Success",0.000711,0.030331,0.041577,0.138188,0.388515,2.975972,0.148876,0.000943,3.746961,2612288,0,2593080,1.8502371647e-16,0
