; "SupportedThreads",176,"UsedThreads",22,"TotalMemory",473043369984,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1600853200,"CurrentTimeLocal","Wed Sep 23 11:26:40 2020","Hostname","taurusml22","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 0.000146
; "Time_ContextDestroy [ms]", 3.1e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",55,55,150,0,0,"Success",0.003455,22.405125,0.051203,0.438169,6.340916,3.628997,0.158351,0.045021,33.071763,3678400,0,3630000,1.7739423785e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",55,55,150,1,0,"Success",0.004726,0.032532,0.038589,0.299572,0.667655,3.653173,0.124574,0.001683,4.822888,3678400,0,3630000,1.7739423785e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",55,55,150,2,0,"Success",0.00041,0.029629,0.033913,0.142425,0.687467,3.638539,0.114332,0.001728,4.648825,3678400,0,3630000,1.7739423785e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",55,55,150,3,0,"Success",0.000422,0.028368,0.034501,0.139657,0.701941,3.639894,0.112579,0.001553,4.659309,3678400,0,3630000,1.7739423785e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",55,55,150,4,0,"Success",0.000336,0.027837,0.034399,0.140042,0.70606,3.635811,0.11264,0.001588,4.659163,3678400,0,3630000,1.7739423785e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",55,55,150,5,0,"Success",0.000399,0.028219,0.034136,0.137753,0.669731,3.643295,0.112797,0.001808,4.628555,3678400,0,3630000,1.7739423785e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",55,55,150,6,0,"Success",0.000313,0.027632,0.033686,0.138446,0.667851,3.654716,0.11144,0.001715,4.636252,3678400,0,3630000,1.7739423785e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",55,55,150,7,0,"Success",0.000407,0.02795,0.033384,0.138638,0.660534,3.647736,0.117156,0.001558,4.627815,3678400,0,3630000,1.7739423785e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",55,55,150,8,0,"Success",0.000338,0.028276,0.032712,0.139203,0.629647,3.647187,0.110514,0.001732,4.590061,3678400,0,3630000,1.7739423785e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",55,55,150,9,0,"Success",0.000338,0.027942,0.032792,0.139282,0.685383,3.631422,0.113656,0.001576,4.632835,3678400,0,3630000,1.7739423785e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",55,55,150,10,0,"Success",0.000373,0.027978,0.033655,0.138402,0.714142,3.64729,0.112637,0.001576,4.676457,3678400,0,3630000,1.7739423785e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",55,55,150,11,0,"Success",0.000487,0.027738,0.033469,0.137302,0.71731,3.670444,0.114764,0.001817,4.70371,3678400,0,3630000,1.7739423785e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",55,55,150,12,0,"Success",0.000432,0.027684,0.033238,0.138823,0.64838,3.646656,0.112408,0.001647,4.609657,3678400,0,3630000,1.7739423785e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",55,55,150,13,0,"Success",0.000416,0.027609,0.033257,0.137966,0.724206,3.640604,0.111488,0.001754,4.677707,3678400,0,3630000,1.7739423785e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",55,55,150,14,0,"Success",0.000366,0.027462,0.033663,0.138423,0.66372,3.636707,0.111148,0.001592,4.613516,3678400,0,3630000,1.7739423785e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",55,55,150,15,0,"Success",0.000416,0.027365,0.033562,0.138436,0.660331,3.655203,0.112045,0.001537,4.629322,3678400,0,3630000,1.7739423785e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",55,55,150,16,0,"Success",0.000394,0.027538,0.033402,0.137782,0.71438,3.67203,0.112718,0.001619,4.700276,3678400,0,3630000,1.7739423785e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",55,55,150,17,0,"Success",0.00042,0.027587,0.033208,0.138982,0.702474,3.645258,0.115146,0.001555,4.665024,3678400,0,3630000,1.7739423785e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",55,55,150,18,0,"Success",0.000384,0.027847,0.032462,0.137601,0.647786,3.645223,0.111562,0.001584,4.604824,3678400,0,3630000,1.7739423785e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",55,55,150,19,0,"Success",0.000412,0.027537,0.033594,0.137472,0.672725,3.655865,0.110612,0.001596,4.640189,3678400,0,3630000,1.7739423785e-16,0
