; "SupportedThreads",176,"UsedThreads",22,"TotalMemory",473043369984,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1600853140,"CurrentTimeLocal","Wed Sep 23 11:25:40 2020","Hostname","taurusml22","gearshifft","0.3.0-scorep"
; "Time_ContextCreate [ms]", 7.4e-05
; "Time_ContextDestroy [ms]", 4.3e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",55,55,150,0,0,"Success",0.003472,17.38041,0.056407,0.436749,4.536405,4.607842,0.166356,0.048115,27.281304,3678400,0,3630000,1.7739423785e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",55,55,150,1,0,"Success",0.004981,0.033503,0.040819,0.318378,0.519508,4.603686,0.139086,0.001864,5.684609,3678400,0,3630000,1.7739423785e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",55,55,150,2,0,"Success",0.000613,0.031091,0.036387,0.149528,0.470486,4.591367,0.128628,0.001895,5.432808,3678400,0,3630000,1.7739423785e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",55,55,150,3,0,"Success",0.000575,0.030393,0.035502,0.145651,0.497169,4.610458,0.129638,0.001897,5.473686,3678400,0,3630000,1.7739423785e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",55,55,150,4,0,"Success",0.000572,0.030452,0.035819,0.147225,0.490358,4.598332,0.127191,0.001888,5.454202,3678400,0,3630000,1.7739423785e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",55,55,150,5,0,"Success",0.000656,0.028796,0.035372,0.146233,0.502319,4.607687,0.128921,0.00177,5.474696,3678400,0,3630000,1.7739423785e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",55,55,150,6,0,"Success",0.000607,0.028662,0.03517,0.144719,0.488667,4.602598,0.126777,0.001823,5.451525,3678400,0,3630000,1.7739423785e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",55,55,150,7,0,"Success",0.000592,0.028936,0.034657,0.146522,0.497548,4.597659,0.127455,0.001823,5.458554,3678400,0,3630000,1.7739423785e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",55,55,150,8,0,"Success",0.000535,0.028538,0.034811,0.144999,0.506832,4.597054,0.126004,0.00173,5.46304,3678400,0,3630000,1.7739423785e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",55,55,150,9,0,"Success",0.000606,0.029017,0.035161,0.1453,0.510481,4.607729,0.126947,0.001826,5.479401,3678400,0,3630000,1.7739423785e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",55,55,150,10,0,"Success",0.000641,0.028862,0.035247,0.147286,0.506252,4.598509,0.127327,0.001971,5.468202,3678400,0,3630000,1.7739423785e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",55,55,150,11,0,"Success",0.000531,0.028866,0.035305,0.145466,0.506091,4.593034,0.126969,0.001706,5.460445,3678400,0,3630000,1.7739423785e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",55,55,150,12,0,"Success",0.000573,0.028868,0.034976,0.145514,0.465537,4.604944,0.127965,0.001744,5.432521,3678400,0,3630000,1.7739423785e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",55,55,150,13,0,"Success",0.000581,0.029144,0.034877,0.145892,0.50127,4.600946,0.1267,0.001715,5.463559,3678400,0,3630000,1.7739423785e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",55,55,150,14,0,"Success",0.000536,0.029136,0.035213,0.146073,0.475287,4.604499,0.129335,0.001888,5.444933,3678400,0,3630000,1.7739423785e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",55,55,150,15,0,"Success",0.000619,0.028802,0.035456,0.146782,0.490659,4.603448,0.126918,0.001773,5.456761,3678400,0,3630000,1.7739423785e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",55,55,150,16,0,"Success",0.00061,0.028833,0.035243,0.145542,0.509862,4.610581,0.127308,0.001838,5.482218,3678400,0,3630000,1.7739423785e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",55,55,150,17,0,"Success",0.0007,0.028641,0.035219,0.146108,0.491257,4.602002,0.126681,0.001839,5.456132,3678400,0,3630000,1.7739423785e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",55,55,150,18,0,"Success",0.00055,0.028577,0.035595,0.145271,0.50584,4.600905,0.126866,0.001762,5.468135,3678400,0,3630000,1.7739423785e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",55,55,150,19,0,"Success",0.000578,0.029239,0.034958,0.145595,0.500985,4.608,0.126207,0.001837,5.469562,3678400,0,3630000,1.7739423785e-16,0
