; "SupportedThreads",176,"UsedThreads",22,"TotalMemory",473043369984,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1600852846,"CurrentTimeLocal","Wed Sep 23 11:20:46 2020","Hostname","taurusml22","gearshifft","0.3.0-scorep"
; "Time_ContextCreate [ms]", 8.9e-05
; "Time_ContextDestroy [ms]", 5.1e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,0,0,"Success",0.00355,24.479332,0.058188,0.317049,1.812808,3.729069,0.150624,0.041059,30.635871,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,1,0,"Success",0.005931,0.037381,0.044427,0.297881,0.51451,3.764347,0.149048,0.000986,4.837313,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,2,0,"Success",0.000805,0.032606,0.043497,0.139167,0.489035,3.732142,0.148605,0.001026,4.608651,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,3,0,"Success",0.000742,0.031664,0.04299,0.138604,0.492132,3.736214,0.149366,0.000964,4.614176,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,4,0,"Success",0.000816,0.031399,0.042735,0.13948,0.491081,3.726648,0.149163,0.001067,4.603771,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,5,0,"Success",0.000776,0.031343,0.042241,0.139038,0.505567,3.745344,0.148751,0.001013,4.636299,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,6,0,"Success",0.000781,0.031423,0.042301,0.138882,0.489537,3.735907,0.149102,0.001015,4.610036,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,7,0,"Success",0.000783,0.031266,0.042096,0.139011,0.490384,3.741719,0.149255,0.001,4.618393,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,8,0,"Success",0.000771,0.031417,0.04244,0.13965,0.495019,3.739493,0.149477,0.001021,4.620773,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,9,0,"Success",0.000739,0.030978,0.041661,0.14069,0.491605,3.735884,0.149124,0.000969,4.613438,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,10,0,"Success",0.00076,0.03069,0.042018,0.14088,0.492683,3.755975,0.14905,0.000947,4.635025,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,11,0,"Success",0.000795,0.031063,0.041276,0.140902,0.497583,3.744387,0.149478,0.000972,4.627871,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,12,0,"Success",0.000715,0.030928,0.041377,0.140466,0.489728,3.739629,0.14929,0.000971,4.614592,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,13,0,"Success",0.000775,0.030833,0.041258,0.13828,0.500184,3.747551,0.149172,0.000979,4.630943,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,14,0,"Success",0.000735,0.030614,0.041794,0.139232,0.494503,3.752892,0.149001,0.000978,4.631648,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,15,0,"Success",0.000721,0.030966,0.041341,0.139768,0.495656,3.740747,0.148809,0.000965,4.620553,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,16,0,"Success",0.000713,0.030548,0.041593,0.139775,0.491759,3.743006,0.149202,0.001016,4.61901,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,17,0,"Success",0.000703,0.030835,0.041739,0.139403,0.49414,3.749629,0.149715,0.001035,4.629621,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,18,0,"Success",0.000801,0.030536,0.041502,0.139918,0.492971,3.728953,0.149861,0.000934,4.606717,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,19,0,"Success",0.000772,0.030532,0.041329,0.140388,0.49463,3.897763,0.149419,0.00098,4.777278,2612288,0,2593080,1.8502371647e-16,0
