; "SupportedThreads",40,"UsedThreads",40,"TotalMemory",540282761216,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1529481387,"CurrentTimeLocal","Wed Jun 20 09:56:27 2018","Hostname","r02n18","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 0.000114
; "Time_ContextDestroy [ms]", 5.5e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",8192,0,0,10,11,"Success",0.00055,0.026754,0.022631,0.007328,0.081073,0.079761,0.008472,0.028161,0.255188,131072,0,65536,2.997826654e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",8192,0,0,11,11,"Success",0.000524,0.026849,0.022459,0.008486,0.081778,0.084605,0.007275,0.035424,0.267858,131072,0,65536,2.997826654e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",16384,0,0,0,12,"Warmup",0.00466,0.029945,0.024844,0.036377,0.246887,0.143735,0.019929,0.075182,0.582101,262144,0,131072,3.0236651163e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",16384,0,0,1,12,"Warmup",0.002495,0.028967,0.024882,0.025347,0.277356,0.148247,0.018756,0.050749,0.577233,262144,0,131072,3.0236651163e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",16384,0,0,2,12,"Success",0.002869,0.030122,0.025504,0.018544,0.249739,0.14737,0.018391,0.073275,0.566231,262144,0,131072,3.0236651163e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",16384,0,0,3,12,"Success",0.002623,0.029053,0.024904,0.019173,0.252727,0.138181,0.019032,0.043835,0.529976,262144,0,131072,3.0236651163e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",16384,0,0,4,12,"Success",0.00262,0.027604,0.032366,0.017606,0.275953,0.145647,0.019048,0.057883,0.579167,262144,0,131072,3.0236651163e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",16384,0,0,5,12,"Success",0.002621,0.029334,0.025817,0.017189,0.265301,0.144294,0.018892,0.047486,0.551351,262144,0,131072,3.0236651163e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",16384,0,0,6,12,"Success",0.002603,0.030235,0.025117,0.017753,0.258066,0.148734,0.01839,0.057819,0.559137,262144,0,131072,3.0236651163e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",16384,0,0,7,12,"Success",0.002599,0.029904,0.025179,0.01895,0.266025,0.14556,0.019773,0.048189,0.556593,262144,0,131072,3.0236651163e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",16384,0,0,8,12,"Success",0.002722,0.029513,0.024423,0.022893,0.253484,0.148727,0.019298,0.055152,0.556659,262144,0,131072,3.0236651163e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",16384,0,0,9,12,"Success",0.002518,0.053129,0.026475,0.020864,0.251962,0.139085,0.018951,0.044964,0.558386,262144,0,131072,3.0236651163e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",16384,0,0,10,12,"Success",0.002453,0.029569,0.026131,0.01872,0.246599,0.146733,0.020089,0.057604,0.548349,262144,0,131072,3.0236651163e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",16384,0,0,11,12,"Success",0.002832,0.030068,0.026236,0.02257,0.255049,0.140585,0.018794,0.054703,0.551257,262144,0,131072,3.0236651163e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",32768,0,0,0,13,"Warmup",0.004711,0.372007,0.050663,0.113917,0.592735,0.344543,0.039705,0.097956,1.616806,524288,0,262144,2.6587993343e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",32768,0,0,1,13,"Warmup",0.00503,0.049254,0.048483,0.068491,0.557394,0.327211,0.039403,0.098735,1.194503,524288,0,262144,2.6587993343e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",32768,0,0,2,13,"Success",0.005308,0.049565,0.047322,0.068304,0.575595,0.36893,0.038607,0.096552,1.250691,524288,0,262144,2.6587993343e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",32768,0,0,3,13,"Success",0.004453,0.048842,0.047852,0.069512,0.561266,0.333248,0.038721,0.090075,1.19444,524288,0,262144,2.6587993343e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",32768,0,0,4,13,"Success",0.005033,0.046852,0.045368,0.067758,0.574835,0.340841,0.038566,0.100536,1.220281,524288,0,262144,2.6587993343e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",32768,0,0,5,13,"Success",0.005049,0.048634,0.046589,0.068987,0.558314,0.348589,0.038344,0.087978,1.202985,524288,0,262144,2.6587993343e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",32768,0,0,6,13,"Success",0.004833,0.047216,0.045357,0.067942,0.601135,0.358678,0.039765,0.093865,1.259251,524288,0,262144,2.6587993343e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",32768,0,0,7,13,"Success",0.005033,0.054433,0.047158,0.071825,0.555773,0.326684,0.039239,0.089658,1.190266,524288,0,262144,2.6587993343e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",32768,0,0,8,13,"Success",0.004975,0.0467,0.045793,0.06482,0.551795,0.365164,0.038276,0.090682,1.208688,524288,0,262144,2.6587993343e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",32768,0,0,9,13,"Success",0.004926,0.048762,0.04642,0.06927,0.583099,0.33786,0.038767,0.092755,1.222358,524288,0,262144,2.6587993343e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",32768,0,0,10,13,"Success",0.005113,0.05982,0.045991,0.065449,0.556974,0.371011,0.038668,0.091852,1.235327,524288,0,262144,2.6587993343e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",32768,0,0,11,13,"Success",0.004065,0.049342,0.046914,0.069826,0.588131,0.344646,0.038694,0.089332,1.231404,524288,0,262144,2.6587993343e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",65536,0,0,0,14,"Warmup",0.006815,0.050874,0.047737,0.214701,1.697417,0.923633,0.07734,0.181649,3.200714,1048576,0,524288,2.7974793466e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",65536,0,0,1,14,"Warmup",0.005006,0.050065,0.048773,0.194301,1.756778,0.978623,0.077971,0.179644,3.291664,1048576,0,524288,2.7974793466e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",65536,0,0,2,14,"Success",0.00544,0.048158,0.044225,0.181876,1.668976,0.877937,0.0755,0.172405,3.074988,1048576,0,524288,2.7974793466e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",65536,0,0,3,14,"Success",0.004731,0.047907,0.044315,0.171605,1.825836,0.91689,0.077165,0.168171,3.257109,1048576,0,524288,2.7974793466e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",65536,0,0,4,14,"Success",0.005431,0.050215,0.046697,0.182809,1.665373,0.907267,0.077704,0.178691,3.114678,1048576,0,524288,2.7974793466e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",65536,0,0,5,14,"Success",0.004923,0.049164,0.059114,0.177755,1.762089,0.942999,0.077366,0.183526,3.257433,1048576,0,524288,2.7974793466e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",65536,0,0,6,14,"Success",0.005831,0.049205,0.047383,0.171584,1.721344,0.892314,0.080196,0.193436,3.161816,1048576,0,524288,2.7974793466e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",65536,0,0,7,14,"Success",0.007085,0.049058,0.045965,0.198921,1.830594,0.942485,0.077193,0.177825,3.329629,1048576,0,524288,2.7974793466e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",65536,0,0,8,14,"Success",0.005531,0.052427,0.047147,0.177569,1.7061,0.865953,0.076893,0.190757,3.122895,1048576,0,524288,2.7974793466e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",65536,0,0,9,14,"Success",0.004741,0.048123,0.044241,0.172026,1.816139,0.966367,0.07571,0.170727,3.298666,1048576,0,524288,2.7974793466e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",65536,0,0,10,14,"Success",0.00481,0.047467,0.046669,0.209646,1.700264,0.85802,0.077014,0.169877,3.114335,1048576,0,524288,2.7974793466e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",65536,0,0,11,14,"Success",0.005811,0.050472,0.048465,0.176553,1.840498,0.951495,0.077539,0.180728,3.332098,1048576,0,524288,2.7974793466e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",131072,0,0,0,15,"Warmup",0.006743,0.085886,0.079776,0.49211,4.002625,1.918805,0.169182,0.356802,7.112576,2097152,0,1048576,2.4660365736e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",131072,0,0,1,15,"Warmup",0.005931,0.089235,0.085436,0.457142,3.955964,2.073132,0.191213,0.367104,7.225685,2097152,0,1048576,2.4660365736e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",131072,0,0,2,15,"Success",0.00739,0.111695,0.086964,0.446679,3.857181,1.958582,0.16857,0.364832,7.002484,2097152,0,1048576,2.4660365736e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",131072,0,0,3,15,"Success",0.004866,0.088949,0.087421,0.447867,3.922386,2.023324,0.170435,0.366703,7.11254,2097152,0,1048576,2.4660365736e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",131072,0,0,4,15,"Success",0.005153,0.087832,0.085086,0.456975,3.840961,1.934082,0.168565,0.374994,6.954209,2097152,0,1048576,2.4660365736e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",131072,0,0,5,15,"Success",0.0049,0.101229,0.08651,0.46208,3.845859,2.046745,0.172347,0.356124,7.076321,2097152,0,1048576,2.4660365736e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",131072,0,0,6,15,"Success",0.00516,0.092685,0.087365,0.446057,3.716502,2.100244,0.172886,0.387471,7.008949,2097152,0,1048576,2.4660365736e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",131072,0,0,7,15,"Success",0.005892,0.090048,0.084393,0.453883,3.985483,2.110728,0.168085,0.342225,7.2413,2097152,0,1048576,2.4660365736e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",131072,0,0,8,15,"Success",0.004884,0.089212,0.080515,0.457304,3.827232,2.010609,0.203279,0.351385,7.024981,2097152,0,1048576,2.4660365736e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",131072,0,0,9,15,"Success",0.005073,0.089472,0.092169,0.451651,3.99661,2.07988,0.170205,0.389098,7.274719,2097152,0,1048576,2.4660365736e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",131072,0,0,10,15,"Success",0.005,0.088264,0.083673,0.447763,3.875627,2.040935,0.168726,0.35135,7.061896,2097152,0,1048576,2.4660365736e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",131072,0,0,11,15,"Success",0.00505,0.088356,0.089085,0.446751,3.89218,2.013089,0.168422,0.366381,7.069827,2097152,0,1048576,2.4660365736e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",262144,0,0,0,16,"Warmup",0.005223,0.097147,0.085589,1.01028,13.090495,5.419374,0.34022,0.72857,20.777503,4194304,0,2097152,2.4239046981e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",262144,0,0,1,16,"Warmup",0.005828,0.090483,0.089539,1.019936,9.665284,5.141763,0.331054,0.715688,17.06025,4194304,0,2097152,2.4239046981e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",262144,0,0,2,16,"Success",0.006471,0.105267,0.09399,1.035113,9.843708,4.829066,0.332189,0.708884,16.955312,4194304,0,2097152,2.4239046981e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",262144,0,0,3,16,"Success",0.005517,0.095331,0.085284,1.015153,9.853209,4.86937,0.333258,0.73431,16.992075,4194304,0,2097152,2.4239046981e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",262144,0,0,4,16,"Success",0.005352,0.10167,0.092513,1.010851,9.49327,5.089959,0.342967,0.699608,16.836839,4194304,0,2097152,2.4239046981e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",262144,0,0,5,16,"Success",0.005571,0.098015,0.095313,1.018521,9.838081,5.212484,0.349436,0.713823,17.331864,4194304,0,2097152,2.4239046981e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",262144,0,0,6,16,"Success",0.005348,0.094053,0.091486,1.003851,9.693781,5.070515,0.335887,0.695269,16.990772,4194304,0,2097152,2.4239046981e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",262144,0,0,7,16,"Success",0.005426,0.099881,0.092587,1.022394,9.670468,5.031397,0.331409,0.707617,16.961841,4194304,0,2097152,2.4239046981e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",262144,0,0,8,16,"Success",0.005291,0.093991,0.089245,1.016846,9.951073,5.331953,0.341491,0.695375,17.52592,4194304,0,2097152,2.4239046981e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",262144,0,0,9,16,"Success",0.005407,0.097044,0.094731,1.033436,9.208524,5.13675,0.331929,0.688542,16.597009,4194304,0,2097152,2.4239046981e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",262144,0,0,10,16,"Success",0.005533,0.095288,0.091963,1.012628,10.113311,4.677849,0.331737,0.693685,17.022667,4194304,0,2097152,2.4239046981e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",262144,0,0,11,16,"Success",0.005106,0.094059,0.091603,1.007863,10.370474,4.979164,0.344017,0.70596,17.598842,4194304,0,2097152,2.4239046981e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",524288,0,0,0,17,"Warmup",0.005222,0.160761,0.158213,2.161635,22.415823,8.955415,0.68947,1.481899,36.029159,8388608,0,4194304,2.4494869395e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",524288,0,0,1,17,"Warmup",0.006837,0.173669,0.161983,2.257444,19.328855,9.113707,0.686844,1.506329,33.236372,8388608,0,4194304,2.4494869395e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",524288,0,0,2,17,"Success",0.006487,0.175873,0.163677,2.257486,19.584598,9.598229,0.70347,1.437891,33.92837,8388608,0,4194304,2.4494869395e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",524288,0,0,3,17,"Success",0.006547,0.169733,0.166079,2.272452,19.31304,8.565873,0.684448,1.438319,32.617166,8388608,0,4194304,2.4494869395e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",524288,0,0,4,17,"Success",0.006481,0.169607,0.161359,2.247749,20.089208,9.336573,0.689804,1.439657,34.141153,8388608,0,4194304,2.4494869395e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",524288,0,0,5,17,"Success",0.006454,0.166579,0.161587,2.259731,19.692563,8.765284,0.690557,1.436216,33.179605,8388608,0,4194304,2.4494869395e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",524288,0,0,6,17,"Success",0.005524,0.173665,0.1681,2.255547,19.352932,8.88147,0.702887,1.381042,32.921799,8388608,0,4194304,2.4494869395e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",524288,0,0,7,17,"Success",0.006553,0.174426,0.177409,2.237083,19.484466,8.988939,0.703155,1.430354,33.202946,8388608,0,4194304,2.4494869395e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",524288,0,0,8,17,"Success",0.005127,0.168177,0.171969,2.236309,18.92818,8.939177,0.68712,1.409913,32.546653,8388608,0,4194304,2.4494869395e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",524288,0,0,9,17,"Success",0.005358,0.178162,0.163662,2.221999,19.596139,8.735274,0.703763,1.400766,33.0058,8388608,0,4194304,2.4494869395e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",524288,0,0,10,17,"Success",0.006404,0.166551,0.168417,2.234955,18.762806,8.760083,0.702261,1.367018,32.16916,8388608,0,4194304,2.4494869395e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",524288,0,0,11,17,"Success",0.006393,0.173302,0.170766,2.252249,19.100567,9.05811,0.701372,1.412999,32.876385,8388608,0,4194304,2.4494869395e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",1048576,0,0,0,18,"Warmup",0.005798,0.179826,0.163908,4.691612,30.709622,17.572543,1.278307,3.157054,57.759386,16777216,0,8388608,2.6502849796e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",1048576,0,0,1,18,"Warmup",0.006988,0.179339,0.181456,4.551027,31.037307,17.951042,1.264068,3.262365,58.434285,16777216,0,8388608,2.6502849796e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",1048576,0,0,2,18,"Success",0.006728,0.179421,0.171721,4.540249,30.589076,18.435569,1.270184,3.273135,58.466973,16777216,0,8388608,2.6502849796e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",1048576,0,0,3,18,"Success",0.006016,0.180384,0.182571,4.543868,30.338998,18.097622,1.275071,3.257529,57.882755,16777216,0,8388608,2.6502849796e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",1048576,0,0,4,18,"Success",0.006189,0.18649,0.173017,4.54428,30.127348,18.075411,1.274722,3.288303,57.676452,16777216,0,8388608,2.6502849796e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",1048576,0,0,5,18,"Success",0.005944,0.179573,0.172098,4.553353,29.871454,17.675849,1.27558,3.244742,56.979231,16777216,0,8388608,2.6502849796e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",1048576,0,0,6,18,"Success",0.007005,0.180248,0.171951,4.535491,30.102164,17.348623,1.278004,3.264307,56.888441,16777216,0,8388608,2.6502849796e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",1048576,0,0,7,18,"Success",0.006026,0.178932,0.171999,4.541,30.3275,17.730581,1.273814,3.247095,57.477627,16777216,0,8388608,2.6502849796e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",1048576,0,0,8,18,"Success",0.006845,0.18547,0.184294,4.540014,30.641924,17.982406,1.263987,3.286748,58.092375,16777216,0,8388608,2.6502849796e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",1048576,0,0,9,18,"Success",0.007436,0.193507,0.176775,4.544578,30.340583,18.108108,1.271025,3.268075,57.910745,16777216,0,8388608,2.6502849796e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",1048576,0,0,10,18,"Success",0.006463,0.189507,0.173175,4.538369,31.368572,17.882997,1.278558,3.247962,58.686259,16777216,0,8388608,2.6502849796e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",1048576,0,0,11,18,"Success",0.006973,0.185282,0.170773,4.549492,30.579929,17.969123,1.272246,3.240234,57.974712,16777216,0,8388608,2.6502849796e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",2097152,0,0,0,19,"Warmup",0.006648,0.329446,0.316056,11.017886,40.757199,19.51178,2.303335,7.69872,81.941865,33554432,0,16777216,2.3992861813e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",2097152,0,0,1,19,"Warmup",0.008148,0.333024,0.333362,10.968549,41.131709,19.680466,2.354693,7.692896,82.503672,33554432,0,16777216,2.3992861813e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",2097152,0,0,2,19,"Success",0.007968,0.348814,0.32015,10.967273,40.844492,19.720529,2.390438,7.741421,82.3418,33554432,0,16777216,2.3992861813e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",2097152,0,0,3,19,"Success",0.008599,0.329323,0.333284,10.970109,41.060826,20.079005,2.357436,7.720757,82.86009,33554432,0,16777216,2.3992861813e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",2097152,0,0,4,19,"Success",0.007686,0.344172,0.320258,10.970876,41.178602,19.801187,2.351264,7.735542,82.710558,33554432,0,16777216,2.3992861813e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",2097152,0,0,5,19,"Success",0.008215,0.330445,0.332519,10.964943,40.8782,19.848828,2.370492,7.719857,82.454227,33554432,0,16777216,2.3992861813e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",2097152,0,0,6,19,"Success",0.007842,0.331837,0.319892,10.978723,40.523882,19.62846,2.35337,7.746541,81.891242,33554432,0,16777216,2.3992861813e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",2097152,0,0,7,19,"Success",0.007469,0.344782,0.319916,10.963869,41.125719,20.052921,2.356878,7.716515,82.888822,33554432,0,16777216,2.3992861813e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",2097152,0,0,8,19,"Success",0.007622,0.332091,0.319322,10.984581,40.747639,20.160799,2.369454,7.722459,82.644876,33554432,0,16777216,2.3992861813e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",2097152,0,0,9,19,"Success",0.007446,0.331543,0.333721,10.96761,41.130471,19.372187,2.374845,7.725808,82.244421,33554432,0,16777216,2.3992861813e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",2097152,0,0,10,19,"Success",0.007792,0.332087,0.334823,10.998542,41.140114,20.343405,2.354092,7.718775,83.230321,33554432,0,16777216,2.3992861813e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",2097152,0,0,11,19,"Success",0.006995,0.332801,0.318873,10.972004,40.968301,19.803298,2.356014,7.70729,82.466398,33554432,0,16777216,2.3992861813e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",4194304,0,0,0,20,"Warmup",0.010394,0.35667,0.348863,22.305916,65.524463,40.263389,4.432134,16.466502,149.709684,67108864,0,33554432,2.5979667403e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",4194304,0,0,1,20,"Warmup",0.009131,0.350447,0.341761,22.078631,66.562424,39.89398,4.421052,16.41764,150.076541,67108864,0,33554432,2.5979667403e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",4194304,0,0,2,20,"Success",0.010757,0.351692,0.359155,21.878769,68.72659,39.721842,4.424742,16.422119,151.896945,67108864,0,33554432,2.5979667403e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",4194304,0,0,3,20,"Success",0.009192,0.347467,0.355278,21.892135,67.615112,40.446883,4.410962,16.407581,151.48667,67108864,0,33554432,2.5979667403e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",4194304,0,0,4,20,"Success",0.010785,0.362558,0.34359,21.85649,67.676229,39.778716,4.45233,16.438712,150.921057,67108864,0,33554432,2.5979667403e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",4194304,0,0,5,20,"Success",0.010546,0.349839,0.343325,22.023315,64.836246,40.545332,4.419681,16.385304,148.915193,67108864,0,33554432,2.5979667403e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",4194304,0,0,6,20,"Success",0.011171,0.349985,0.343594,21.97751,67.40216,39.676961,4.413948,16.453988,150.630616,67108864,0,33554432,2.5979667403e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",4194304,0,0,7,20,"Success",0.009754,0.361943,0.342869,21.96328,66.843319,40.484317,4.405888,16.359061,150.771736,67108864,0,33554432,2.5979667403e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",4194304,0,0,8,20,"Success",0.010506,0.364463,0.341379,21.997716,67.023733,40.588146,4.442242,16.4114,151.180978,67108864,0,33554432,2.5979667403e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",4194304,0,0,9,20,"Success",0.010119,0.363122,0.341251,22.037005,68.443378,39.740161,4.4441,16.443017,151.823576,67108864,0,33554432,2.5979667403e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",4194304,0,0,10,20,"Success",0.009698,0.363406,0.34279,21.874135,68.10447,39.950765,4.413778,16.496404,151.556832,67108864,0,33554432,2.5979667403e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",4194304,0,0,11,20,"Success",0.010268,0.350534,0.354109,22.057866,68.061273,40.135816,4.420731,16.514051,151.905979,67108864,0,33554432,2.5979667403e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",8388608,0,0,0,21,"Warmup",0.013271,0.531167,0.485234,47.058262,90.255299,45.486539,9.500416,30.101533,223.433314,134217728,0,67108864,2.5382012533e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",8388608,0,0,1,21,"Warmup",0.01173,0.522189,0.497022,46.279797,89.769605,45.511805,9.479489,29.968653,222.042346,134217728,0,67108864,2.5382012533e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",8388608,0,0,2,21,"Success",0.013682,0.523565,0.486935,46.261506,88.892028,45.738401,9.527023,29.937176,221.382786,134217728,0,67108864,2.5382012533e-08,0
