; "SupportedThreads",40,"UsedThreads",40,"TotalMemory",540282396672,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1529492375,"CurrentTimeLocal","Wed Jun 20 12:59:35 2018","Hostname","r02n21","gearshifft","0.3.0"
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",19,19,19,7,64,"Success",0.000352,0.020942,0.017451,0.010636,0.031422,0.030462,0.010468,0.018457,0.140824,54872,0,54872,7.5732475917e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",19,19,19,8,64,"Success",0.000329,0.021854,0.018334,0.011546,0.030998,0.027593,0.012548,0.017712,0.141408,54872,0,54872,7.5732475917e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",19,19,19,9,64,"Success",0.000341,0.021281,0.017767,0.01199,0.031667,0.030453,0.010095,0.017928,0.142193,54872,0,54872,7.5732475917e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",19,19,19,10,64,"Success",0.000359,0.02145,0.018039,0.009986,0.030472,0.029757,0.011257,0.0184,0.140206,54872,0,54872,7.5732475917e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",19,19,19,11,64,"Success",0.000357,0.021339,0.017697,0.01073,0.029207,0.028098,0.011162,0.019754,0.138836,54872,0,54872,7.5732475917e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",19,19,361,0,65,"Warmup",0.000699,0.040363,0.031092,0.152584,12.322501,0.193126,0.196026,0.019571,12.956459,1042568,0,1042568,7.9569941173e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",19,19,361,1,65,"Warmup",0.000513,0.0418,0.036847,0.159352,0.190019,0.192059,0.193193,0.018758,0.83303,1042568,0,1042568,7.9569941173e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",19,19,361,2,65,"Success",0.000465,0.039999,0.035651,0.159621,0.186207,0.192019,0.201715,0.020399,0.836569,1042568,0,1042568,7.9569941173e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",19,19,361,3,65,"Success",0.00044,0.039329,0.036809,0.158876,0.189585,0.189807,0.187526,0.018285,0.821083,1042568,0,1042568,7.9569941173e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",19,19,361,4,65,"Success",0.000515,0.040253,0.035635,0.162682,0.188219,0.188752,0.187628,0.019535,0.823805,1042568,0,1042568,7.9569941173e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",19,19,361,5,65,"Success",0.000408,0.039713,0.035029,0.155674,0.186871,0.191051,0.186106,0.018952,0.814367,1042568,0,1042568,7.9569941173e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",19,19,361,6,65,"Success",0.000449,0.040051,0.036187,0.155663,0.187073,0.191664,0.191909,0.018159,0.821733,1042568,0,1042568,7.9569941173e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",19,19,361,7,65,"Success",0.000386,0.039256,0.035568,0.154165,0.183364,0.193895,0.186461,0.018185,0.811763,1042568,0,1042568,7.9569941173e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",19,19,361,8,65,"Success",0.000417,0.039623,0.035001,0.162281,0.186808,0.184644,0.190641,0.018821,0.818651,1042568,0,1042568,7.9569941173e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",19,19,361,9,65,"Success",0.000377,0.039691,0.035239,0.157578,0.187494,0.192066,0.182642,0.019096,0.814651,1042568,0,1042568,7.9569941173e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",19,19,361,10,65,"Success",0.000412,0.039641,0.035181,0.157306,0.182155,0.19063,0.193307,0.017793,0.816869,1042568,0,1042568,7.9569941173e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",19,19,361,11,65,"Success",0.000397,0.039036,0.035888,0.156578,0.184054,0.19439,0.185797,0.017833,0.814581,1042568,0,1042568,7.9569941173e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",19,361,361,0,66,"Warmup",0.007477,0.060005,0.04778,11.992751,3.11114,2.957314,3.428524,0.018216,21.623869,19808792,0,19808792,1.1202041221e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",19,361,361,1,66,"Warmup",0.001119,0.066582,0.053492,2.615131,3.101308,2.976091,3.467019,0.01963,12.301124,19808792,0,19808792,1.1202041221e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",19,361,361,2,66,"Success",0.001322,0.062984,0.055284,2.630039,3.079776,2.957089,3.478662,0.018036,12.283913,19808792,0,19808792,1.1202041221e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",19,361,361,3,66,"Success",0.000819,0.062675,0.053809,2.661515,3.105004,2.974325,3.464209,0.019044,12.341903,19808792,0,19808792,1.1202041221e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",19,361,361,4,66,"Success",0.000892,0.061667,0.053517,2.682957,3.102639,2.974711,3.48704,0.016753,12.380678,19808792,0,19808792,1.1202041221e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",19,361,361,5,66,"Success",0.000894,0.063601,0.055327,2.661672,3.10009,2.991536,3.477363,0.017827,12.369053,19808792,0,19808792,1.1202041221e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",19,361,361,6,66,"Success",0.000895,0.063392,0.052871,2.687106,3.102724,2.977113,3.478346,0.024463,12.387495,19808792,0,19808792,1.1202041221e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",19,361,361,7,66,"Success",0.001119,0.06283,0.05356,2.677535,3.082595,2.961795,3.473802,0.018948,12.333252,19808792,0,19808792,1.1202041221e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",19,361,361,8,66,"Success",0.000836,0.062333,0.053563,2.684335,3.102482,2.977374,3.477526,0.018386,12.377434,19808792,0,19808792,1.1202041221e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",19,361,361,9,66,"Success",0.000685,0.063378,0.054144,2.680291,3.08862,2.97381,3.477815,0.018275,12.357937,19808792,0,19808792,1.1202041221e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",19,361,361,10,66,"Success",0.000833,0.064907,0.055944,2.684639,3.097247,2.977048,3.4651,0.018665,12.365057,19808792,0,19808792,1.1202041221e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",19,361,361,11,66,"Success",0.000767,0.062306,0.053587,2.663382,3.115223,2.979499,3.46183,0.01826,12.35549,19808792,0,19808792,1.1202041221e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",361,361,361,0,67,"Warmup",0.009574,0.088441,0.054167,241.036347,75.290508,73.730026,56.67905,24.401014,471.291298,376367048,0,376367048,1.1397298523e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",361,361,361,1,67,"Warmup",0.008344,0.112016,0.056716,238.795481,75.624606,73.773483,56.742492,24.389755,469.504647,376367048,0,376367048,1.1397298523e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",361,361,361,2,67,"Success",0.007552,0.086109,0.05719,238.965944,75.288363,73.76055,56.66644,24.374398,469.20788,376367048,0,376367048,1.1397298523e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",361,361,361,3,67,"Success",0.007879,0.083588,0.054908,227.935213,74.279673,73.770471,56.685686,24.39267,457.211452,376367048,0,376367048,1.1397298523e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",361,361,361,4,67,"Success",0.008533,0.086645,0.052679,238.934581,75.234387,73.849615,56.734488,24.408292,469.310701,376367048,0,376367048,1.1397298523e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",361,361,361,5,67,"Success",0.007051,0.085808,0.053013,237.559075,75.298321,73.78193,56.704188,24.431781,467.922693,376367048,0,376367048,1.1397298523e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",361,361,361,6,67,"Success",0.008173,0.085313,0.05256,239.011993,75.502492,73.968013,56.633828,24.372675,469.636678,376367048,0,376367048,1.1397298523e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",361,361,361,7,67,"Success",0.008451,0.086723,0.052628,239.107488,75.340814,73.740895,56.750294,24.395533,469.484256,376367048,0,376367048,1.1397298523e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",361,361,361,8,67,"Success",0.007238,0.097107,0.057267,238.553281,75.168136,73.872771,56.667419,24.381099,468.805932,376367048,0,376367048,1.1397298523e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",361,361,361,9,67,"Success",0.007325,0.085004,0.057862,239.127228,75.52237,73.801814,56.703892,24.411996,469.723619,376367048,0,376367048,1.1397298523e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",361,361,361,10,67,"Success",0.006957,0.081344,0.053019,227.613078,74.222431,73.721567,56.708339,24.402915,456.811036,376367048,0,376367048,1.1397298523e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"oddshape",361,361,361,11,67,"Success",0.00864,0.086999,0.057344,238.646877,75.470188,73.842033,56.694736,24.387687,469.196181,376367048,0,376367048,1.1397298523e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",2,2,2,0,0,"Warmup",0.00031,0.001727,0.000731,0.0001,0.000264,0.000181,7.3e-05,0.000894,0.004571,64,0,64,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",2,2,2,1,0,"Warmup",0.000308,0.001716,0.000735,0.0001,0.000262,0.000181,7.5e-05,0.000898,0.004558,64,0,64,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",2,2,2,2,0,"Success",0.00031,0.001703,0.00074,8.5e-05,0.00025,0.00018,7.4e-05,0.000891,0.004527,64,0,64,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",2,2,2,3,0,"Success",0.000317,0.001754,0.000727,8.5e-05,0.000251,0.000194,7.5e-05,0.000888,0.004599,64,0,64,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",2,2,2,4,0,"Success",0.000297,0.001745,0.00073,8.6e-05,0.000253,0.000194,6.4e-05,0.000885,0.004567,64,0,64,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",2,2,2,5,0,"Success",0.00031,0.00172,0.00073,8.7e-05,0.000265,0.000193,7.3e-05,0.000901,0.004572,64,0,64,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",2,2,2,6,0,"Success",0.000311,0.001748,0.000738,9.8e-05,0.000261,0.000193,7.6e-05,0.000888,0.00458,64,0,64,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",2,2,2,7,0,"Success",0.00031,0.001725,0.000731,8.5e-05,0.00025,0.000192,6.2e-05,0.000884,0.004556,64,0,64,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",2,2,2,8,0,"Success",0.000299,0.001716,0.00068,8.8e-05,0.000251,0.000183,7e-05,0.00087,0.004445,64,0,64,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",2,2,2,9,0,"Success",0.0003,0.001708,0.000713,8.5e-05,0.000254,0.000181,7.1e-05,0.000879,0.004482,64,0,64,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",2,2,2,10,0,"Success",0.0003,0.001696,0.000675,8.7e-05,0.000253,0.000182,7.2e-05,0.00087,0.00443,64,0,64,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",2,2,2,11,0,"Success",0.000273,0.001711,0.000719,8.9e-05,0.000253,0.000183,7e-05,0.000857,0.004447,64,0,64,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",4,2,2,0,1,"Warmup",0.000454,2.933915,0.005352,0.000244,1.321244,0.798575,0.000324,0.007931,5.068606,128,0,128,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",4,2,2,1,1,"Warmup",0.000566,0.006798,0.002989,9.3e-05,0.019637,0.015502,0.000161,0.006468,0.05259,128,0,128,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",4,2,2,2,1,"Success",0.000534,0.005858,0.002591,6.8e-05,0.018991,0.015878,0.000206,0.006367,0.050854,128,0,128,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",4,2,2,3,1,"Success",0.000463,0.005241,0.002751,7.7e-05,0.019097,0.016545,0.000154,0.007865,0.052557,128,0,128,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",4,2,2,4,1,"Success",0.000367,0.017078,0.002894,7.1e-05,0.019043,0.016496,0.000163,0.007083,0.06356,128,0,128,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",4,2,2,5,1,"Success",0.000352,0.005246,0.002887,7.2e-05,0.018251,0.016343,0.000153,0.006984,0.050652,128,0,128,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",4,2,2,6,1,"Success",0.000343,0.005983,0.002837,7.1e-05,0.01878,0.016577,0.00016,0.006199,0.051303,128,0,128,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",4,2,2,7,1,"Success",0.000342,0.005316,0.00252,6.4e-05,0.034765,0.016786,0.000152,0.008016,0.068316,128,0,128,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",4,2,2,8,1,"Success",0.00034,0.005648,0.002977,7.3e-05,0.018963,0.01559,0.000157,0.006312,0.050407,128,0,128,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",4,2,2,9,1,"Success",0.000343,0.005289,0.002727,7.1e-05,0.01856,0.016682,0.000153,0.007021,0.051199,128,0,128,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",4,2,2,10,1,"Success",0.000342,0.00561,0.002752,7.3e-05,0.018557,0.017829,5.9e-05,0.006942,0.052514,128,0,128,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",4,2,2,11,1,"Success",0.000338,0.005204,0.00266,7.2e-05,0.022223,0.032249,0.000184,0.005531,0.068814,128,0,128,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",4,2,4,0,2,"Warmup",0.000539,0.006343,0.002464,0.000244,0.476583,0.020058,0.000252,0.006681,0.51364,256,0,256,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",4,2,4,1,2,"Warmup",0.000431,0.005676,0.002211,0.000218,0.017661,0.01554,0.0002,0.006511,0.048806,256,0,256,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",4,2,4,2,2,"Success",0.00046,0.004727,0.002135,0.000152,0.018018,0.015043,0.000196,0.005968,0.047047,256,0,256,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",4,2,4,3,2,"Success",0.0004,0.004481,0.002403,9.8e-05,0.017149,0.014662,0.000173,0.006738,0.046439,256,0,256,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",4,2,4,4,2,"Success",0.000338,0.004725,0.002665,0.000107,0.01816,0.015925,8e-05,0.005989,0.048329,256,0,256,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",4,2,4,5,2,"Success",0.00036,0.00444,0.002432,0.000112,0.018151,0.014884,0.000178,0.006597,0.047461,256,0,256,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",4,2,4,6,2,"Success",0.00034,0.004504,0.002232,0.000114,0.023201,0.031118,0.000187,0.006124,0.068133,256,0,256,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",4,2,4,7,2,"Success",0.000331,0.00477,0.002085,0.000114,0.017512,0.0153,0.000181,0.005905,0.046516,256,0,256,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",4,2,4,8,2,"Success",0.000332,0.004471,0.002392,0.000112,0.018078,0.015037,0.000177,0.00598,0.046892,256,0,256,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",4,2,4,9,2,"Success",0.000341,0.004399,0.002808,0.000108,0.033061,0.025608,0.000168,0.005539,0.07235,256,0,256,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",4,2,4,10,2,"Success",0.00034,0.004389,0.002592,0.000113,0.017489,0.015082,0.000193,0.0058,0.04628,256,0,256,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",4,2,4,11,2,"Success",0.000337,0.004504,0.002288,0.000114,0.017794,0.014814,6.6e-05,0.006057,0.046269,256,0,256,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",4,4,4,0,3,"Warmup",0.000406,0.002678,0.000839,0.00022,0.233133,0.181707,0.000283,0.001859,0.421539,512,0,512,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",4,4,4,1,3,"Warmup",0.00049,0.002658,0.000869,0.000221,0.000483,0.000399,0.000118,0.001154,0.00677,512,0,512,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",4,4,4,2,3,"Success",0.000429,0.00203,0.000839,0.000114,0.000444,0.000278,0.000107,0.001111,0.005708,512,0,512,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",4,4,4,3,3,"Success",0.000353,0.001931,0.000842,0.0001,0.00039,0.000276,0.000106,0.001091,0.00544,512,0,512,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",4,4,4,4,3,"Success",0.00035,0.001962,0.000834,0.000106,0.000358,0.000285,7.6e-05,0.00108,0.0054,512,0,512,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",4,4,4,5,3,"Success",0.000346,0.001953,0.00085,0.000107,0.000367,0.000288,7.9e-05,0.001082,0.00542,512,0,512,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",4,4,4,6,3,"Success",0.000347,0.001985,0.000844,0.00011,0.000364,0.00029,7.6e-05,0.001087,0.005436,512,0,512,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",4,4,4,7,3,"Success",0.000347,0.001923,0.000836,0.000103,0.00036,0.000288,7.6e-05,0.001078,0.005345,512,0,512,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",4,4,4,8,3,"Success",0.00035,0.001943,0.00084,0.00011,0.000366,0.000286,7.6e-05,0.001083,0.005383,512,0,512,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",4,4,4,9,3,"Success",0.000367,0.001929,0.000837,0.000108,0.000366,0.000284,7.5e-05,0.001077,0.005374,512,0,512,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",4,4,4,10,3,"Success",0.000349,0.001932,0.00087,0.000106,0.000363,0.000281,7.6e-05,0.00108,0.00538,512,0,512,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",4,4,4,11,3,"Success",0.000344,0.001933,0.000818,0.000108,0.000366,0.000285,7.7e-05,0.001081,0.005336,512,0,512,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",4,4,8,0,4,"Warmup",0.00054,0.005376,0.002108,0.000285,0.01542,0.007538,0.000279,0.005796,0.037703,1024,0,1024,5.2890569533e-09,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",4,4,8,1,4,"Warmup",0.000525,0.005539,0.002219,0.000139,0.008338,0.006776,0.000197,0.006855,0.030902,1024,0,1024,5.2890569533e-09,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",4,4,8,2,4,"Success",0.000369,0.00443,0.00259,0.000115,0.008221,0.007446,0.000147,0.005232,0.028849,1024,0,1024,5.2890569533e-09,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",4,4,8,3,4,"Success",0.000349,0.004527,0.002453,0.000129,0.008303,0.007772,0.000265,0.007101,0.031183,1024,0,1024,5.2890569533e-09,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",4,4,8,4,4,"Success",0.000324,0.004789,0.002274,0.000115,0.008596,0.007719,0.000219,0.00541,0.029951,1024,0,1024,5.2890569533e-09,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",4,4,8,5,4,"Success",0.000325,0.004765,0.002537,0.000118,0.008953,0.007421,0.000334,0.006162,0.030884,1024,0,1024,5.2890569533e-09,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",4,4,8,6,4,"Success",0.000336,0.004957,0.002193,0.000117,0.009005,0.007609,0.000319,0.006449,0.031313,1024,0,1024,5.2890569533e-09,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",4,4,8,7,4,"Success",0.000334,0.004601,0.002239,0.000122,0.00899,0.007479,0.000222,0.005979,0.030293,1024,0,1024,5.2890569533e-09,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",4,4,8,8,4,"Success",0.000323,0.004871,0.002354,0.000117,0.008963,0.008098,0.000255,0.006035,0.031313,1024,0,1024,5.2890569533e-09,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",4,4,8,9,4,"Success",0.000307,0.004356,0.002155,0.000105,0.008626,0.007819,0.000271,0.006228,0.030153,1024,0,1024,5.2890569533e-09,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",4,4,8,10,4,"Success",0.000324,0.004709,0.002382,0.00012,0.009127,0.0082,0.000237,0.006103,0.03148,1024,0,1024,5.2890569533e-09,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",4,4,8,11,4,"Success",0.000322,0.00441,0.002369,0.000109,0.009519,0.007914,0.000247,0.005928,0.031104,1024,0,1024,5.2890569533e-09,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",4,8,8,0,5,"Warmup",0.000509,0.006309,0.003024,0.000338,0.032149,0.038016,0.000516,0.005638,0.086911,2048,0,2048,5.278676066e-09,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",4,8,8,1,5,"Warmup",0.000415,0.004697,0.002374,0.000346,0.023463,0.020987,0.000316,0.00532,0.058277,2048,0,2048,5.278676066e-09,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",4,8,8,2,5,"Success",0.000386,0.004749,0.002467,0.000335,0.023679,0.020849,0.000467,0.005007,0.058237,2048,0,2048,5.278676066e-09,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",4,8,8,3,5,"Success",0.00034,0.004546,0.002482,0.000405,0.024122,0.020146,0.000412,0.005882,0.058639,2048,0,2048,5.278676066e-09,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",4,8,8,4,5,"Success",0.000354,0.004671,0.002468,0.000241,0.02278,0.020358,0.000479,0.006094,0.057718,2048,0,2048,5.278676066e-09,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",4,8,8,5,5,"Success",0.000337,0.004549,0.002322,0.000237,0.024402,0.021485,0.000449,0.006517,0.060636,2048,0,2048,5.278676066e-09,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",4,8,8,6,5,"Success",0.000353,0.004832,0.002534,0.000216,0.023403,0.020434,0.000419,0.005234,0.05774,2048,0,2048,5.278676066e-09,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",4,8,8,7,5,"Success",0.000347,0.00445,0.002411,0.00034,0.023521,0.020628,0.000439,0.005252,0.057702,2048,0,2048,5.278676066e-09,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",4,8,8,8,5,"Success",0.000347,0.004532,0.002406,0.000431,0.023714,0.021321,0.000492,0.005638,0.059168,2048,0,2048,5.278676066e-09,0
