; "SupportedThreads",40,"UsedThreads",40,"TotalMemory",540282396672,"PlanRigor","measure","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1529492835,"CurrentTimeLocal","Wed Jun 20 13:07:15 2018","Hostname","r02n22","gearshifft","0.3.0"
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",19,19,0,7,68,"Success",0.000296,0.009541,0.007067,0.00032,0.007277,0.006443,0.000152,0.00287,0.034331,2888,0,2888,5.9090167265e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",19,19,0,8,68,"Success",0.000303,0.009541,0.00706,0.000301,0.007256,0.006429,0.000147,0.002849,0.034228,2888,0,2888,5.9090167265e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",19,19,0,9,68,"Success",0.000309,0.009527,0.007053,0.000302,0.007225,0.006406,0.000148,0.002823,0.034151,2888,0,2888,5.9090167265e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",19,19,0,10,68,"Success",0.000313,0.009607,0.007034,0.000292,0.007313,0.006423,0.000151,0.002885,0.034369,2888,0,2888,5.9090167265e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",19,19,0,11,68,"Success",0.000291,0.0096,0.007018,0.00031,0.00723,0.006426,0.00015,0.002862,0.034231,2888,0,2888,5.9090167265e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",19,361,0,0,69,"Warmup",0.000939,0.024519,0.019085,0.010566,0.108982,0.079555,0.008775,0.010744,0.26367,54872,0,54872,7.2166079914e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",19,361,0,1,69,"Warmup",0.000548,0.023432,0.020024,0.006753,0.069905,0.066669,0.009174,0.009768,0.206671,54872,0,54872,7.2166079914e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",19,361,0,2,69,"Success",0.00039,0.023471,0.019987,0.009138,0.069738,0.071095,0.00944,0.010599,0.21426,54872,0,54872,7.2166079914e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",19,361,0,3,69,"Success",0.000427,0.023107,0.019582,0.009269,0.07241,0.069232,0.009095,0.012496,0.215979,54872,0,54872,7.2166079914e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",19,361,0,4,69,"Success",0.000413,0.030445,0.019755,0.008175,0.070489,0.067683,0.00869,0.011684,0.217706,54872,0,54872,7.2166079914e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",19,361,0,5,69,"Success",0.000341,0.023455,0.019939,0.009898,0.071669,0.070878,0.009182,0.011621,0.217394,54872,0,54872,7.2166079914e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",19,361,0,6,69,"Success",0.000399,0.022346,0.019494,0.008752,0.069164,0.080769,0.00954,0.01274,0.223562,54872,0,54872,7.2166079914e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",19,361,0,7,69,"Success",0.000389,0.023934,0.019253,0.009759,0.071026,0.074704,0.009829,0.01136,0.220607,54872,0,54872,7.2166079914e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",19,361,0,8,69,"Success",0.000345,0.023784,0.019814,0.010065,0.069741,0.066497,0.008833,0.011073,0.210517,54872,0,54872,7.2166079914e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",19,361,0,9,69,"Success",0.000408,0.022275,0.01896,0.010462,0.07053,0.06821,0.008694,0.011578,0.21149,54872,0,54872,7.2166079914e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",19,361,0,10,69,"Success",0.000391,0.02267,0.019071,0.009299,0.073162,0.07079,0.009706,0.011722,0.21718,54872,0,54872,7.2166079914e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",19,361,0,11,69,"Success",0.000364,0.023666,0.020362,0.008822,0.069876,0.068522,0.009585,0.009938,0.211494,54872,0,54872,7.2166079914e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",361,361,0,0,70,"Warmup",0.000648,0.033459,0.025498,0.15483,0.557457,0.399871,0.194772,0.010211,1.37727,1042568,0,1042568,7.4731924238e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",361,361,0,1,70,"Warmup",0.000464,0.029735,0.024957,0.132336,0.411545,0.402722,0.185512,0.009822,1.197521,1042568,0,1042568,7.4731924238e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",361,361,0,2,70,"Success",0.000446,0.029556,0.025111,0.133894,0.409322,0.409793,0.184939,0.010225,1.203733,1042568,0,1042568,7.4731924238e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",361,361,0,3,70,"Success",0.000381,0.029563,0.024678,0.138161,0.412997,0.401525,0.193393,0.010047,1.211154,1042568,0,1042568,7.4731924238e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",361,361,0,4,70,"Success",0.000438,0.028575,0.02474,0.130399,0.409109,0.398384,0.188011,0.00925,1.189325,1042568,0,1042568,7.4731924238e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",361,361,0,5,70,"Success",0.000418,0.02858,0.024688,0.132747,0.406773,0.402931,0.187355,0.009993,1.193904,1042568,0,1042568,7.4731924238e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",361,361,0,6,70,"Success",0.000387,0.028652,0.031756,0.130526,0.402003,0.403625,0.195755,0.009662,1.202784,1042568,0,1042568,7.4731924238e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",361,361,0,7,70,"Success",0.000422,0.028258,0.023949,0.128922,0.409559,0.400775,0.18382,0.010635,1.186757,1042568,0,1042568,7.4731924238e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",361,361,0,8,70,"Success",0.0004,0.029226,0.024884,0.128138,0.410492,0.402781,0.184054,0.01046,1.190859,1042568,0,1042568,7.4731924238e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",361,361,0,9,70,"Success",0.000423,0.02891,0.025256,0.131672,0.407023,0.397999,0.19317,0.009742,1.194641,1042568,0,1042568,7.4731924238e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",361,361,0,10,70,"Success",0.000425,0.028413,0.024431,0.129168,0.408131,0.392436,0.18113,0.009519,1.174082,1042568,0,1042568,7.4731924238e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",361,361,0,11,70,"Success",0.000433,0.028587,0.024617,0.131685,0.403665,0.400602,0.187679,0.009272,1.187035,1042568,0,1042568,7.4731924238e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",361,6859,0,0,71,"Warmup",0.007321,0.206207,0.192858,11.345834,3.215243,3.046932,2.859106,0.012622,20.886801,19808792,0,19808792,1.1246993093e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",361,6859,0,1,71,"Warmup",0.000838,0.232462,0.201872,2.37302,3.15066,3.040229,2.896806,0.011586,11.908172,19808792,0,19808792,1.1246993093e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",361,6859,0,2,71,"Success",0.001032,0.216086,0.198413,2.4072,3.192297,3.032949,2.892946,0.011633,11.953119,19808792,0,19808792,1.1246993093e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",361,6859,0,3,71,"Success",0.000852,0.220242,0.194619,2.40702,3.161312,3.032039,2.884449,0.012273,11.913329,19808792,0,19808792,1.1246993093e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",361,6859,0,4,71,"Success",0.000731,0.2104,0.208631,2.401932,3.143189,3.040114,2.895088,0.01125,11.911871,19808792,0,19808792,1.1246993093e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",361,6859,0,5,71,"Success",0.000939,0.216262,0.190993,2.413171,3.132094,3.054571,2.87667,0.011622,11.8969,19808792,0,19808792,1.1246993093e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",361,6859,0,6,71,"Success",0.000797,0.21446,0.193522,2.410708,3.162806,3.040699,2.871072,0.011515,11.906141,19808792,0,19808792,1.1246993093e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",361,6859,0,7,71,"Success",0.000659,0.214956,0.207117,2.405424,3.148482,3.047066,2.899239,0.01115,11.934683,19808792,0,19808792,1.1246993093e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",361,6859,0,8,71,"Success",0.000949,0.21858,0.200895,2.417356,3.171944,3.028062,2.879895,0.011404,11.929531,19808792,0,19808792,1.1246993093e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",361,6859,0,9,71,"Success",0.000787,0.227997,0.20072,2.403215,3.145723,3.039483,2.890098,0.011316,11.919929,19808792,0,19808792,1.1246993093e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",361,6859,0,10,71,"Success",0.000592,0.2098,0.204418,2.40496,3.15807,3.048058,2.898247,0.010665,11.935392,19808792,0,19808792,1.1246993093e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",361,6859,0,11,71,"Success",0.000828,0.220634,0.194531,2.412138,3.163619,3.030485,2.880667,0.011632,11.915093,19808792,0,19808792,1.1246993093e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",6859,6859,0,0,72,"Warmup",0.007971,0.31644,0.271774,237.979829,86.611718,84.463504,55.001712,24.598358,489.252798,376367048,0,376367048,1.1120558012e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",6859,6859,0,1,72,"Warmup",0.007348,0.310297,0.26496,235.928151,86.60939,84.776139,54.998391,24.619819,487.515822,376367048,0,376367048,1.1120558012e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",6859,6859,0,2,72,"Success",0.007886,0.309807,0.267747,235.34985,86.552202,84.584348,54.991617,24.609561,486.674994,376367048,0,376367048,1.1120558012e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",6859,6859,0,3,72,"Success",0.006966,0.317286,0.26853,235.235742,86.478802,84.669237,54.989543,24.63244,486.600001,376367048,0,376367048,1.1120558012e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",6859,6859,0,4,72,"Success",0.007425,0.308415,0.283233,235.447581,86.691669,84.606283,54.981887,24.610997,486.938826,376367048,0,376367048,1.1120558012e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",6859,6859,0,5,72,"Success",0.008141,0.331785,0.268224,235.228191,86.551678,84.690094,55.022442,24.61067,486.713049,376367048,0,376367048,1.1120558012e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",6859,6859,0,6,72,"Success",0.007223,0.351749,0.293106,236.605712,86.459373,84.579922,54.984648,24.639208,487.92259,376367048,0,376367048,1.1120558012e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",6859,6859,0,7,72,"Success",0.00726,0.325541,0.267828,235.460018,86.753111,84.693229,55.00955,24.597773,487.115789,376367048,0,376367048,1.1120558012e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",6859,6859,0,8,72,"Success",0.00756,0.310984,0.267648,235.280081,86.402554,84.326432,54.997282,24.591898,486.185838,376367048,0,376367048,1.1120558012e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",6859,6859,0,9,72,"Success",0.007163,0.309292,0.268657,235.377929,86.406652,84.710502,55.032151,24.618929,486.732598,376367048,0,376367048,1.1120558012e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",6859,6859,0,10,72,"Success",0.007395,0.302182,0.267777,235.390528,86.535591,84.55279,54.978804,24.619805,486.656309,376367048,0,376367048,1.1120558012e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",6859,6859,0,11,72,"Success",0.006559,0.298168,0.268709,235.454962,86.56683,84.620334,55.000402,24.617568,486.835146,376367048,0,376367048,1.1120558012e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",2,2,0,0,0,"Warmup",0.000288,0.00176,0.000812,6.3e-05,0.000113,0.000101,7.3e-05,0.000993,0.00454,32,0,32,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",2,2,0,1,0,"Warmup",0.000286,0.001763,0.000817,6.4e-05,0.000111,9.8e-05,7.6e-05,0.000986,0.004542,32,0,32,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",2,2,0,2,0,"Success",0.000282,0.001765,0.000816,6.1e-05,0.000112,9.8e-05,7.6e-05,0.000989,0.004571,32,0,32,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",2,2,0,3,0,"Success",0.000287,0.001759,0.000813,6.5e-05,0.000114,9.8e-05,7.6e-05,0.000992,0.004556,32,0,32,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",2,2,0,4,0,"Success",0.00028,0.001759,0.000814,6.1e-05,0.000113,9.8e-05,7.6e-05,0.001001,0.004548,32,0,32,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",2,2,0,5,0,"Success",0.000269,0.001666,0.000731,6.1e-05,0.000105,9.4e-05,7.2e-05,0.000887,0.004203,32,0,32,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",2,2,0,6,0,"Success",0.000264,0.001659,0.000746,5.8e-05,0.000102,8.9e-05,7.1e-05,0.000895,0.004195,32,0,32,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",2,2,0,7,0,"Success",0.000271,0.001646,0.000742,5.9e-05,0.000103,9e-05,7e-05,0.000884,0.004178,32,0,32,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",2,2,0,8,0,"Success",0.000271,0.00165,0.000745,5.9e-05,0.000105,9.1e-05,7.3e-05,0.00089,0.004198,32,0,32,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",2,2,0,9,0,"Success",0.000274,0.001651,0.000747,6e-05,0.000104,9.4e-05,7.2e-05,0.000884,0.004198,32,0,32,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",2,2,0,10,0,"Success",0.000266,0.001642,0.000741,5.8e-05,0.000102,9.2e-05,7.3e-05,0.000892,0.004179,32,0,32,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",2,2,0,11,0,"Success",0.000276,0.001642,0.000743,6.3e-05,0.000101,9.1e-05,7.1e-05,0.000887,0.004185,32,0,32,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",2,4,0,0,1,"Warmup",0.000448,2.670983,0.003169,0.000251,0.707274,0.147943,0.000212,0.002582,3.533372,64,0,64,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",2,4,0,1,1,"Warmup",0.000427,0.004363,0.001555,8.2e-05,0.000906,0.000555,0.000116,0.001766,0.010124,64,0,64,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",2,4,0,2,1,"Success",0.00031,0.00307,0.001501,7.1e-05,0.00073,0.000375,0.000111,0.001632,0.00816,64,0,64,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",2,4,0,3,1,"Success",0.000295,0.003064,0.001444,7.3e-05,0.000665,0.000352,0.000103,0.001629,0.007958,64,0,64,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",2,4,0,4,1,"Success",0.000304,0.003046,0.001447,7.1e-05,0.000637,0.000392,0.000106,0.001628,0.007966,64,0,64,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",2,4,0,5,1,"Success",0.0003,0.003032,0.001457,6.8e-05,0.000636,0.000378,0.000108,0.001645,0.007953,64,0,64,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",2,4,0,6,1,"Success",0.000296,0.0031,0.001455,6.5e-05,0.000637,0.000372,0.00011,0.001632,0.007998,64,0,64,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",2,4,0,7,1,"Success",0.000301,0.003053,0.001449,7.1e-05,0.000631,0.000374,0.000109,0.00164,0.007957,64,0,64,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",2,4,0,8,1,"Success",0.00029,0.003053,0.001466,6.8e-05,0.000614,0.000377,0.000105,0.001632,0.007938,64,0,64,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",2,4,0,9,1,"Success",0.000304,0.003058,0.001479,7.1e-05,0.00063,0.000376,0.000106,0.00162,0.007974,64,0,64,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",2,4,0,10,1,"Success",0.000293,0.00305,0.001449,6.8e-05,0.000615,0.000379,0.000106,0.00165,0.00795,64,0,64,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",2,4,0,11,1,"Success",0.000301,0.003038,0.001473,7e-05,0.000642,0.000375,0.000105,0.001645,0.007981,64,0,64,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",4,4,0,0,2,"Warmup",0.00047,0.002155,0.00082,0.000203,0.447521,0.300996,0.000142,0.001593,0.75432,128,0,128,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",4,4,0,1,2,"Warmup",0.000444,0.002259,0.000769,0.000113,0.000244,0.000197,6.3e-05,0.000891,0.005326,128,0,128,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",4,4,0,2,2,"Success",0.000335,0.00164,0.000751,8e-05,0.000138,0.000116,5.5e-05,0.000873,0.004344,128,0,128,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",4,4,0,3,2,"Success",0.000327,0.001624,0.000735,7.7e-05,0.00014,0.000122,5.2e-05,0.000887,0.004289,128,0,128,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",4,4,0,4,2,"Success",0.000333,0.001653,0.000739,6.9e-05,0.000133,0.000118,5.5e-05,0.000885,0.004312,128,0,128,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",4,4,0,5,2,"Success",0.000342,0.001643,0.000744,7.2e-05,0.000133,0.000117,3.8e-05,0.000888,0.004306,128,0,128,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",4,4,0,6,2,"Success",0.000331,0.001632,0.000738,6.9e-05,0.000133,0.000121,3.7e-05,0.000877,0.004265,128,0,128,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",4,4,0,7,2,"Success",0.000337,0.001656,0.00076,7e-05,0.000139,0.000125,3.9e-05,0.000921,0.004382,128,0,128,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",4,4,0,8,2,"Success",0.000331,0.001657,0.000759,7.3e-05,0.000134,0.000126,4e-05,0.000917,0.004372,128,0,128,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",4,4,0,9,2,"Success",0.000338,0.001654,0.007944,7.3e-05,0.000136,0.000119,3.9e-05,0.00098,0.011614,128,0,128,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",4,4,0,10,2,"Success",0.000334,0.00172,0.00075,7.2e-05,0.000122,0.00011,3.9e-05,0.000911,0.004381,128,0,128,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",4,4,0,11,2,"Success",0.000343,0.001681,0.000754,7.2e-05,0.000125,0.00011,3.9e-05,0.000907,0.004351,128,0,128,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",4,8,0,0,3,"Warmup",0.000478,0.004546,0.001676,0.00022,0.00154,0.000792,0.00014,0.001804,0.011572,256,0,256,5.3526551135e-09,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",4,8,0,1,3,"Warmup",0.000346,0.003213,0.001492,7.1e-05,0.000915,0.000545,9.6e-05,0.001627,0.00865,256,0,256,5.3526551135e-09,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",4,8,0,2,3,"Success",0.000341,0.003027,0.001491,7.2e-05,0.000878,0.000477,9.8e-05,0.001517,0.008257,256,0,256,5.3526551135e-09,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",4,8,0,3,3,"Success",0.00034,0.003006,0.00146,7.3e-05,0.000883,0.000444,8e-05,0.001542,0.008157,256,0,256,5.3526551135e-09,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",4,8,0,4,3,"Success",0.000335,0.003006,0.001458,7.2e-05,0.000879,0.000474,8.1e-05,0.001491,0.008105,256,0,256,5.3526551135e-09,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",4,8,0,5,3,"Success",0.000336,0.002995,0.001448,7.2e-05,0.000866,0.000443,8.1e-05,0.001491,0.008049,256,0,256,5.3526551135e-09,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",4,8,0,6,3,"Success",0.000329,0.003015,0.001453,7.1e-05,0.000867,0.000444,8.2e-05,0.001503,0.008074,256,0,256,5.3526551135e-09,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",4,8,0,7,3,"Success",0.000339,0.002991,0.001458,7.2e-05,0.000871,0.000498,8.3e-05,0.00147,0.00809,256,0,256,5.3526551135e-09,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",4,8,0,8,3,"Success",0.000338,0.002958,0.001462,7.2e-05,0.000872,0.000443,8e-05,0.001462,0.007997,256,0,256,5.3526551135e-09,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",4,8,0,9,3,"Success",0.000329,0.002965,0.001439,7.2e-05,0.00088,0.000443,8.3e-05,0.001484,0.008008,256,0,256,5.3526551135e-09,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",4,8,0,10,3,"Success",0.000339,0.003014,0.001446,7.3e-05,0.000876,0.000445,8.3e-05,0.001495,0.008085,256,0,256,5.3526551135e-09,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",4,8,0,11,3,"Success",0.00034,0.002964,0.001453,7.3e-05,0.000873,0.000437,8.3e-05,0.001495,0.008033,256,0,256,5.3526551135e-09,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",8,8,0,0,4,"Warmup",0.000483,0.002371,0.000732,0.000238,0.000376,0.00032,0.000154,0.001079,0.006132,512,0,512,5.3100037955e-09,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",8,8,0,1,4,"Warmup",0.000336,0.001817,0.000707,0.000119,0.000235,0.000201,7.4e-05,0.000871,0.004687,512,0,512,5.3100037955e-09,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",8,8,0,2,4,"Success",0.000287,0.001763,0.000702,0.000121,0.0002,0.00018,6.1e-05,0.000848,0.004514,512,0,512,5.3100037955e-09,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",8,8,0,3,4,"Success",0.000318,0.001756,0.0007,0.000103,0.000184,0.000165,6.3e-05,0.000876,0.004484,512,0,512,5.3100037955e-09,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",8,8,0,4,4,"Success",0.00029,0.001711,0.000683,0.000107,0.000176,0.000183,5.2e-05,0.000849,0.00436,512,0,512,5.3100037955e-09,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",8,8,0,5,4,"Success",0.000306,0.001956,0.00073,0.000106,0.000194,0.00016,7.3e-05,0.00093,0.004787,512,0,512,5.3100037955e-09,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",8,8,0,6,4,"Success",0.000303,0.001798,0.000736,0.000125,0.000192,0.000162,5.4e-05,0.000914,0.004607,512,0,512,5.3100037955e-09,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",8,8,0,7,4,"Success",0.000306,0.001808,0.000725,0.000105,0.00019,0.000165,6.2e-05,0.000916,0.004606,512,0,512,5.3100037955e-09,0
