; "SupportedThreads",40,"UsedThreads",40,"TotalMemory",540282761216,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1529489191,"CurrentTimeLocal","Wed Jun 20 12:06:31 2018","Hostname","r02n18","gearshifft","0.3.0"
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",19,361,0,1,69,"Warmup",0.000666,0.024756,0.019329,0.008361,0.058508,0.056245,0.0084,0.00886,0.185514,54872,0,54872,7.2166079914e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",19,361,0,2,69,"Success",0.000467,0.023548,0.018984,0.0095,0.058593,0.059081,0.008333,0.010505,0.189408,54872,0,54872,7.2166079914e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",19,361,0,3,69,"Success",0.000466,0.022584,0.019743,0.009071,0.060953,0.070457,0.007772,0.009893,0.201327,54872,0,54872,7.2166079914e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",19,361,0,4,69,"Success",0.000441,0.021921,0.018381,0.014581,0.072049,0.056528,0.008622,0.009279,0.202157,54872,0,54872,7.2166079914e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",19,361,0,5,69,"Success",0.000467,0.022803,0.017955,0.010467,0.07002,0.056592,0.00925,0.009319,0.197226,54872,0,54872,7.2166079914e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",19,361,0,6,69,"Success",0.000447,0.02169,0.018565,0.009575,0.058191,0.05501,0.008478,0.010163,0.182476,54872,0,54872,7.2166079914e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",19,361,0,7,69,"Success",0.000444,0.022512,0.018537,0.009494,0.059937,0.057719,0.008752,0.010268,0.187996,54872,0,54872,7.2166079914e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",19,361,0,8,69,"Success",0.00049,0.030372,0.018635,0.010171,0.056346,0.05593,0.007908,0.010718,0.190934,54872,0,54872,7.2166079914e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",19,361,0,9,69,"Success",0.000451,0.022164,0.031761,0.009133,0.056746,0.057518,0.007998,0.010666,0.196798,54872,0,54872,7.2166079914e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",19,361,0,10,69,"Success",0.000445,0.022154,0.018851,0.010314,0.059029,0.058145,0.007617,0.009629,0.186554,54872,0,54872,7.2166079914e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",19,361,0,11,69,"Success",0.000452,0.022647,0.018145,0.009712,0.058713,0.057319,0.008467,0.010447,0.186257,54872,0,54872,7.2166079914e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",361,361,0,0,70,"Warmup",0.00078,0.051118,0.025331,0.153275,0.600375,0.397885,0.190629,0.011946,1.431894,1042568,0,1042568,7.4731924238e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",361,361,0,1,70,"Warmup",0.000443,0.029987,0.025574,0.13699,0.410768,0.395654,0.192807,0.009923,1.202577,1042568,0,1042568,7.4731924238e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",361,361,0,2,70,"Success",0.000509,0.028585,0.024855,0.128114,0.414391,0.396416,0.189416,0.009943,1.192673,1042568,0,1042568,7.4731924238e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",361,361,0,3,70,"Success",0.000457,0.027616,0.024709,0.127379,0.403439,0.401999,0.188239,0.01101,1.185255,1042568,0,1042568,7.4731924238e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",361,361,0,4,70,"Success",0.000404,0.028794,0.024989,0.135054,0.405429,0.399414,0.203145,0.010276,1.207943,1042568,0,1042568,7.4731924238e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",361,361,0,5,70,"Success",0.000467,0.028178,0.024821,0.128208,0.424108,0.392571,0.187626,0.010309,1.196712,1042568,0,1042568,7.4731924238e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",361,361,0,6,70,"Success",0.000465,0.028127,0.024621,0.128183,0.395716,0.401211,0.186175,0.010626,1.175541,1042568,0,1042568,7.4731924238e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",361,361,0,7,70,"Success",0.00036,0.028183,0.029729,0.128549,0.395955,0.393574,0.192319,0.01044,1.179543,1042568,0,1042568,7.4731924238e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",361,361,0,8,70,"Success",0.00041,0.027823,0.023785,0.128216,0.409988,0.395839,0.188595,0.01036,1.185446,1042568,0,1042568,7.4731924238e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",361,361,0,9,70,"Success",0.000433,0.029352,0.024695,0.128338,0.401489,0.400556,0.189075,0.010289,1.184659,1042568,0,1042568,7.4731924238e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",361,361,0,10,70,"Success",0.000392,0.029161,0.030643,0.128849,0.397722,0.396724,0.197404,0.010706,1.192022,1042568,0,1042568,7.4731924238e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",361,361,0,11,70,"Success",0.000412,0.027621,0.024649,0.128221,0.428982,0.390951,0.185826,0.010387,1.197504,1042568,0,1042568,7.4731924238e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",361,6859,0,0,71,"Warmup",0.0066,0.211378,0.191894,10.918951,3.241515,3.049504,3.09421,0.013208,20.72781,19808792,0,19808792,1.1246993093e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",361,6859,0,1,71,"Warmup",0.0012,0.22782,0.199024,2.467934,3.156298,3.043502,3.137298,0.01211,12.24575,19808792,0,19808792,1.1246993093e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",361,6859,0,2,71,"Success",0.001196,0.219251,0.211983,2.429014,3.165643,3.037344,3.139753,0.010922,12.21562,19808792,0,19808792,1.1246993093e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",361,6859,0,3,71,"Success",0.000989,0.216219,0.192448,2.494015,3.151159,3.031233,3.143986,0.011441,12.242078,19808792,0,19808792,1.1246993093e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",361,6859,0,4,71,"Success",0.000853,0.215141,0.193795,2.498714,3.178437,3.042094,3.137099,0.012101,12.278715,19808792,0,19808792,1.1246993093e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",361,6859,0,5,71,"Success",0.000925,0.228844,0.199272,2.43464,3.148983,3.035719,3.156346,0.012177,12.21746,19808792,0,19808792,1.1246993093e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",361,6859,0,6,71,"Success",0.000895,0.217937,0.205225,2.479225,3.152391,3.042065,3.155122,0.01187,12.265245,19808792,0,19808792,1.1246993093e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",361,6859,0,7,71,"Success",0.000781,0.217037,0.197014,2.496137,3.186166,3.029403,3.142747,0.012508,12.282584,19808792,0,19808792,1.1246993093e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",361,6859,0,8,71,"Success",0.00094,0.222503,0.192155,2.496014,3.147069,3.038225,3.136489,0.0115,12.245414,19808792,0,19808792,1.1246993093e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",361,6859,0,9,71,"Success",0.000818,0.212715,0.210258,2.468899,3.151414,3.039442,3.154138,0.011178,12.249342,19808792,0,19808792,1.1246993093e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",361,6859,0,10,71,"Success",0.000829,0.218947,0.194155,2.493355,3.157193,3.059558,3.140626,0.011765,12.277,19808792,0,19808792,1.1246993093e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",361,6859,0,11,71,"Success",0.000807,0.215373,0.192161,2.500525,3.147057,3.048739,3.139578,0.011972,12.256735,19808792,0,19808792,1.1246993093e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",6859,6859,0,0,72,"Warmup",0.009315,0.306782,0.279673,225.816264,85.956813,84.09778,55.139223,25.19165,476.800201,376367048,0,376367048,1.1120558012e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",6859,6859,0,1,72,"Warmup",0.007672,0.308965,0.291069,222.658477,85.710437,84.263956,55.176412,25.185409,473.60427,376367048,0,376367048,1.1120558012e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",6859,6859,0,2,72,"Success",0.008893,0.307303,0.270699,224.765518,85.899927,84.366778,55.113615,25.225298,475.959942,376367048,0,376367048,1.1120558012e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",6859,6859,0,3,72,"Success",0.007439,0.306605,0.29184,223.034663,85.58717,88.37136,55.120388,25.247635,477.969476,376367048,0,376367048,1.1120558012e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",6859,6859,0,4,72,"Success",0.008123,0.306593,0.270597,222.99494,87.709377,86.834968,55.16274,25.170904,478.460321,376367048,0,376367048,1.1120558012e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",6859,6859,0,5,72,"Success",0.00838,0.307344,0.274379,224.372545,87.944884,87.128854,55.178382,25.249987,480.466994,376367048,0,376367048,1.1120558012e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",6859,6859,0,6,72,"Success",0.007174,0.31712,0.280816,212.103416,86.853611,84.408593,55.118652,25.221048,464.312264,376367048,0,376367048,1.1120558012e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",6859,6859,0,7,72,"Success",0.008192,0.302101,0.263734,223.700572,85.632774,84.291452,55.134614,25.235975,474.571335,376367048,0,376367048,1.1120558012e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",6859,6859,0,8,72,"Success",0.007734,0.304769,0.286481,211.91686,84.517006,84.589637,55.13603,25.215897,461.97635,376367048,0,376367048,1.1120558012e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",6859,6859,0,9,72,"Success",0.007376,0.331519,0.2694,223.074024,86.134657,84.511772,55.141166,25.186896,474.658725,376367048,0,376367048,1.1120558012e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",6859,6859,0,10,72,"Success",0.007775,0.303019,0.271879,223.113052,85.793591,84.337619,55.162372,25.252967,474.244628,376367048,0,376367048,1.1120558012e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",6859,6859,0,11,72,"Success",0.00732,0.301083,0.263893,222.98541,85.503209,87.383868,55.149512,25.27338,476.869972,376367048,0,376367048,1.1120558012e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",2,2,0,0,0,"Warmup",0.000255,0.00133,0.000626,7.3e-05,7.3e-05,0.000105,6.1e-05,0.000774,0.003558,32,0,32,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",2,2,0,1,0,"Warmup",0.000295,0.001567,0.000647,7.3e-05,0.000103,0.00011,5.9e-05,0.000778,0.003913,32,0,32,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",2,2,0,2,0,"Success",0.000261,0.00132,0.000633,7.6e-05,0.000103,9.9e-05,6.7e-05,0.000761,0.003573,32,0,32,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",2,2,0,3,0,"Success",0.000253,0.001351,0.00064,6.4e-05,0.000103,0.00011,5.9e-05,0.000758,0.003598,32,0,32,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",2,2,0,4,0,"Success",0.000248,0.001345,0.000639,7.5e-05,9.1e-05,9.9e-05,7.1e-05,0.000745,0.003595,32,0,32,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",2,2,0,5,0,"Success",0.000246,0.001366,0.000643,7.6e-05,9.3e-05,9.9e-05,6.8e-05,0.000749,0.003621,32,0,32,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",2,2,0,6,0,"Success",0.000247,0.001324,0.000633,7.5e-05,9.2e-05,0.000109,5.8e-05,0.000755,0.003576,32,0,32,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",2,2,0,7,0,"Success",0.000248,0.001346,0.000636,7.5e-05,0.000102,9.9e-05,6.8e-05,0.000756,0.003591,32,0,32,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",2,2,0,8,0,"Success",0.000259,0.001349,0.000635,7.3e-05,9.3e-05,0.00011,6.7e-05,0.000756,0.003582,32,0,32,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",2,2,0,9,0,"Success",0.000246,0.00135,0.000639,7.4e-05,9.3e-05,0.000109,6.8e-05,0.000745,0.003596,32,0,32,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",2,2,0,10,0,"Success",0.000252,0.001325,0.000633,7.5e-05,9.3e-05,0.000111,5.9e-05,0.000759,0.003589,32,0,32,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",2,2,0,11,0,"Success",0.000243,0.001356,0.00064,7.5e-05,9.2e-05,0.000108,6.7e-05,0.000757,0.003605,32,0,32,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",2,4,0,0,1,"Warmup",0.000453,0.242586,0.003626,0.000251,0.008057,0.002046,0.000154,0.002792,0.260505,64,0,64,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",2,4,0,1,1,"Warmup",0.00039,0.018493,0.001441,6.5e-05,0.000754,0.000479,0.000112,0.001662,0.023745,64,0,64,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",2,4,0,2,1,"Success",0.000328,0.017138,0.00134,6.8e-05,0.000536,0.000355,6.2e-05,0.001393,0.021521,64,0,64,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",2,4,0,3,1,"Success",0.00031,0.002482,0.001308,5.7e-05,0.000521,0.000359,5.6e-05,0.00135,0.006748,64,0,64,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",2,4,0,4,1,"Success",0.000289,0.00247,0.001327,5.7e-05,0.000525,0.000357,5.8e-05,0.001317,0.006691,64,0,64,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",2,4,0,5,1,"Success",0.000297,0.002456,0.001283,6.8e-05,0.000525,0.000362,6.6e-05,0.001332,0.006669,64,0,64,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",2,4,0,6,1,"Success",0.000297,0.002441,0.001316,6.6e-05,0.000539,0.000357,6.6e-05,0.001312,0.006665,64,0,64,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",2,4,0,7,1,"Success",0.000302,0.002472,0.001318,6.7e-05,0.000521,0.000361,6.8e-05,0.001312,0.006681,64,0,64,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",2,4,0,8,1,"Success",0.0003,0.002447,0.001325,5.9e-05,0.000524,0.000355,6.7e-05,0.001322,0.006679,64,0,64,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",2,4,0,9,1,"Success",0.000289,0.002441,0.001303,6.8e-05,0.000524,0.00036,6.9e-05,0.001336,0.006668,64,0,64,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",2,4,0,10,1,"Success",0.000296,0.002439,0.001296,6.6e-05,0.000529,0.000344,6.7e-05,0.001378,0.006671,64,0,64,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",2,4,0,11,1,"Success",0.000287,0.002444,0.001289,5.8e-05,0.00053,0.000353,5.5e-05,0.001352,0.006652,64,0,64,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",4,4,0,0,2,"Warmup",0.000355,0.001815,0.000707,0.000145,0.410932,0.140483,0.000193,0.001672,0.556681,128,0,128,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",4,4,0,1,2,"Warmup",0.000628,0.00196,0.000778,8.3e-05,0.000247,0.000183,5.9e-05,0.000893,0.0052,128,0,128,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",4,4,0,2,2,"Success",0.000329,0.001479,0.00074,8e-05,0.000106,0.000149,4.8e-05,0.000871,0.004134,128,0,128,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",4,4,0,3,2,"Success",0.000328,0.001465,0.000745,7.2e-05,0.000136,0.000144,4.3e-05,0.000897,0.004173,128,0,128,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",4,4,0,4,2,"Success",0.000332,0.001477,0.000782,8e-05,9.1e-05,0.000147,4.1e-05,0.000866,0.004164,128,0,128,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",4,4,0,5,2,"Success",0.000338,0.001461,0.000728,7.6e-05,9.4e-05,0.000142,3.8e-05,0.000872,0.004084,128,0,128,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",4,4,0,6,2,"Success",0.000331,0.001468,0.000733,7.4e-05,9e-05,0.000144,4.1e-05,0.000873,0.004102,128,0,128,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",4,4,0,7,2,"Success",0.00033,0.001499,0.000752,7.5e-05,9.1e-05,0.000146,4e-05,0.000877,0.004148,128,0,128,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",4,4,0,8,2,"Success",0.000334,0.00148,0.000754,7.3e-05,9.6e-05,0.000144,4.1e-05,0.000868,0.004124,128,0,128,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",4,4,0,9,2,"Success",0.000331,0.001462,0.000748,7.7e-05,9.4e-05,0.000142,4.1e-05,0.000869,0.004106,128,0,128,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",4,4,0,10,2,"Success",0.00031,0.001354,0.000657,7.4e-05,8.3e-05,0.000142,3.8e-05,0.00078,0.003703,128,0,128,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",4,4,0,11,2,"Success",0.000317,0.001354,0.000656,7.3e-05,8.1e-05,0.000141,3.7e-05,0.000782,0.003718,128,0,128,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",4,8,0,0,3,"Warmup",0.000415,0.003892,0.001515,0.000162,0.001979,0.000715,0.000125,0.001697,0.010869,256,0,256,5.3526551135e-09,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",4,8,0,1,3,"Warmup",0.0004,0.002527,0.001367,0.000131,0.000795,0.000498,7.6e-05,0.001407,0.007514,256,0,256,5.3526551135e-09,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",4,8,0,2,3,"Success",0.000408,0.002473,0.001358,8.4e-05,0.000801,0.00046,7.7e-05,0.001349,0.007324,256,0,256,5.3526551135e-09,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",4,8,0,3,3,"Success",0.000384,0.002521,0.001369,8.6e-05,0.000769,0.000454,7.8e-05,0.001334,0.007296,256,0,256,5.3526551135e-09,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",4,8,0,4,3,"Success",0.000384,0.002477,0.001374,8.3e-05,0.000771,0.000473,6.4e-05,0.001343,0.00727,256,0,256,5.3526551135e-09,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",4,8,0,5,3,"Success",0.000336,0.002486,0.001331,8.5e-05,0.000784,0.000502,5.9e-05,0.001346,0.007213,256,0,256,5.3526551135e-09,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",4,8,0,6,3,"Success",0.000339,0.002424,0.001338,8.3e-05,0.000768,0.000487,7.3e-05,0.001333,0.00716,256,0,256,5.3526551135e-09,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",4,8,0,7,3,"Success",0.000345,0.002337,0.001306,9.4e-05,0.00075,0.000461,7.1e-05,0.00126,0.006885,256,0,256,5.3526551135e-09,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",4,8,0,8,3,"Success",0.00033,0.00234,0.001269,8.4e-05,0.00073,0.000453,7.1e-05,0.00126,0.0068,256,0,256,5.3526551135e-09,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",4,8,0,9,3,"Success",0.000335,0.002353,0.001252,8.5e-05,0.00074,0.000452,7.2e-05,0.001282,0.006856,256,0,256,5.3526551135e-09,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",4,8,0,10,3,"Success",0.000332,0.002324,0.001268,8.1e-05,0.000749,0.00045,6.1e-05,0.001271,0.006822,256,0,256,5.3526551135e-09,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",4,8,0,11,3,"Success",0.000329,0.002352,0.001283,8.1e-05,0.000727,0.000463,7.1e-05,0.001262,0.006841,256,0,256,5.3526551135e-09,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",8,8,0,0,4,"Warmup",0.000387,0.002222,0.000764,0.000244,0.000605,0.000306,0.00017,0.001154,0.006223,512,0,512,5.3100037955e-09,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",8,8,0,1,4,"Warmup",0.000336,0.001624,0.000716,0.000103,0.000191,0.000193,8.7e-05,0.0009,0.004492,512,0,512,5.3100037955e-09,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",8,8,0,2,4,"Success",0.000336,0.001582,0.000717,9.6e-05,0.000191,0.000184,8.6e-05,0.000901,0.004431,512,0,512,5.3100037955e-09,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",8,8,0,3,4,"Success",0.000314,0.00159,0.000707,9.3e-05,0.000187,0.00018,8.1e-05,0.000865,0.004342,512,0,512,5.3100037955e-09,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",8,8,0,4,4,"Success",0.000327,0.001588,0.0007,9.3e-05,0.000184,0.00018,8.2e-05,0.000859,0.004337,512,0,512,5.3100037955e-09,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",8,8,0,5,4,"Success",0.000328,0.001565,0.000717,9.6e-05,0.00019,0.00018,8.4e-05,0.000864,0.00434,512,0,512,5.3100037955e-09,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",8,8,0,6,4,"Success",0.000346,0.001567,0.000712,0.000105,0.000191,0.000182,8.1e-05,0.000874,0.004383,512,0,512,5.3100037955e-09,0
