; "SupportedThreads",40,"UsedThreads",40,"TotalMemory",540282761216,"PlanRigor","measure","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1529492400,"CurrentTimeLocal","Wed Jun 20 13:00:00 2018","Hostname","r02n10","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 0.000105
; "Time_ContextDestroy [ms]", 5.4e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",49,343,343,8,61,"Success",0.006651,0.115855,0.078472,31.093188,2.874539,2.57781,6.554692,4.688714,47.990632,46118408,0,46118408,7.3817661952e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",49,343,343,9,61,"Success",0.007754,0.114156,0.076414,31.080224,2.862549,2.53272,6.568845,4.674332,47.917845,46118408,0,46118408,7.3817661952e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",49,343,343,10,61,"Success",0.007285,0.114739,0.078753,31.12754,2.851168,2.558273,6.555972,4.694127,47.988587,46118408,0,46118408,7.3817661952e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",49,343,343,11,61,"Success",0.007423,0.099849,0.094084,31.107119,2.863421,2.56297,6.561005,4.690967,47.987833,46118408,0,46118408,7.3817661952e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",125,125,625,0,52,"Warmup",0.007607,0.095244,0.07577,53.103765,4.528672,4.029727,10.418983,8.142209,80.403033,78125000,0,78125000,1.2615894449e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",125,125,625,1,52,"Warmup",0.007462,0.089474,0.0636,53.075264,4.445754,4.014417,10.419887,8.185823,80.302836,78125000,0,78125000,1.2615894449e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",125,125,625,2,52,"Success",0.00733,0.0874,0.065304,53.155201,4.419956,4.030148,10.413915,8.155121,80.335482,78125000,0,78125000,1.2615894449e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",125,125,625,3,52,"Success",0.006643,0.088775,0.066866,53.138641,4.405863,4.019077,10.415381,8.171851,80.314301,78125000,0,78125000,1.2615894449e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",125,125,625,4,52,"Success",0.006938,0.090447,0.079582,53.126667,4.430374,4.031029,10.446165,8.176962,80.38923,78125000,0,78125000,1.2615894449e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",125,125,625,5,52,"Success",0.007876,0.1037,0.064721,53.0691,4.452635,4.036845,10.434694,8.168476,80.339348,78125000,0,78125000,1.2615894449e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",125,125,625,6,52,"Success",0.007431,0.090099,0.066649,53.127613,4.439636,4.053221,10.423901,8.194511,80.404517,78125000,0,78125000,1.2615894449e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",125,125,625,7,52,"Success",0.006872,0.104648,0.06319,53.148764,4.48078,4.056974,10.410266,8.192174,80.465223,78125000,0,78125000,1.2615894449e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",125,125,625,8,52,"Success",0.006751,0.08994,0.065349,53.075065,4.456136,4.036156,10.408582,8.164293,80.303207,78125000,0,78125000,1.2615894449e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",125,125,625,9,52,"Success",0.007581,0.08919,0.066214,53.084258,4.437626,4.040757,10.400611,8.19003,80.317434,78125000,0,78125000,1.2615894449e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",125,125,625,10,52,"Success",0.006685,0.089477,0.07427,53.087965,4.419828,4.021257,10.414836,8.169448,80.284933,78125000,0,78125000,1.2615894449e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",125,125,625,11,52,"Success",0.006696,0.089119,0.075635,53.070718,4.541529,4.037599,10.402296,8.200476,80.425055,78125000,0,78125000,1.2615894449e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",243,243,243,0,40,"Warmup",0.008425,0.113821,0.067711,71.917093,7.614364,7.32282,16.033381,9.963906,113.04282,114791256,0,114791256,8.6467398995e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",243,243,243,1,40,"Warmup",0.007887,0.111537,0.066589,75.965417,7.375958,7.267319,16.007296,9.929025,116.73217,114791256,0,114791256,8.6467398995e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",243,243,243,2,40,"Success",0.007626,0.1116,0.087322,76.042761,7.359847,7.260286,16.018887,9.923282,116.812834,114791256,0,114791256,8.6467398995e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",243,243,243,3,40,"Success",0.007487,0.112012,0.073124,76.005971,7.368687,7.261108,16.005389,9.954222,116.789335,114791256,0,114791256,8.6467398995e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",243,243,243,4,40,"Success",0.006711,0.112191,0.074316,76.003392,7.367422,7.288181,16.013386,9.914637,116.781616,114791256,0,114791256,8.6467398995e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",243,243,243,5,40,"Success",0.007997,0.112226,0.070125,76.017111,7.365493,7.300989,16.000164,9.945044,116.820244,114791256,0,114791256,8.6467398995e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",243,243,243,6,40,"Success",0.006744,0.112876,0.067082,76.152378,7.388719,7.274423,16.016347,9.933373,116.953107,114791256,0,114791256,8.6467398995e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",243,243,243,7,40,"Success",0.007088,0.115546,0.066012,76.035984,7.386392,7.287772,16.032272,9.922945,116.855422,114791256,0,114791256,8.6467398995e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",243,243,243,8,40,"Success",0.006541,0.109212,0.069605,76.1167,7.362758,7.314634,15.990138,9.934663,116.905747,114791256,0,114791256,8.6467398995e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",243,243,243,9,40,"Success",0.007196,0.109345,0.074805,75.968099,7.383442,7.245191,16.016253,9.939424,116.74486,114791256,0,114791256,8.6467398995e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",243,243,243,10,40,"Success",0.006687,0.109694,0.072567,76.011194,7.38612,7.258214,16.029154,9.93679,116.811518,114791256,0,114791256,8.6467398995e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",243,243,243,11,40,"Success",0.006722,0.109091,0.07091,76.097123,7.385919,7.298679,16.046024,9.925557,116.941164,114791256,0,114791256,8.6467398995e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",343,343,343,0,62,"Warmup",0.006674,0.155744,0.088828,193.25269,28.247385,29.457741,49.072753,25.037864,325.32123,322828856,0,322828856,9.8851439467e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",343,343,343,1,62,"Warmup",0.007705,0.131577,0.094605,199.876005,28.255093,29.518522,49.048179,24.962004,331.895078,322828856,0,322828856,9.8851439467e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",343,343,343,2,62,"Success",0.006356,0.121643,0.090415,199.105327,28.35202,29.441021,49.010196,24.961549,331.090566,322828856,0,322828856,9.8851439467e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",343,343,343,3,62,"Success",0.006568,0.122044,0.088967,199.912275,28.208781,29.531604,49.062275,24.939148,331.873577,322828856,0,322828856,9.8851439467e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",343,343,343,4,62,"Success",0.006389,0.117972,0.090623,198.372642,28.667572,29.560836,49.052093,24.944286,330.813991,322828856,0,322828856,9.8851439467e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",343,343,343,5,62,"Success",0.006624,0.118352,0.089302,200.052266,31.671426,29.483437,49.032743,24.945213,335.400718,322828856,0,322828856,9.8851439467e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",343,343,343,6,62,"Success",0.006189,0.121699,0.088164,199.840344,28.851391,29.552605,49.022087,24.924396,332.408686,322828856,0,322828856,9.8851439467e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",343,343,343,7,62,"Success",0.006548,0.119641,0.083491,199.906252,28.875352,29.566055,49.037038,24.947967,332.543952,322828856,0,322828856,9.8851439467e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",343,343,343,8,62,"Success",0.005669,0.121635,0.090393,199.120231,28.659687,29.507178,49.029145,24.942892,331.478559,322828856,0,322828856,9.8851439467e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",343,343,343,9,62,"Success",0.006266,0.117765,0.089568,199.922777,28.63569,29.571912,49.058125,24.97671,332.380324,322828856,0,322828856,9.8851439467e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",343,343,343,10,62,"Success",0.006942,0.117752,0.086726,199.320533,28.725349,29.585189,49.035639,24.959716,331.839181,322828856,0,322828856,9.8851439467e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",343,343,343,11,62,"Success",0.006857,0.118638,0.084251,199.931239,28.17907,29.429025,49.070246,24.96648,331.787022,322828856,0,322828856,9.8851439467e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",243,243,729,0,41,"Warmup",0.00802,0.115318,0.072486,213.359295,32.245157,33.517489,50.729423,26.329935,356.378479,344373768,0,344373768,9.3355893685e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",243,243,729,1,41,"Warmup",0.006976,0.103791,0.067296,209.787264,32.162663,33.505338,50.747548,26.23361,352.615516,344373768,0,344373768,9.3355893685e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",243,243,729,2,41,"Success",0.007296,0.103881,0.06603,210.234742,32.22304,33.470955,50.743171,26.189986,353.0406,344373768,0,344373768,9.3355893685e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",243,243,729,3,41,"Success",0.006803,0.112596,0.069635,201.017165,32.280188,33.434892,50.778663,26.2079,343.909138,344373768,0,344373768,9.3355893685e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",243,243,729,4,41,"Success",0.006951,0.1024,0.067541,210.079761,32.22349,33.663729,50.763066,26.223676,353.131938,344373768,0,344373768,9.3355893685e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",243,243,729,5,41,"Success",0.00716,0.098813,0.068377,209.896738,32.306187,33.625166,50.707096,26.19907,352.909945,344373768,0,344373768,9.3355893685e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",243,243,729,6,41,"Success",0.006464,0.096709,0.06529,210.810908,32.224646,33.643045,50.753593,26.234743,353.836615,344373768,0,344373768,9.3355893685e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",243,243,729,7,41,"Success",0.006259,0.0993,0.07305,210.164284,32.413794,33.732958,50.72488,26.222657,353.438597,344373768,0,344373768,9.3355893685e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",243,243,729,8,41,"Success",0.005468,0.115725,0.071968,209.988595,32.402013,33.66284,50.739111,26.205634,353.192523,344373768,0,344373768,9.3355893685e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",243,243,729,9,41,"Success",0.006321,0.099163,0.070073,209.943354,32.435418,33.677605,50.710442,26.205283,353.149343,344373768,0,344373768,9.3355893685e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",243,243,729,10,41,"Success",0.007549,0.103052,0.065743,210.034534,32.456252,33.71769,50.747083,26.238719,353.371956,344373768,0,344373768,9.3355893685e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",243,243,729,11,41,"Success",0.005985,0.102457,0.066862,210.103281,32.290657,33.631341,50.701868,26.176643,353.080464,344373768,0,344373768,9.3355893685e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",125,625,625,0,53,"Warmup",0.007355,0.137159,0.084829,244.731501,39.612086,40.784188,59.279091,28.951706,413.589631,390625000,0,390625000,9.8430866425e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",125,625,625,1,53,"Warmup",0.006842,0.112025,0.078821,242.985485,39.392062,40.80299,59.234954,28.869002,411.483596,390625000,0,390625000,9.8430866425e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",125,625,625,2,53,"Success",0.00688,0.109936,0.074732,242.717757,39.410618,40.827559,59.280841,28.878101,411.307827,390625000,0,390625000,9.8430866425e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",125,625,625,3,53,"Success",0.006623,0.110919,0.074873,230.800884,39.095537,40.796262,59.257405,28.861905,399.005826,390625000,0,390625000,9.8430866425e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",125,625,625,4,53,"Success",0.006994,0.107401,0.081163,242.765291,39.45236,40.833462,59.267002,28.851637,411.366657,390625000,0,390625000,9.8430866425e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",125,625,625,5,53,"Success",0.007576,0.111417,0.080809,242.566159,39.520226,40.812205,59.237146,28.890823,411.227782,390625000,0,390625000,9.8430866425e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",125,625,625,6,53,"Success",0.007921,0.113072,0.075242,243.197788,39.419599,40.88066,59.225785,28.858618,411.780105,390625000,0,390625000,9.8430866425e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",125,625,625,7,53,"Success",0.007385,0.112719,0.079274,242.710565,39.385425,40.75846,59.226741,28.85848,411.14034,390625000,0,390625000,9.8430866425e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",125,625,625,8,53,"Success",0.006986,0.119449,0.073925,242.673897,39.434885,40.875309,59.237558,28.87269,411.296387,390625000,0,390625000,9.8430866425e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",125,625,625,9,53,"Success",0.007851,0.10592,0.074607,242.56822,39.525789,40.713186,59.228364,28.871933,411.097931,390625000,0,390625000,9.8430866425e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",125,625,625,10,53,"Success",0.006993,0.119605,0.082213,242.595481,39.398691,40.89431,59.220401,28.865743,411.184865,390625000,0,390625000,9.8430866425e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",125,625,625,11,53,"Success",0.007268,0.111828,0.074304,243.182184,39.455629,40.868628,59.259211,28.870817,411.831301,390625000,0,390625000,9.8430866425e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",243,729,729,0,42,"Warmup",0.008035,0.151031,0.113409,618.030209,111.373029,112.968559,154.061426,58.454564,1055.161571,1033121304,0,1033121304,9.4270148118e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",243,729,729,1,42,"Warmup",0.00852,0.154591,0.137394,618.703277,111.515639,112.967001,154.054093,58.313054,1055.855183,1033121304,0,1033121304,9.4270148118e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",243,729,729,2,42,"Success",0.008748,0.153766,0.110529,618.315607,111.322875,112.901063,154.060608,57.7124,1054.587112,1033121304,0,1033121304,9.4270148118e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",243,729,729,3,42,"Success",0.00725,0.147638,0.134787,618.302006,111.321487,112.932842,153.905839,57.814914,1054.568313,1033121304,0,1033121304,9.4270148118e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",243,729,729,4,42,"Success",0.00751,0.24071,0.14946,630.419423,111.315054,112.863493,153.884549,57.783052,1066.664675,1033121304,0,1033121304,9.4270148118e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",243,729,729,5,42,"Success",0.008219,0.145115,0.112831,618.65658,111.340945,112.880747,154.001249,57.957207,1055.104346,1033121304,0,1033121304,9.4270148118e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",243,729,729,6,42,"Success",0.007533,0.151527,0.110693,618.467472,111.286176,112.933751,153.977668,57.929639,1054.865963,1033121304,0,1033121304,9.4270148118e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",243,729,729,7,42,"Success",0.008759,0.156033,0.111224,618.682022,111.35104,112.992137,153.964994,58.069068,1055.33666,1033121304,0,1033121304,9.4270148118e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",243,729,729,8,42,"Success",0.008213,0.153465,0.110249,618.389308,111.354805,112.94572,153.951358,57.958225,1054.8728,1033121304,0,1033121304,9.4270148118e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",243,729,729,9,42,"Success",0.00905,0.148438,0.111989,618.474205,111.293983,112.790306,153.916319,58.413418,1055.159263,1033121304,0,1033121304,9.4270148118e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",243,729,729,10,42,"Success",0.006809,0.162638,0.124288,618.506803,111.384331,112.989369,153.921469,57.816074,1054.9131,1033121304,0,1033121304,9.4270148118e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",243,729,729,11,42,"Success",0.008461,0.155651,0.110572,618.267015,111.319862,113.012606,153.926611,58.102815,1054.905234,1033121304,0,1033121304,9.4270148118e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",625,625,625,0,54,"Warmup",0.008996,0.15226,0.111206,1163.060845,209.06192,211.006165,266.999884,95.573687,1945.976677,1953125000,0,1953125000,1.0201929986e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",625,625,625,1,54,"Warmup",0.008897,0.15517,0.114109,1163.256901,208.899809,210.293473,266.851033,95.516378,1945.097344,1953125000,0,1953125000,1.0201929986e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",625,625,625,2,54,"Success",0.007773,0.171427,0.115076,1163.430693,209.204225,210.60424,267.016508,95.889334,1946.440921,1953125000,0,1953125000,1.0201929986e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",625,625,625,3,54,"Success",0.007962,0.155473,0.10995,1163.042642,208.609575,210.377032,266.878639,95.682761,1944.865629,1953125000,0,1953125000,1.0201929986e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",625,625,625,4,54,"Success",0.007854,0.154769,0.115487,1163.169132,208.611708,210.332506,266.918496,95.820883,1945.132765,1953125000,0,1953125000,1.0201929986e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",625,625,625,5,54,"Success",0.007638,0.157461,0.105357,1163.118452,208.931354,210.625875,266.985729,96.120083,1946.05419,1953125000,0,1953125000,1.0201929986e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",625,625,625,6,54,"Success",0.007682,0.14885,0.122038,1163.490673,209.358195,210.830287,268.550205,95.615746,1948.125749,1953125000,0,1953125000,1.0201929986e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",625,625,625,7,54,"Success",0.00859,0.16909,0.107498,1163.273936,209.29906,210.513316,267.156698,95.499292,1946.029099,1953125000,0,1953125000,1.0201929986e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",625,625,625,8,54,"Success",0.00802,0.157044,0.134772,1163.413422,209.211245,210.35456,266.997951,95.236055,1945.514753,1953125000,0,1953125000,1.0201929986e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",625,625,625,9,54,"Success",0.008524,0.150496,0.115079,1162.929103,209.218782,211.078979,267.366008,95.399885,1946.268406,1953125000,0,1953125000,1.0201929986e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",625,625,625,10,54,"Success",0.00778,0.157035,0.111626,1163.367884,209.097903,210.440765,266.798736,93.598274,1943.582111,1953125000,0,1953125000,1.0201929986e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",625,625,625,11,54,"Success",0.006655,0.14566,0.108093,1093.855062,208.910479,210.733117,266.919168,95.255828,1875.935815,1953125000,0,1953125000,1.0201929986e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",343,343,2401,0,63,"Warmup",0.006948,0.208531,0.163206,1335.254177,247.684019,247.799981,302.472476,106.578902,2240.169838,2259801992,0,2259801992,1.0906601321e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",343,343,2401,1,63,"Warmup",0.008831,0.208104,0.154119,1335.364387,247.313786,248.371462,302.503929,106.64267,2240.56901,2259801992,0,2259801992,1.0906601321e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",343,343,2401,2,63,"Success",0.008125,0.205829,0.185335,1335.042432,247.29114,247.784917,303.083779,106.910624,2240.513663,2259801992,0,2259801992,1.0906601321e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",343,343,2401,3,63,"Success",0.00805,0.209121,0.15575,1335.201533,246.933432,247.814493,302.400759,106.170044,2238.894699,2259801992,0,2259801992,1.0906601321e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",343,343,2401,4,63,"Success",0.007439,0.212041,0.17584,1342.660688,247.622089,247.554453,302.3348,106.140385,2246.709713,2259801992,0,2259801992,1.0906601321e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",343,343,2401,5,63,"Success",0.00871,0.210457,0.155142,1335.753539,247.266765,248.30125,302.463888,106.17127,2240.333081,2259801992,0,2259801992,1.0906601321e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",343,343,2401,6,63,"Success",0.008005,0.212531,0.155191,1335.979609,246.653189,247.889378,302.43096,106.37124,2239.70172,2259801992,0,2259801992,1.0906601321e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",343,343,2401,7,63,"Success",0.00847,0.208109,0.173612,1335.441659,247.715559,248.156933,302.553247,106.152917,2240.412433,2259801992,0,2259801992,1.0906601321e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",343,343,2401,8,63,"Success",0.008951,0.206229,0.157489,1335.239448,246.938573,247.571191,302.725098,106.212331,2239.060775,2259801992,0,2259801992,1.0906601321e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",343,343,2401,9,63,"Success",0.008542,0.222482,0.160359,1335.732387,247.555866,247.982136,302.375677,106.178903,2240.217856,2259801992,0,2259801992,1.0906601321e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",343,343,2401,10,63,"Success",0.009073,0.211783,0.18482,1335.195479,247.697041,248.041332,302.246827,105.858564,2239.446691,2259801992,0,2259801992,1.0906601321e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",343,343,2401,11,63,"Success",0.008842,0.226063,0.162509,1338.949798,247.08637,248.790166,302.789606,106.410668,2244.425551,2259801992,0,2259801992,1.0906601321e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",729,729,729,0,43,"Warmup",0.008556,0.234739,0.176697,1801.246587,339.813089,341.760479,390.862502,138.289139,3012.393353,3099363912,0,3099363912,1.016725572e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",729,729,729,1,43,"Warmup",0.007423,0.193814,0.149596,1791.894012,339.714248,341.522382,390.88115,137.856631,3002.220819,3099363912,0,3099363912,1.016725572e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",729,729,729,2,43,"Success",0.008401,0.191633,0.145853,1792.463332,339.800338,341.392437,390.800408,137.758307,3002.56262,3099363912,0,3099363912,1.016725572e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",729,729,729,3,43,"Success",0.007758,0.197604,0.150588,1792.064463,339.392507,341.14,390.988793,137.902981,3001.846235,3099363912,0,3099363912,1.016725572e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",729,729,729,4,43,"Success",0.008463,0.191903,0.148002,1791.762041,340.289885,341.610605,391.238306,138.241601,3003.492351,3099363912,0,3099363912,1.016725572e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",729,729,729,5,43,"Success",0.008933,0.192804,0.151484,1792.434398,340.059315,341.531015,391.627994,137.857294,3003.864662,3099363912,0,3099363912,1.016725572e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",729,729,729,6,43,"Success",0.007664,0.218057,0.165288,1807.910844,339.990875,341.016982,390.89021,137.922797,3018.124007,3099363912,0,3099363912,1.016725572e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",729,729,729,7,43,"Success",0.009075,0.19351,0.176746,1792.522098,339.958547,341.415305,390.805817,137.821623,3002.904074,3099363912,0,3099363912,1.016725572e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",729,729,729,8,43,"Success",0.007248,0.188582,0.145729,1792.491923,340.035113,341.411383,391.010169,137.884228,3003.175867,3099363912,0,3099363912,1.016725572e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",729,729,729,9,43,"Success",0.007772,0.193465,0.147284,1792.631712,339.665432,341.187666,390.525718,137.874487,3002.235064,3099363912,0,3099363912,1.016725572e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",729,729,729,10,43,"Success",0.009068,0.214058,0.148224,1792.229965,340.036296,341.533973,390.866563,137.794875,3002.834733,3099363912,0,3099363912,1.016725572e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",729,729,729,11,43,"Success",0.008021,0.19029,0.145288,1791.665489,340.220743,341.679198,390.903337,143.734132,3008.548183,3099363912,0,3099363912,1.016725572e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",729,729,2187,0,44,"Warmup",0.008962,0.267714,0.205901,5365.583297,1124.509115,1128.276302,1125.226414,377.133703,9121.213168,9298091736,0,9298091736,9.5800095819e-08,0
