; "SupportedThreads",176,"UsedThreads",44,"TotalMemory",473043173376,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1599734282,"CurrentTimeLocal","Thu Sep 10 12:38:02 2020","Hostname","taurusml17","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 0.00017
; "Time_ContextDestroy [ms]", 8.4e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,0,2,"Success",0.00582,17.857909,17.899044,0.173344,63.555201,61.662999,0.159446,0.257771,161.571955,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,1,2,"Success",0.005627,17.837697,17.897945,0.190312,58.642236,51.031983,0.157462,0.207744,145.971411,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,2,2,"Success",0.016345,17.819695,17.966297,0.324221,53.070526,51.240138,0.159145,0.208841,140.805641,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,3,2,"Success",0.01561,17.614708,17.569877,0.328803,58.160074,51.477586,0.157533,0.189704,145.514336,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,4,2,"Success",0.015169,16.201956,16.246609,0.330237,108.694,62.057536,0.1575,0.190433,203.893919,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,5,2,"Success",0.000333,17.820652,18.023283,0.192042,62.982489,60.764349,0.158619,0.208186,160.150381,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,6,2,"Success",0.013638,17.818625,17.886416,0.343037,72.266307,51.725312,0.163267,0.246323,160.463435,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,7,2,"Success",0.016165,16.975673,17.059781,0.316879,56.861879,56.186914,0.163135,0.228347,147.80926,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,8,2,"Success",0.012048,16.644581,16.733875,0.332517,74.121669,55.967709,0.162766,0.245106,164.220761,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,9,2,"Success",0.013058,17.702074,17.783917,0.331004,56.290995,55.623529,0.181273,0.1901,148.116374,6034320,0,2996352,6.5256333432e-17,0
