; "SupportedThreads",176,"UsedThreads",44,"TotalMemory",473043173376,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1599733878,"CurrentTimeLocal","Thu Sep 10 12:31:18 2020","Hostname","taurusml17","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 0.000131
; "Time_ContextDestroy [ms]", 0.00024
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Outplace","Real","double",2,"powerof2",2048,2048,0,0,0,"Success",0.015019,5.460449,5.932821,4.48715,58.078035,27.983887,2.510058,0.523445,104.991918,67141632,0,33554432,0,0
"Fftw","Outplace","Real","double",2,"powerof2",2048,2048,0,1,0,"Success",0.013388,5.314802,5.932834,4.517283,52.0962,33.182566,2.531528,0.527823,104.117623,67141632,0,33554432,0,0
"Fftw","Outplace","Real","double",2,"powerof2",2048,2048,0,2,0,"Success",0.013076,5.434234,6.024443,4.566843,31.220248,28.87009,2.506826,0.517165,79.155278,67141632,0,33554432,0,0
"Fftw","Outplace","Real","double",2,"powerof2",2048,2048,0,3,0,"Success",0.012968,5.419745,6.055512,4.568174,32.946764,28.825893,2.508539,0.521339,80.859918,67141632,0,33554432,0,0
"Fftw","Outplace","Real","double",2,"powerof2",2048,2048,0,4,0,"Success",0.012951,5.318968,6.066844,4.563389,31.510819,30.220784,2.536795,0.515664,80.747537,67141632,0,33554432,0,0
"Fftw","Outplace","Real","double",2,"powerof2",2048,2048,0,5,0,"Success",0.013847,5.370692,5.941486,4.527705,46.845126,31.41353,2.530102,0.514439,97.158257,67141632,0,33554432,0,0
"Fftw","Outplace","Real","double",2,"powerof2",2048,2048,0,6,0,"Success",0.013489,5.462475,6.042913,4.567041,56.173035,28.7537,2.518212,0.533679,104.065166,67141632,0,33554432,0,0
"Fftw","Outplace","Real","double",2,"powerof2",2048,2048,0,7,0,"Success",0.013326,5.788275,6.439392,4.695719,28.515541,28.549518,2.519925,0.549161,77.072237,67141632,0,33554432,0,0
"Fftw","Outplace","Real","double",2,"powerof2",2048,2048,0,8,0,"Success",0.014058,5.773974,6.433848,4.695736,28.475263,28.667639,2.535637,0.559937,77.157248,67141632,0,33554432,0,0
"Fftw","Outplace","Real","double",2,"powerof2",2048,2048,0,9,0,"Success",0.01364,5.67508,6.317634,4.66123,41.213096,28.612604,2.558002,0.546332,89.598154,67141632,0,33554432,0,0
"Fftw","Outplace","Real","double",2,"powerof2",2048,2048,0,10,0,"Success",0.018579,5.785462,6.421052,4.707072,34.531117,30.940734,2.48741,0.534102,85.426118,67141632,0,33554432,0,0
