; "SupportedThreads",176,"UsedThreads",44,"TotalMemory",473043173376,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1599734309,"CurrentTimeLocal","Thu Sep 10 12:38:29 2020","Hostname","taurusml17","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 0.000111
; "Time_ContextDestroy [ms]", 4.7e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,0,2,"Success",0.012369,0.094599,0.074508,0.315339,6.704485,12.779184,0.146298,0.076239,20.203439,6034320,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,1,2,"Success",0.011675,0.060962,0.070811,0.353158,6.743165,12.750252,0.149927,0.05883,20.1992,6034320,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,2,2,"Success",0.013622,0.060962,0.068438,0.347092,6.672465,12.773554,0.145986,0.059169,20.141755,6034320,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,3,2,"Success",0.010586,0.058626,0.068401,0.356726,6.732146,12.766538,0.148191,0.059332,20.200991,6034320,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,4,2,"Success",0.009499,0.058076,0.066958,0.349523,6.773307,12.742911,0.164717,0.058077,20.223511,6034320,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,5,2,"Success",0.0109,0.057334,0.066831,0.341533,6.724922,12.759257,0.153126,0.057897,20.172285,6034320,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,6,2,"Success",0.009484,0.056835,0.066926,0.348615,6.702021,12.765958,0.157852,0.059739,20.167853,6034320,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,7,2,"Success",0.009539,0.057326,0.067032,0.351085,6.704183,12.756429,0.160204,0.059048,20.165305,6034320,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,8,2,"Success",0.009932,0.056843,0.066977,0.338886,6.796798,12.75566,0.157178,0.058369,20.241085,6034320,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,9,2,"Success",0.009501,0.056471,0.065663,0.344889,6.685943,12.75432,0.160394,0.058064,20.13579,6034320,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,10,2,"Success",0.010388,0.056085,0.066843,0.344822,6.730007,12.757451,0.162479,0.058722,20.187227,6034320,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,11,2,"Success",0.009739,0.055258,0.066163,0.340211,6.743869,12.760836,0.16214,0.057669,20.196342,6034320,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,12,2,"Success",0.010216,0.056978,0.066721,0.337069,6.717571,12.757378,0.167805,0.057302,20.17147,6034320,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,13,2,"Success",0.01463,0.056505,0.065757,0.330163,6.717539,12.761205,0.15975,0.059409,20.165373,6034320,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,14,2,"Success",0.008657,0.05582,0.066516,0.343519,6.805763,12.751959,0.155997,0.05835,20.247023,6034320,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,15,2,"Success",0.010199,0.055613,0.065896,0.33997,6.747482,12.760672,0.156637,0.057365,20.194268,6034320,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,16,2,"Success",0.009152,0.055984,0.065104,0.346115,6.771041,12.753554,0.162043,0.057939,20.221447,6034320,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,17,2,"Success",0.008738,0.055749,0.065714,0.332844,6.806526,12.760244,0.153763,0.058222,20.242281,6034320,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,18,2,"Success",0.014298,0.056052,0.066472,0.328252,6.785855,12.763321,0.14845,0.058689,20.221849,6034320,0,2996352,2.9388303756e-15,0
