; "SupportedThreads",176,"UsedThreads",44,"TotalMemory",473043173376,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1599734323,"CurrentTimeLocal","Thu Sep 10 12:38:43 2020","Hostname","taurusml17","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 0.000116
; "Time_ContextDestroy [ms]", 6.7e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,0,2,"Success",0.016422,0.150918,0.124311,0.433784,12.440169,23.847828,0.17151,0.102714,37.288359,6034320,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,1,2,"Success",0.017171,0.104555,0.131451,0.440171,12.17896,24.031944,0.179404,0.081744,37.166027,6034320,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,2,2,"Success",0.017274,0.106427,0.133907,0.425183,12.415585,23.886665,0.191849,0.079718,37.257382,6034320,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,3,2,"Success",0.020071,0.099992,0.128351,0.427232,12.205929,23.725916,0.19089,0.080996,36.880026,6034320,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,4,2,"Success",0.010243,0.121067,0.132794,0.45987,12.222962,23.80608,0.181111,0.075072,37.009867,6034320,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,5,2,"Success",0.013538,0.113548,0.130708,0.441708,12.133671,23.741194,0.181191,0.087236,36.84353,6034320,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,6,2,"Success",0.010044,0.119737,0.127853,0.419303,12.420177,23.843352,0.181108,0.078844,37.200953,6034320,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,7,2,"Success",0.011261,0.111081,0.132169,0.407011,12.032348,23.772225,0.185974,0.073495,36.726338,6034320,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Outplace","Real","double",3,"oddshape",51,51,144,8,2,"Success",0.019825,0.094652,0.130742,0.442523,12.084624,23.782261,0.179283,0.082288,36.817119,6034320,0,2996352,2.9388303756e-15,0
