; "SupportedThreads",176,"UsedThreads",88,"TotalMemory",473043369984,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1599474175,"CurrentTimeLocal","Mon Sep  7 12:22:55 2020","Hostname","taurusml27","gearshifft","0.3.0"
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,7,2,"Success",0.015388,28.348044,28.539479,0.310184,198.530363,193.84177,0.309545,0.956889,450.852308,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,8,2,"Success",0.015777,28.343866,28.600207,0.303657,198.50204,193.549256,0.306763,0.886396,450.508591,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,9,2,"Success",0.000404,28.367181,28.546742,0.211261,198.882854,194.576061,0.294539,0.974574,451.8543,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,10,2,"Success",0.012328,28.29386,28.542664,0.317376,196.20843,193.969172,0.294522,0.966981,448.60595,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,11,2,"Success",0.015609,28.389087,28.579721,0.314093,198.773525,193.837373,0.295131,0.949582,451.154749,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,12,2,"Success",0.015318,28.315062,28.608275,0.32064,199.972482,193.194475,0.295798,0.937872,451.66093,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,13,2,"Success",0.015443,28.337867,28.583538,0.320165,198.885743,194.036642,0.294366,0.885454,451.35985,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,14,2,"Success",0.000342,28.329409,28.553136,0.211538,198.865035,193.797269,0.293617,0.968506,451.019531,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,15,2,"Success",0.016986,28.358083,28.549825,0.311765,198.967624,194.343386,0.308567,0.97884,451.835721,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,16,2,"Success",0.015678,28.326685,28.605466,0.31155,199.075438,193.887006,0.294887,0.956925,451.474297,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,17,2,"Success",0.015645,28.269567,28.534462,0.305499,196.428491,194.791976,0.293149,0.955118,449.594508,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,18,2,"Success",0.015322,28.224629,28.472477,0.320367,199.609473,193.988118,0.298546,0.885715,451.815616,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,19,2,"Success",0.000295,28.244859,28.418446,0.194797,196.140274,193.522386,0.29646,0.951944,447.770149,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",55,55,150,0,3,"Success",0.012705,23.833608,27.682129,0.402037,3.245859,0.463431,0.372142,0.980783,56.993402,7308400,0,3630000,1.4700598092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",55,55,150,1,3,"Success",0.0183,23.780627,27.689722,0.39468,2.015504,0.427152,0.356879,0.978739,55.662164,7308400,0,3630000,1.4700598092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",55,55,150,2,3,"Success",0.000396,23.842799,27.745996,0.272241,2.102401,0.468636,0.395797,0.978299,55.807233,7308400,0,3630000,1.4700598092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",55,55,150,3,3,"Success",0.012919,23.768001,27.679518,0.408512,2.201254,0.47959,0.39526,1.059174,56.004846,7308400,0,3630000,1.4700598092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",55,55,150,4,3,"Success",0.013117,23.788668,27.667787,0.411732,2.167638,0.475017,0.395992,1.033338,55.95423,7308400,0,3630000,1.4700598092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",55,55,150,5,3,"Success",0.012557,23.732693,27.688309,0.408614,2.234873,0.491893,0.394645,0.981617,55.945853,7308400,0,3630000,1.4700598092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",55,55,150,6,3,"Success",0.020894,23.745762,27.704607,0.412878,2.127985,0.428954,0.354361,0.877721,55.673839,7308400,0,3630000,1.4700598092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",55,55,150,7,3,"Success",0.012607,23.666628,27.780963,0.409939,2.136312,0.476209,0.395505,1.046834,55.925658,7308400,0,3630000,1.4700598092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",55,55,150,8,3,"Success",0.000358,23.814197,27.828741,0.269239,2.099097,0.486429,0.394838,1.047814,55.941615,7308400,0,3630000,1.4700598092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",55,55,150,9,3,"Success",0.013269,23.760935,27.715291,0.407131,2.196115,0.482064,0.394846,1.05832,56.028613,7308400,0,3630000,1.4700598092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",55,55,150,10,3,"Success",0.013023,23.76984,27.67268,0.407686,2.169228,0.478573,0.394055,1.071428,55.977255,7308400,0,3630000,1.4700598092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",55,55,150,11,3,"Success",0.017101,23.780526,27.674433,0.408162,2.210816,0.477392,0.397014,0.976535,55.942696,7308400,0,3630000,1.4700598092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",55,55,150,12,3,"Success",0.016169,23.739498,27.726431,0.409188,2.205277,0.475757,0.414326,0.975854,55.963159,7308400,0,3630000,1.4700598092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",55,55,150,13,3,"Success",0.012213,23.860549,27.721008,0.409648,2.69319,0.436265,0.356373,0.95281,56.442643,7308400,0,3630000,1.4700598092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",55,55,150,14,3,"Success",0.000289,23.814831,27.769341,0.265308,2.114676,0.472863,0.395461,1.045317,55.878906,7308400,0,3630000,1.4700598092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",55,55,150,15,3,"Success",0.013929,23.763515,27.693881,0.40806,2.184934,0.476275,0.394641,1.060245,55.996337,7308400,0,3630000,1.4700598092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",55,55,150,16,3,"Success",0.017128,23.776367,27.674855,0.407691,2.178159,0.484864,0.395612,1.036581,55.971891,7308400,0,3630000,1.4700598092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",55,55,150,17,3,"Success",0.012361,23.737137,27.701562,0.408789,2.206481,0.469857,0.396488,0.973922,55.907318,7308400,0,3630000,1.4700598092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",55,55,150,18,3,"Success",0.016449,23.792422,27.690722,0.406584,2.076215,0.435776,0.356165,0.883277,55.658222,7308400,0,3630000,1.4700598092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",55,55,150,19,3,"Success",0.012527,23.74774,27.717989,0.408047,2.198903,0.473025,0.396682,1.075404,56.031233,7308400,0,3630000,1.4700598092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",61,61,160,0,4,"Success",0.020419,52.749914,53.227292,0.582978,2.498586,0.923123,0.4654,1.450077,111.91842,9585296,0,4762880,1.1168004092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",61,61,160,1,4,"Success",0.014601,52.573031,53.06261,0.570883,3.267253,1.024772,0.516571,1.603679,112.633997,9585296,0,4762880,1.1168004092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",61,61,160,2,4,"Success",0.013098,52.618043,53.057974,0.60628,2.641452,1.024798,0.550241,1.590359,112.102829,9585296,0,4762880,1.1168004092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",61,61,160,3,4,"Success",0.017674,52.602899,53.126585,0.608651,2.63686,1.024278,0.51759,1.577469,112.112663,9585296,0,4762880,1.1168004092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",61,61,160,4,4,"Success",0.013131,52.537345,53.060841,0.606788,2.721014,1.048034,0.518821,1.614541,112.12121,9585296,0,4762880,1.1168004092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",61,61,160,5,4,"Success",0.013117,52.58158,53.152444,0.60907,2.690235,1.020919,0.519879,1.58714,112.175044,9585296,0,4762880,1.1168004092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",61,61,160,6,4,"Success",0.013314,52.514068,53.083622,0.611887,2.663687,1.028862,0.519067,1.654215,112.089343,9585296,0,4762880,1.1168004092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",61,61,160,7,4,"Success",0.017052,52.565764,53.075299,0.610841,2.41709,0.916746,0.468835,1.469506,111.5417,9585296,0,4762880,1.1168004092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",61,61,160,8,4,"Success",0.013056,52.566594,53.10288,0.616009,2.651522,1.026028,0.516861,1.588509,112.082041,9585296,0,4762880,1.1168004092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",61,61,160,9,4,"Success",0.013284,52.56858,53.104068,0.615103,2.717932,1.024709,0.516383,1.631476,112.192133,9585296,0,4762880,1.1168004092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",61,61,160,10,4,"Success",0.012968,52.561975,53.080766,0.61821,2.650258,1.018235,0.52119,1.584974,112.049195,9585296,0,4762880,1.1168004092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",61,61,160,11,4,"Success",0.017224,52.583209,53.064913,0.612888,2.655257,1.026268,0.528,1.629347,112.117742,9585296,0,4762880,1.1168004092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",61,61,160,12,4,"Success",0.014106,52.593964,53.053891,0.618866,2.693171,1.023276,0.517484,1.587753,112.103215,9585296,0,4762880,1.1168004092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",61,61,160,13,4,"Success",0.012622,52.552384,53.131823,0.617184,3.270573,1.018555,0.550597,1.660134,112.814452,9585296,0,4762880,1.1168004092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",61,61,160,14,4,"Success",0.013212,52.530966,53.107476,0.60412,2.654778,1.019497,0.515915,1.601294,112.047893,9585296,0,4762880,1.1168004092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",61,61,160,15,4,"Success",0.017771,52.58879,53.061311,0.604771,2.651656,1.020706,0.519176,1.58616,112.051121,9585296,0,4762880,1.1168004092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",61,61,160,16,4,"Success",0.013894,52.584302,53.134796,0.609652,3.182965,1.023325,0.518738,1.612346,112.680629,9585296,0,4762880,1.1168004092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",61,61,160,17,4,"Success",0.01356,52.507545,53.083543,0.613331,2.679558,1.020038,0.519178,1.5934,112.031074,9585296,0,4762880,1.1168004092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",61,61,160,18,4,"Success",0.013121,52.471392,53.097586,0.613748,2.710266,1.034924,0.522164,1.617252,112.081071,9585296,0,4762880,1.1168004092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",61,61,160,19,4,"Success",0.018086,52.437001,53.073409,0.624426,3.813131,1.020306,0.51884,1.5898,113.095612,9585296,0,4762880,1.1168004092e-16,0
"Fftw","Outplace","Real","double",3,"radix357",45,45,125,0,0,"Success",0.013226,36.968997,39.125787,0.20477,298.739208,55.870829,0.199833,0.804534,431.928051,4066200,0,2025000,1.2746774811e-16,0
"Fftw","Outplace","Real","double",3,"radix357",45,45,125,1,0,"Success",0.012402,36.981714,38.97893,0.182656,211.745015,55.947577,0.201427,0.662498,344.712852,4066200,0,2025000,1.2746774811e-16,0
"Fftw","Outplace","Real","double",3,"radix357",45,45,125,2,0,"Success",0.011245,36.967308,38.973917,0.180705,209.546234,56.467699,0.199321,0.764283,343.111515,4066200,0,2025000,1.2746774811e-16,0
"Fftw","Outplace","Real","double",3,"radix357",45,45,125,3,0,"Success",0.011482,37.018347,39.085258,0.17843,212.122545,56.602865,0.199283,0.762779,345.981704,4066200,0,2025000,1.2746774811e-16,0
"Fftw","Outplace","Real","double",3,"radix357",45,45,125,4,0,"Success",0.011377,36.971419,39.114759,0.180269,212.726674,56.323721,0.200751,0.6701,346.199716,4066200,0,2025000,1.2746774811e-16,0
"Fftw","Outplace","Real","double",3,"radix357",45,45,125,5,0,"Success",0.000379,37.064488,39.143002,0.111484,209.520676,56.542058,0.199117,0.675344,343.257294,4066200,0,2025000,1.2746774811e-16,0
"Fftw","Outplace","Real","double",3,"radix357",45,45,125,6,0,"Success",0.000269,37.071948,39.139045,0.106097,209.751327,56.674891,0.199025,0.7634,343.706782,4066200,0,2025000,1.2746774811e-16,0
"Fftw","Outplace","Real","double",3,"radix357",45,45,125,7,0,"Success",0.011912,37.091805,39.144875,0.179,210.384739,56.272805,0.19863,0.676841,343.961305,4066200,0,2025000,1.2746774811e-16,0
"Fftw","Outplace","Real","double",3,"radix357",45,45,125,8,0,"Success",0.000345,37.092603,39.125307,0.112167,210.342713,56.406119,0.199071,0.670763,343.949806,4066200,0,2025000,1.2746774811e-16,0
"Fftw","Outplace","Real","double",3,"radix357",45,45,125,9,0,"Success",0.000282,37.058845,39.154495,0.111354,210.648595,56.431086,0.199513,0.675579,344.280694,4066200,0,2025000,1.2746774811e-16,0
"Fftw","Outplace","Real","double",3,"radix357",45,45,125,10,0,"Success",0.000289,37.091753,39.164871,0.111118,210.320488,56.451382,0.199386,0.767183,344.107256,4066200,0,2025000,1.2746774811e-16,0
"Fftw","Outplace","Real","double",3,"radix357",45,45,125,11,0,"Success",0.011472,36.959806,39.154849,0.17847,209.238992,56.550686,0.198977,0.673912,342.967907,4066200,0,2025000,1.2746774811e-16,0
"Fftw","Outplace","Real","double",3,"radix357",45,45,125,12,0,"Success",0.000291,37.093964,39.144415,0.109782,210.850194,56.383326,0.198119,0.672628,344.453435,4066200,0,2025000,1.2746774811e-16,0
"Fftw","Outplace","Real","double",3,"radix357",45,45,125,13,0,"Success",0.000299,37.053641,39.145598,0.110141,210.144098,56.298537,0.198988,0.669866,343.621885,4066200,0,2025000,1.2746774811e-16,0
"Fftw","Outplace","Real","double",3,"radix357",45,45,125,14,0,"Success",0.000414,36.986432,39.114124,0.104082,212.294137,56.344783,0.199472,0.775319,345.819521,4066200,0,2025000,1.2746774811e-16,0
"Fftw","Outplace","Real","double",3,"radix357",45,45,125,15,0,"Success",0.012396,36.954827,39.000231,0.179816,209.319767,56.26512,0.199452,0.674088,342.606509,4066200,0,2025000,1.2746774811e-16,0
"Fftw","Outplace","Real","double",3,"radix357",45,45,125,16,0,"Success",0.000292,37.064132,39.159884,0.105301,210.268457,56.192241,0.199542,0.677239,343.668211,4066200,0,2025000,1.2746774811e-16,0
"Fftw","Outplace","Real","double",3,"radix357",45,45,125,17,0,"Success",0.000314,37.010256,39.181713,0.112336,208.304659,56.39274,0.200124,0.678077,341.880963,4066200,0,2025000,1.2746774811e-16,0
"Fftw","Outplace","Real","double",3,"radix357",45,45,125,18,0,"Success",0.000285,36.941156,38.999481,0.111676,209.732605,56.379035,0.198435,0.767222,343.130548,4066200,0,2025000,1.2746774811e-16,0
"Fftw","Outplace","Real","double",3,"radix357",45,45,125,19,0,"Success",0.016427,37.089157,39.131719,0.179705,209.773012,56.291596,0.199054,0.682469,343.363803,4066200,0,2025000,1.2746774811e-16,0
"Fftw","Outplace","Real","double",3,"radix357",49,49,135,0,1,"Success",0.007076,51.325948,62.184677,0.252386,191.79511,191.206759,0.26931,0.676016,497.718061,5205368,0,2593080,1.2252147609e-16,0
"Fftw","Outplace","Real","double",3,"radix357",49,49,135,1,1,"Success",0.012264,51.63565,62.411555,0.228752,192.941372,190.960718,0.255976,0.688135,499.135166,5205368,0,2593080,1.2252147609e-16,0
"Fftw","Outplace","Real","double",3,"radix357",49,49,135,2,1,"Success",0.011691,51.478123,62.26348,0.257499,192.416173,191.356761,0.256708,0.690619,498.731832,5205368,0,2593080,1.2252147609e-16,0
"Fftw","Outplace","Real","double",3,"radix357",49,49,135,3,1,"Success",0.012282,51.580542,62.394483,0.257781,192.486474,190.643003,0.255346,0.716218,498.346804,5205368,0,2593080,1.2252147609e-16,0
"Fftw","Outplace","Real","double",3,"radix357",49,49,135,4,1,"Success",0.011629,51.424497,62.210058,0.262048,192.03725,191.142903,0.264862,0.664692,498.018649,5205368,0,2593080,1.2252147609e-16,0
"Fftw","Outplace","Real","double",3,"radix357",49,49,135,5,1,"Success",0.012195,51.324052,62.14829,0.261071,191.524224,190.145529,0.254972,0.663192,496.334176,5205368,0,2593080,1.2252147609e-16,0
"Fftw","Outplace","Real","double",3,"radix357",49,49,135,6,1,"Success",0.011767,51.507008,62.254367,0.26287,193.403446,191.888601,0.25585,0.675988,500.26063,5205368,0,2593080,1.2252147609e-16,0
"Fftw","Outplace","Real","double",3,"radix357",49,49,135,7,1,"Success",0.011708,51.600756,62.399392,0.258619,193.179808,190.156753,0.269479,0.537694,498.414894,5205368,0,2593080,1.2252147609e-16,0
"Fftw","Outplace","Real","double",3,"radix357",49,49,135,8,1,"Success",0.000303,51.6316,62.422437,0.162172,192.017171,190.777789,0.255544,0.732678,498.000374,5205368,0,2593080,1.2252147609e-16,0
"Fftw","Outplace","Real","double",3,"radix357",49,49,135,9,1,"Success",0.012598,51.436716,62.210805,0.25548,193.083617,190.524998,0.270225,0.685012,498.480159,5205368,0,2593080,1.2252147609e-16,0
"Fftw","Outplace","Real","double",3,"radix357",49,49,135,10,1,"Success",0.016998,51.423576,62.223296,0.254847,193.545911,191.536755,0.25555,0.701404,499.959078,5205368,0,2593080,1.2252147609e-16,0
"Fftw","Outplace","Real","double",3,"radix357",49,49,135,11,1,"Success",0.011997,51.62902,62.39826,0.252804,192.452621,191.084941,0.255521,0.659408,498.745424,5205368,0,2593080,1.2252147609e-16,0
"Fftw","Outplace","Real","double",3,"radix357",49,49,135,12,1,"Success",0.011894,51.528744,62.436197,0.262743,192.238566,192.301269,0.25577,0.665921,499.701897,5205368,0,2593080,1.2252147609e-16,0
"Fftw","Outplace","Real","double",3,"radix357",49,49,135,13,1,"Success",0.012127,51.652002,62.357773,0.263835,190.65572,190.699713,0.256239,0.665109,496.56319,5205368,0,2593080,1.2252147609e-16,0
"Fftw","Outplace","Real","double",3,"radix357",49,49,135,14,1,"Success",0.011777,51.706586,62.430535,0.257795,192.450787,191.423465,0.255169,0.6949,499.231731,5205368,0,2593080,1.2252147609e-16,0
"Fftw","Outplace","Real","double",3,"radix357",49,49,135,15,1,"Success",0.015984,51.432228,62.212284,0.262069,193.095049,190.669554,0.255726,0.596246,498.539835,5205368,0,2593080,1.2252147609e-16,0
"Fftw","Outplace","Real","double",3,"radix357",49,49,135,16,1,"Success",0.011761,51.459769,62.252759,0.264278,193.594839,191.131501,0.257241,0.685053,499.657996,5205368,0,2593080,1.2252147609e-16,0
"Fftw","Outplace","Real","double",3,"radix357",49,49,135,17,1,"Success",0.012077,51.614804,62.373499,0.259915,193.397099,191.880607,0.255923,0.535354,500.329989,5205368,0,2593080,1.2252147609e-16,0
"Fftw","Outplace","Real","double",3,"radix357",49,49,135,18,1,"Success",0.000285,51.565365,62.421586,0.17408,192.342442,191.466093,0.255223,0.718511,498.944237,5205368,0,2593080,1.2252147609e-16,0
"Fftw","Outplace","Real","double",3,"radix357",49,49,135,19,1,"Success",0.012576,51.584561,62.356808,0.257194,192.393402,191.104878,0.270263,0.686195,498.666614,5205368,0,2593080,1.2252147609e-16,0
