; "SupportedThreads",176,"UsedThreads",88,"TotalMemory",473043369984,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1599474238,"CurrentTimeLocal","Mon Sep  7 12:23:58 2020","Hostname","taurusml27","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 0.000104
; "Time_ContextDestroy [ms]", 7.6e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,0,2,"Success",0.0095,28.429216,28.520337,0.285889,207.716902,202.513206,0.290545,1.034116,468.800298,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,1,2,"Success",0.012433,28.252139,28.576169,0.295945,206.61769,201.984173,0.293406,0.958714,466.991364,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,2,2,"Success",0.013329,28.360559,28.560127,0.310518,208.109927,202.413763,0.293372,0.959062,469.021321,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,3,2,"Success",0.012898,28.337314,28.607011,0.311839,207.223928,202.032753,0.294259,0.890482,467.711172,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,4,2,"Success",0.000266,28.353102,28.54831,0.195597,207.805146,202.422824,0.310335,0.988099,468.624408,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,5,2,"Success",0.013539,28.369633,28.560769,0.316569,207.615699,202.326732,0.291761,0.970155,468.465484,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,6,2,"Success",0.012957,28.34277,28.616791,0.313785,207.803402,202.200477,0.293459,0.950527,468.534798,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,7,2,"Success",0.012633,28.324925,28.560594,0.309915,205.573874,202.675112,0.307619,0.956409,466.721729,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,8,2,"Success",0.012605,28.349436,28.567484,0.307533,204.185439,201.768127,0.293721,0.883914,464.368991,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,9,2,"Success",0.000342,28.256703,28.605886,0.195347,205.927256,202.348662,0.308742,0.974572,466.6182,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,10,2,"Success",0.012417,28.304783,28.536961,0.311032,204.501236,202.268471,0.291715,0.987152,465.214389,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,11,2,"Success",0.013114,28.359956,28.598588,0.315339,207.400995,201.849201,0.291765,0.951025,467.780705,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,12,2,"Success",0.017442,28.353942,28.557973,0.31527,208.229831,202.440725,0.293197,0.958819,469.167798,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,13,2,"Success",0.012675,28.356155,28.621607,0.316878,207.744106,201.967897,0.307534,0.879761,468.207326,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,14,2,"Success",0.00028,28.379712,28.561425,0.194596,207.936171,202.330825,0.29308,0.965072,468.662044,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,15,2,"Success",0.013105,28.378371,28.558997,0.319032,207.496096,202.065825,0.306421,0.971608,468.110102,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,16,2,"Success",0.012572,28.353665,28.600412,0.315075,207.806347,202.624045,0.292811,0.963639,468.969205,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,17,2,"Success",0.012496,28.441728,28.553222,0.314463,208.273259,202.418405,0.307269,0.95555,469.277042,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,18,2,"Success",0.01747,28.27364,28.614654,0.309839,205.526448,202.13155,0.291623,0.885554,466.051638,6034320,0,2996352,6.5256333432e-17,0
