; "SupportedThreads",176,"UsedThreads",88,"TotalMemory",473043369984,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1599474142,"CurrentTimeLocal","Mon Sep  7 12:22:22 2020","Hostname","taurusml27","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 0.000111
; "Time_ContextDestroy [ms]", 8.2e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,0,2,"Success",0.010506,28.29869,28.457833,0.287605,207.977875,201.899376,0.290018,1.049031,468.271543,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,1,2,"Success",0.01272,28.36851,28.563075,0.293067,206.410561,201.846711,0.293232,0.948899,466.737363,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,2,2,"Success",0.014925,28.678841,28.538391,0.313087,207.338146,202.710497,0.294492,0.950585,468.839628,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,3,2,"Success",0.015734,28.270079,28.576419,0.315107,204.993497,201.812753,0.291946,0.882977,465.159166,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,4,2,"Success",0.000404,28.41386,28.532904,0.212663,207.94796,202.624274,0.29617,0.963413,468.992818,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,5,2,"Success",0.012263,28.370881,28.545807,0.316057,207.295376,202.368053,0.29292,0.965101,468.167092,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,6,2,"Success",0.020153,28.35745,28.591069,0.312034,205.25427,201.938153,0.294051,0.944554,465.71235,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,7,2,"Success",0.015308,28.352882,28.552251,0.309152,207.383598,202.506643,0.293814,0.954013,468.368636,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,8,2,"Success",0.01614,28.389378,28.577679,0.31604,206.884883,202.034346,0.291348,0.876499,467.387,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,9,2,"Success",0.000373,28.34343,28.551381,0.193336,205.10831,202.589805,0.293705,0.983278,466.06423,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,10,2,"Success",0.012626,28.349392,28.540957,0.31514,207.575711,202.338664,0.293525,0.9681,468.394729,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,11,2,"Success",0.019435,28.475487,28.605949,0.311432,206.733987,202.138152,0.289944,0.948642,467.523643,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,12,2,"Success",0.014533,28.26857,28.511816,0.3182,206.436369,202.462475,0.294129,0.962653,467.269499,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,13,2,"Success",0.015169,28.377241,28.572772,0.31829,206.821998,201.650563,0.293334,0.885642,466.935672,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,14,2,"Success",0.00032,28.434171,28.556961,0.195402,207.51983,202.607416,0.294012,0.970344,468.57923,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,15,2,"Success",0.012428,28.36257,28.523004,0.319408,208.425418,202.195488,0.293481,0.965071,469.097503,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,16,2,"Success",0.019119,28.45394,28.602932,0.317784,207.562842,201.956861,0.293447,0.941839,468.149403,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,17,2,"Success",0.015257,28.253614,28.550203,0.31673,205.498661,202.447351,0.293312,0.954683,466.330433,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,18,2,"Success",0.015983,28.292174,28.59917,0.320684,205.001108,201.697252,0.293996,0.894854,465.115861,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,19,2,"Success",0.000396,28.365967,28.532409,0.194657,204.886369,202.472414,0.293931,0.965996,465.713017,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",55,55,150,0,3,"Success",0.012058,23.726778,27.622423,0.394313,2.592012,0.432726,0.352726,0.966856,56.100575,7308400,0,3630000,1.4700598092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",55,55,150,1,3,"Success",0.013792,23.82113,27.692497,0.394383,2.208441,0.477267,0.395752,1.03685,56.040875,7308400,0,3630000,1.4700598092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",55,55,150,2,3,"Success",0.000322,23.838665,27.706526,0.243193,2.112707,0.487841,0.403367,0.969295,55.762799,7308400,0,3630000,1.4700598092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",55,55,150,3,3,"Success",0.012838,23.790095,27.69448,0.405569,2.174038,0.47408,0.395241,1.048812,55.995775,7308400,0,3630000,1.4700598092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",55,55,150,4,3,"Success",0.012365,23.762769,27.690955,0.405246,2.721063,0.477735,0.393412,1.026308,56.490483,7308400,0,3630000,1.4700598092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",55,55,150,5,3,"Success",0.01207,23.751199,27.689371,0.40763,2.202766,0.482783,0.395153,0.968887,55.910639,7308400,0,3630000,1.4700598092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",55,55,150,6,3,"Success",0.02041,23.731502,27.678742,0.406385,2.170983,0.47896,0.394828,0.961221,55.843886,7308400,0,3630000,1.4700598092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",55,55,150,7,3,"Success",0.012959,23.797394,27.70681,0.405798,2.802148,0.485121,0.403457,1.060437,56.674784,7308400,0,3630000,1.4700598092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",55,55,150,8,3,"Success",0.000335,23.83903,27.750578,0.273112,2.117159,0.47857,0.39533,1.036985,55.891743,7308400,0,3630000,1.4700598092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",55,55,150,9,3,"Success",0.013427,23.764392,27.70477,0.406014,2.228979,0.476841,0.394906,1.050963,56.040919,7308400,0,3630000,1.4700598092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",55,55,150,10,3,"Success",0.01299,24.050046,27.711069,0.415083,2.237317,0.47457,0.416779,0.938249,56.256722,7308400,0,3630000,1.4700598092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",55,55,150,11,3,"Success",0.017292,23.667034,27.661141,0.399789,2.164007,0.48055,0.394257,0.965874,55.750651,7308400,0,3630000,1.4700598092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",55,55,150,12,3,"Success",0.015578,23.760061,27.690413,0.406248,2.265642,0.482298,0.395145,0.975791,55.991865,7308400,0,3630000,1.4700598092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",55,55,150,13,3,"Success",0.012292,23.744127,27.711985,0.406268,2.768059,0.438206,0.355468,0.940947,56.377958,7308400,0,3630000,1.4700598092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",55,55,150,14,3,"Success",0.000364,23.711381,27.722622,0.244191,2.117723,0.476516,0.395216,1.040264,55.708967,7308400,0,3630000,1.4700598092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",55,55,150,15,3,"Success",0.013322,23.830376,27.678627,0.414093,2.790162,0.483406,0.395893,1.045414,56.651981,7308400,0,3630000,1.4700598092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",55,55,150,16,3,"Success",0.016832,23.739843,27.672817,0.406593,2.189718,0.491767,0.398215,1.043062,55.959489,7308400,0,3630000,1.4700598092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",55,55,150,17,3,"Success",0.012374,23.748501,27.714932,0.407463,2.194465,0.483945,0.395948,0.959824,55.918482,7308400,0,3630000,1.4700598092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",55,55,150,18,3,"Success",0.015414,23.766753,27.668516,0.400246,2.217009,0.472312,0.394057,0.967934,55.902909,7308400,0,3630000,1.4700598092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",55,55,150,19,3,"Success",0.012451,23.766686,27.734668,0.407006,2.756701,0.471814,0.396348,1.041015,56.587385,7308400,0,3630000,1.4700598092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",61,61,160,0,4,"Success",0.018634,52.603899,53.182784,0.551572,2.454357,0.939509,0.466332,1.447162,111.664812,9585296,0,4762880,1.1168004092e-16,0
"Fftw","Outplace","Real","double",3,"oddshape",61,61,160,1,4,"Success",0.014447,52.56375,53.037087,0.530948,4.566766,1.049259,0.522981,1.552869,113.838816,9585296,0,4762880,1.1168004092e-16,0
