; "SupportedThreads",24,"UsedThreads",24,"TotalMemory",67312484352,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1503504623,"CurrentTimeLocal","Wed Aug 23 18:10:23 2017","Hostname","taurusi5449","gearshifft","0.3.0"
"Fftw","Inplace","Real","float",1,"radix357",19683,0,0,6,29,"Success",0.000613,3.482905,3.222784,0.023469,0.222786,0.211901,0.016158,0.24149,7.423877,78736,0,78732,7.0970620258e-08,0
"Fftw","Inplace","Real","float",1,"radix357",19683,0,0,7,29,"Success",0.000565,3.487749,3.225919,0.023041,0.224602,0.211756,0.01709,0.260444,7.452971,78736,0,78732,7.0970620258e-08,0
"Fftw","Inplace","Real","float",1,"radix357",19683,0,0,8,29,"Success",0.000667,3.483453,3.227271,0.020922,0.226855,0.211141,0.015921,0.23117,7.419222,78736,0,78732,7.0970620258e-08,0
"Fftw","Inplace","Real","float",1,"radix357",19683,0,0,9,29,"Success",0.000589,3.465577,3.23206,0.023655,0.202401,0.207601,0.016447,0.24505,7.395223,78736,0,78732,7.0970620258e-08,0
"Fftw","Inplace","Real","float",1,"radix357",19683,0,0,10,29,"Success",0.000668,3.472206,3.224529,0.023034,0.194286,0.216544,0.016789,0.256078,7.406225,78736,0,78732,7.0970620258e-08,0
"Fftw","Inplace","Real","float",1,"radix357",19683,0,0,11,29,"Success",0.000541,3.47701,3.227287,0.022659,0.208186,0.199771,0.015199,0.227657,7.380027,78736,0,78732,7.0970620258e-08,0
"Fftw","Inplace","Real","float",1,"radix357",59049,0,0,0,30,"Warmup",0.000663,3.689628,3.209621,0.061517,0.426715,0.451818,0.031627,0.237185,8.110806,236200,0,236196,7.4094823305e-08,0
"Fftw","Inplace","Real","float",1,"radix357",59049,0,0,1,30,"Warmup",0.000684,3.738057,3.200231,0.032098,0.383928,0.525287,0.042349,0.221439,8.146223,236200,0,236196,7.4094823305e-08,0
"Fftw","Inplace","Real","float",1,"radix357",59049,0,0,2,30,"Success",0.000719,3.700922,3.19711,0.031171,0.412662,0.45794,0.030898,0.221389,8.054849,236200,0,236196,7.4094823305e-08,0
"Fftw","Inplace","Real","float",1,"radix357",59049,0,0,3,30,"Success",0.000683,3.653486,3.214578,0.032179,0.366512,0.467092,0.041573,0.224813,8.002961,236200,0,236196,7.4094823305e-08,0
"Fftw","Inplace","Real","float",1,"radix357",59049,0,0,4,30,"Success",0.000717,3.675173,3.210985,0.031337,0.398373,0.445193,0.031325,0.224256,8.019408,236200,0,236196,7.4094823305e-08,0
"Fftw","Inplace","Real","float",1,"radix357",59049,0,0,5,30,"Success",0.000778,3.681215,3.228155,0.032411,0.365997,0.534345,0.039357,0.237321,8.121387,236200,0,236196,7.4094823305e-08,0
"Fftw","Inplace","Real","float",1,"radix357",59049,0,0,6,30,"Success",0.000652,3.664591,3.207495,0.032361,0.364704,0.46942,0.048617,0.240784,8.030645,236200,0,236196,7.4094823305e-08,0
"Fftw","Inplace","Real","float",1,"radix357",59049,0,0,7,30,"Success",0.000647,3.648168,3.190602,0.03169,0.363918,0.447765,0.033263,0.246146,7.964235,236200,0,236196,7.4094823305e-08,0
"Fftw","Inplace","Real","float",1,"radix357",59049,0,0,8,30,"Success",0.000647,3.677669,3.19698,0.032243,0.390176,0.454373,0.036677,0.224782,8.015494,236200,0,236196,7.4094823305e-08,0
"Fftw","Inplace","Real","float",1,"radix357",59049,0,0,9,30,"Success",0.000694,3.694606,3.210954,0.031419,0.38898,0.467978,0.034388,0.21932,8.050276,236200,0,236196,7.4094823305e-08,0
"Fftw","Inplace","Real","float",1,"radix357",59049,0,0,10,30,"Success",0.000683,3.664016,3.223534,0.032074,0.36117,0.459029,0.046663,0.241015,8.03025,236200,0,236196,7.4094823305e-08,0
"Fftw","Inplace","Real","float",1,"radix357",59049,0,0,11,30,"Success",0.000717,3.655525,3.21961,0.031285,0.44852,0.475592,0.037707,0.240399,8.111286,236200,0,236196,7.4094823305e-08,0
"Fftw","Inplace","Real","float",1,"radix357",78125,0,0,0,40,"Warmup",0.000757,4.587363,3.585085,0.073367,0.380128,0.463578,0.060057,0.269715,9.42204,312504,0,312500,7.2365965972e-08,0
"Fftw","Inplace","Real","float",1,"radix357",78125,0,0,1,40,"Warmup",0.000824,4.558644,3.585443,0.041238,0.458065,0.540611,0.05594,0.276122,9.518867,312504,0,312500,7.2365965972e-08,0
"Fftw","Inplace","Real","float",1,"radix357",78125,0,0,2,40,"Success",0.000748,4.559285,3.582548,0.040151,0.423203,0.46852,0.052625,0.263493,9.392539,312504,0,312500,7.2365965972e-08,0
"Fftw","Inplace","Real","float",1,"radix357",78125,0,0,3,40,"Success",0.000752,4.546723,3.58912,0.041346,0.412546,0.53984,0.056297,0.279569,9.468197,312504,0,312500,7.2365965972e-08,0
"Fftw","Inplace","Real","float",1,"radix357",78125,0,0,4,40,"Success",0.000646,4.562959,3.579482,0.040171,0.485799,0.44993,0.06395,0.275066,9.459973,312504,0,312500,7.2365965972e-08,0
"Fftw","Inplace","Real","float",1,"radix357",78125,0,0,5,40,"Success",0.000826,4.559293,3.572669,0.041124,0.40226,0.466349,0.066329,0.282277,9.39312,312504,0,312500,7.2365965972e-08,0
"Fftw","Inplace","Real","float",1,"radix357",78125,0,0,6,40,"Success",0.0008,4.545739,3.577977,0.04013,0.473686,0.47975,0.052072,0.263098,9.435182,312504,0,312500,7.2365965972e-08,0
"Fftw","Inplace","Real","float",1,"radix357",78125,0,0,7,40,"Success",0.00078,4.549999,3.581312,0.041394,0.387856,0.474458,0.066133,0.268352,9.372296,312504,0,312500,7.2365965972e-08,0
"Fftw","Inplace","Real","float",1,"radix357",78125,0,0,8,40,"Success",0.00079,4.552594,3.581538,0.040033,0.383742,0.460445,0.063712,0.26162,9.346562,312504,0,312500,7.2365965972e-08,0
"Fftw","Inplace","Real","float",1,"radix357",78125,0,0,9,40,"Success",0.000733,4.562329,3.569186,0.041511,0.413026,0.474506,0.066074,0.267379,9.396757,312504,0,312500,7.2365965972e-08,0
"Fftw","Inplace","Real","float",1,"radix357",78125,0,0,10,40,"Success",0.000808,4.548956,3.569749,0.040165,0.48868,0.480255,0.063467,0.273797,9.467857,312504,0,312500,7.2365965972e-08,0
"Fftw","Inplace","Real","float",1,"radix357",78125,0,0,11,40,"Success",0.000758,4.558238,3.564544,0.048319,0.457636,0.474164,0.070147,0.270823,9.446686,312504,0,312500,7.2365965972e-08,0
"Fftw","Inplace","Real","float",1,"radix357",117649,0,0,0,48,"Warmup",0.000748,5.408715,4.563183,0.109526,0.712962,1.152787,0.076706,0.288404,12.314886,470600,0,470596,8.8405974701e-08,0
"Fftw","Inplace","Real","float",1,"radix357",117649,0,0,1,48,"Warmup",0.000565,5.421876,4.520595,0.061848,0.691723,1.118958,0.073623,0.314757,12.206009,470600,0,470596,8.8405974701e-08,0
"Fftw","Inplace","Real","float",1,"radix357",117649,0,0,2,48,"Success",0.000644,5.382843,4.525227,0.064951,0.841011,1.120993,0.074004,0.294521,12.306344,470600,0,470596,8.8405974701e-08,0
"Fftw","Inplace","Real","float",1,"radix357",117649,0,0,3,48,"Success",0.000635,5.379754,4.537636,0.063586,0.764728,1.201459,0.076446,0.312326,12.338757,470600,0,470596,8.8405974701e-08,0
"Fftw","Inplace","Real","float",1,"radix357",117649,0,0,4,48,"Success",0.000613,5.409449,4.531105,0.061818,0.851446,1.130152,0.071724,0.280253,12.338529,470600,0,470596,8.8405974701e-08,0
"Fftw","Inplace","Real","float",1,"radix357",117649,0,0,5,48,"Success",0.000624,5.40082,4.532322,0.064615,0.748884,1.193724,0.095326,0.329404,12.367594,470600,0,470596,8.8405974701e-08,0
"Fftw","Inplace","Real","float",1,"radix357",117649,0,0,6,48,"Success",0.000606,5.409858,4.542986,0.064296,0.809591,1.144398,0.076087,0.295172,12.345051,470600,0,470596,8.8405974701e-08,0
"Fftw","Inplace","Real","float",1,"radix357",117649,0,0,7,48,"Success",0.000557,5.39205,4.542602,0.062317,0.846638,1.194116,0.07976,0.310121,12.430112,470600,0,470596,8.8405974701e-08,0
"Fftw","Inplace","Real","float",1,"radix357",117649,0,0,8,48,"Success",0.000608,5.406614,4.530997,0.062405,0.790226,1.137593,0.092249,0.289263,12.311905,470600,0,470596,8.8405974701e-08,0
"Fftw","Inplace","Real","float",1,"radix357",117649,0,0,9,48,"Success",0.000556,5.398045,4.520803,0.063079,0.740225,1.287706,0.082596,0.319587,12.414455,470600,0,470596,8.8405974701e-08,0
"Fftw","Inplace","Real","float",1,"radix357",117649,0,0,10,48,"Success",0.000609,5.413524,4.537368,0.062545,0.731573,1.187775,0.071179,0.298258,12.304801,470600,0,470596,8.8405974701e-08,0
"Fftw","Inplace","Real","float",1,"radix357",117649,0,0,11,48,"Success",0.000533,5.399552,4.527559,0.063502,0.845452,1.17382,0.069559,0.316985,12.398929,470600,0,470596,8.8405974701e-08,0
"Fftw","Inplace","Real","float",1,"radix357",177147,0,0,0,31,"Warmup",0.0006,5.534026,4.318323,0.211564,1.037369,1.268416,0.147247,0.285318,12.804887,708592,0,708588,7.8612958403e-08,0
"Fftw","Inplace","Real","float",1,"radix357",177147,0,0,1,31,"Warmup",0.000586,5.488177,4.292011,0.098411,0.899556,1.356831,0.108717,0.311853,12.558442,708592,0,708588,7.8612958403e-08,0
"Fftw","Inplace","Real","float",1,"radix357",177147,0,0,2,31,"Success",0.000665,5.478429,4.304802,0.113955,0.920632,1.2078,0.141719,0.302423,12.472565,708592,0,708588,7.8612958403e-08,0
"Fftw","Inplace","Real","float",1,"radix357",177147,0,0,3,31,"Success",0.000595,5.46834,4.30367,0.100057,0.908907,1.282995,0.118915,0.294969,12.480714,708592,0,708588,7.8612958403e-08,0
"Fftw","Inplace","Real","float",1,"radix357",177147,0,0,4,31,"Success",0.000652,5.483127,4.309331,0.099535,0.934794,1.241923,0.14541,0.290427,12.507507,708592,0,708588,7.8612958403e-08,0
"Fftw","Inplace","Real","float",1,"radix357",177147,0,0,5,31,"Success",0.000646,5.504671,4.304289,0.098674,0.879346,1.228259,0.113516,0.293041,12.42464,708592,0,708588,7.8612958403e-08,0
"Fftw","Inplace","Real","float",1,"radix357",177147,0,0,6,31,"Success",0.000617,5.456846,4.317869,0.100873,1.006655,1.254801,0.147368,0.311351,12.598624,708592,0,708588,7.8612958403e-08,0
"Fftw","Inplace","Real","float",1,"radix357",177147,0,0,7,31,"Success",0.000585,5.493316,4.293973,0.101565,0.87833,1.241809,0.105112,0.293352,12.410143,708592,0,708588,7.8612958403e-08,0
"Fftw","Inplace","Real","float",1,"radix357",177147,0,0,8,31,"Success",0.000645,5.480067,4.307004,0.101268,0.931423,1.292984,0.116254,0.302977,12.534795,708592,0,708588,7.8612958403e-08,0
"Fftw","Inplace","Real","float",1,"radix357",177147,0,0,9,31,"Success",0.000555,5.477307,4.305156,0.100632,0.938489,1.220795,0.151097,0.293288,12.489689,708592,0,708588,7.8612958403e-08,0
"Fftw","Inplace","Real","float",1,"radix357",177147,0,0,10,31,"Success",0.000676,5.494002,4.296312,0.097531,0.883651,1.346559,0.118047,0.297591,12.53664,708592,0,708588,7.8612958403e-08,0
"Fftw","Inplace","Real","float",1,"radix357",177147,0,0,11,31,"Success",0.000555,5.491116,4.304876,0.09981,0.89358,1.24859,0.111958,0.29426,12.447067,708592,0,708588,7.8612958403e-08,0
"Fftw","Inplace","Real","float",1,"radix357",390625,0,0,0,41,"Warmup",0.000808,4.9765,4.251759,0.29743,1.83781,2.136518,0.374033,0.326123,14.203291,1562504,0,1562500,8.6407075511e-08,0
"Fftw","Inplace","Real","float",1,"radix357",390625,0,0,1,41,"Warmup",0.000664,4.945861,4.23494,0.305877,1.614849,2.322398,0.373029,0.319719,14.119903,1562504,0,1562500,8.6407075511e-08,0
"Fftw","Inplace","Real","float",1,"radix357",390625,0,0,2,41,"Success",0.000655,4.935229,4.257403,0.305456,1.695942,2.351855,0.328806,0.305011,14.18291,1562504,0,1562500,8.6407075511e-08,0
"Fftw","Inplace","Real","float",1,"radix357",390625,0,0,3,41,"Success",0.000631,4.955797,4.266227,0.306136,1.721262,2.270807,0.358344,0.304404,14.186182,1562504,0,1562500,8.6407075511e-08,0
"Fftw","Inplace","Real","float",1,"radix357",390625,0,0,4,41,"Success",0.000621,4.951105,4.244258,0.318109,1.647008,2.30152,0.369718,0.330571,14.165417,1562504,0,1562500,8.6407075511e-08,0
"Fftw","Inplace","Real","float",1,"radix357",390625,0,0,5,41,"Success",0.000664,4.926298,4.247566,0.317513,1.687128,2.123362,0.371894,0.316999,13.993777,1562504,0,1562500,8.6407075511e-08,0
"Fftw","Inplace","Real","float",1,"radix357",390625,0,0,6,41,"Success",0.000674,4.953375,4.232159,0.309025,1.660313,2.324968,0.372085,0.322839,14.177733,1562504,0,1562500,8.6407075511e-08,0
"Fftw","Inplace","Real","float",1,"radix357",390625,0,0,7,41,"Success",0.000717,4.940284,4.248771,0.310178,1.679497,2.11794,0.367142,0.314864,13.981802,1562504,0,1562500,8.6407075511e-08,0
"Fftw","Inplace","Real","float",1,"radix357",390625,0,0,8,41,"Success",0.000585,4.971619,4.241262,0.318699,1.621515,2.323353,0.334536,0.313206,14.127585,1562504,0,1562500,8.6407075511e-08,0
"Fftw","Inplace","Real","float",1,"radix357",390625,0,0,9,41,"Success",0.000659,4.940515,4.253076,0.317737,1.659202,2.500227,0.338724,0.320545,14.333145,1562504,0,1562500,8.6407075511e-08,0
"Fftw","Inplace","Real","float",1,"radix357",390625,0,0,10,41,"Success",0.000726,4.970321,4.234474,0.30526,1.642597,2.126164,0.372031,0.327847,13.982149,1562504,0,1562500,8.6407075511e-08,0
"Fftw","Inplace","Real","float",1,"radix357",390625,0,0,11,41,"Success",0.000661,4.943967,4.235629,0.305642,1.700291,2.297996,0.359238,0.320546,14.166231,1562504,0,1562500,8.6407075511e-08,0
"Fftw","Inplace","Real","float",1,"radix357",531441,0,0,0,32,"Warmup",0.000604,7.446951,4.307012,0.379283,2.6615,3.437544,0.538562,0.30209,19.075652,2125768,0,2125764,8.422352617e-08,0
"Fftw","Inplace","Real","float",1,"radix357",531441,0,0,1,32,"Warmup",0.000598,7.825554,4.283371,0.452039,2.531657,3.761188,0.507422,0.304907,19.668836,2125768,0,2125764,8.422352617e-08,0
"Fftw","Inplace","Real","float",1,"radix357",531441,0,0,2,32,"Success",0.000654,7.4332,4.282649,0.454874,2.510889,3.578902,0.536896,0.311881,19.112132,2125768,0,2125764,8.422352617e-08,0
"Fftw","Inplace","Real","float",1,"radix357",531441,0,0,3,32,"Success",0.000616,7.401879,4.280387,0.476498,2.555657,3.781068,0.519582,0.289172,19.307127,2125768,0,2125764,8.422352617e-08,0
"Fftw","Inplace","Real","float",1,"radix357",531441,0,0,4,32,"Success",0.000649,7.382298,4.300055,0.467479,2.562973,3.79303,0.539242,0.319438,19.367672,2125768,0,2125764,8.422352617e-08,0
"Fftw","Inplace","Real","float",1,"radix357",531441,0,0,5,32,"Success",0.000628,7.399423,4.300282,0.474655,2.569943,4.073214,0.50121,0.313205,19.634838,2125768,0,2125764,8.422352617e-08,0
"Fftw","Inplace","Real","float",1,"radix357",531441,0,0,6,32,"Success",0.000596,7.40255,4.295535,0.473859,2.544615,3.603578,0.530402,0.303336,19.156744,2125768,0,2125764,8.422352617e-08,0
"Fftw","Inplace","Real","float",1,"radix357",531441,0,0,7,32,"Success",0.000606,7.423424,4.294204,0.469836,2.619763,3.355077,0.525696,0.306314,18.997137,2125768,0,2125764,8.422352617e-08,0
"Fftw","Inplace","Real","float",1,"radix357",531441,0,0,8,32,"Success",0.000619,7.408272,4.28046,0.469987,2.592528,3.416836,0.520977,0.302287,18.994145,2125768,0,2125764,8.422352617e-08,0
"Fftw","Inplace","Real","float",1,"radix357",531441,0,0,9,32,"Success",0.000575,7.427535,4.301968,0.473245,2.557182,3.475234,0.516467,0.294551,19.048956,2125768,0,2125764,8.422352617e-08,0
"Fftw","Inplace","Real","float",1,"radix357",531441,0,0,10,32,"Success",0.000571,7.435359,4.292881,0.474922,2.572165,3.771758,0.490044,0.308608,19.348574,2125768,0,2125764,8.422352617e-08,0
"Fftw","Inplace","Real","float",1,"radix357",531441,0,0,11,32,"Success",0.000624,7.424589,4.294107,0.467397,2.548607,3.523914,0.521126,0.302473,19.085041,2125768,0,2125764,8.422352617e-08,0
"Fftw","Inplace","Real","float",1,"radix357",823543,0,0,0,49,"Warmup",0.000774,10.665952,5.744271,0.600236,4.936968,6.354017,0.791543,0.37314,29.469181,3294176,0,3294172,9.3830081298e-08,0
"Fftw","Inplace","Real","float",1,"radix357",823543,0,0,1,49,"Warmup",0.000653,10.501023,5.751445,0.787975,4.706743,6.84684,0.754963,0.370271,29.722603,3294176,0,3294172,9.3830081298e-08,0
"Fftw","Inplace","Real","float",1,"radix357",823543,0,0,2,49,"Success",0.000642,10.511435,5.746894,0.758112,4.602367,6.999172,0.840671,0.36438,29.826508,3294176,0,3294172,9.3830081298e-08,0
"Fftw","Inplace","Real","float",1,"radix357",823543,0,0,3,49,"Success",0.000698,10.570722,5.726671,0.783899,4.689729,6.628506,0.763557,0.360523,29.5267,3294176,0,3294172,9.3830081298e-08,0
"Fftw","Inplace","Real","float",1,"radix357",823543,0,0,4,49,"Success",0.0007,10.559337,5.743005,0.756135,4.688109,7.144801,0.762473,0.365025,30.021978,3294176,0,3294172,9.3830081298e-08,0
"Fftw","Inplace","Real","float",1,"radix357",823543,0,0,5,49,"Success",0.000874,10.561412,5.742108,0.757248,4.602714,7.052327,0.86071,0.352153,29.932322,3294176,0,3294172,9.3830081298e-08,0
"Fftw","Inplace","Real","float",1,"radix357",823543,0,0,6,49,"Success",0.000659,10.551254,5.739962,0.784691,4.707642,6.663612,0.753736,0.392439,29.596451,3294176,0,3294172,9.3830081298e-08,0
"Fftw","Inplace","Real","float",1,"radix357",823543,0,0,7,49,"Success",0.000642,10.550757,5.731612,0.75742,4.661374,7.088622,0.792459,0.36152,29.946799,3294176,0,3294172,9.3830081298e-08,0
"Fftw","Inplace","Real","float",1,"radix357",823543,0,0,8,49,"Success",0.0007,10.66108,5.738566,0.781645,4.645669,7.043415,0.797713,0.355146,30.026452,3294176,0,3294172,9.3830081298e-08,0
"Fftw","Inplace","Real","float",1,"radix357",823543,0,0,9,49,"Success",0.000623,10.56904,5.761791,0.787786,4.711198,6.583114,0.836707,0.355804,29.608247,3294176,0,3294172,9.3830081298e-08,0
"Fftw","Inplace","Real","float",1,"radix357",823543,0,0,10,49,"Success",0.000616,10.627604,5.751294,0.75257,4.626054,6.337345,0.789567,0.359621,29.247048,3294176,0,3294172,9.3830081298e-08,0
"Fftw","Inplace","Real","float",1,"radix357",823543,0,0,11,49,"Success",0.000656,10.527128,5.758907,0.790384,4.654999,6.977317,0.825084,0.383822,29.92065,3294176,0,3294172,9.3830081298e-08,0
"Fftw","Inplace","Real","float",1,"radix357",1594323,0,0,0,33,"Warmup",0.001253,15.567315,5.425664,1.196218,8.771999,9.76797,1.530766,0.380628,42.644076,6377296,0,6377292,9.3769943022e-08,0
"Fftw","Inplace","Real","float",1,"radix357",1594323,0,0,1,33,"Warmup",0.000808,14.554935,5.422557,1.392829,8.271622,9.766506,1.632127,0.385434,41.429178,6377296,0,6377292,9.3769943022e-08,0
"Fftw","Inplace","Real","float",1,"radix357",1594323,0,0,2,33,"Success",0.000802,14.477476,5.394635,1.396487,8.187579,10.716799,1.630758,0.394432,42.201333,6377296,0,6377292,9.3769943022e-08,0
"Fftw","Inplace","Real","float",1,"radix357",1594323,0,0,3,33,"Success",0.00077,14.538623,5.407864,1.344096,8.183554,9.949549,1.476834,0.388187,41.291827,6377296,0,6377292,9.3769943022e-08,0
"Fftw","Inplace","Real","float",1,"radix357",1594323,0,0,4,33,"Success",0.000796,14.757401,5.391963,1.451256,8.24829,10.368029,1.590753,0.38461,42.195577,6377296,0,6377292,9.3769943022e-08,0
"Fftw","Inplace","Real","float",1,"radix357",1594323,0,0,5,33,"Success",0.00081,14.498608,5.407925,1.38871,8.216973,9.876894,1.536852,0.391465,41.320546,6377296,0,6377292,9.3769943022e-08,0
"Fftw","Inplace","Real","float",1,"radix357",1594323,0,0,6,33,"Success",0.00074,14.769284,5.425555,1.387349,8.204515,9.642208,1.557043,0.38443,41.373542,6377296,0,6377292,9.3769943022e-08,0
"Fftw","Inplace","Real","float",1,"radix357",1594323,0,0,7,33,"Success",0.000766,14.488277,5.414922,1.402373,8.266798,9.967306,1.553191,0.397165,41.4932,6377296,0,6377292,9.3769943022e-08,0
"Fftw","Inplace","Real","float",1,"radix357",1594323,0,0,8,33,"Success",0.000699,14.722664,5.394668,1.432675,8.150517,10.080309,1.553747,0.388283,41.726,6377296,0,6377292,9.3769943022e-08,0
"Fftw","Inplace","Real","float",1,"radix357",1594323,0,0,9,33,"Success",0.00062,14.547565,5.409289,1.36765,8.235161,10.304288,1.473801,0.381806,41.722477,6377296,0,6377292,9.3769943022e-08,0
"Fftw","Inplace","Real","float",1,"radix357",1594323,0,0,10,33,"Success",0.000708,14.715812,5.400722,1.448918,8.355969,9.778406,1.614821,0.39529,41.712923,6377296,0,6377292,9.3769943022e-08,0
"Fftw","Inplace","Real","float",1,"radix357",1594323,0,0,11,33,"Success",0.000932,14.490427,5.387347,1.390754,8.254836,9.510844,1.625485,0.392046,41.054953,6377296,0,6377292,9.3769943022e-08,0
"Fftw","Inplace","Real","float",1,"radix357",1953125,0,0,0,42,"Warmup",0.00077,8.624362,5.462191,1.231205,8.739045,9.643804,1.828626,0.408827,35.941102,7812504,0,7812500,8.9072723471e-08,0
"Fftw","Inplace","Real","float",1,"radix357",1953125,0,0,1,42,"Warmup",0.000593,8.622419,5.477442,1.695901,8.272024,9.598324,1.921524,0.414824,36.005779,7812504,0,7812500,8.9072723471e-08,0
"Fftw","Inplace","Real","float",1,"radix357",1953125,0,0,2,42,"Success",0.000689,8.621834,5.497298,1.772059,8.445625,11.409239,1.712316,0.391894,37.853321,7812504,0,7812500,8.9072723471e-08,0
"Fftw","Inplace","Real","float",1,"radix357",1953125,0,0,3,42,"Success",0.000557,8.59479,5.483882,1.644744,8.173499,11.777246,1.907925,0.418587,38.00384,7812504,0,7812500,8.9072723471e-08,0
"Fftw","Inplace","Real","float",1,"radix357",1953125,0,0,4,42,"Success",0.000673,8.616779,5.485824,1.801209,8.214893,12.09311,1.857295,0.416358,38.488536,7812504,0,7812500,8.9072723471e-08,0
"Fftw","Inplace","Real","float",1,"radix357",1953125,0,0,5,42,"Success",0.000676,8.641882,5.491031,1.7347,8.297161,9.810165,1.929252,0.420331,36.327573,7812504,0,7812500,8.9072723471e-08,0
"Fftw","Inplace","Real","float",1,"radix357",1953125,0,0,6,42,"Success",0.000688,8.592053,5.485358,1.698151,8.302675,9.840555,1.926969,0.414416,36.264186,7812504,0,7812500,8.9072723471e-08,0
"Fftw","Inplace","Real","float",1,"radix357",1953125,0,0,7,42,"Success",0.000697,8.631716,5.481717,1.699316,8.374603,10.575784,1.915741,0.423427,37.105364,7812504,0,7812500,8.9072723471e-08,0
"Fftw","Inplace","Real","float",1,"radix357",1953125,0,0,8,42,"Success",0.000715,8.630375,5.474784,1.776713,8.324564,9.669183,1.958113,0.424878,36.261662,7812504,0,7812500,8.9072723471e-08,0
"Fftw","Inplace","Real","float",1,"radix357",1953125,0,0,9,42,"Success",0.000886,8.615689,5.490082,1.775979,8.28577,12.00687,1.908516,0.423908,38.510201,7812504,0,7812500,8.9072723471e-08,0
"Fftw","Inplace","Real","float",1,"radix357",1953125,0,0,10,42,"Success",0.000613,8.630048,5.47421,1.806725,8.269793,9.79408,2.007845,0.426528,36.412463,7812504,0,7812500,8.9072723471e-08,0
"Fftw","Inplace","Real","float",1,"radix357",1953125,0,0,11,42,"Success",0.000632,8.624318,5.478893,1.785871,8.183735,12.162053,1.856599,0.41598,38.511255,7812504,0,7812500,8.9072723471e-08,0
"Fftw","Inplace","Real","float",1,"radix357",4782969,0,0,0,34,"Warmup",0.001064,36.120162,5.443195,3.33248,26.395999,27.216778,2.913397,0.337042,101.76319,19131880,0,19131876,1.0864976498e-07,0
"Fftw","Inplace","Real","float",1,"radix357",4782969,0,0,1,34,"Warmup",0.001171,33.327104,5.398486,3.273585,25.040513,27.160843,2.948279,0.331152,97.484222,19131880,0,19131876,1.0864976498e-07,0
"Fftw","Inplace","Real","float",1,"radix357",4782969,0,0,2,34,"Success",0.001137,33.270989,5.369067,3.290156,25.12104,27.439884,2.6514,0.338471,97.485706,19131880,0,19131876,1.0864976498e-07,0
"Fftw","Inplace","Real","float",1,"radix357",4782969,0,0,3,34,"Success",0.001091,33.453831,5.384184,3.227839,25.123472,29.442153,2.652288,0.344714,99.632864,19131880,0,19131876,1.0864976498e-07,0
"Fftw","Inplace","Real","float",1,"radix357",4782969,0,0,4,34,"Success",0.001006,33.23679,5.381977,3.328449,25.145592,27.173407,2.951496,0.335636,97.557501,19131880,0,19131876,1.0864976498e-07,0
"Fftw","Inplace","Real","float",1,"radix357",4782969,0,0,5,34,"Success",0.001004,33.475854,5.382811,3.314431,25.05185,27.638073,2.704547,0.350742,97.922128,19131880,0,19131876,1.0864976498e-07,0
"Fftw","Inplace","Real","float",1,"radix357",4782969,0,0,6,34,"Success",0.001315,33.305077,5.396986,3.348509,25.093281,27.280382,2.938986,0.331373,97.698895,19131880,0,19131876,1.0864976498e-07,0
"Fftw","Inplace","Real","float",1,"radix357",4782969,0,0,7,34,"Success",0.001004,33.487895,5.398366,3.349128,25.074801,27.157756,2.930392,0.331541,97.733652,19131880,0,19131876,1.0864976498e-07,0
"Fftw","Inplace","Real","float",1,"radix357",4782969,0,0,8,34,"Success",0.000917,33.325834,5.39209,3.313173,25.093804,27.560934,2.653168,0.340579,97.683418,19131880,0,19131876,1.0864976498e-07,0
"Fftw","Inplace","Real","float",1,"radix357",4782969,0,0,9,34,"Success",0.000954,33.359419,5.399547,3.327604,25.206463,27.738453,2.729607,0.343416,98.108683,19131880,0,19131876,1.0864976498e-07,0
"Fftw","Inplace","Real","float",1,"radix357",4782969,0,0,10,34,"Success",0.001267,33.23647,5.368157,3.344513,25.138168,27.25142,2.631121,0.335688,97.310327,19131880,0,19131876,1.0864976498e-07,0
"Fftw","Inplace","Real","float",1,"radix357",4782969,0,0,11,34,"Success",0.001035,33.495024,5.389268,3.286649,25.115483,29.65973,2.622793,0.339888,99.912819,19131880,0,19131876,1.0864976498e-07,0
"Fftw","Inplace","Real","float",1,"radix357",5764801,0,0,0,50,"Warmup",0.001311,53.016493,7.031862,3.922451,40.789979,47.492682,3.795937,5.272276,161.326648,23059208,0,23059204,1.1233055596e-07,0
"Fftw","Inplace","Real","float",1,"radix357",5764801,0,0,1,50,"Warmup",0.009451,52.296699,7.019272,19.943241,40.494039,47.74653,3.649358,5.151854,176.313416,23059208,0,23059204,1.1233055596e-07,0
"Fftw","Inplace","Real","float",1,"radix357",5764801,0,0,2,50,"Success",0.008031,52.330057,6.993603,19.943066,40.994075,47.534394,3.849189,5.430711,177.08772,23059208,0,23059204,1.1233055596e-07,0
"Fftw","Inplace","Real","float",1,"radix357",5764801,0,0,3,50,"Success",0.007656,52.201349,7.025945,19.940025,40.493062,48.49108,3.79291,5.446992,177.404517,23059208,0,23059204,1.1233055596e-07,0
"Fftw","Inplace","Real","float",1,"radix357",5764801,0,0,4,50,"Success",0.008661,51.968425,7.024221,19.98552,40.624886,47.495132,3.781667,5.426436,176.318183,23059208,0,23059204,1.1233055596e-07,0
