; "SupportedThreads",24,"UsedThreads",24,"TotalMemory",67312484352,"PlanRigor","wisdom","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1503504335,"CurrentTimeLocal","Wed Aug 23 18:05:35 2017","Hostname","taurusi5104","gearshifft","0.3.0"
"Fftw","Inplace","Real","float",1,"radix357",78125,0,0,4,40,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","float",1,"radix357",78125,0,0,5,40,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","float",1,"radix357",78125,0,0,6,40,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","float",1,"radix357",78125,0,0,7,40,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","float",1,"radix357",78125,0,0,8,40,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","float",1,"radix357",78125,0,0,9,40,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","float",1,"radix357",78125,0,0,10,40,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","float",1,"radix357",78125,0,0,11,40,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","float",1,"radix357",117649,0,0,0,48,"fftw forward plan could not be created as wisdom is not available for this problem.",0.000988,0,0,0,0,0,0,0,0,470600,0,470596,0,0
"Fftw","Inplace","Real","float",1,"radix357",117649,0,0,1,48,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","float",1,"radix357",117649,0,0,2,48,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","float",1,"radix357",117649,0,0,3,48,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","float",1,"radix357",117649,0,0,4,48,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","float",1,"radix357",117649,0,0,5,48,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","float",1,"radix357",117649,0,0,6,48,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","float",1,"radix357",117649,0,0,7,48,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","float",1,"radix357",117649,0,0,8,48,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","float",1,"radix357",117649,0,0,9,48,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","float",1,"radix357",117649,0,0,10,48,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","float",1,"radix357",117649,0,0,11,48,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","float",1,"radix357",177147,0,0,0,31,"fftw forward plan could not be created as wisdom is not available for this problem.",0.000912,0,0,0,0,0,0,0,0,708592,0,708588,0,0
"Fftw","Inplace","Real","float",1,"radix357",177147,0,0,1,31,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","float",1,"radix357",177147,0,0,2,31,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","float",1,"radix357",177147,0,0,3,31,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","float",1,"radix357",177147,0,0,4,31,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","float",1,"radix357",177147,0,0,5,31,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","float",1,"radix357",177147,0,0,6,31,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","float",1,"radix357",177147,0,0,7,31,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","float",1,"radix357",177147,0,0,8,31,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","float",1,"radix357",177147,0,0,9,31,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","float",1,"radix357",177147,0,0,10,31,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","float",1,"radix357",177147,0,0,11,31,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","float",1,"radix357",390625,0,0,0,41,"fftw forward plan could not be created as wisdom is not available for this problem.",0.002344,0,0,0,0,0,0,0,0,1562504,0,1562500,0,0
"Fftw","Inplace","Real","float",1,"radix357",390625,0,0,1,41,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","float",1,"radix357",390625,0,0,2,41,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","float",1,"radix357",390625,0,0,3,41,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","float",1,"radix357",390625,0,0,4,41,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","float",1,"radix357",390625,0,0,5,41,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","float",1,"radix357",390625,0,0,6,41,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","float",1,"radix357",390625,0,0,7,41,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","float",1,"radix357",390625,0,0,8,41,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","float",1,"radix357",390625,0,0,9,41,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","float",1,"radix357",390625,0,0,10,41,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","float",1,"radix357",390625,0,0,11,41,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","float",1,"radix357",531441,0,0,0,32,"fftw forward plan could not be created as wisdom is not available for this problem.",0.00088,0,0,0,0,0,0,0,0,2125768,0,2125764,0,0
"Fftw","Inplace","Real","float",1,"radix357",531441,0,0,1,32,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","float",1,"radix357",531441,0,0,2,32,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","float",1,"radix357",531441,0,0,3,32,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","float",1,"radix357",531441,0,0,4,32,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","float",1,"radix357",531441,0,0,5,32,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","float",1,"radix357",531441,0,0,6,32,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","float",1,"radix357",531441,0,0,7,32,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","float",1,"radix357",531441,0,0,8,32,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","float",1,"radix357",531441,0,0,9,32,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","float",1,"radix357",531441,0,0,10,32,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","float",1,"radix357",531441,0,0,11,32,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","float",1,"radix357",823543,0,0,0,49,"fftw forward plan could not be created as wisdom is not available for this problem.",0.010959,0,0,0,0,0,0,0,0,3294176,0,3294172,0,0
"Fftw","Inplace","Real","float",1,"radix357",823543,0,0,1,49,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","float",1,"radix357",823543,0,0,2,49,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","float",1,"radix357",823543,0,0,3,49,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","float",1,"radix357",823543,0,0,4,49,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","float",1,"radix357",823543,0,0,5,49,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","float",1,"radix357",823543,0,0,6,49,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","float",1,"radix357",823543,0,0,7,49,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","float",1,"radix357",823543,0,0,8,49,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","float",1,"radix357",823543,0,0,9,49,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","float",1,"radix357",823543,0,0,10,49,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","float",1,"radix357",823543,0,0,11,49,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","float",1,"radix357",1594323,0,0,0,33,"fftw forward plan could not be created as wisdom is not available for this problem.",0.008708,0,0,0,0,0,0,0,0,6377296,0,6377292,0,0
"Fftw","Inplace","Real","float",1,"radix357",1594323,0,0,1,33,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","float",1,"radix357",1594323,0,0,2,33,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","float",1,"radix357",1594323,0,0,3,33,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","float",1,"radix357",1594323,0,0,4,33,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","float",1,"radix357",1594323,0,0,5,33,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","float",1,"radix357",1594323,0,0,6,33,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","float",1,"radix357",1594323,0,0,7,33,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","float",1,"radix357",1594323,0,0,8,33,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","float",1,"radix357",1594323,0,0,9,33,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","float",1,"radix357",1594323,0,0,10,33,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","float",1,"radix357",1594323,0,0,11,33,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","float",1,"radix357",1953125,0,0,0,42,"fftw forward plan could not be created as wisdom is not available for this problem.",0.001191,0,0,0,0,0,0,0,0,7812504,0,7812500,0,0
"Fftw","Inplace","Real","float",1,"radix357",1953125,0,0,1,42,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","float",1,"radix357",1953125,0,0,2,42,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","float",1,"radix357",1953125,0,0,3,42,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","float",1,"radix357",1953125,0,0,4,42,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","float",1,"radix357",1953125,0,0,5,42,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","float",1,"radix357",1953125,0,0,6,42,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","float",1,"radix357",1953125,0,0,7,42,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","float",1,"radix357",1953125,0,0,8,42,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","float",1,"radix357",1953125,0,0,9,42,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","float",1,"radix357",1953125,0,0,10,42,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","float",1,"radix357",1953125,0,0,11,42,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","float",1,"radix357",4782969,0,0,0,34,"fftw forward plan could not be created as wisdom is not available for this problem.",0.008275,0,0,0,0,0,0,0,0,19131880,0,19131876,0,0
"Fftw","Inplace","Real","float",1,"radix357",4782969,0,0,1,34,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","float",1,"radix357",4782969,0,0,2,34,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","float",1,"radix357",4782969,0,0,3,34,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","float",1,"radix357",4782969,0,0,4,34,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","float",1,"radix357",4782969,0,0,5,34,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","float",1,"radix357",4782969,0,0,6,34,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","float",1,"radix357",4782969,0,0,7,34,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","float",1,"radix357",4782969,0,0,8,34,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","float",1,"radix357",4782969,0,0,9,34,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","float",1,"radix357",4782969,0,0,10,34,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","float",1,"radix357",4782969,0,0,11,34,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","float",1,"radix357",5764801,0,0,0,50,"fftw forward plan could not be created as wisdom is not available for this problem.",0.00861,0,0,0,0,0,0,0,0,23059208,0,23059204,0,0
"Fftw","Inplace","Real","float",1,"radix357",5764801,0,0,1,50,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","float",1,"radix357",5764801,0,0,2,50,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","float",1,"radix357",5764801,0,0,3,50,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","float",1,"radix357",5764801,0,0,4,50,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","float",1,"radix357",5764801,0,0,5,50,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","float",1,"radix357",5764801,0,0,6,50,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","float",1,"radix357",5764801,0,0,7,50,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","float",1,"radix357",5764801,0,0,8,50,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","float",1,"radix357",5764801,0,0,9,50,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","float",1,"radix357",5764801,0,0,10,50,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","float",1,"radix357",5764801,0,0,11,50,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","float",1,"radix357",9765625,0,0,0,43,"fftw forward plan could not be created as wisdom is not available for this problem.",0.007972,0,0,0,0,0,0,0,0,39062504,0,39062500,0,0
"Fftw","Inplace","Real","float",1,"radix357",9765625,0,0,1,43,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","float",1,"radix357",9765625,0,0,2,43,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","float",1,"radix357",9765625,0,0,3,43,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","float",1,"radix357",9765625,0,0,4,43,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","float",1,"radix357",9765625,0,0,5,43,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","float",1,"radix357",9765625,0,0,6,43,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","float",1,"radix357",9765625,0,0,7,43,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","float",1,"radix357",9765625,0,0,8,43,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","float",1,"radix357",9765625,0,0,9,43,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","float",1,"radix357",9765625,0,0,10,43,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","float",1,"radix357",9765625,0,0,11,43,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","float",1,"oddshape",19,0,0,0,51,"fftw forward plan could not be created as wisdom is not available for this problem.",0.001562,0,0,0,0,0,0,0,0,304,0,152,0,0
"Fftw","Outplace","Complex","float",1,"oddshape",19,0,0,1,51,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","float",1,"oddshape",19,0,0,2,51,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","float",1,"oddshape",19,0,0,3,51,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","float",1,"oddshape",19,0,0,4,51,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","float",1,"oddshape",19,0,0,5,51,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","float",1,"oddshape",19,0,0,6,51,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","float",1,"oddshape",19,0,0,7,51,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","float",1,"oddshape",19,0,0,8,51,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","float",1,"oddshape",19,0,0,9,51,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","float",1,"oddshape",19,0,0,10,51,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","float",1,"oddshape",19,0,0,11,51,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","float",1,"oddshape",361,0,0,0,52,"fftw forward plan could not be created as wisdom is not available for this problem.",0.001209,0,0,0,0,0,0,0,0,5776,0,2888,0,0
"Fftw","Outplace","Complex","float",1,"oddshape",361,0,0,1,52,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","float",1,"oddshape",361,0,0,2,52,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","float",1,"oddshape",361,0,0,3,52,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","float",1,"oddshape",361,0,0,4,52,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","float",1,"oddshape",361,0,0,5,52,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","float",1,"oddshape",361,0,0,6,52,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","float",1,"oddshape",361,0,0,7,52,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","float",1,"oddshape",361,0,0,8,52,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","float",1,"oddshape",361,0,0,9,52,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","float",1,"oddshape",361,0,0,10,52,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","float",1,"oddshape",361,0,0,11,52,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","float",1,"oddshape",6859,0,0,0,53,"fftw forward plan could not be created as wisdom is not available for this problem.",0.001025,0,0,0,0,0,0,0,0,109744,0,54872,0,0
"Fftw","Outplace","Complex","float",1,"oddshape",6859,0,0,1,53,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","float",1,"oddshape",6859,0,0,2,53,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","float",1,"oddshape",6859,0,0,3,53,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","float",1,"oddshape",6859,0,0,4,53,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","float",1,"oddshape",6859,0,0,5,53,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","float",1,"oddshape",6859,0,0,6,53,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","float",1,"oddshape",6859,0,0,7,53,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","float",1,"oddshape",6859,0,0,8,53,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","float",1,"oddshape",6859,0,0,9,53,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","float",1,"oddshape",6859,0,0,10,53,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","float",1,"oddshape",6859,0,0,11,53,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","float",1,"oddshape",130321,0,0,0,54,"fftw forward plan could not be created as wisdom is not available for this problem.",0.001256,0,0,0,0,0,0,0,0,2085136,0,1042568,0,0
"Fftw","Outplace","Complex","float",1,"oddshape",130321,0,0,1,54,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","float",1,"oddshape",130321,0,0,2,54,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","float",1,"oddshape",130321,0,0,3,54,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","float",1,"oddshape",130321,0,0,4,54,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","float",1,"oddshape",130321,0,0,5,54,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","float",1,"oddshape",130321,0,0,6,54,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","float",1,"oddshape",130321,0,0,7,54,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","float",1,"oddshape",130321,0,0,8,54,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","float",1,"oddshape",130321,0,0,9,54,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","float",1,"oddshape",130321,0,0,10,54,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","float",1,"oddshape",130321,0,0,11,54,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","float",1,"oddshape",2476099,0,0,0,55,"fftw forward plan could not be created as wisdom is not available for this problem.",0.011661,0,0,0,0,0,0,0,0,39617584,0,19808792,0,0
"Fftw","Outplace","Complex","float",1,"oddshape",2476099,0,0,1,55,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","float",1,"oddshape",2476099,0,0,2,55,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","float",1,"oddshape",2476099,0,0,3,55,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","float",1,"oddshape",2476099,0,0,4,55,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","float",1,"oddshape",2476099,0,0,5,55,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","float",1,"oddshape",2476099,0,0,6,55,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","float",1,"oddshape",2476099,0,0,7,55,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","float",1,"oddshape",2476099,0,0,8,55,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","float",1,"oddshape",2476099,0,0,9,55,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","float",1,"oddshape",2476099,0,0,10,55,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","float",1,"oddshape",2476099,0,0,11,55,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",4,0,0,0,0,"Warmup",0.001141,0.010268,0.005148,0.000221,0.000445,0.000178,0.000173,0.000824,0.019792,64,0,32,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",4,0,0,1,0,"Warmup",0.001173,0.009334,0.005068,0.000195,0.000375,0.000159,0.000176,0.000789,0.018619,64,0,32,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",4,0,0,2,0,"Success",0.001128,0.009243,0.00508,0.000218,0.000433,0.000154,0.000157,0.000776,0.018537,64,0,32,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",4,0,0,3,0,"Success",0.001127,0.009646,0.005052,0.000224,0.000421,0.00015,0.000158,0.000746,0.018877,64,0,32,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",4,0,0,4,0,"Success",0.001182,0.009293,0.004945,0.000216,0.000385,0.00015,0.000151,0.000794,0.018429,64,0,32,0,0
