; "SupportedThreads",24,"UsedThreads",24,"TotalMemory",67312484352,"PlanRigor","wisdom","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1503504843,"CurrentTimeLocal","Wed Aug 23 18:14:03 2017","Hostname","taurusi4036","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 0.000286
; "Time_ContextDestroy [ms]", 0.000168
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Inplace","Complex","float",2,"radix357",81,243,0,1,36,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",81,243,0,2,36,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",81,243,0,3,36,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",81,243,0,4,36,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",81,243,0,5,36,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",81,243,0,6,36,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",81,243,0,7,36,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",81,243,0,8,36,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",81,243,0,9,36,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",81,243,0,10,36,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",81,243,0,11,36,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",243,243,0,0,37,"fftw forward plan could not be created as wisdom is not available for this problem.",0.000782,0,0,0,0,0,0,0,0,472392,0,472392,0,0
"Fftw","Inplace","Complex","float",2,"radix357",243,243,0,1,37,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",243,243,0,2,37,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",243,243,0,3,37,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",243,243,0,4,37,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",243,243,0,5,37,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",243,243,0,6,37,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",243,243,0,7,37,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",243,243,0,8,37,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",243,243,0,9,37,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",243,243,0,10,37,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",243,243,0,11,37,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",125,625,0,0,52,"fftw forward plan could not be created as wisdom is not available for this problem.",0.001105,0,0,0,0,0,0,0,0,625000,0,625000,0,0
"Fftw","Inplace","Complex","float",2,"radix357",125,625,0,1,52,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",125,625,0,2,52,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",125,625,0,3,52,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",125,625,0,4,52,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",125,625,0,5,52,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",125,625,0,6,52,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",125,625,0,7,52,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",125,625,0,8,52,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",125,625,0,9,52,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",125,625,0,10,52,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",125,625,0,11,52,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",343,343,0,0,63,"fftw forward plan could not be created as wisdom is not available for this problem.",0.006048,0,0,0,0,0,0,0,0,941192,0,941192,0,0
"Fftw","Inplace","Complex","float",2,"radix357",343,343,0,1,63,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",343,343,0,2,63,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",343,343,0,3,63,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",343,343,0,4,63,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",343,343,0,5,63,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",343,343,0,6,63,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",343,343,0,7,63,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",343,343,0,8,63,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",343,343,0,9,63,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",343,343,0,10,63,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",343,343,0,11,63,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",243,729,0,0,38,"fftw forward plan could not be created as wisdom is not available for this problem.",0.006058,0,0,0,0,0,0,0,0,1417176,0,1417176,0,0
"Fftw","Inplace","Complex","float",2,"radix357",243,729,0,1,38,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",243,729,0,2,38,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",243,729,0,3,38,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",243,729,0,4,38,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",243,729,0,5,38,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",243,729,0,6,38,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",243,729,0,7,38,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",243,729,0,8,38,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",243,729,0,9,38,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",243,729,0,10,38,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",243,729,0,11,38,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",625,625,0,0,53,"fftw forward plan could not be created as wisdom is not available for this problem.",0.001141,0,0,0,0,0,0,0,0,3125000,0,3125000,0,0
"Fftw","Inplace","Complex","float",2,"radix357",625,625,0,1,53,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",625,625,0,2,53,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",625,625,0,3,53,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",625,625,0,4,53,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",625,625,0,5,53,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",625,625,0,6,53,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",625,625,0,7,53,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",625,625,0,8,53,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",625,625,0,9,53,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",625,625,0,10,53,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",625,625,0,11,53,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",729,729,0,0,39,"fftw forward plan could not be created as wisdom is not available for this problem.",0.007393,0,0,0,0,0,0,0,0,4251528,0,4251528,0,0
"Fftw","Inplace","Complex","float",2,"radix357",729,729,0,1,39,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",729,729,0,2,39,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",729,729,0,3,39,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",729,729,0,4,39,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",729,729,0,5,39,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",729,729,0,6,39,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",729,729,0,7,39,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",729,729,0,8,39,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",729,729,0,9,39,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",729,729,0,10,39,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",729,729,0,11,39,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",343,2401,0,0,64,"fftw forward plan could not be created as wisdom is not available for this problem.",0.00672,0,0,0,0,0,0,0,0,6588344,0,6588344,0,0
"Fftw","Inplace","Complex","float",2,"radix357",343,2401,0,1,64,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",343,2401,0,2,64,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",343,2401,0,3,64,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",343,2401,0,4,64,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",343,2401,0,5,64,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",343,2401,0,6,64,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",343,2401,0,7,64,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",343,2401,0,8,64,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",343,2401,0,9,64,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",343,2401,0,10,64,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",343,2401,0,11,64,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",729,2187,0,0,40,"fftw forward plan could not be created as wisdom is not available for this problem.",0.006896,0,0,0,0,0,0,0,0,12754584,0,12754584,0,0
"Fftw","Inplace","Complex","float",2,"radix357",729,2187,0,1,40,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",729,2187,0,2,40,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",729,2187,0,3,40,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",729,2187,0,4,40,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",729,2187,0,5,40,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",729,2187,0,6,40,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",729,2187,0,7,40,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",729,2187,0,8,40,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",729,2187,0,9,40,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",729,2187,0,10,40,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",729,2187,0,11,40,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",625,3125,0,0,54,"fftw forward plan could not be created as wisdom is not available for this problem.",0.010929,0,0,0,0,0,0,0,0,15625000,0,15625000,0,0
"Fftw","Inplace","Complex","float",2,"radix357",625,3125,0,1,54,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",625,3125,0,2,54,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",625,3125,0,3,54,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",625,3125,0,4,54,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",625,3125,0,5,54,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",625,3125,0,6,54,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",625,3125,0,7,54,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",625,3125,0,8,54,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",625,3125,0,9,54,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",625,3125,0,10,54,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",625,3125,0,11,54,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",2187,2187,0,0,41,"fftw forward plan could not be created as wisdom is not available for this problem.",0.008598,0,0,0,0,0,0,0,0,38263752,0,38263752,0,0
"Fftw","Inplace","Complex","float",2,"radix357",2187,2187,0,1,41,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",2187,2187,0,2,41,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",2187,2187,0,3,41,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",2187,2187,0,4,41,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",2187,2187,0,5,41,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",2187,2187,0,6,41,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",2187,2187,0,7,41,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",2187,2187,0,8,41,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",2187,2187,0,9,41,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",2187,2187,0,10,41,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",2187,2187,0,11,41,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",2401,2401,0,0,65,"fftw forward plan could not be created as wisdom is not available for this problem.",0.008352,0,0,0,0,0,0,0,0,46118408,0,46118408,0,0
"Fftw","Inplace","Complex","float",2,"radix357",2401,2401,0,1,65,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",2401,2401,0,2,65,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",2401,2401,0,3,65,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",2401,2401,0,4,65,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",2401,2401,0,5,65,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",2401,2401,0,6,65,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",2401,2401,0,7,65,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",2401,2401,0,8,65,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",2401,2401,0,9,65,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",2401,2401,0,10,65,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",2401,2401,0,11,65,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",3125,3125,0,0,55,"fftw forward plan could not be created as wisdom is not available for this problem.",0.011503,0,0,0,0,0,0,0,0,78125000,0,78125000,0,0
"Fftw","Inplace","Complex","float",2,"radix357",3125,3125,0,1,55,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",3125,3125,0,2,55,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",3125,3125,0,3,55,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",3125,3125,0,4,55,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",3125,3125,0,5,55,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",3125,3125,0,6,55,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",3125,3125,0,7,55,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",3125,3125,0,8,55,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",3125,3125,0,9,55,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",3125,3125,0,10,55,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",3125,3125,0,11,55,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",2187,6561,0,0,42,"fftw forward plan could not be created as wisdom is not available for this problem.",0.007297,0,0,0,0,0,0,0,0,114791256,0,114791256,0,0
"Fftw","Inplace","Complex","float",2,"radix357",2187,6561,0,1,42,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",2187,6561,0,2,42,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",2187,6561,0,3,42,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",2187,6561,0,4,42,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",2187,6561,0,5,42,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",2187,6561,0,6,42,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",2187,6561,0,7,42,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",2187,6561,0,8,42,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",2187,6561,0,9,42,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",2187,6561,0,10,42,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",2187,6561,0,11,42,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",2401,16807,0,0,66,"fftw forward plan could not be created as wisdom is not available for this problem.",0.008406,0,0,0,0,0,0,0,0,322828856,0,322828856,0,0
"Fftw","Inplace","Complex","float",2,"radix357",2401,16807,0,1,66,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",2401,16807,0,2,66,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",2401,16807,0,3,66,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",2401,16807,0,4,66,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",2401,16807,0,5,66,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",2401,16807,0,6,66,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",2401,16807,0,7,66,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",2401,16807,0,8,66,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",2401,16807,0,9,66,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",2401,16807,0,10,66,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",2401,16807,0,11,66,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",6561,6561,0,0,43,"fftw forward plan could not be created as wisdom is not available for this problem.",0.008614,0,0,0,0,0,0,0,0,344373768,0,344373768,0,0
"Fftw","Inplace","Complex","float",2,"radix357",6561,6561,0,1,43,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",6561,6561,0,2,43,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",6561,6561,0,3,43,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",6561,6561,0,4,43,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",6561,6561,0,5,43,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",6561,6561,0,6,43,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",6561,6561,0,7,43,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",6561,6561,0,8,43,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",6561,6561,0,9,43,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","float",2,"radix357",6561,6561,0,10,43,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
