; "SupportedThreads",24,"UsedThreads",24,"TotalMemory",67312484352,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1503524577,"CurrentTimeLocal","Wed Aug 23 23:42:57 2017","Hostname","taurusi5408","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 0.000361
; "Time_ContextDestroy [ms]", 0.000156
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Outplace","Complex","float",3,"powerof2",4,4,8,11,4,"Success",0.000784,0.853302,0.844168,0.000387,0.041108,0.039038,0.000533,0.067428,1.848797,2048,0,1024,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",4,8,8,0,5,"Warmup",0.000826,1.147766,1.12372,0.000505,0.077694,0.045484,0.001162,0.090331,2.489582,4096,0,2048,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",4,8,8,1,5,"Warmup",0.000788,1.287024,1.151082,0.000483,0.084863,0.055929,0.000948,0.089021,2.672195,4096,0,2048,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",4,8,8,2,5,"Success",0.000732,1.14334,1.119408,0.000475,0.099393,0.042069,0.00107,0.088902,2.497293,4096,0,2048,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",4,8,8,3,5,"Success",0.000688,1.140781,1.11926,0.000459,0.086977,0.041971,0.000745,0.104192,2.497065,4096,0,2048,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",4,8,8,4,5,"Success",0.000608,1.13538,1.120519,0.000425,0.098885,0.041558,0.001094,0.088268,2.488864,4096,0,2048,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",4,8,8,5,5,"Success",0.000638,1.141215,1.122413,0.000501,0.086444,0.046307,0.00108,0.093934,2.49512,4096,0,2048,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",4,8,8,6,5,"Success",0.000555,1.13876,1.123099,0.000451,0.087649,0.052034,0.000838,0.097398,2.502821,4096,0,2048,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",4,8,8,7,5,"Success",0.000619,1.139889,1.123651,0.000491,0.082924,0.042893,0.00094,0.09393,2.487387,4096,0,2048,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",4,8,8,8,5,"Success",0.000641,1.141624,1.137719,0.000469,0.09306,0.042239,0.000879,0.102388,2.520835,4096,0,2048,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",4,8,8,9,5,"Success",0.000651,1.138338,1.121334,0.000441,0.092336,0.039098,0.000924,0.08789,2.482936,4096,0,2048,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",4,8,8,10,5,"Success",0.000663,1.154199,1.123257,0.000441,0.087162,0.040412,0.00078,0.093438,2.502291,4096,0,2048,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",4,8,8,11,5,"Success",0.000646,1.16228,1.121577,0.000483,0.104477,0.046489,0.000965,0.093713,2.532967,4096,0,2048,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",8,8,8,0,6,"Warmup",0.00067,1.008922,0.967541,0.000738,0.101361,0.032954,0.001482,0.076283,2.191944,8192,0,4096,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",8,8,8,1,6,"Warmup",0.000706,1.039477,0.969854,0.000684,0.101931,0.032919,0.001387,0.079562,2.228654,8192,0,4096,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",8,8,8,2,6,"Success",0.000636,1.004784,0.96471,0.000701,0.100908,0.033337,0.001069,0.072089,2.180503,8192,0,4096,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",8,8,8,3,6,"Success",0.00072,1.02183,0.96411,0.000668,0.104803,0.033854,0.00119,0.080945,2.210178,8192,0,4096,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",8,8,8,4,6,"Success",0.000735,0.989064,0.964749,0.000698,0.11367,0.030894,0.001085,0.084001,2.186984,8192,0,4096,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",8,8,8,5,6,"Success",0.000752,0.981102,0.963527,0.00072,0.077953,0.032666,0.001283,0.075891,2.135817,8192,0,4096,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",8,8,8,6,6,"Success",0.000721,1.010631,0.964346,0.000692,0.104653,0.035313,0.001301,0.07625,2.19594,8192,0,4096,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",8,8,8,7,6,"Success",0.000718,0.989795,0.968212,0.000701,0.070774,0.035628,0.001125,0.080627,2.149723,8192,0,4096,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",8,8,8,8,6,"Success",0.00074,0.993945,0.96137,0.000687,0.095754,0.033605,0.001084,0.076639,2.165986,8192,0,4096,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",8,8,8,9,6,"Success",0.000679,0.998226,0.964885,0.00068,0.115021,0.034064,0.001056,0.079428,2.19605,8192,0,4096,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",8,8,8,10,6,"Success",0.000667,1.00668,0.966637,0.000706,0.086308,0.032599,0.001519,0.073525,2.170656,8192,0,4096,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",8,8,8,11,6,"Success",0.00062,1.002029,0.961105,0.000667,0.0969,0.032849,0.001463,0.074739,2.172501,8192,0,4096,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",8,8,16,0,7,"Warmup",0.000858,1.003354,0.970461,0.001191,0.108636,0.032773,0.001848,0.084578,2.205703,16384,0,8192,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",8,8,16,1,7,"Warmup",0.000818,0.989971,0.969691,0.001181,0.111511,0.033995,0.001919,0.080288,2.191118,16384,0,8192,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",8,8,16,2,7,"Success",0.00078,0.994243,0.963521,0.001145,0.112205,0.031568,0.001968,0.091312,2.198859,16384,0,8192,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",8,8,16,3,7,"Success",0.000718,1.005632,0.964348,0.001151,0.095201,0.032228,0.001742,0.082804,2.186526,16384,0,8192,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",8,8,16,4,7,"Success",0.00067,0.987828,0.966791,0.001124,0.120221,0.036596,0.00169,0.083239,2.200067,16384,0,8192,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",8,8,16,5,7,"Success",0.000689,0.988192,0.960093,0.001079,0.086817,0.035431,0.001805,0.090564,2.166774,16384,0,8192,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",8,8,16,6,7,"Success",0.000624,0.987507,0.965828,0.001112,0.109748,0.031584,0.001748,0.082329,2.18263,16384,0,8192,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",8,8,16,7,7,"Success",0.000589,0.988776,0.966351,0.001171,0.101437,0.036789,0.002193,0.08535,2.184625,16384,0,8192,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",8,8,16,8,7,"Success",0.000704,0.989338,0.962348,0.001082,0.081529,0.034032,0.003131,0.092315,2.175589,16384,0,8192,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",8,8,16,9,7,"Success",0.000698,0.988843,0.963186,0.001105,0.109857,0.034788,0.001935,0.089476,2.192002,16384,0,8192,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",8,8,16,10,7,"Success",0.000804,0.989022,0.968611,0.001137,0.09557,0.031399,0.001634,0.081999,2.172164,16384,0,8192,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",8,8,16,11,7,"Success",0.000669,0.987807,0.962934,0.001085,0.086669,0.039501,0.001628,0.094191,2.176697,16384,0,8192,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",8,16,16,0,8,"Warmup",0.000724,0.707286,0.690147,0.002009,0.035916,0.03254,0.003756,0.062091,1.536331,32768,0,16384,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",8,16,16,1,8,"Warmup",0.000608,0.701163,0.688078,0.002027,0.037512,0.035334,0.00328,0.062994,1.533035,32768,0,16384,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",8,16,16,2,8,"Success",0.000583,0.699088,0.700368,0.002093,0.036516,0.035806,0.003776,0.066431,1.547331,32768,0,16384,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",8,16,16,3,8,"Success",0.000591,0.699811,0.685616,0.002059,0.036577,0.035608,0.00318,0.063441,1.529385,32768,0,16384,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",8,16,16,4,8,"Success",0.000678,0.6965,0.687106,0.002095,0.035761,0.033406,0.003414,0.063711,1.524922,32768,0,16384,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",8,16,16,5,8,"Success",0.000583,0.69771,0.687957,0.002107,0.035525,0.034788,0.003178,0.060207,1.5244,32768,0,16384,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",8,16,16,6,8,"Success",0.000628,0.697522,0.686974,0.002113,0.037241,0.035281,0.003414,0.063174,1.528583,32768,0,16384,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",8,16,16,7,8,"Success",0.000628,0.69723,0.701188,0.002007,0.035722,0.033379,0.003015,0.062364,1.537963,32768,0,16384,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",8,16,16,8,8,"Success",0.000631,0.696963,0.683596,0.001993,0.032738,0.033864,0.003922,0.062468,1.518309,32768,0,16384,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",8,16,16,9,8,"Success",0.000523,0.695606,0.686172,0.001955,0.036957,0.032005,0.003061,0.063312,1.521671,32768,0,16384,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",8,16,16,10,8,"Success",0.000608,0.695,0.684162,0.002063,0.035806,0.034641,0.003093,0.062035,1.519557,32768,0,16384,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",8,16,16,11,8,"Success",0.000555,0.697897,0.686494,0.001994,0.037903,0.033801,0.003177,0.062891,1.526891,32768,0,16384,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",16,16,16,0,9,"Warmup",0.003861,0.885827,0.897112,0.004459,0.072047,0.034948,0.005879,0.10261,2.008783,65536,0,32768,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",16,16,16,1,9,"Warmup",0.000632,0.877361,0.857955,0.004417,0.072494,0.04068,0.006495,0.101775,1.963902,65536,0,32768,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",16,16,16,2,9,"Success",0.00065,0.877359,0.867931,0.004436,0.073994,0.035231,0.005633,0.10153,1.968736,65536,0,32768,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",16,16,16,3,9,"Success",0.000548,0.867839,0.86387,0.004389,0.069603,0.035138,0.006441,0.107943,1.957878,65536,0,32768,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",16,16,16,4,9,"Success",0.000573,0.878427,0.881754,0.004264,0.06906,0.038133,0.005648,0.10079,1.980718,65536,0,32768,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",16,16,16,5,9,"Success",0.000545,0.873636,0.864976,0.004258,0.069637,0.035022,0.006078,0.09963,1.95586,65536,0,32768,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",16,16,16,6,9,"Success",0.000437,0.87594,0.865441,0.004305,0.069964,0.036988,0.006223,0.098643,1.960194,65536,0,32768,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",16,16,16,7,9,"Success",0.000493,0.879951,0.863081,0.004226,0.070748,0.039242,0.005645,0.099122,1.964578,65536,0,32768,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",16,16,16,8,9,"Success",0.000548,0.875002,0.88126,0.00437,0.082955,0.036595,0.006087,0.099004,1.987882,65536,0,32768,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",16,16,16,9,9,"Success",0.000531,0.877834,0.865455,0.004372,0.074602,0.035608,0.005787,0.096689,1.963038,65536,0,32768,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",16,16,16,10,9,"Success",0.000571,0.877076,0.863186,0.00454,0.071699,0.035485,0.005818,0.102991,1.96345,65536,0,32768,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",16,16,16,11,9,"Success",0.000579,0.883143,0.863639,0.004446,0.072819,0.036672,0.00584,0.099902,1.969263,65536,0,32768,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",16,16,32,0,10,"Warmup",0.004647,0.878055,0.876191,0.029564,0.119027,0.043149,0.012179,0.126095,2.090706,131072,0,65536,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",16,16,32,1,10,"Warmup",0.006722,0.87551,0.870515,0.01343,0.083377,0.042151,0.012447,0.113079,2.019262,131072,0,65536,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",16,16,32,2,10,"Success",0.006689,0.871357,0.870489,0.012666,0.088856,0.040797,0.012271,0.11337,2.0185,131072,0,65536,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",16,16,32,3,10,"Success",0.006443,0.887363,0.869402,0.013184,0.078221,0.040778,0.01096,0.111838,2.020277,131072,0,65536,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",16,16,32,4,10,"Success",0.006788,0.872851,0.869491,0.012792,0.078131,0.044236,0.011835,0.108267,2.006749,131072,0,65536,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",16,16,32,5,10,"Success",0.006463,0.862524,0.870081,0.012824,0.082227,0.048285,0.012261,0.128801,2.025468,131072,0,65536,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",16,16,32,6,10,"Success",0.00664,0.871908,0.871265,0.013754,0.086963,0.04692,0.011364,0.110567,2.021361,131072,0,65536,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",16,16,32,7,10,"Success",0.006656,0.861299,0.885195,0.013327,0.082516,0.046918,0.012584,0.108939,2.019163,131072,0,65536,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",16,16,32,8,10,"Success",0.006117,0.871353,0.86932,0.019936,0.092765,0.038887,0.011738,0.108539,2.020679,131072,0,65536,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",16,16,32,9,10,"Success",0.006321,0.869058,0.860586,0.01276,0.092515,0.048915,0.01321,0.11621,2.021332,131072,0,65536,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",16,16,32,10,10,"Success",0.006165,0.872347,0.869739,0.015024,0.087585,0.043023,0.011525,0.115898,2.023279,131072,0,65536,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",16,16,32,11,10,"Success",0.006776,0.869958,0.885319,0.012958,0.078238,0.041217,0.011834,0.111325,2.019827,131072,0,65536,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",16,32,32,0,11,"Warmup",0.005601,0.900158,0.893156,0.071692,0.102427,0.055015,0.02399,0.114304,2.168132,262144,0,131072,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",16,32,32,1,11,"Warmup",0.005128,0.884737,0.88612,0.031959,0.11971,0.049017,0.02475,0.113287,2.116583,262144,0,131072,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",16,32,32,2,11,"Success",0.004944,0.894026,0.887829,0.032458,0.143285,0.057174,0.024493,0.114253,2.160594,262144,0,131072,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",16,32,32,3,11,"Success",0.005228,0.890389,0.90468,0.031871,0.108454,0.050897,0.02574,0.115149,2.134568,262144,0,131072,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",16,32,32,4,11,"Success",0.005193,0.890726,0.87959,0.040899,0.099603,0.049927,0.025098,0.11887,2.111831,262144,0,131072,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",16,32,32,5,11,"Success",0.00505,0.894988,0.88654,0.032606,0.098051,0.050747,0.025017,0.1239,2.119112,262144,0,131072,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",16,32,32,6,11,"Success",0.005092,0.893455,0.889074,0.031221,0.105092,0.05135,0.025899,0.119891,2.123095,262144,0,131072,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",16,32,32,7,11,"Success",0.005212,0.908051,0.888059,0.032233,0.102524,0.056655,0.025022,0.117619,2.137624,262144,0,131072,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",16,32,32,8,11,"Success",0.004994,0.882223,0.886198,0.030903,0.098661,0.052601,0.024866,0.125397,2.107787,262144,0,131072,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",16,32,32,9,11,"Success",0.005086,0.892204,0.88733,0.032155,0.100351,0.050636,0.024325,0.117547,2.111694,262144,0,131072,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",16,32,32,10,11,"Success",0.005319,0.891047,0.885897,0.032398,0.089617,0.056003,0.023898,0.114706,2.10106,262144,0,131072,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",16,32,32,11,11,"Success",0.00526,0.883006,0.885895,0.033918,0.096197,0.060715,0.025165,0.115738,2.107801,262144,0,131072,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",32,32,32,0,12,"Warmup",0.006257,0.908264,0.889165,0.124024,0.174156,0.07668,0.063507,0.167338,2.411587,524288,0,262144,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",32,32,32,1,12,"Warmup",0.007786,0.887041,0.886493,0.113757,0.144074,0.077577,0.054662,0.167496,2.341232,524288,0,262144,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",32,32,32,2,12,"Success",0.007185,0.887217,0.888862,0.108306,0.153939,0.076629,0.054391,0.178261,2.357086,524288,0,262144,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",32,32,32,3,12,"Success",0.007349,0.889013,0.884923,0.103245,0.144761,0.070513,0.054195,0.16119,2.31754,524288,0,262144,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",32,32,32,4,12,"Success",0.00757,0.902364,0.885293,0.104274,0.137229,0.067223,0.052639,0.161444,2.32024,524288,0,262144,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",32,32,32,5,12,"Success",0.007227,0.883739,0.882058,0.104759,0.131816,0.065666,0.052012,0.158457,2.28764,524288,0,262144,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",32,32,32,6,12,"Success",0.007044,0.881638,0.872953,0.112316,0.136678,0.068647,0.052394,0.167135,2.301006,524288,0,262144,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",32,32,32,7,12,"Success",0.007408,0.874241,0.910276,0.106032,0.137117,0.071128,0.053663,0.166772,2.328536,524288,0,262144,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",32,32,32,8,12,"Success",0.007171,0.876787,0.891145,0.108616,0.160502,0.077417,0.054415,0.17583,2.354068,524288,0,262144,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",32,32,32,9,12,"Success",0.006884,0.882728,0.884804,0.107245,0.143743,0.072195,0.054011,0.168509,2.322098,524288,0,262144,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",32,32,32,10,12,"Success",0.007183,0.889702,0.881452,0.108153,0.140347,0.068296,0.059913,0.163086,2.32034,524288,0,262144,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",32,32,32,11,12,"Success",0.007171,0.884381,0.885061,0.10606,0.145259,0.074892,0.053996,0.182494,2.341613,524288,0,262144,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",32,32,64,0,13,"Warmup",0.008121,0.88873,0.877521,0.153708,0.240375,0.098903,0.10834,0.222754,2.600509,1048576,0,524288,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",32,32,64,1,13,"Warmup",0.007772,0.878488,0.878742,0.239242,0.260013,0.110246,0.112297,0.208954,2.69806,1048576,0,524288,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",32,32,64,2,13,"Success",0.007662,0.883367,0.884948,0.236488,0.266131,0.104799,0.108635,0.215095,2.709357,1048576,0,524288,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",32,32,64,3,13,"Success",0.007648,0.885027,0.872502,0.24241,0.264356,0.113766,0.115322,0.205847,2.709218,1048576,0,524288,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",32,32,64,4,13,"Success",0.007497,0.880681,0.875176,0.237346,0.249134,0.105399,0.113801,0.22345,2.694532,1048576,0,524288,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",32,32,64,5,13,"Success",0.007923,0.878636,0.875234,0.244282,0.240625,0.108778,0.114763,0.207714,2.680282,1048576,0,524288,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",32,32,64,6,13,"Success",0.007478,0.881167,0.874966,0.239218,0.265284,0.101923,0.112418,0.212678,2.697454,1048576,0,524288,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",32,32,64,7,13,"Success",0.007529,0.880659,0.870545,0.237191,0.260939,0.118987,0.120596,0.203424,2.702074,1048576,0,524288,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",32,32,64,8,13,"Success",0.007407,0.875425,0.86619,0.248927,0.258209,0.137049,0.11538,0.220815,2.731458,1048576,0,524288,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",32,32,64,9,13,"Success",0.007817,0.878183,0.880715,0.239664,0.242041,0.102187,0.113991,0.206532,2.673538,1048576,0,524288,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",32,32,64,10,13,"Success",0.008099,0.870593,0.877368,0.246816,0.247377,0.107614,0.112171,0.210946,2.683071,1048576,0,524288,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",32,32,64,11,13,"Success",0.007556,0.882855,0.898736,0.246156,0.226725,0.098368,0.116943,0.197298,2.677281,1048576,0,524288,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",32,64,64,0,14,"Warmup",0.008055,0.921087,0.910193,0.407971,0.386952,0.1492,0.234651,0.302179,3.322608,2097152,0,1048576,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",32,64,64,1,14,"Warmup",0.0086,0.910843,0.926037,0.621253,0.400117,0.169679,0.244631,0.307252,3.590444,2097152,0,1048576,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",32,64,64,2,14,"Success",0.008498,0.904178,0.907576,0.609161,0.410217,0.168444,0.243954,0.288939,3.543204,2097152,0,1048576,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",32,64,64,3,14,"Success",0.008857,0.91558,0.911021,0.63815,0.436937,0.20685,0.238057,0.289859,3.647526,2097152,0,1048576,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",32,64,64,4,14,"Success",0.008538,0.909036,0.903761,0.622579,0.378776,0.171861,0.239212,0.286327,3.522176,2097152,0,1048576,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",32,64,64,5,14,"Success",0.008955,0.907718,0.901716,0.624571,0.413871,0.182975,0.258391,0.298802,3.599706,2097152,0,1048576,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",32,64,64,6,14,"Success",0.008608,0.910019,0.901072,0.628301,0.42739,0.189823,0.245045,0.289207,3.601856,2097152,0,1048576,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",32,64,64,7,14,"Success",0.008101,0.914921,0.907811,0.634374,0.424063,0.186631,0.251831,0.291819,3.621599,2097152,0,1048576,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",32,64,64,8,14,"Success",0.008592,0.90844,0.908006,0.61973,0.42415,0.163335,0.236655,0.286119,3.557234,2097152,0,1048576,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",32,64,64,9,14,"Success",0.008365,0.91006,0.900518,0.610164,0.397072,0.162138,0.246505,0.281824,3.518778,2097152,0,1048576,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",32,64,64,10,14,"Success",0.008624,0.931911,0.905209,0.623787,0.412632,0.169887,0.244062,0.29025,3.589012,2097152,0,1048576,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",32,64,64,11,14,"Success",0.008076,0.91176,0.908414,0.624501,0.424677,0.164676,0.258862,0.28589,3.589235,2097152,0,1048576,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",64,64,64,0,15,"Warmup",0.008809,1.332438,1.315079,0.887788,0.693416,0.204617,0.518003,0.511336,5.473515,4194304,0,2097152,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",64,64,64,1,15,"Warmup",0.009089,1.332734,1.315649,1.311875,0.74445,0.209188,0.525482,0.488673,5.939405,4194304,0,2097152,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",64,64,64,2,15,"Success",0.009051,1.333774,1.308403,1.280537,0.676075,0.215509,0.499528,0.485744,5.810827,4194304,0,2097152,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",64,64,64,3,15,"Success",0.008937,1.325565,1.312547,1.282875,0.698376,0.21317,0.525686,0.465718,5.835296,4194304,0,2097152,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",64,64,64,4,15,"Success",0.008744,1.328149,1.316225,1.276458,0.720521,0.211329,0.51748,0.483717,5.864625,4194304,0,2097152,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",64,64,64,5,15,"Success",0.008711,1.316615,1.317201,1.226509,0.707326,0.218392,0.50139,0.478252,5.776518,4194304,0,2097152,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",64,64,64,6,15,"Success",0.009733,1.315971,1.326349,1.215051,0.699465,0.214928,0.52594,0.476264,5.785904,4194304,0,2097152,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",64,64,64,7,15,"Success",0.008789,1.318493,1.32366,1.216261,0.719712,0.213757,0.518846,0.486454,5.808175,4194304,0,2097152,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",64,64,64,8,15,"Success",0.008598,1.322809,1.310131,1.198204,0.709221,0.210042,0.508035,0.469366,5.738673,4194304,0,2097152,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",64,64,64,9,15,"Success",0.008729,1.333299,1.31088,1.212005,0.715913,0.206836,0.524379,0.476168,5.790541,4194304,0,2097152,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",64,64,64,10,15,"Success",0.008957,1.321247,1.315397,1.214,0.692653,0.214088,0.501255,0.465698,5.735504,4194304,0,2097152,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",64,64,64,11,15,"Success",0.008955,1.321985,1.308437,1.200843,0.727157,0.206654,0.507386,0.46801,5.751783,4194304,0,2097152,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",64,64,128,0,16,"Warmup",0.010806,1.41125,1.383563,1.765748,1.040862,0.407957,1.01159,0.839356,7.873472,8388608,0,4194304,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",64,64,128,1,16,"Warmup",0.01048,1.394927,1.386832,2.693677,1.024993,0.417616,1.051531,0.775717,8.757853,8388608,0,4194304,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",64,64,128,2,16,"Success",0.010161,1.384649,1.382771,2.631889,1.033401,0.421382,1.049077,0.774596,8.690243,8388608,0,4194304,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",64,64,128,3,16,"Success",0.009992,1.393746,1.390517,2.682589,1.008407,0.410723,1.006088,0.751815,8.655976,8388608,0,4194304,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",64,64,128,4,16,"Success",0.009853,1.380966,1.381748,2.652774,1.031021,0.428592,1.045114,0.776344,8.708528,8388608,0,4194304,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",64,64,128,5,16,"Success",0.010089,1.39111,1.393765,2.652338,0.989963,0.418307,1.009152,0.750281,8.617283,8388608,0,4194304,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",64,64,128,6,16,"Success",0.010447,1.383281,1.387337,2.649301,1.020569,0.41655,1.047391,0.773261,8.690527,8388608,0,4194304,0,0
