; "SupportedThreads",176,"UsedThreads",44,"TotalMemory",473043173376,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1599734340,"CurrentTimeLocal","Thu Sep 10 12:39:00 2020","Hostname","taurusml17","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 0.000104
; "Time_ContextDestroy [ms]", 8.2e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,0,2,"Success",0.0059,17.873326,17.910116,0.163797,56.184267,55.737161,0.16467,0.286803,148.326504,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,1,2,"Success",0.005752,17.845505,17.907454,0.194653,60.511466,55.746385,0.165592,0.245874,152.623155,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,2,2,"Success",0.015506,17.885132,17.924949,0.313048,60.295829,55.797572,0.163625,0.243741,152.639868,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,3,2,"Success",0.015628,17.867167,17.903394,0.32361,56.226186,55.981495,0.165371,0.226525,148.70981,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,4,2,"Success",0.019745,17.921385,17.938411,0.320009,62.018826,55.620551,0.165853,0.228032,154.23329,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,5,2,"Success",0.000438,17.842355,17.967681,0.194414,59.524336,52.329544,0.158952,0.212035,148.23019,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,6,2,"Success",0.012668,17.835074,17.904585,0.317858,51.261561,51.386274,0.15803,0.206699,139.08316,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,7,2,"Success",0.015013,17.731635,17.806472,0.311523,57.262849,51.305083,0.158004,0.189775,144.780777,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,8,2,"Success",0.012586,17.720888,17.800898,0.314042,51.484232,51.350701,0.158875,0.207341,139.050008,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,9,2,"Success",0.012277,17.749746,17.815965,0.314115,58.420783,51.390258,0.158699,0.193624,146.055891,6034320,0,2996352,6.5256333432e-17,0
