; "SupportedThreads",176,"UsedThreads",44,"TotalMemory",473043173376,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1599734311,"CurrentTimeLocal","Thu Sep 10 12:38:31 2020","Hostname","taurusml17","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 9.6e-05
; "Time_ContextDestroy [ms]", 9.3e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,0,2,"Success",0.005908,17.841554,17.892363,0.194938,60.023774,56.025702,0.162525,0.299184,152.446438,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,1,2,"Success",0.006047,17.820659,17.893873,0.188906,68.955163,55.624648,0.163606,0.244143,160.897535,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,2,2,"Success",0.020409,17.601362,17.562132,0.305232,68.109416,55.640788,0.162928,0.24646,159.649198,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,3,2,"Success",0.015382,17.848121,17.878699,0.305589,58.50359,55.925766,0.163207,0.226531,150.86742,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,4,2,"Success",0.015572,17.825073,17.910951,0.309658,53.899613,49.3989,0.160569,0.191546,139.712292,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,5,2,"Success",0.000371,17.822973,18.072286,0.194493,56.776779,49.405156,0.160428,0.210369,142.643378,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,6,2,"Success",0.012478,17.833752,17.867132,0.319499,53.840463,49.370761,0.160696,0.209527,139.614739,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,7,2,"Success",0.019931,17.36567,17.451758,0.319173,58.900223,52.831593,0.164812,0.22706,147.280642,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,8,2,"Success",0.012478,17.386284,17.451371,0.311308,56.989155,55.910821,0.162435,0.261974,148.48634,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,9,2,"Success",0.012571,17.368366,17.465081,0.302052,57.222827,56.125522,0.163244,0.225052,148.885153,6034320,0,2996352,6.5256333432e-17,0
