; "SupportedThreads",176,"UsedThreads",44,"TotalMemory",473043173376,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1599734326,"CurrentTimeLocal","Thu Sep 10 12:38:46 2020","Hostname","taurusml17","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 0.000123
; "Time_ContextDestroy [ms]", 7.2e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,0,2,"Success",0.006322,17.841111,17.887663,0.172973,61.207346,55.286016,0.164811,0.285024,152.85178,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,1,2,"Success",0.005822,17.819032,17.914969,0.197077,55.796723,55.303369,0.162397,0.242081,147.441911,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,2,2,"Success",0.015414,17.857454,17.902834,0.33127,57.907909,55.626711,0.164037,0.243637,150.049735,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,3,2,"Success",0.01914,17.79566,17.89596,0.333598,59.310014,55.169634,0.161112,0.222123,150.90773,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,4,2,"Success",0.015915,17.825768,17.9006,0.328546,54.808579,54.877752,0.163524,0.222478,146.143597,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,5,2,"Success",0.000422,17.816735,17.636523,0.195521,59.138479,57.566467,0.166621,0.241278,152.762476,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,6,2,"Success",0.012763,17.483844,17.373935,0.313485,59.517608,54.900965,0.161432,0.24059,150.005077,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,7,2,"Success",0.015077,16.67033,16.45489,0.298594,66.710752,55.527913,0.161571,0.221597,156.061189,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,8,2,"Success",0.011698,16.663371,16.742089,0.300185,66.451855,57.051177,0.162762,0.237743,157.6213,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,9,2,"Success",0.012074,16.962902,17.043397,0.308006,58.158231,55.261624,0.160741,0.226634,148.134091,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,10,2,"Success",0.000266,16.350014,16.435811,0.189407,72.804889,55.465631,0.161059,0.257379,161.664918,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,11,2,"Success",0.01557,17.686843,17.780674,0.299074,59.527585,55.366028,0.162,0.261596,151.09985,6034320,0,2996352,6.5256333432e-17,0
"Fftw","Outplace","Real","double",3,"oddshape",51,51,144,12,2,"Success",0.000277,17.73554,17.784721,0.193968,67.95532,55.385408,0.160712,0.24853,159.464938,6034320,0,2996352,6.5256333432e-17,0
