; "SupportedThreads",176,"UsedThreads",44,"TotalMemory",473043173376,"PlanRigor","measure","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1599734238,"CurrentTimeLocal","Thu Sep 10 12:37:18 2020","Hostname","taurusml17","gearshifft","0.3.0"
"Fftw_ESSL","Inplace","Complex","double",1,"radix357",200,0,0,0,1,"Success",0.000338,0.006611,0.004699,0.00016,0.003867,0.001299,0.000131,0.000566,0.018009,3200,0,3200,1.3141733865e-16,0
"Fftw_ESSL","Inplace","Complex","double",1,"radix357",200,0,0,1,1,"Success",0.000627,0.005039,0.004338,0.000131,0.001377,0.001164,0.000118,0.00057,0.013689,3200,0,3200,1.3141733865e-16,0
"Fftw_ESSL","Inplace","Complex","double",1,"radix357",200,0,0,2,1,"Success",0.000633,0.004973,0.00431,0.000133,0.001361,0.001142,0.000121,0.000592,0.013578,3200,0,3200,1.3141733865e-16,0
"Fftw_ESSL","Inplace","Complex","double",1,"radix357",200,0,0,3,1,"Success",0.000582,0.004836,0.004158,0.000127,0.001381,0.001145,0.000117,0.000547,0.013201,3200,0,3200,1.3141733865e-16,0
"Fftw_ESSL","Inplace","Complex","double",1,"radix357",200,0,0,4,1,"Success",0.000584,0.0048,0.004158,0.000123,0.001342,0.001175,0.000117,0.000549,0.013162,3200,0,3200,1.3141733865e-16,0
"Fftw_ESSL","Inplace","Complex","double",1,"radix357",200,0,0,5,1,"Success",0.000576,0.004742,0.00415,0.000135,0.001371,0.001162,0.000115,0.000545,0.013125,3200,0,3200,1.3141733865e-16,0
"Fftw_ESSL","Inplace","Complex","double",1,"radix357",200,0,0,6,1,"Success",0.000547,0.004785,0.004177,0.000119,0.001373,0.001152,0.000119,0.000543,0.013146,3200,0,3200,1.3141733865e-16,0
"Fftw_ESSL","Inplace","Complex","double",1,"radix357",200,0,0,7,1,"Success",0.000566,0.00482,0.004183,0.000118,0.001347,0.001162,0.000103,0.000543,0.01316,3200,0,3200,1.3141733865e-16,0
"Fftw_ESSL","Inplace","Complex","double",1,"radix357",200,0,0,8,1,"Success",0.000592,0.004717,0.004064,0.000124,0.001357,0.001141,0.000101,0.000537,0.012957,3200,0,3200,1.3141733865e-16,0
"Fftw_ESSL","Inplace","Complex","double",1,"radix357",200,0,0,9,1,"Success",0.00056,0.004791,0.004131,0.000111,0.001401,0.001172,0.000103,0.000549,0.013133,3200,0,3200,1.3141733865e-16,0
"Fftw_ESSL","Inplace","Complex","double",1,"radix357",200,0,0,10,1,"Success",0.000535,0.004773,0.004187,0.000121,0.001369,0.001195,0.000101,0.000543,0.013138,3200,0,3200,1.3141733865e-16,0
"Fftw_ESSL","Inplace","Complex","double",1,"radix357",200,0,0,11,1,"Success",0.000612,0.004744,0.004017,0.000119,0.001373,0.00114,0.000103,0.000543,0.012964,3200,0,3200,1.3141733865e-16,0
"Fftw_ESSL","Inplace","Complex","double",1,"radix357",200,0,0,12,1,"Success",0.000565,0.004617,0.004123,0.000135,0.001345,0.00118,0.000102,0.000535,0.012925,3200,0,3200,1.3141733865e-16,0
"Fftw_ESSL","Inplace","Complex","double",1,"radix357",200,0,0,13,1,"Success",0.000578,0.004703,0.004067,0.000125,0.001375,0.00115,0.000102,0.000529,0.012958,3200,0,3200,1.3141733865e-16,0
"Fftw_ESSL","Inplace","Complex","double",1,"radix357",200,0,0,14,1,"Success",0.00058,0.004662,0.004076,0.000117,0.001342,0.001136,0.000111,0.000557,0.012898,3200,0,3200,1.3141733865e-16,0
"Fftw_ESSL","Inplace","Complex","double",1,"radix357",200,0,0,15,1,"Success",0.000574,0.004791,0.00407,0.000121,0.001359,0.001133,0.000107,0.000532,0.013009,3200,0,3200,1.3141733865e-16,0
"Fftw_ESSL","Inplace","Complex","double",1,"radix357",200,0,0,16,1,"Success",0.000539,0.004668,0.004004,0.000113,0.001355,0.001125,0.000106,0.000553,0.012769,3200,0,3200,1.3141733865e-16,0
"Fftw_ESSL","Inplace","Complex","double",1,"radix357",200,0,0,17,1,"Success",0.000588,0.004736,0.00398,0.000117,0.001352,0.001147,0.000107,0.000547,0.012896,3200,0,3200,1.3141733865e-16,0
"Fftw_ESSL","Inplace","Complex","double",1,"radix357",200,0,0,18,1,"Success",0.000554,0.004642,0.004125,0.000117,0.00135,0.001166,9.9e-05,0.000548,0.012937,3200,0,3200,1.3141733865e-16,0
"Fftw_ESSL","Inplace","Complex","double",1,"radix357",200,0,0,19,1,"Success",0.00058,0.004767,0.004085,0.000117,0.001337,0.001134,0.000106,0.000549,0.012995,3200,0,3200,1.3141733865e-16,0
"Fftw_ESSL","Inplace","Complex","double",1,"radix357",300,0,0,0,2,"Success",0.000311,0.007029,0.005326,0.000184,0.004172,0.001866,0.000146,0.000596,0.019972,4800,0,4800,1.5312351275e-16,0
"Fftw_ESSL","Inplace","Complex","double",1,"radix357",300,0,0,1,2,"Success",0.000662,0.005857,0.004804,0.000168,0.001839,0.001671,0.000149,0.000564,0.016031,4800,0,4800,1.5312351275e-16,0
"Fftw_ESSL","Inplace","Complex","double",1,"radix357",300,0,0,2,2,"Success",0.00058,0.005621,0.004759,0.000159,0.001808,0.001653,0.000152,0.000557,0.015603,4800,0,4800,1.5312351275e-16,0
"Fftw_ESSL","Inplace","Complex","double",1,"radix357",300,0,0,3,2,"Success",0.000553,0.005554,0.004606,0.000158,0.001781,0.001643,0.00015,0.000528,0.015298,4800,0,4800,1.5312351275e-16,0
"Fftw_ESSL","Inplace","Complex","double",1,"radix357",300,0,0,4,2,"Success",0.0006,0.005285,0.004501,0.000158,0.001812,0.001653,0.000154,0.000516,0.015001,4800,0,4800,1.5312351275e-16,0
"Fftw_ESSL","Inplace","Complex","double",1,"radix357",300,0,0,5,2,"Success",0.000549,0.005256,0.004506,0.00016,0.001812,0.001633,0.000151,0.000516,0.014909,4800,0,4800,1.5312351275e-16,0
"Fftw_ESSL","Inplace","Complex","double",1,"radix357",300,0,0,6,2,"Success",0.000593,0.005127,0.004576,0.000168,0.001844,0.001646,0.000156,0.000519,0.014963,4800,0,4800,1.5312351275e-16,0
"Fftw_ESSL","Inplace","Complex","double",1,"radix357",300,0,0,7,2,"Success",0.000629,0.005308,0.004629,0.000168,0.001768,0.001664,0.000152,0.000528,0.015168,4800,0,4800,1.5312351275e-16,0
"Fftw_ESSL","Inplace","Complex","double",1,"radix357",300,0,0,8,2,"Success",0.000571,0.005146,0.004455,0.00016,0.001815,0.001633,0.000148,0.000518,0.014771,4800,0,4800,1.5312351275e-16,0
"Fftw_ESSL","Inplace","Complex","double",1,"radix357",300,0,0,9,2,"Success",0.000574,0.005328,0.004623,0.000162,0.001871,0.001723,0.000148,0.00052,0.015276,4800,0,4800,1.5312351275e-16,0
"Fftw_ESSL","Inplace","Complex","double",1,"radix357",300,0,0,10,2,"Success",0.000555,0.005127,0.00449,0.000168,0.001826,0.001703,0.000151,0.00056,0.014917,4800,0,4800,1.5312351275e-16,0
"Fftw_ESSL","Inplace","Complex","double",1,"radix357",300,0,0,11,2,"Success",0.000557,0.005123,0.004576,0.000158,0.001823,0.001634,0.000153,0.000521,0.014861,4800,0,4800,1.5312351275e-16,0
"Fftw_ESSL","Inplace","Complex","double",1,"radix357",300,0,0,12,2,"Success",0.000541,0.005203,0.004404,0.000156,0.00184,0.001666,0.000149,0.000531,0.014814,4800,0,4800,1.5312351275e-16,0
"Fftw_ESSL","Inplace","Complex","double",1,"radix357",300,0,0,13,2,"Success",0.000568,0.005064,0.004436,0.000152,0.001817,0.001642,0.000151,0.000539,0.014681,4800,0,4800,1.5312351275e-16,0
"Fftw_ESSL","Inplace","Complex","double",1,"radix357",300,0,0,14,2,"Success",0.000545,0.005093,0.004446,0.000158,0.001871,0.001619,0.000148,0.000555,0.014755,4800,0,4800,1.5312351275e-16,0
"Fftw_ESSL","Inplace","Complex","double",1,"radix357",300,0,0,15,2,"Success",0.000577,0.005113,0.004414,0.000158,0.001814,0.001665,0.00015,0.000539,0.014759,4800,0,4800,1.5312351275e-16,0
"Fftw_ESSL","Inplace","Complex","double",1,"radix357",300,0,0,16,2,"Success",0.000549,0.005117,0.004516,0.000156,0.001852,0.00165,0.000151,0.000527,0.014837,4800,0,4800,1.5312351275e-16,0
"Fftw_ESSL","Inplace","Complex","double",1,"radix357",300,0,0,17,2,"Success",0.000574,0.005105,0.004455,0.000154,0.001832,0.001612,0.00015,0.000528,0.014732,4800,0,4800,1.5312351275e-16,0
"Fftw_ESSL","Inplace","Complex","double",1,"radix357",300,0,0,18,2,"Success",0.000559,0.005209,0.004506,0.00016,0.001834,0.001629,0.000152,0.000553,0.014921,4800,0,4800,1.5312351275e-16,0
"Fftw_ESSL","Inplace","Complex","double",1,"radix357",300,0,0,19,2,"Success",0.000561,0.005129,0.004437,0.00016,0.001853,0.001652,0.000152,0.000531,0.014796,4800,0,4800,1.5312351275e-16,0
"Fftw_ESSL","Inplace","Complex","double",1,"radix357",400,0,0,0,3,"Success",0.000244,0.008196,0.006009,0.000244,0.004432,0.002414,0.000186,0.000974,0.023028,6400,0,6400,1.3113217874e-16,0
"Fftw_ESSL","Inplace","Complex","double",1,"radix357",400,0,0,1,3,"Success",0.000256,0.006312,0.005408,0.000227,0.002432,0.00222,0.00019,0.000928,0.018298,6400,0,6400,1.3113217874e-16,0
"Fftw_ESSL","Inplace","Complex","double",1,"radix357",400,0,0,2,3,"Success",0.000225,0.006054,0.005212,0.000211,0.002441,0.002207,0.000189,0.000912,0.017771,6400,0,6400,1.3113217874e-16,0
"Fftw_ESSL","Inplace","Complex","double",1,"radix357",400,0,0,3,3,"Success",0.000221,0.005928,0.005119,0.000215,0.00241,0.002256,0.000191,0.000919,0.01758,6400,0,6400,1.3113217874e-16,0
"Fftw_ESSL","Inplace","Complex","double",1,"radix357",400,0,0,4,3,"Success",0.000215,0.005801,0.004976,0.000217,0.002438,0.002193,0.000186,0.000885,0.017226,6400,0,6400,1.3113217874e-16,0
"Fftw_ESSL","Inplace","Complex","double",1,"radix357",400,0,0,5,3,"Success",0.000219,0.005799,0.004974,0.000233,0.002365,0.002207,0.00019,0.000953,0.017273,6400,0,6400,1.3113217874e-16,0
"Fftw_ESSL","Inplace","Complex","double",1,"radix357",400,0,0,6,3,"Success",0.000217,0.005834,0.005017,0.000238,0.002428,0.002242,0.000185,0.000947,0.017439,6400,0,6400,1.3113217874e-16,0
"Fftw_ESSL","Inplace","Complex","double",1,"radix357",400,0,0,7,3,"Success",0.000195,0.005746,0.004951,0.000211,0.00242,0.002158,0.00019,0.000896,0.01708,6400,0,6400,1.3113217874e-16,0
"Fftw_ESSL","Inplace","Complex","double",1,"radix357",400,0,0,8,3,"Success",0.000211,0.005793,0.004966,0.000215,0.002385,0.002205,0.000186,0.000947,0.017232,6400,0,6400,1.3113217874e-16,0
"Fftw_ESSL","Inplace","Complex","double",1,"radix357",400,0,0,9,3,"Success",0.000196,0.00564,0.004938,0.000218,0.002408,0.00223,0.000194,0.000873,0.017015,6400,0,6400,1.3113217874e-16,0
"Fftw_ESSL","Inplace","Complex","double",1,"radix357",400,0,0,10,3,"Success",0.000225,0.005678,0.004882,0.000215,0.002428,0.002166,0.00019,0.00092,0.017029,6400,0,6400,1.3113217874e-16,0
"Fftw_ESSL","Inplace","Complex","double",1,"radix357",400,0,0,11,3,"Success",0.000197,0.005547,0.005019,0.000215,0.002363,0.002175,0.000185,0.000934,0.016991,6400,0,6400,1.3113217874e-16,0
"Fftw_ESSL","Inplace","Complex","double",1,"radix357",400,0,0,12,3,"Success",0.000212,0.005726,0.004916,0.000213,0.00239,0.00222,0.000188,0.000928,0.017113,6400,0,6400,1.3113217874e-16,0
"Fftw_ESSL","Inplace","Complex","double",1,"radix357",400,0,0,13,3,"Success",0.000211,0.005625,0.004882,0.000217,0.002391,0.002283,0.00019,0.000957,0.017077,6400,0,6400,1.3113217874e-16,0
"Fftw_ESSL","Inplace","Complex","double",1,"radix357",400,0,0,14,3,"Success",0.000215,0.005617,0.004894,0.000221,0.002437,0.002282,0.000187,0.000908,0.017094,6400,0,6400,1.3113217874e-16,0
"Fftw_ESSL","Inplace","Complex","double",1,"radix357",400,0,0,15,3,"Success",0.000194,0.005587,0.004842,0.000203,0.002457,0.002169,0.000188,0.000906,0.016872,6400,0,6400,1.3113217874e-16,0
"Fftw_ESSL","Inplace","Complex","double",1,"radix357",400,0,0,16,3,"Success",0.000197,0.005584,0.004996,0.000223,0.002332,0.002183,0.000192,0.00097,0.016999,6400,0,6400,1.3113217874e-16,0
"Fftw_ESSL","Inplace","Complex","double",1,"radix357",400,0,0,17,3,"Success",0.000201,0.005631,0.004836,0.000222,0.002424,0.002225,0.000189,0.000957,0.01701,6400,0,6400,1.3113217874e-16,0
"Fftw_ESSL","Inplace","Complex","double",1,"radix357",400,0,0,18,3,"Success",0.000204,0.005518,0.00499,0.000238,0.002443,0.002207,0.000181,0.000947,0.017064,6400,0,6400,1.3113217874e-16,0
"Fftw_ESSL","Inplace","Complex","double",1,"radix357",400,0,0,19,3,"Success",0.000191,0.005625,0.0049,0.000214,0.00239,0.002199,0.000187,0.000973,0.017005,6400,0,6400,1.3113217874e-16,0
"Fftw_ESSL","Inplace","Complex","double",1,"radix357",500,0,0,0,4,"Success",0.000221,0.036908,0.021727,0.000267,34.386359,0.016125,0.000529,0.001002,34.463495,8000,0,8000,1.259036215e-16,0
"Fftw_ESSL","Inplace","Complex","double",1,"radix357",500,0,0,1,4,"Success",0.000693,0.023578,0.020922,0.000302,0.036671,0.015082,0.000572,0.000895,0.099048,8000,0,8000,1.259036215e-16,0
"Fftw_ESSL","Inplace","Complex","double",1,"radix357",500,0,0,2,4,"Success",0.000623,0.02203,0.020427,0.000252,0.043476,0.014648,0.000559,0.000789,0.103142,8000,0,8000,1.259036215e-16,0
"Fftw_ESSL","Inplace","Complex","double",1,"radix357",500,0,0,3,4,"Success",0.000576,0.021528,0.020612,0.00025,0.046451,0.014267,0.000558,0.000863,0.105442,8000,0,8000,1.259036215e-16,0
"Fftw_ESSL","Inplace","Complex","double",1,"radix357",500,0,0,4,4,"Success",0.000584,0.021632,0.020472,0.000248,0.046262,0.014073,0.00056,0.000903,0.105052,8000,0,8000,1.259036215e-16,0
"Fftw_ESSL","Inplace","Complex","double",1,"radix357",500,0,0,5,4,"Success",0.000541,0.021546,0.020541,0.000244,0.046511,0.014053,0.000568,0.00092,0.105245,8000,0,8000,1.259036215e-16,0
"Fftw_ESSL","Inplace","Complex","double",1,"radix357",500,0,0,6,4,"Success",0.000616,0.021089,0.020249,0.000258,0.045861,0.013873,0.000537,0.000928,0.103736,8000,0,8000,1.259036215e-16,0
"Fftw_ESSL","Inplace","Complex","double",1,"radix357",500,0,0,7,4,"Success",0.000558,0.02106,0.02037,0.000254,0.046546,0.014802,0.000549,0.000885,0.105335,8000,0,8000,1.259036215e-16,0
"Fftw_ESSL","Inplace","Complex","double",1,"radix357",500,0,0,8,4,"Success",0.000575,0.021208,0.020382,0.000266,0.045712,0.014385,0.000533,0.000838,0.104218,8000,0,8000,1.259036215e-16,0
"Fftw_ESSL","Inplace","Complex","double",1,"radix357",500,0,0,9,4,"Success",0.000594,0.021003,0.020183,0.000246,0.046889,0.014032,0.000551,0.000887,0.104712,8000,0,8000,1.259036215e-16,0
"Fftw_ESSL","Inplace","Complex","double",1,"radix357",500,0,0,10,4,"Success",0.000563,0.021071,0.020358,0.000254,0.045312,0.014562,0.000537,0.000877,0.10386,8000,0,8000,1.259036215e-16,0
"Fftw_ESSL","Inplace","Complex","double",1,"radix357",500,0,0,11,4,"Success",0.000543,0.021321,0.020187,0.00024,0.046397,0.013903,0.000571,0.000828,0.104322,8000,0,8000,1.259036215e-16,0
"Fftw_ESSL","Inplace","Complex","double",1,"radix357",500,0,0,12,4,"Success",0.000558,0.021091,0.020222,0.00024,0.045262,0.013884,0.000539,0.000926,0.10305,8000,0,8000,1.259036215e-16,0
"Fftw_ESSL","Inplace","Complex","double",1,"radix357",500,0,0,13,4,"Success",0.000588,0.021074,0.020235,0.00025,0.045615,0.014001,0.000557,0.000822,0.10346,8000,0,8000,1.259036215e-16,0
"Fftw_ESSL","Inplace","Complex","double",1,"radix357",500,0,0,14,4,"Success",0.000611,0.021511,0.020245,0.000246,0.03983,0.014112,0.00053,0.000832,0.098245,8000,0,8000,1.259036215e-16,0
"Fftw_ESSL","Inplace","Complex","double",1,"radix357",500,0,0,15,4,"Success",0.000574,0.021136,0.020323,0.000256,0.046399,0.014296,0.000555,0.000926,0.104779,8000,0,8000,1.259036215e-16,0
"Fftw_ESSL","Inplace","Complex","double",1,"radix357",500,0,0,16,4,"Success",0.00057,0.021222,0.020458,0.000254,0.045522,0.014306,0.000558,0.000827,0.104038,8000,0,8000,1.259036215e-16,0
"Fftw_ESSL","Inplace","Complex","double",1,"radix357",500,0,0,17,4,"Success",0.000574,0.021005,0.020263,0.000246,0.046644,0.014405,0.000539,0.000843,0.104846,8000,0,8000,1.259036215e-16,0
"Fftw_ESSL","Inplace","Complex","double",1,"radix357",500,0,0,18,4,"Success",0.000571,0.020883,0.020313,0.000248,0.046397,0.013835,0.000553,0.000852,0.103976,8000,0,8000,1.259036215e-16,0
"Fftw_ESSL","Inplace","Complex","double",1,"radix357",500,0,0,19,4,"Success",0.00058,0.021132,0.020147,0.000242,0.04641,0.014117,0.000537,0.000816,0.104313,8000,0,8000,1.259036215e-16,0
