; "SupportedThreads",176,"UsedThreads",22,"TotalMemory",473043369984,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1600853112,"CurrentTimeLocal","Wed Sep 23 11:25:12 2020","Hostname","taurusml22","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 0.000111
; "Time_ContextDestroy [ms]", 9.2e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,0,0,"Success",0.004572,17.554897,17.931548,0.313474,120.562699,46.85767,0.17718,0.198249,203.601145,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,1,0,"Success",0.005549,19.358432,19.842482,0.296095,48.170855,46.699929,0.175152,0.159904,134.708885,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,2,0,"Success",0.000207,19.163776,19.462761,0.1734,51.980634,46.701332,0.173267,0.150454,137.806509,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,3,0,"Success",0.000232,19.124018,19.439811,0.171233,50.402368,46.654116,0.172215,0.161069,136.125503,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,4,0,"Success",0.000203,19.310908,19.865235,0.172484,39.939933,37.204311,0.156942,0.122309,116.772996,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,5,0,"Success",0.000239,19.101412,19.647426,0.17525,42.037452,36.900299,0.15677,0.129207,118.148526,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,6,0,"Success",0.000228,19.096005,19.648842,0.175326,36.784297,36.85016,0.157097,0.122793,112.835193,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,7,0,"Success",0.000273,19.111752,19.639743,0.177683,40.698289,36.731239,0.156569,0.119814,116.635765,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,8,0,"Success",0.000213,18.962332,19.465877,0.173725,39.400215,37.001904,0.156748,0.127366,115.288832,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,9,0,"Success",0.000211,19.313896,19.439201,0.174793,40.761228,36.949171,0.156889,0.130617,116.926432,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,10,0,"Success",0.000215,19.34954,19.721472,0.17509,43.674765,36.953265,0.156806,0.123582,120.155186,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,11,0,"Success",0.000215,18.773035,19.281593,0.174574,41.926464,37.104007,0.156895,0.128269,117.545513,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,12,0,"Success",0.000236,18.741965,19.292772,0.177664,40.964071,37.004526,0.157102,0.12394,116.462744,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,13,0,"Success",0.000191,18.73381,19.284522,0.174791,41.103843,36.952589,0.15646,0.12206,116.528683,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,14,0,"Success",0.000223,19.339379,19.815481,0.174709,40.826448,36.912491,0.1572,0.126049,117.352395,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,15,0,"Success",0.000272,19.303006,19.830312,0.176619,36.855563,36.897466,0.156534,0.125954,113.346355,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,16,0,"Success",0.000199,19.402408,19.585801,0.17965,42.392087,36.997192,0.157444,0.123023,118.838222,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,17,0,"Success",0.000231,18.857474,19.282296,0.175749,40.984291,37.059546,0.157009,0.129046,116.64608,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,18,0,"Success",0.000219,19.077091,19.65291,0.175101,40.035069,37.09838,0.157307,0.123148,116.319678,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,19,0,"Success",0.000209,19.099667,19.290657,0.174437,40.971733,36.828414,0.156729,0.121592,116.644123,3037968,0,2996352,6.5256333432e-17,0
