; "SupportedThreads",176,"UsedThreads",22,"TotalMemory",473043369984,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1600852997,"CurrentTimeLocal","Wed Sep 23 11:23:17 2020","Hostname","taurusml22","gearshifft","0.3.0-scorep"
; "Time_ContextCreate [ms]", 7e-05
; "Time_ContextDestroy [ms]", 4.3e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,0,0,"Success",0.00749,19.138978,19.533402,0.352286,17.80851,17.279222,0.157812,0.160819,74.487998,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,1,0,"Success",0.005381,18.97571,19.447971,0.309501,17.06961,17.33584,0.155147,0.124636,73.452197,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,2,0,"Success",0.00025,18.414448,18.977966,0.188909,17.814918,17.081315,0.155688,0.115262,72.776164,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,3,0,"Success",0.00026,18.484997,19.071544,0.186773,17.856505,17.105672,0.155068,0.116813,73.005677,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,4,0,"Success",0.000234,18.450142,18.973458,0.182605,71.788187,14.84333,0.156567,0.127767,124.550705,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,5,0,"Success",0.000338,19.210286,19.758022,0.190023,16.221233,14.833202,0.156727,0.117314,70.516334,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,6,0,"Success",0.000258,19.126981,19.700197,0.188258,15.612095,14.983144,0.156565,0.118376,69.913955,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,7,0,"Success",0.000211,19.204402,19.726771,0.189165,17.149414,14.810442,0.157262,0.127831,71.395466,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,8,0,"Success",0.000221,19.170873,19.70709,0.18931,18.742348,15.068313,0.157063,0.118615,73.18298,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,9,0,"Success",0.000205,19.199857,19.761504,0.188087,17.063163,14.818203,0.156796,0.130796,71.3473,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,10,0,"Success",0.000209,19.165761,19.757799,0.188966,18.555533,14.903724,0.157171,0.117435,72.875808,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,11,0,"Success",0.000234,19.30367,19.88539,0.188597,17.026422,15.006383,0.156735,0.128851,71.72675,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,12,0,"Success",0.000231,19.231651,19.788668,0.188273,18.627228,14.857431,0.157211,0.116942,72.996805,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,13,0,"Success",0.000227,19.277667,19.822951,0.187041,16.844569,14.704909,0.157067,0.129099,71.152521,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,14,0,"Success",0.000225,19.254701,19.811686,0.186701,18.298557,14.591807,0.157028,0.118106,72.447603,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,15,0,"Success",0.000244,19.315519,19.570798,0.186908,16.93866,14.644605,0.156934,0.117931,70.960533,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,16,0,"Success",0.000263,19.22555,19.814801,0.188298,18.307793,14.637458,0.156917,0.125946,72.486254,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,17,0,"Success",0.000271,19.234427,19.739091,0.186802,16.783137,14.615719,0.156551,0.11791,70.863995,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,18,0,"Success",0.000207,19.160304,19.722354,0.189304,16.95195,14.814951,0.157063,0.119111,71.144457,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,19,0,"Success",0.000306,19.180502,19.737357,0.189005,18.287846,14.622039,0.157137,0.128564,72.332012,3037968,0,2996352,6.5256333432e-17,0
