; "SupportedThreads",176,"UsedThreads",22,"TotalMemory",473043369984,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1600852721,"CurrentTimeLocal","Wed Sep 23 11:18:41 2020","Hostname","taurusml22","gearshifft","0.3.0-scorep"
; "Time_ContextCreate [ms]", 9e-05
; "Time_ContextDestroy [ms]", 6.1e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,0,0,"Success",0.00752,11.276557,11.799832,0.235664,1.72649,0.374339,0.113867,0.216883,25.804542,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,1,0,"Success",0.005066,11.390945,11.955946,0.222703,0.451422,0.376729,0.1144,0.121721,24.666643,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,2,0,"Success",0.000244,11.359306,11.729776,0.119154,1.234911,0.376999,0.114568,0.124822,25.087887,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,3,0,"Success",0.000224,11.120355,11.714614,0.118562,1.223641,0.376028,0.114664,0.130637,24.825926,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,4,0,"Success",0.000223,11.122874,11.786572,0.116759,0.444321,0.377327,0.115008,0.120969,24.111264,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,5,0,"Success",0.000231,11.168929,11.700165,0.117075,1.218474,0.372109,0.11468,0.123769,24.843134,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,6,0,"Success",0.000207,11.097764,11.821384,0.119408,1.239535,0.374042,0.114688,0.127157,24.921466,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,7,0,"Success",0.000223,11.140005,11.701161,0.11873,1.226423,0.375714,0.115533,0.124581,24.831063,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,8,0,"Success",0.000214,11.12212,11.706311,0.117879,1.228472,0.373662,0.114418,0.116387,24.806737,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,9,0,"Success",0.000232,11.108267,11.732724,0.107317,1.22531,0.371509,0.114685,0.12392,24.811572,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,10,0,"Success",0.000207,11.086121,11.697147,0.118638,1.23798,0.374212,0.114605,0.136169,24.792329,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,11,0,"Success",0.000216,10.854912,11.426587,0.115196,1.235593,0.375429,0.114192,0.123947,24.273082,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,12,0,"Success",0.000282,10.884833,11.428303,0.118785,1.232126,0.383809,0.115291,0.117576,24.308131,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,13,0,"Success",0.000207,10.840132,11.436692,0.117746,1.232767,0.373717,0.114187,0.124166,24.266499,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,14,0,"Success",0.000219,10.847269,11.443253,0.116004,1.234255,0.372792,0.114406,0.126701,24.281793,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,15,0,"Success",0.000207,10.862401,11.430338,0.118871,1.243868,0.375456,0.114459,0.12501,24.297475,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,16,0,"Success",0.000218,10.865233,11.435147,0.11896,1.223738,0.37621,0.115123,0.117034,24.278745,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,17,0,"Success",0.00023,10.970504,11.442129,0.116547,4.735832,5.448156,0.115373,0.125197,32.982722,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,18,0,"Success",0.000219,11.093332,11.704749,0.116717,1.222656,0.373392,0.114732,0.125919,24.779446,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,19,0,"Success",0.000226,11.115613,11.708683,0.118141,1.218029,0.374002,0.114219,0.123227,24.799504,2041200,0,2025000,1.2892023476e-16,0
