; "SupportedThreads",176,"UsedThreads",22,"TotalMemory",473043369984,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1600852762,"CurrentTimeLocal","Wed Sep 23 11:19:22 2020","Hostname","taurusml22","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 6.6e-05
; "Time_ContextDestroy [ms]", 0.000101
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,0,0,"Success",0.004218,10.421787,10.843942,0.228615,15.049819,6.544811,0.126205,0.214653,43.434724,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,1,0,"Success",0.004691,10.307966,10.838978,0.21303,6.571878,7.784097,0.12955,0.149958,36.000641,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,2,0,"Success",0.000207,10.328551,10.874527,0.12199,6.852873,6.621059,0.12362,0.152393,35.075721,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,3,0,"Success",0.000209,10.39004,10.875584,0.10404,6.147082,8.790212,0.123298,0.140491,36.571467,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,4,0,"Success",0.000222,10.398176,10.87908,0.119332,8.064705,6.220731,0.132763,0.155067,35.970572,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,5,0,"Success",0.000205,10.914916,11.36553,0.122078,4.565389,2.676621,0.132095,0.151129,29.928485,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,6,0,"Success",0.000207,10.697159,11.335818,0.107162,2.972458,0.341575,0.130575,0.147099,25.732556,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,7,0,"Success",0.000188,10.711134,11.273264,0.107923,2.938727,0.342535,0.130453,0.149251,25.654011,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,8,0,"Success",0.000227,10.708333,11.282949,0.122917,1.307954,0.342207,0.130724,0.14838,24.044209,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,9,0,"Success",0.000199,10.743516,11.275391,0.108094,2.959623,0.333697,0.130595,0.139205,25.690833,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,10,0,"Success",0.000213,10.660034,11.243195,0.108009,1.313206,0.34127,0.130572,0.149737,23.946757,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,11,0,"Success",0.0002,10.753465,11.275938,0.124391,2.807548,0.34923,0.135747,0.153681,25.600704,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,12,0,"Success",0.000196,10.905184,11.481147,0.108284,1.211129,0.345322,0.131176,0.149768,24.333283,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,13,0,"Success",0.000211,10.894609,11.48284,0.123906,2.686866,0.340768,0.135278,0.153928,25.818942,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,14,0,"Success",0.000197,10.910401,11.504537,0.109649,1.196873,0.342729,0.130511,0.151378,24.346834,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,15,0,"Success",0.000207,10.90005,11.528753,0.108358,2.680982,0.342676,0.131123,0.145753,25.839395,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,16,0,"Success",0.000227,11.17573,11.757394,0.110504,2.553813,0.339166,0.130702,0.150472,26.219538,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,17,0,"Success",0.000236,11.192898,11.747425,0.109451,1.081723,0.339774,0.130355,0.149169,24.751581,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,18,0,"Success",0.000261,11.215954,11.840203,0.111709,2.560259,0.341319,0.130617,0.138462,26.339302,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,19,0,"Success",0.000229,11.116863,11.709764,0.110073,2.574304,0.33975,0.131668,0.151126,26.134316,2041200,0,2025000,1.2892023476e-16,0
