; "SupportedThreads",176,"UsedThreads",22,"TotalMemory",473043369984,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1600853412,"CurrentTimeLocal","Wed Sep 23 11:30:12 2020","Hostname","taurusml22","gearshifft","0.3.0-scorep"
; "Time_ContextCreate [ms]", 6.3e-05
; "Time_ContextDestroy [ms]", 8.3e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,0,0,"Success",0.00727,54.269201,56.11938,0.567856,16.642838,10.480321,0.276576,0.254888,138.666863,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,1,0,"Success",0.005439,53.69339,56.147143,0.585265,9.390381,8.707614,0.287473,0.209934,129.055212,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,2,0,"Success",0.000285,53.944675,55.733346,0.337745,7.675143,8.160765,0.27437,0.202595,126.356931,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,3,0,"Success",0.000274,53.373099,55.458741,0.338096,7.160322,9.081693,0.254181,0.189503,125.884035,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,4,0,"Success",0.000226,53.535577,55.46612,0.333684,7.689237,8.351331,0.262659,0.190882,125.857715,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,5,0,"Success",0.000238,53.718401,55.962102,0.309757,8.596092,10.089839,0.27909,0.209862,129.193722,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,6,0,"Success",0.000291,53.907104,56.002057,0.331891,8.279029,11.485815,0.282758,0.211838,130.529213,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,7,0,"Success",0.000205,53.808834,55.919475,0.333251,7.653511,10.238753,0.307289,0.221946,128.51402,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,8,0,"Success",0.000299,53.941982,55.947941,0.333606,8.460087,7.81096,0.260979,0.195611,126.979347,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,9,0,"Success",0.000256,53.701254,55.716199,0.331852,7.146962,9.275314,0.255204,0.200165,126.654643,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,10,0,"Success",0.000194,53.328336,55.354862,0.332871,7.16416,8.54832,0.263491,0.200507,125.220491,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,11,0,"Success",0.00024,53.479908,55.571378,0.334511,7.494909,10.426477,0.264505,0.202593,127.801982,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,12,0,"Success",0.000264,53.497583,55.568149,0.332636,7.322608,7.875394,0.25719,0.191492,125.07372,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,13,0,"Success",0.000264,53.436265,55.565634,0.330583,7.322288,8.754468,0.262434,0.202764,125.902768,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,14,0,"Success",0.000225,53.804135,55.849736,0.330858,7.25091,9.349227,0.252515,0.188669,127.054331,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,15,0,"Success",0.000201,53.739135,55.814155,0.331799,7.998589,9.844733,0.263222,0.182324,128.20255,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,16,0,"Success",0.000366,53.659614,55.736757,0.331432,7.430678,8.30884,0.262887,0.188873,125.947572,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,17,0,"Success",0.000272,53.292095,55.483268,0.331784,7.976853,12.302715,0.280225,0.213941,129.911369,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,18,0,"Success",0.000263,53.310146,55.415148,0.331567,6.628518,10.7639,0.25122,0.205733,126.934292,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,19,0,"Success",0.000221,53.850654,55.734776,0.331434,7.274862,9.034587,0.264116,0.20143,126.72017,4822416,0,4762880,1.1168004092e-16,0
