; "SupportedThreads",176,"UsedThreads",22,"TotalMemory",473043369984,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1600852991,"CurrentTimeLocal","Wed Sep 23 11:23:11 2020","Hostname","taurusml22","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 9.1e-05
; "Time_ContextDestroy [ms]", 6.4e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,0,0,"Success",0.004843,17.765258,18.243866,0.330149,52.135679,45.541951,0.159143,0.167332,134.348684,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,1,0,"Success",0.005276,17.861675,18.109342,0.295092,59.550962,47.163326,0.151644,0.124164,143.262168,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,2,0,"Success",0.000211,17.839008,18.339085,0.18441,71.502337,44.912728,0.154429,0.116435,153.049085,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,3,0,"Success",0.000281,18.524636,18.99497,0.190355,44.929253,44.668238,0.15265,0.12554,127.586403,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,4,0,"Success",0.000176,18.608266,19.083584,0.189543,44.765936,44.882544,0.153825,0.119019,127.803329,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,5,0,"Success",0.000195,18.302216,19.274791,0.175875,80.160729,44.984398,0.153383,0.124413,163.176453,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,6,0,"Success",0.000213,17.97641,18.583091,0.17315,102.761578,37.205498,0.157786,0.119577,176.977714,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,7,0,"Success",0.00019,18.306291,18.846125,0.187361,56.822015,37.342365,0.158188,0.119301,131.782271,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,8,0,"Success",0.000219,18.584896,19.000075,0.187832,42.995414,38.886012,0.158956,0.126257,119.940119,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,9,0,"Success",0.000213,19.296613,19.842953,0.191315,42.871887,38.999811,0.159674,0.124683,121.487564,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,10,0,"Success",0.00025,19.122036,19.464402,0.175097,41.324828,38.091443,0.158592,0.122103,118.459176,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,11,0,"Success",0.000227,19.054545,19.285129,0.192523,39.832273,38.047624,0.158713,0.127871,116.699358,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,12,0,"Success",0.000205,19.088273,19.630911,0.176084,39.775513,38.022979,0.158611,0.120633,116.973656,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,13,0,"Success",0.000207,19.109272,19.663806,0.193388,37.382537,38.905534,0.159782,0.121217,115.536152,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,14,0,"Success",0.000219,19.304934,19.84738,0.177017,37.358997,38.811788,0.159653,0.126269,115.786659,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,15,0,"Success",0.000224,19.304455,19.84535,0.189945,45.484318,37.377987,0.157836,0.125541,122.486081,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,16,0,"Success",0.000219,18.871757,19.03696,0.190001,41.67999,39.041862,0.158741,0.12077,119.10076,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,17,0,"Success",0.000219,18.304315,18.84473,0.186879,40.03448,39.08333,0.157723,0.127615,116.739746,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,18,0,"Success",0.000289,18.489678,18.825737,0.186366,46.008748,39.002574,0.158803,0.121449,122.794057,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,19,0,"Success",0.000213,19.106687,19.655793,0.174684,41.79951,38.084848,0.158453,0.120803,119.101426,3037968,0,2996352,6.5256333432e-17,0
