; "SupportedThreads",176,"UsedThreads",22,"TotalMemory",473043369984,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1600853286,"CurrentTimeLocal","Wed Sep 23 11:28:06 2020","Hostname","taurusml22","gearshifft","0.3.0-scorep"
; "Time_ContextCreate [ms]", 8.8e-05
; "Time_ContextDestroy [ms]", 5.8e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,0,0,"Success",0.007531,57.199239,58.897996,0.577952,6.699409,4.787258,0.283291,0.245468,128.747942,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,1,0,"Success",0.005643,56.536718,58.605146,0.600564,2.622851,5.899804,0.275622,0.187468,124.762682,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,2,0,"Success",0.00021,56.216858,58.637995,0.342733,6.068463,6.259609,0.275503,0.204981,128.035296,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,3,0,"Success",0.000236,56.28822,57.460404,0.343264,6.182729,7.26925,0.272796,0.191276,128.03744,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,4,0,"Success",0.000235,55.276113,56.423082,0.336241,6.29326,4.212953,0.273069,0.184289,123.02827,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,5,0,"Success",0.000289,54.775195,56.684109,0.337433,2.763479,7.200995,0.272764,0.188907,122.251821,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,6,0,"Success",0.000258,53.78822,55.804392,0.334262,7.473977,7.495938,0.267856,0.196043,125.388575,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,7,0,"Success",0.000224,54.144825,56.145948,0.333532,6.494228,6.50134,0.276739,0.207467,124.135709,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,8,0,"Success",0.000213,53.778217,55.784556,0.330272,7.398807,10.527876,0.276207,0.202938,128.328309,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,9,0,"Success",0.000238,53.769915,55.774119,0.33337,7.611704,9.76792,0.272754,0.207952,127.766678,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,10,0,"Success",0.00024,53.278807,55.351526,0.306749,7.24828,9.281591,0.27229,0.212015,125.980916,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,11,0,"Success",0.00026,53.364056,55.430029,0.333551,6.828203,7.539587,0.274528,0.210641,124.010547,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,12,0,"Success",0.000244,53.299183,55.379494,0.334404,6.698823,7.800385,0.273664,0.196413,124.011969,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,13,0,"Success",0.000291,53.326686,55.400675,0.334557,7.358393,8.360936,0.278477,0.208101,125.297301,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,14,0,"Success",0.000238,55.108911,55.929555,0.336276,6.588885,8.161178,0.274462,0.189805,126.619164,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,15,0,"Success",0.00024,53.819746,55.782142,0.334623,7.49629,10.063535,0.273725,0.188109,127.987428,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,16,0,"Success",0.000187,53.755205,55.757568,0.335852,7.851895,7.947693,0.273802,0.194806,126.14635,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,17,0,"Success",0.000263,53.246517,55.34635,0.331391,8.366486,8.627439,0.28791,0.201723,126.43931,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,18,0,"Success",0.00025,53.342724,55.41026,0.335371,6.990762,7.707017,0.273447,0.206602,124.29557,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,19,0,"Success",0.000279,53.741383,55.770682,0.33643,7.731946,9.345123,0.272712,0.206371,127.434751,4822416,0,4762880,1.1168004092e-16,0
