; "SupportedThreads",176,"UsedThreads",22,"TotalMemory",473043369984,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1600852743,"CurrentTimeLocal","Wed Sep 23 11:19:03 2020","Hostname","taurusml22","gearshifft","0.3.0-scorep"
; "Time_ContextCreate [ms]", 8.5e-05
; "Time_ContextDestroy [ms]", 6.1e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,0,0,"Success",0.008142,12.938772,13.453731,0.258734,3.6083,0.377719,0.121572,0.229669,31.048816,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,1,0,"Success",0.005451,12.631013,13.4352,0.241707,0.453498,0.380185,0.121516,0.132414,27.432089,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,2,0,"Success",0.000249,12.170667,11.9601,0.125291,1.119544,0.374331,0.115568,0.126373,26.021065,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,3,0,"Success",0.000231,11.117209,11.709548,0.119468,1.218568,0.377189,0.113656,0.124225,24.807914,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,4,0,"Success",0.00024,11.120147,11.699788,0.120984,1.237296,0.393506,0.114061,0.11533,24.829046,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,5,0,"Success",0.000232,11.088508,11.611604,0.120328,1.339199,0.374343,0.114123,0.124125,24.79942,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,6,0,"Success",0.000203,10.859346,11.432542,0.119832,5.188678,5.442345,0.114383,0.127007,33.311908,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,7,0,"Success",0.000226,11.079313,11.432966,0.11866,1.254563,0.376127,0.114144,0.125183,24.529387,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,8,0,"Success",0.000216,10.666988,11.214268,0.119554,1.345677,0.375661,0.114492,0.1175,23.981032,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,9,0,"Success",0.000232,10.648787,11.230921,0.11883,1.421315,0.374339,0.113799,0.124157,24.058599,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,10,0,"Success",0.000199,10.469457,10.90336,0.117084,1.444881,0.380175,0.114289,0.127384,23.582928,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,11,0,"Success",0.00021,10.282129,10.832323,0.116401,7.725851,6.352277,0.113532,0.123162,35.572057,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,12,0,"Success",0.00021,10.49238,11.02173,0.116699,5.461617,5.626917,0.114705,0.11634,32.977271,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,13,0,"Success",0.000198,10.459574,11.040517,0.115326,5.620308,5.217949,0.114267,0.124851,32.719701,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,14,0,"Success",0.000227,10.864775,11.243786,0.11807,5.657474,5.110415,0.114822,0.126331,33.263056,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,15,0,"Success",0.000233,11.108794,11.718958,0.11903,1.231103,0.37813,0.115039,0.12515,24.824069,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,16,0,"Success",0.000239,11.343126,11.911731,0.121414,2.603431,0.37891,0.113926,0.117522,26.618687,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,17,0,"Success",0.000239,11.308353,11.927215,0.121164,1.124052,0.374756,0.11485,0.124398,25.123329,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,18,0,"Success",0.000217,11.309038,11.937394,0.11938,2.551693,0.374345,0.113855,0.126451,26.560333,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,19,0,"Success",0.000248,11.331412,11.94838,0.120056,2.584194,0.376821,0.114262,0.123496,26.627188,2041200,0,2025000,1.2892023476e-16,0
