; "SupportedThreads",176,"UsedThreads",22,"TotalMemory",473043369984,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1600852680,"CurrentTimeLocal","Wed Sep 23 11:18:00 2020","Hostname","taurusml22","gearshifft","0.3.0-scorep"
; "Time_ContextCreate [ms]", 5.8e-05
; "Time_ContextDestroy [ms]", 9.2e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,0,0,"Success",0.007398,14.566838,15.428116,0.314565,11.430813,6.497165,0.206008,0.290764,48.801213,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,1,0,"Success",0.006124,14.384299,15.093268,0.298101,6.478574,8.925271,0.206526,0.182699,45.61168,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,2,0,"Success",0.000281,14.919898,16.195811,0.154768,1.463607,0.537675,0.207362,0.184508,33.701952,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,3,0,"Success",0.000274,15.096615,15.907371,0.154201,1.445819,0.53441,0.207543,0.181107,33.565481,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,4,0,"Success",0.000276,15.106353,15.904558,0.154116,4.541509,5.09765,0.20753,0.174504,41.224621,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,5,0,"Success",0.000274,15.424878,15.911331,0.154315,4.269592,1.920877,0.207741,0.186181,38.113714,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,6,0,"Success",0.000282,15.725765,16.618691,0.160696,0.584416,0.533767,0.207358,0.189476,34.05974,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,7,0,"Success",0.000283,15.464205,16.288955,0.157738,4.421288,0.536628,0.207628,0.184459,37.300865,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,8,0,"Success",0.00027,15.474434,16.260136,0.157677,1.31818,0.536569,0.20781,0.172115,34.165745,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,9,0,"Success",0.000262,15.460278,16.304697,0.157923,2.857659,0.535562,0.216799,0.185368,35.757589,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,10,0,"Success",0.000275,15.429548,16.302264,0.157721,2.847792,0.533051,0.207388,0.187623,35.704525,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,11,0,"Success",0.000269,15.480344,16.281718,0.158036,2.85413,0.535464,0.20804,0.184679,35.741332,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,12,0,"Success",0.000279,15.48153,16.266893,0.157851,2.849855,0.534982,0.207422,0.173086,35.710651,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,13,0,"Success",0.000291,15.427696,16.309756,0.157768,1.325354,0.536687,0.207688,0.184976,34.189125,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,14,0,"Success",0.000275,15.43615,16.298197,0.157803,2.86551,0.532618,0.207599,0.187738,35.724729,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,15,0,"Success",0.000266,15.467329,16.299381,0.157909,2.852304,0.534373,0.20804,0.183595,35.741783,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,16,0,"Success",0.000246,15.472387,16.264966,0.157756,2.848564,0.53656,0.20736,0.172093,35.707525,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,17,0,"Success",0.00028,15.426227,16.294274,0.157828,2.854142,0.535092,0.207778,0.184999,35.700315,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,18,0,"Success",0.000262,15.443299,16.29907,0.157526,1.317848,0.533156,0.207511,0.186334,34.183849,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,19,0,"Success",0.000275,15.451037,16.271068,0.157747,2.949617,0.5438,0.207606,0.184214,35.804109,2041200,0,2025000,1.2892023476e-16,0
