; "SupportedThreads",176,"UsedThreads",22,"TotalMemory",473043369984,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1600852872,"CurrentTimeLocal","Wed Sep 23 11:21:12 2020","Hostname","taurusml22","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 0.000191
; "Time_ContextDestroy [ms]", 5.5e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,0,0,"Success",0.004199,13.552406,15.808343,0.300468,12.004666,5.904381,0.160368,0.208661,47.944013,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,1,0,"Success",0.004894,13.441327,15.804822,0.251423,8.742223,5.529977,0.160171,0.162635,44.097951,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,2,0,"Success",0.000217,13.444337,15.775602,0.140874,8.811054,8.174633,0.161724,0.148384,46.657313,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,3,0,"Success",0.000221,13.432464,15.773743,0.150472,6.093776,6.815774,0.157487,0.167547,42.592014,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,4,0,"Success",0.000208,13.491337,15.841651,0.138774,7.052371,11.565522,0.162108,0.150767,48.403211,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,5,0,"Success",0.000209,13.483304,15.818864,0.152689,6.759452,7.726071,0.16291,0.165555,44.269544,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,6,0,"Success",0.000201,13.39254,15.800306,0.152841,6.108266,6.864003,0.16786,0.167212,42.653685,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,7,0,"Success",0.000197,13.914015,16.052532,0.152012,6.551759,6.237066,0.167545,0.156116,43.231753,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,8,0,"Success",0.000235,13.739537,16.151636,0.139265,6.206959,5.84538,0.168508,0.165733,42.417733,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,9,0,"Success",0.000217,13.98312,16.358616,0.153872,5.620546,5.169025,0.167748,0.169106,41.622731,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,10,0,"Success",0.000261,14.379988,16.751729,0.155168,2.019795,0.427227,0.167109,0.157278,34.059074,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,11,0,"Success",0.000226,14.55213,17.101854,0.144269,0.471291,0.428382,0.16659,0.166858,33.032131,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,12,0,"Success",0.000236,14.475412,16.91445,0.155235,4.428518,1.827331,0.166958,0.169401,38.138116,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,13,0,"Success",0.000213,14.572107,17.11042,0.157119,2.64061,0.426364,0.167588,0.156008,35.230948,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,14,0,"Success",0.000234,14.5567,17.102975,0.156923,4.011539,0.429616,0.167461,0.165709,36.591684,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,15,0,"Success",0.000246,14.456377,16.656711,0.155378,4.131395,1.831606,0.167273,0.170254,37.56977,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,16,0,"Success",0.000233,14.554631,17.117017,0.156253,1.904242,0.426941,0.167336,0.156877,34.484027,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,17,0,"Success",0.000207,14.545926,17.091782,0.156924,4.172886,0.424758,0.166801,0.165738,36.725683,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,18,0,"Success",0.000215,14.231269,16.658926,0.14181,4.102788,0.429608,0.167053,0.169912,35.90208,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,19,0,"Success",0.000189,14.561528,17.130916,0.157573,3.97926,0.430112,0.167627,0.155978,36.583676,2612288,0,2593080,1.2252147609e-16,0
