; "SupportedThreads",176,"UsedThreads",22,"TotalMemory",473043369984,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1600853228,"CurrentTimeLocal","Wed Sep 23 11:27:08 2020","Hostname","taurusml22","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 0.000119
; "Time_ContextDestroy [ms]", 6.5e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,0,0,"Success",0.004295,15.943723,17.812792,0.411234,12.18103,13.652893,0.189578,0.179646,60.375835,3678400,0,3630000,1.4998352425e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,1,0,"Success",0.005002,15.829354,17.771778,0.366158,6.663229,8.766032,0.185832,0.133531,49.72138,3678400,0,3630000,1.4998352425e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,2,0,"Success",0.000289,15.821793,17.804611,0.232261,7.351008,5.537594,0.184293,0.126945,47.059207,3678400,0,3630000,1.4998352425e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,3,0,"Success",0.00027,16.065715,17.792472,0.229326,5.838516,3.201234,0.188052,0.129382,43.445413,3678400,0,3630000,1.4998352425e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,4,0,"Success",0.000199,15.829108,17.814183,0.230644,5.182676,5.683767,0.187531,0.128101,45.056581,3678400,0,3630000,1.4998352425e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,5,0,"Success",0.000268,16.10302,18.080104,0.22999,5.756691,6.605931,0.187445,0.137234,47.101145,3678400,0,3630000,1.4998352425e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,6,0,"Success",0.000256,16.697453,18.780281,0.233512,5.568659,7.248448,0.184653,0.134107,48.847792,3678400,0,3630000,1.4998352425e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,7,0,"Success",0.000252,16.1031,18.097796,0.232435,6.343918,5.430773,0.185449,0.125883,46.52005,3678400,0,3630000,1.4998352425e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,8,0,"Success",0.000275,16.223975,18.090951,0.23184,4.993679,3.766089,0.187976,0.129896,43.625077,3678400,0,3630000,1.4998352425e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,9,0,"Success",0.000241,16.696289,18.735154,0.235589,4.234769,4.83495,0.189706,0.131283,45.058364,3678400,0,3630000,1.4998352425e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,10,0,"Success",0.000193,17.067269,19.176151,0.235955,2.811121,5.034234,0.189843,0.133982,44.649163,3678400,0,3630000,1.4998352425e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,11,0,"Success",0.000209,16.717762,18.816068,0.237489,4.301032,1.65663,0.189384,0.119871,42.038847,3678400,0,3630000,1.4998352425e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,12,0,"Success",0.000258,17.208032,19.324579,0.239634,2.235534,2.432301,0.187693,0.130885,41.759358,3678400,0,3630000,1.4998352425e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,13,0,"Success",0.000231,16.838157,18.874499,0.238189,5.582336,5.05831,0.188209,0.133384,46.913753,3678400,0,3630000,1.4998352425e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,14,0,"Success",0.000301,16.815877,18.583982,0.223723,2.28462,5.296112,0.188214,0.134023,43.527285,3678400,0,3630000,1.4998352425e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,15,0,"Success",0.000241,16.817621,18.860147,0.234344,4.551997,0.712406,0.188435,0.13039,41.496014,3678400,0,3630000,1.4998352425e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,16,0,"Success",0.000227,16.795547,18.84165,0.236794,3.178408,0.692524,0.188601,0.13195,40.066194,3678400,0,3630000,1.4998352425e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,17,0,"Success",0.00026,17.216125,19.317314,0.240812,3.043028,1.49158,0.188406,0.130853,41.628767,3678400,0,3630000,1.4998352425e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,18,0,"Success",0.000252,17.193114,19.265966,0.238169,1.491653,1.489637,0.188611,0.126915,39.994726,3678400,0,3630000,1.4998352425e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,19,0,"Success",0.00027,17.208584,19.305771,0.238609,2.917467,1.488136,0.190816,0.131886,41.481947,3678400,0,3630000,1.4998352425e-16,0
