; "SupportedThreads",176,"UsedThreads",22,"TotalMemory",473043369984,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1600852950,"CurrentTimeLocal","Wed Sep 23 11:22:30 2020","Hostname","taurusml22","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 0.000111
; "Time_ContextDestroy [ms]", 4.9e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,0,0,"Success",0.004507,18.936628,19.376806,0.355271,50.41651,48.430205,0.160161,0.170955,137.851537,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,1,0,"Success",0.004957,18.133991,18.688387,0.293362,59.990696,46.187787,0.157592,0.129388,143.586615,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,2,0,"Success",0.000225,18.184425,18.684487,0.170787,86.692243,45.809264,0.157997,0.121387,169.821264,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,3,0,"Success",0.000244,19.31239,19.826416,0.174305,48.026513,38.511073,0.156616,0.128742,126.136757,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,4,0,"Success",0.000265,19.316809,19.824799,0.174318,42.010842,38.324697,0.156235,0.123497,119.931953,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,5,0,"Success",0.000226,19.100357,19.641608,0.174069,48.015466,45.079027,0.156819,0.127775,132.295784,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,6,0,"Success",0.000237,19.079203,19.648775,0.187147,45.36795,45.050732,0.156401,0.120051,129.61101,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,7,0,"Success",0.000203,19.087824,19.645219,0.175,52.80741,44.946093,0.156707,0.120584,136.939509,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,8,0,"Success",0.000203,19.316233,19.8368,0.187035,45.096967,45.154742,0.156311,0.127545,129.876273,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,9,0,"Success",0.000195,19.299418,19.846609,0.185956,52.955032,45.021378,0.157003,0.124877,137.590899,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,10,0,"Success",0.000202,18.916648,19.415194,0.181783,48.395762,46.466761,0.157727,0.120984,133.655477,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,11,0,"Success",0.000219,19.073717,19.640297,0.185259,50.546806,45.154218,0.15697,0.127835,134.885737,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,12,0,"Success",0.000291,19.096328,19.666555,0.172582,47.475316,45.786338,0.156446,0.120838,132.475097,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,13,0,"Success",0.000197,19.087362,19.695661,0.186396,40.372473,38.422982,0.156672,0.122512,118.044681,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,14,0,"Success",0.000201,17.871793,18.34505,0.169109,51.562297,38.587447,0.156444,0.12716,126.819896,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,15,0,"Success",0.000201,18.499998,19.009569,0.182603,87.403755,37.492538,0.157075,0.126814,162.872963,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,16,0,"Success",0.000207,18.506123,19.47992,0.186242,38.512682,39.989081,0.154046,0.119531,116.948282,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,17,0,"Success",0.000207,17.82505,18.187155,0.179105,55.162195,39.244766,0.157692,0.127689,130.884258,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,18,0,"Success",0.000193,17.701838,18.324543,0.178426,62.207245,38.97318,0.157426,0.120334,137.663596,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,19,0,"Success",0.00025,18.765618,19.364487,0.185351,50.290095,37.225215,0.156633,0.11968,126.10794,3037968,0,2996352,6.5256333432e-17,0
